,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,condition
0,,0.021823353362943235,,,,,,0.03326033312348531,0.009258742607901235,,0.00022939320296275564,,0.007885220594192496,,,,0.03410214207856301,,0.020422299961613682,0.0004243196305834205,,0.0902247706619649,,,,0.0019337121946498529,,,0.0016967531141729795,,,0.38442959220655776,,0.25758450323341436,0.13672486402699505,Control
1,,0.07280766316406982,,0.00211437309994356,,0.0003529655189201689,,0.030860894870693812,0.0033446726901152856,,0.003714134745114938,,0.0064644291931956616,,,0.0039080696326835,0.08506549476883776,,0.027140624218866385,0.0019934655611171014,,0.03324454374554455,,,,,0.0048007937650336,,,,,0.43154234263486496,,0.2484287803799052,0.04421675201109372,Control
2,,0.04146608383402924,0.00027049706060884257,0.00390813498161531,0.03096213952019369,,,0.03288294498122538,0.004441555594514775,9.487354339175067e-05,0.0058939293315938834,,0.02845090744446188,0.04313491662641961,4.7487944049376813e-05,,0.029594200166392026,2.046894140059346e-05,,,1.5965774292462897e-05,0.07145349236472667,,,0.010393412030272336,0.00012905667553074176,0.017879927347539393,,,0.0028988114811520464,,0.6630698642837544,,2.2413490833649827e-05,0.012968916582002008,Control
3,0.0003612188384105713,0.004975802392849933,0.008244827912233847,,0.0005327990878591473,8.127435693361077e-05,0.008452535486920165,0.0006772859134759823,,,0.005400231334119083,,0.008362231960229845,3.612188384105713e-05,0.00033412778040347517,0.005481509239789662,,0.0024382307080083234,,9.030482789387506e-05,0.0033141891118522995,0.028220266110037962,0.015270570043271592,0.002962000626110761,0.0012100838184228072,,0.00011739635906590015,0.023398005736632678,0.000298006369727347,0.0,2.7091412880792844e-05,0.17451387200807286,5.4182944052817925e-05,0.70467624830064,0.0004695854362636006,Control
4,,0.007695321896300744,,,,,,0.2895432535317901,0.013359543117597097,0.00016347624009375948,0.0021112430399961232,,0.005401926371861755,,,0.0030190503602564793,0.09231088381780261,,,,,0.07575273834522564,0.012400198819259462,,,,0.007390118966494464,,,,,0.43231604933601814,,,0.05853619615730363,Control
5,0.0003728392272059655,0.018211715274194098,0.0244132845985744,,,0.0018038375060180506,0.0014062644725846621,0.11300804815661895,0.03350178785722792,0.0019723938151234503,0.019358427459207034,,0.001121673023153082,,,0.01192179638682859,0.07261133011895642,0.004356305237561593,,0.07180590374579755,,0.014971383087980083,0.0009759166012696687,,,,0.016041145653618822,0.030995021685339158,,,,0.09689443143290168,0.2283612275703565,0.18885228014140004,0.04704298694808242,Control
6,0.0029939767019067473,0.05662114986596649,0.0002480383958015098,,0.0004734520198968707,,0.005372601318054559,0.18468382194325525,0.0046770720459268274,0.00022228577547239118,0.053893665866736766,0.0009116636119749477,0.05068438891794892,0.0032798620660461925,0.0005617616126853864,0.007040787250305149,0.3394476865753884,,,0.0075942079333292814,0.0003505275690141553,0.02838136857348313,0.015875291424262746,0.008177238916650864,0.004640267693796549,0.0003202916989921134,0.016373766233143378,0.012030227112045901,0.00010957896342471067,0.000248246919043041,,0.1783801643517633,,,0.01640660864368456,Control
7,0.0009024257421326389,0.041802275761660755,0.0017611708381854564,,,0.004835016866779053,0.0005637469299221961,0.10915239757016666,0.005123965365964348,0.003056004637941276,0.04288762702634363,,0.01342287797421878,,,0.009858598776142124,0.06331807005780918,0.003915775101272963,0.03327245044220502,0.273575167573211,0.0002026125743045216,0.011069557532486457,,0.0005197586736587144,,,0.01566535621310536,0.01356694207689988,,,4.521869699812449e-05,0.11796337859748829,,0.1858109060729736,0.04770869889813008,Control
8,,0.036241803433858646,,,7.403277364406216e-05,,,0.2837190549767152,0.01801903622625317,0.00014029041580952418,0.014616233032184086,,,,0.0009768494896809357,,0.0273176427423993,,,0.007869334520862595,,,,0.017466776525142745,0.0016810059622863304,,0.023360664235116377,,,0.0007105794073051081,,0.5516117734872074,,,0.016194922771534635,Control
9,0.004906437941208755,0.045683690286813336,0.000269394344991866,0.0006347303476262169,0.00017468139587842007,,0.007311430102048338,0.10212523570725282,0.013451798583544804,0.0020721145418473546,0.052888939493477186,0.0025307300003112724,0.00270899512939939,,0.00026877999072734627,0.0016321344960738664,0.19809648474681232,0.00015727469171703,0.047735735922686394,0.06896853605112739,3.163924462276189e-05,0.004174844404543273,0.001080649151290062,,0.0016303938256577275,0.00010321151643930098,0.011115306923199163,0.009106470870597332,1.6689957519450456e-05,,,0.10653414908657807,0.20526292724243408,0.09328734004262798,0.016039253960946725,Control
10,,0.06891569263437464,,,,,,0.03529948374588348,0.0025175392472915194,,,,,,,,0.07514449641034013,,0.01383161878197803,,,0.033015962729995886,,,,,,,,,,0.5500135441712694,,0.1569053356358761,0.06435632664299079,Control
