,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa904,taxa946234,condition
0,,0.07216878312386794,,0.010863565775696051,,0.00014444636433951763,0.0005547830551877774,,0.07785408300814732,0.017836019036395576,0.00017279055658727202,0.0014570004976586063,,0.00319515357919013,0.00010280220496012459,,0.0016387303764163236,0.0016662024396718396,,,0.010149292131052643,,0.031979552935776964,,0.001480875028821138,,,,0.01160989016080423,,,,,0.7503906865344918,,,0.006735343190934654,,,,Control
1,,0.042780086913362866,,0.008488316750830895,,0.00012096752191905761,,,0.10895210108231446,0.0036396296190676115,4.4474867633219476e-05,0.004121337734011672,0.0012530176249164681,0.007506266375013115,,,,0.044348340752846264,,,0.020996461468343934,,0.047281211190659124,0.01873225831126663,0.0020341074877248855,,,,0.010460859491230165,,,,,0.585810190530539,,,0.09343037227832085,,,,Control
2,,,,,,,,,0.5792500579250058,,,,,,,,,0.20713802071380205,,,,,,,,,,,,,,,,0.09732090973209097,,0.11629101162910115,,,,,Control
3,,0.008020743562224219,2.1593447733110686e-05,,,0.003968916435699958,,,0.1835646769085476,0.0013950182082673776,,0.0027097739787343244,,0.01580650559652256,,,0.0018327948042905367,0.009808619920994462,,,0.004480640404620468,,0.024768397541076702,,,,,0.18358606664450963,0.011980798535882761,,,,,0.48974856161664854,,,0.058306892394247876,,,,Control
4,,0.0,0.0011662631208503198,,,0.0003671586412746172,3.2396318698521674e-05,0.0010474813339435725,0.0022245457665330012,,,0.0035203985144738677,,0.006792433231469245,0.0012634607815388045,8.639025573433211e-05,0.0062416936374461475,,0.00011878613920320781,,,0.00048594478047782504,0.020334146675008817,0.017137711347520172,0.0007235181469583555,,0.004546289193754487,,3.2396318698521674e-05,0.03229915368005662,0.0005399393703581046,,,0.2677130194646459,,0.6216102134262523,0.0006155300552719117,2.1597509529877282e-05,0.011079532290301489,,Control
5,,0.007695321896300744,,,,,,,0.2895432535317901,0.013359543117597098,0.0001634762400937595,0.0021112430399961232,,0.005401926371861756,,,0.0030190503602564793,0.09231088381780259,,,,,0.07575273834522565,0.012400198819259464,,,,,0.0073901189664944645,,,,,0.4323160493360182,,,0.05853619615730363,,,,Control
6,0.003174490344864353,0.04274606742843665,,,,0.000319064551201379,,,0.08983110984382797,0.0049129882697331335,0.0,0.02757273056250677,0.0023334119551467938,0.03268594193509824,0.0012010357077659507,0.0006029916138527326,0.0070823243085184565,0.052356877335431345,0.0008267406788724339,0.06442569592421289,0.06631403302439269,0.00015105081284723512,0.005013150306059642,0.0004096344570329097,,0.0003130063635203402,0.0013622844698762673,0.12853353893476063,0.007241250765351042,0.0032517322377975983,0.00011682205244936568,0.00021345014596193526,,0.01912054904951074,7.431376888740979e-05,0.4315489412711208,0.005252650659050045,0.0010121212219122225,,,Control
7,,,,,0.022418162788628692,,,,0.054892866965785866,0.018870100572539333,,,0.01697249396729667,,,,,0.19427615398036271,,,0.011067844983801837,,,,,,,,,,,,,0.002786963375439258,0.3219538690836704,0.35238458974868975,0.004376954533785481,,,,Control
8,,0.08488786913817922,0.03988462590027368,,,,,,0.20434867492181977,0.04145296235272481,0.005607520279751643,,0.023814088921704148,0.014771596024837463,,,,0.024973857630393493,,,0.0023530704195102005,,0.04817334628296957,0.03736821067283455,,,,,0.0016815874811222568,,,,,0.3775342874946795,0.06801686031118215,,0.025131442168017628,,,,Control
9,0.0014778971981806908,0.009558927538421524,0.00037497522050581087,0.00013242770091416686,,0.004749855125514792,,0.009776429390229248,0.0050020355942540975,0.0018726453143053851,0.0040861956289732744,0.049287136413206874,,0.008039152361314684,0.00016081955103359007,,0.007934609513196382,0.0751319333785237,0.00015047680563294306,0.03985891278479941,0.0011562580961135107,0.004654438229220588,0.062191637890343585,0.01083118662216582,0.020747750072627368,,0.006105667368181963,0.0005709803857945434,0.003604649571054915,,6.378026330399001e-05,0.0004444338538336856,,0.6039676596547248,,0.0,0.06787112330834004,1.5007120777409413e-05,,0.00018099804451132302,Control
10,0.0022073995725804766,0.011043240103592547,0.00046530276095329046,0.00010335513273869,0.001672920504962479,0.00022727896021052522,1.4633449486765019e-05,0.0045487514904628806,0.12513645947475946,0.0020549251688372606,0.0,0.05716817988131965,6.886931122092907e-05,0.00974986829895462,0.0006912514075741097,,0.0038789897639532503,0.021055998834235968,0.0024078675973676976,,0.018917570904691015,,0.008550437100112853,0.0018526151713873695,,,0.000633740927772977,0.00046202814288632204,0.003265305871840454,0.00030126486216109234,,5.566850713846272e-05,0.0015378425097000326,0.0569585019932191,0.07988093079381244,0.548812684888006,0.027113018939981574,,0.009163097674079718,,Control
11,0.007040166786167022,0.006923190386423964,,,0.13848169402813423,0.002529718981191602,,0.04259610338615079,0.022993195932369283,0.014667481169005616,,0.05347383538427582,0.029686130021235806,0.00038300529661029574,0.021219590458589222,0.00027473356269929063,0.004643164148414793,0.30966312108535976,8.537727035273094e-05,0.004453688614070533,0.016047945776370934,,0.007261360691899308,,,,0.00033972045144543367,0.010920778359294505,0.006973868235446186,0.00026555192887644103,,,0.0005071362162153138,0.01805371541967162,0.19760426132742337,0.06994413631649785,0.010573903387987107,0.002393425377821251,,,Control
12,,0.03472235355955875,,,,,,,0.11525820162480734,0.013644648810507457,,,,,,,,0.00527495527382362,,,0.0005878400814542965,,,0.0066107205784644045,,,,0.22981467431974928,0.017355027608744474,0.09091079144378503,,,,0.4627101350016913,,,0.02311065169741407,,,,Control
13,0.012053058667420586,0.031309826474706655,0.00018511114689949773,0.0006165857504210056,,0.0222392761060365,,0.0038179564687751775,0.05250906336259764,0.010780927364136023,6.94817867090405e-05,0.003811706233089207,,0.1654770731979685,0.0009595153483912622,0.0002936569066458548,0.003899417873882327,0.15362662633736815,0.00035730514004798925,0.04206439867836684,0.004163907013993654,0.0016768340639511615,0.033121040605906184,0.015532044020826622,0.005515624651679574,4.7710132402909365e-05,0.010705403682930544,0.012712146020506195,0.018758103170140372,0.014236786845503967,0.00010854575974635712,0.0007877380376218355,,0.37175047642421516,4.76059618081432e-05,0.003364814381542304,0.002685413762477294,0.00018177768786697997,,0.000533040933418531,Control
14,,0.35632424962554404,,,,0.053421870878086836,,,0.24539256342020416,0.038784588197765736,0.0033830731549557877,,,,,,0.010016876733618035,0.04470612518364072,,,0.0006376513414740486,,0.021779595819338374,,,,,,0.04616079145147635,,,,,0.1614537170205556,,,0.017938897173340282,,,,Control
15,,0.021403137495155725,,0.04303664874346428,,,,0.0002786655356145859,0.09328172405175517,0.016655835771062267,0.003212940090421972,0.003986486642218585,,0.010021422893224344,,,0.008097214870225166,0.019542477067714187,,,0.007619674994108951,,0.29357342836863437,0.010413683871675124,0.000852679222603276,,,,0.017318750239401024,0.004451075540310962,,,,0.4374313557006967,,,0.008822798901713162,,,,Control
