taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,4470647857.454011,62480491.300252505,,,,,,,,,,9302042166.761591,101119885.25160679,,76313209.89858936,667865352.3098184,,,523853190.21230984,,,354399675.084919,11742242219.418787,,,,,4309239017.49577,,2108317873.6121583,3644709791.43614,,,,,,,,30502500.658214953,1031004050.791569,,,,,55764842.03564819,13794800675.590826,,,,1454903643.7909553,,,,,,,,Control
,,,,,,,,,,7224451266.870686,,,,,,3782215260.2766156,,,,,,,,,,4253996786.068699,,,,,,,,879984146.0379944,,,,,,,,,,,,,,,18151408800.885075,,,,4934818284.501175,,,,,,,,Control
,,,,5519233080.883654,,,37771393.542901814,,,,10231595.284455057,,,,19211319011.3875,1951561314.203758,,121226221.17047904,516729962.041249,,,927379609.0919856,,,1755961911.9406066,8681562656.279966,,,,,558206745.9993665,2771671.345068517,6935114850.23307,,,,,,,,,3660955216.098497,,2476812.691337824,38184195.65812478,,,,42278996068.70083,,,,4600944946.948365,,,,,,,,Control
,268357.48733747465,39382152.909783006,,766265756.0857977,100205239.08621992,,5115391.69161846,,,78491798.47417693,5520694.494659079,540864.8327265598,,171505333.55695596,2459358042.846235,156867400.92290878,,4412682.394879093,680994472.8413063,20471249.768594265,,338365592.6681427,346798104.22901505,14135799.809802338,100617458.31934656,1504129883.6663735,2772105.1784757692,,,369197654.70559096,2089951511.9520462,65563607.35739323,431056822.1089133,106302763.85005285,,0.0,742824.5912382676,35573966.50442183,715158.870894198,22961164.599560525,,127379892.89418224,575126060.8006555,10192051.374755222,3523229.4858172573,,,7448995.202640727,2483952868.232113,,,,581339781.5899335,,,1182709.5447089735,,,,641844.7119824137,Control
,,,,,,,,,,,504850301.7252382,,,26611178.239525422,3162880881.1434565,145935811.3156224,,389052.31344335416,755191734.1679151,,,440782539.87319875,4535892.2661454575,8279948.64728268,31833633.41174739,3423797670.882732,,,,,1001873786.3212042,,498009846.63769585,358351508.826633,1666562798.2101138,,,1805660.4429812145,,,,597163261.533265,,4535892.2661454575,54993688.77672824,,,,8773656033.042295,,,,1359232067.4770463,,,,,,,,Control
,,,,0.0,23074767.08266373,,,854624.9099551647,,,7264312.811007937,640968.1442718545,,20724643.840716884,44013117.202959664,,,,69651842.97383384,,,134389754.7119757,24997843.737725355,1709249.8199103293,123493253.20379266,,2350209.353069881,,0.0,,,9614522.164077818,402315472.3510873,339073310.819972,854624.9099551647,14314962.397998335,,89949311.06098096,,,,640968.1442718545,639045713.4502156,10682816.756384747,,,,,5296759760.901454,,427311.3785885445,12298691980.037779,12178394.741165236,,,,427311.3785885445,219210933.1187282,,,Control
,,,,2955959384.432268,,,,,,,6038272.140846823,,6643266570.398609,,23140735935.816093,1469671323.8518639,,11442387.84681019,1192131381.524174,,,,,79673943.97108236,,2228085657.2806005,,,,,641839837.4858125,,,,,1424627835.6292,140966542.0035138,137106459.35639712,40034571.45438168,,,1905345985.2897677,,,57956383.74456632,,,,44990641853.09043,,,,1320892709.8244238,,52919894.95737596,,,,,50190265.08548631,Control
,,2561329.811073363,0.0,118519165.263653,42028906.62060801,3376279.03241438,,2561329.811073363,582117.4008438672,,160664695.96731502,132839325.238654,,186161369.99499464,6519712.050731239,0.0,,,82427914.79853398,,,167999238.9593842,,24448949.760242917,31783729.312318273,,1280660.1743365573,,0.0,,0.0,25380286.50463177,87084835.08048442,82311527.27548614,242743684.7567117,7800376.956267918,,18860621.765901763,72648287.58243556,,,1979202.9478292475,94885164.7247511,582117.4008438672,0.0,0.0,,0.0,830566912.949997,1862777.5751804246,0.0,18663638248.743374,6752581.72082938,814965.7805414513,,,75209759.32951266,2561329.811073363,126319731.46792586,,Control
0.0,,89278760.19904871,2272927.020371807,976341953.3974884,17697747.99622834,867727.1245863878,,,26375019.242092222,,284484985.3532029,0.0,,2474162006.369169,1094178001.8012085,449094116.002352,,2875155.547136986,3213828148.747942,,,3569738732.490607,169770164.3677711,22483198.332566705,520817590.8674179,726294078.8543631,3341396.987213255,,,,352297212.5820734,379701848.3376674,4702064349.895833,4238128214.71772,4727034169.24214,1019365677.3956374,18934582.927541774,503385341.4690108,,3451481.7716757064,,1308700868.8407445,,5743835.518717359,154831011.5586607,3593944.4339212333,,,30635753691.078083,,,,2172335429.675352,,0.0,9046379.052590922,,,,64788133.443931416,Control
,,,,2076283912.8304796,,,,,,,,,,,8684473311.130533,978143730.4778899,,,19339902.83662812,,,,,,,427973062.728355,,,,,,,,316319149.30577123,,,,,,18445075273.148857,1146884802.7948647,,9650208250.77884,,,,,,38699212786.87597,,,,2025606982.3741193,,,,,,,,Control
