,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,3.191068985316731e-05,0.01004357881287675,0.08338708765016933,0.0006686740010140969,8.733997255266247e-05,,,0.0010307774459388363,,0.004249509269537372,0.10799178361899961,0.016629510052799758,0.00010039434567441272,0.02950402292265035,0.003632845548738502,0.01449947150510084,0.0011496136838011184,0.001495865389935161,0.002262550795498272,0.5337176844691709,0.0,,0.012975321640068552,0.07000376504697813,0.008297608210910596,0.01492477469291659,0.00013748534232192538,,0.0006030913169976849,,0.004820689896681889,2.6108746243500528e-05,,0.027431382174232775,0.00231352501435463,,0.000657484538338311,,0.03544987545506405,6.931250490834069e-05,0.001604237408072866,0.008219592790587755,0.00019954541771818258,0.001419507667786511,0.00035184643747193564,,1.2225524034655005e-05,Control
1,,0.004719455024074285,0.0031463033493828564,0.008652362077728964,,,,0.0136340130285746,0.004719455024074285,0.059517543825566274,0.006030410771994365,0.0002621919457819048,,0.010749865796068648,,0.10304154217900355,0.0002621919457819048,0.0228106714160996,0.02045097973296745,,0.0005243838915638096,,,0.0015731516746914282,0.0007865750411478252,0.03303616128258333,0.05427370490992817,0.006816990590329521,,,0.023335047345684524,,,0.0023597235310476986,0.04457259097302937,0.02490825475422817,,,0.27975845980321074,,0.26533851983856976,0.003408491314175318,,0.0002621919457819048,0.0007865750411478252,0.0002621919457819048,,Control
2,,0.0018197890321121732,0.005489742937540214,0.006668980139825009,,,,0.00020271015914383902,0.00023318827590714075,0.01775841224148446,0.06807686253765913,0.005166347618058468,0.00044254634642552535,0.08044831877900982,,0.034173128180833824,0.00013428780976582272,0.00011137808441354221,0.007203063112100048,0.19321489618979562,0.004472612497234724,,,0.08496368246016087,0.0006583477771992392,0.036868702829872674,0.0026928132089294337,0.12296283705038516,,5.553562886735851e-05,0.002536229327168981,,0.00010452562191977975,0.010483551686539317,,6.842234937801631e-05,0.0004914340639183383,0.0019992826392249067,0.211579495673079,,,0.09869888101332985,5.839934453639358e-05,,,,0.0001615953841812642,Control
3,,,0.029268332615112712,,0.0005633248251813273,,,,,,0.07062965445368205,0.026801487323069112,,0.00013865835309450678,0.025188927059238243,0.02600642517744631,0.00028439111195914144,,0.004655868563200316,0.15675367242509822,,,,0.016323382811053538,,0.055329634968747286,0.009403502275533148,0.0862047672601352,0.000608803147989292,,,,0.08611350742570055,0.0013914345520445845,,,,,0.3790618206043888,,,0.02001127053902121,,,,0.005261134508304544,,Control
4,,0.0018904334418205161,0.015622948306641087,,5.81217690760023e-05,,,0.035651648856568706,,0.00031564904711853454,0.1242319732432212,0.008150992823641045,,0.025411936765958196,0.007298302701837768,0.05133638335205243,0.07701745139198075,0.002221045536319388,0.0035299559190659965,0.25594954175412926,,,,0.002851122157300919,,0.03338306765272131,0.03910851995917836,,0.0020024018235781393,,0.0009584493478452501,,0.014859120364178179,0.006279492217281363,0.007016753116436326,,,,0.10328370691074962,0.11403776103137944,0.012751570051185839,0.05457430537360694,,0.0002073450851275249,,,,Control
5,7.573755911737253e-05,0.0056465544074494126,0.015591798281375878,,0.0004070767066348738,,,0.0038346321598101032,0.008993607020009925,0.003575279179592916,0.03610481429292449,0.005230758249564079,2.666529859152474e-05,0.058506909556782186,0.00033204887029370146,0.021950508800258256,0.008862206917444845,0.0002851057780964545,0.007176209768097069,0.07227968836275675,,,0.05274264255745155,0.03270666164047756,7.259450110848559e-05,0.01810796830094193,0.004094999029707577,,0.0009200034958916176,1.622223488457779e-05,0.004283075565400649,,0.002486361662965632,0.011416803355893729,0.009878529932963643,,0.00021200433214782588,,0.12111824731729857,,0.4638525009515355,0.028292997084256057,0.0,0.0008702215125895694,,,4.856531568570476e-05,Control
6,,0.001076371339356182,0.005070569501584213,0.00018930850765114338,,,,0.0005408526954371316,0.0006843688740179558,0.006897532467767735,0.026809244857320152,0.0038282387102786773,0.00085999000418874,0.039839326291177625,,0.04964260848404042,0.0062595597777089385,0.00017793590724466852,0.013662317502472281,0.11655305136933153,0.0021411687933429423,,,0.002918430677760689,0.00012972815861899193,0.019895005737627876,0.022569881610223344,,0.023096745000735698,,0.0006924202725358141,,,0.004126744310328273,0.012031204805235661,0.00028783749701343436,0.0002061158020571726,0.0006293174366520996,0.12957719489678207,,0.4395459735861794,0.06985091426649444,0.0002100408588346285,,,,,Control
7,,0.0014207752408047624,0.04040736737207214,0.0018627761655973308,,,0.0062927294196363495,,0.005203556341876148,0.0010478750115548337,0.10207522275334714,0.006112519676194751,0.0031109518717206976,0.051668954295419976,,0.016167127490174456,,,0.011135663335729028,0.06335610409263835,0.002912173218904205,,0.03667197250421428,0.25297044205064484,0.0003719870041987044,0.010475198684793578,0.00011648692875616821,,0.0006250518128379758,,,,,0.01877245709186729,0.015131936159886632,,,1.877184827516648e-05,0.11860662556950995,,0.1863131308672807,0.047152143192064525,,,,,,Control
8,0.00021169141440106448,0.000531968549516002,0.018838709206019183,0.00044997110807973154,0.0002346263423275461,,,0.0013448392251404154,,0.005380574684345371,0.1163815665692372,0.008828729467911701,0.00016318302701673622,0.0306518207998688,0.0025658704322706204,0.05971818859533309,0.0003064755855662583,0.0008694976215667884,0.006285996927531513,0.09935634038112168,8.686857657109838e-05,1.2177837837069866e-05,,0.005316539553718778,0.0032933947610535703,0.03812170652912746,0.049364793830220244,,,0.0006069637341959573,0.003402690855641272,,,0.007629110958978344,0.012429919080297211,0.0009299808828242354,0.0002633457432266359,0.00018895945043853404,0.09643345633626096,,0.40962288686605985,0.020108451764497666,,,,,6.870330179746917e-05,Control
9,,0.0010275756818971687,0.0009662285071711654,4.601089211006744e-05,,,,0.001058249837110798,9.202167065000933e-05,0.006272807388273808,0.05986008750186586,0.00328210848672947,,0.1208863130530247,,0.015919805921084527,1.5336964036689155e-05,0.00024539097030652415,0.0019784710864159142,,6.134785614675662e-05,,,0.0037115398455127473,0.0005367937412841204,0.0442624800270069,0.007223707335597578,0.06223733737017527,1.5336964036689155e-05,,0.009125484516220002,1.5336964036689155e-05,1.5336964036689155e-05,0.004248340401004402,0.000138031994909449,0.0014570138548879812,3.067392807337831e-05,,0.19527020249254015,,0.4313972576567942,0.021793766385389494,,0.006717582071020808,7.668470661332021e-05,1.5336964036689155e-05,,Control
