,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.07816198861662478,,,0.0010427135488911491,,,,0.0006188912144093559,,,0.026783057765023443,0.0032518183385862828,,0.005038005752520937,,0.007735285496880155,,,,0.07535601327473894,,0.024769021855255875,0.0028948623985126497,,0.03241883902845643,,,,,,,,0.016444105475955498,,,,,,0.4398893738238679,,0.2479787998336887,0.03761722357658792,,,,,,,Control
1,,4.290442136624032e-05,0.00317391766530493,0.04273835601765804,,0.0,,,,0.00031900699180545736,,,,0.08981490426913125,0.004912101964325933,0.0,0.027567756428874206,0.0023329910065266204,0.03268004537571603,0.0012008190403563026,0.0006028828338804403,0.007081046653863985,0.05234743213000058,0.0008265915344630013,0.06441407349820139,0.06630206994147535,0.00015102356320916593,0.0050122459313737214,0.00040956055878314573,,,0.0003129498970243411,0.0013620387131136806,,0.12851035142355355,0.007239944440288601,0.0032511456237641623,0.0001168009776958589,0.00021341163945466358,,,0.019117099693420143,7.430036264835971e-05,0.43147108963803704,0.0052517030783871856,,0.00013749605153133952,0.0010119386347651595,,,,Control
2,,,0.001515932338313347,0.026485921832844914,0.0011533288576065755,0.0,0.0006443326672976908,,0.003065442864563403,0.007697492466917807,0.0013241886004918388,,0.00446538713296123,0.050976603169084804,0.004727767912478862,0.00028050071630055185,0.059998284236494455,0.0008530702441359484,0.04710057465792734,0.0003252375093747639,7.851972605931506e-05,0.007465106836989977,0.1962194645794137,0.0019916574582581155,,0.007672820688586263,5.2209987340613653e-05,0.002090242199060098,0.0080630647508263,0.0,4.289408763866103e-05,7.012517907513796e-05,0.0002931949093010148,,0.001603051356405234,0.004556396306972614,0.0031907468341808754,2.2214837750810124e-05,1.9655524645878083e-05,0.00030332978919654565,0.005775755442686435,0.05338880695674537,0.011537383477033645,0.4645020201170201,0.0190636067109694,,0.00029063559619608265,0.0010930314408543766,,,,Control
3,,4.253389533174373e-05,0.002174167431756028,0.010876985423271222,0.0004582976826384803,3.477297130201797e-05,0.00010179913337692216,,0.0016477348836098252,0.0002238573022080635,1.4413144626633536e-05,,0.004480270572017393,0.12325254480194979,0.0020239885122197766,0.0,0.05630751966008362,6.783249184422637e-05,0.009603085178963383,0.0006808446989713953,,0.003820592029490705,0.02073900324940818,0.0023716174340187904,,0.018632769100717542,,0.00842171127568526,0.0018247242679760387,,,,0.0006242000326765137,,0.0004550723635611917,0.003216147076162584,0.00029672935511055335,,5.48304243139066e-05,0.000307413224554072,0.0015146904716716698,0.05610099844791599,0.07867833278015751,0.5405503744948218,0.02670483563018048,,,,0.009025148316801724,0.014670162240604972,,Control
4,,,,0.08648465482231568,0.0028267717517931053,,,,,,,,,0.08215880307067516,0.06340787690900161,,0.004952522258558869,0.05673322243626847,,0.002939174393317055,,,0.31166055722217395,,,0.01731835965153531,,0.03334697633285042,,0.008996851797942124,,,,,,0.04147059366434777,0.0018530967598030831,,,,0.0003084369732092945,0.2164225209107584,,,0.06911958104544975,,,,,,,Control
5,,,0.0015939843428685895,0.025295114916955633,0.025238998712371577,,,0.0013615029238775063,0.010784560351861795,0.0006377763938712176,0.005313179666937642,,0.0023428769103736946,0.1750916911384395,0.009421738240534753,0.0028672031835849255,0.040199193245841446,,0.17969565533731574,,0.000662333575624095,0.008054755614943798,0.04945359763220059,0.0044937613088612575,,0.06283868235092599,0.0016428957544590312,0.019028670103792656,0.05798153563769673,,0.003532986941769341,7.336711738566273e-05,0.00021654969363901007,,,0.022135255071489307,0.011329689196392614,,,,0.0009287079644724555,0.25855465155134927,0.00027845002780948623,,0.018950635092354794,,,,,,,Control
6,,4.656869878783515e-05,0.004571085433648031,0.07893077859085772,0.0005220596232530995,,,,0.015260746416584585,0.000955679568545091,,,,0.0487152502786718,0.020574377922351804,3.768388125594555e-05,0.03627711848006303,0.001207416065281963,0.0470280540666678,0.009285042818182421,0.0010984493950920065,0.007667393281341832,0.4403438118011823,,,0.026755147194363556,0.0025322751209279834,0.04204816490221339,,,0.015390035830324496,,0.001530435350952846,0.026650469746430375,0.0071652479042809,0.014017178335138382,,0.00039828492384332703,0.0007548009928528283,,3.5232897109217395e-05,0.11705696036094827,4.4117714641106984e-05,2.7369322971797857e-05,0.032824396687699174,0.00017616448554608693,,3.278191296248923e-05,,,3.9419995026544676e-05,Control
7,,,,0.07441479468028758,,,,,,,,,,0.16771506115862647,0.0025230243033172246,0.002790118539747975,0.011824514364783798,,0.011128344836930862,,,0.002184485951376942,0.23304844650108605,,,0.069197013307493,,0.04533991385646302,0.061835908469412476,,,,,,,0.02214120888370623,0.018209626889265723,,,,0.0010167442013245907,0.250680566789983,,,0.02595022726619503,,,,,,,Control
8,,7.573755911737251e-05,0.005646554407449412,0.015591798281375878,,,0.0004070767066348737,,,0.0038346321598101024,0.00899360702000992,,0.003575279179592915,0.03610481429292448,0.005230758249564078,2.6665298591524732e-05,0.05850690955678217,0.0003320488702937015,0.021950508800258256,0.008862206917444842,0.00028510577809645447,0.007176209768097069,0.07227968836275674,,0.052742642557451536,0.03270666164047755,7.259450110848557e-05,0.018107968300941926,0.004094999029707576,,0.0009200034958916173,1.6222234884577786e-05,0.004283075565400649,,0.0024863616629656315,0.011416803355893727,0.00987852993296364,,0.00021200433214782588,,,0.1211182473172986,,0.4638525009515354,0.02829299708425605,,0.0,0.0008702215125895692,,,4.856531568570474e-05,Control
9,,,,0.049176522730677685,0.0019758252459507607,,,,0.017889068300234717,,0.004943152497794351,,,0.15353195279077123,0.009241256471293261,0.008315403758760177,0.010232654437101528,,0.0037332703544021443,,,0.00285475588034558,0.05603193198275432,0.004414732908294909,0.018695170875434895,0.26363341268123786,,0.012152818237810666,,,,,,,,0.030678611855575716,0.008030333927055417,,,,,0.14056543705158725,,0.15081858738534784,0.05308510062756979,,,,,,,Control
