,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.026993283855187674,0.00028551111033108315,,,,0.0037522824957452786,,0.0013886934466268166,0.15784700595164783,0.021541828944683865,,0.002482055788641129,0.003860406900865172,0.02556739979192059,0.006022372663141706,0.005137841901643982,,,0.09167581023049096,,,0.01558506220078399,,0.11435278872689729,0.004431115717454528,,,,,,0.056116461789200864,0.010744327360165108,,,,,,0.36036662844181655,0.0709569803810095,,0.020892142301746065,,,,,,,Control
1,,,,0.08623338957059502,,,,,,,,0.22672826574078264,0.022052308417607264,,0.005401944932067548,0.004486696179755228,,0.0010223952808320865,,,0.005638909573402567,0.19867347421531734,,,0.006776836763247272,,0.04143537423487285,0.0543768114621733,,,,,,,,0.012233234906910372,,,,,0.3085333462254245,,,0.026407012497012064,,,,,,,Control
2,,,,0.06826457855104111,,0.011186906309359044,,,,,,0.07011226186739968,0.021461845274383832,,,,,,,,,,,,0.010188061073854823,,0.033562622826499536,,0.05796088069931993,,,,,,0.0095193919068685,,,,,,0.7126251713007554,,,0.005118280190518104,,,,,,,Control
3,,,,,,,,0.03846683705876761,0.1648051413769286,,,0.045581534555299334,0.06519033240761853,,,,0.031012778566266573,,,,,0.13195958207383116,,,0.01132290004214933,,,,,,,,,,0.0004263307956800723,,,,,,0.0006827181858793859,0.3125107792073403,0.19339685739308496,0.004644208337154256,,,,,,,Control
4,,,,0.0463728469742181,0.006668294620826394,0.0004252813297435034,,,,,0.00010600793185085371,0.11043777214646798,0.0049708139753443055,0.0012714703810402003,6.747852636478704e-05,0.01867530697262486,,0.00011787915408169589,,,0.012838414442070779,0.021227932152840946,0.014760198707598777,,0.07982699255601473,,0.028053364267933485,0.019606885517160944,0.03770560514336324,0.001920326396131231,,,,0.0006334442528966042,0.017305846941416046,,1.3016691042590095e-05,,,0.020275839303221736,0.47965465156661086,,,0.07706433004913542,,,,,,,Control
5,,,,0.012178892366132964,,0.0014825805928309818,,0.050329677500604526,,,,0.027924272312222973,0.0261293394527137,,,0.002737478440019471,0.008217720812367971,0.002195003969709657,,,0.007159605909627637,0.13508803546484024,,,0.00104490117196644,,0.024257563666550082,0.04531364365475123,,0.0004430665572569759,,,,,0.0043814698364577215,0.010585113146635516,,,,,0.21029550882570489,,0.4115751875002986,0.014317483869846378,,,,,0.004343454949462053,,Control
6,1.3469347896827655e-05,,0.006044165787672671,0.0015749953392995065,0.0012188739441485327,,4.612231249519773e-05,,0.002140809991480638,,0.0026261146778239126,0.12999349287639864,0.004599272104194795,5.387739158731062e-05,0.00020928509497267816,0.021582181032321436,,0.018533924746549222,,,0.004386823753276648,0.03658927948070358,0.0004838761191420965,,0.005942329354331505,0.0016204033681941146,0.021708303108082645,0.01383189784438393,,0.027559612323596192,0.00011142824169193787,0.000979793018979842,,0.00015948932396016386,0.009602624645294416,,,0.00038122336168597065,,0.0009611196048501489,0.5645799619572555,,,0.12228433201575221,6.387736199556147e-05,,1.9183616701542422e-05,,6.408144302430126e-05,3.3775410256439044e-05,Control
7,,,,0.007964291461148012,2.144146737311582e-05,,,,0.003940982158777505,,,0.18227270047089308,0.0013851997035009163,0.007038262804222311,,0.0026907018773319486,,0.015695255256117827,,,0.0018198951127917265,0.009739584276243777,,,0.004449104479921533,,0.024594071049943145,,,,,,,0.1822939396602721,0.011896474527182777,,,,,,0.4863015825320007,,,0.05789651316227965,,,,,,,Control
8,,,0.002393239099543789,0.06287262855691723,,,,,0.0003551943475558983,0.0019080498705363479,0.018140119066145106,0.2610188890479105,0.005494991968024593,,3.4790296798730216e-05,0.06393977403806395,0.018704367682189183,0.019803491070872415,0.010513856850219858,,0.0027060392830365646,0.19643393208059098,,0.07097085135606118,0.027673285364388775,,,0.022844725488933876,,,,0.0009522541716586577,0.0021123126610223053,0.018449065234723054,0.05757096231002571,,,,,,0.0832052654593392,,,0.051901914695442204,,,,,,,Control
9,0.039812494298087905,,,0.025705239319312442,0.005881797350019587,0.007644909064564426,,,0.10069539178173344,0.0023804745064156573,0.001311359282176225,0.09989825105585996,0.01456931110168991,,0.0007693422274217696,0.0015620824187913556,0.04454789874477436,0.002507660686590713,0.02130545612613435,,0.0069773157812827,0.2689488625691608,0.00011505787776173788,,0.007927938564245122,0.00012643486940608885,0.08489768757278324,,,,,,,0.03533457478493729,0.01726200889766611,,0.0011850317428799887,7.813631997252348e-05,0.0047689987710702415,0.0006243392490112214,0.19851884448403728,,,0.0046431005522134155,,,,,,,Control
10,,,,,,,,,,,,0.5792500579250058,,,,,,,,,,0.20713802071380208,,,,,,,,,,,,,,,,,,,0.09732090973209097,,0.11629101162910115,,,,,,,,Control
11,,,0.0002994364901966087,0.014184630501224592,0.0011450645155951205,0.00026663673983803177,,0.009048694206615414,0.04136835714225161,0.005133211392271693,0.0008975020921194611,0.01955026597065259,0.008962506554903956,0.00010384905575069443,,0.009137001226811586,0.000615525161344495,,,,0.0018841185829054565,0.004572890733838402,,,0.003900243545715585,,0.0011157970460443903,0.00014310783387219117,0.041719566776860374,,,,0.0022710547148278686,,0.0042487282779868655,0.0027831345096568515,,,0.0006922261160291673,,0.014913895104581751,0.00665522073121846,0.7685526489482079,0.007307178846038174,,,,0.0026453755581508287,0.025882131624489883,,Control
12,,,,0.008152428675695543,,,,,,,,0.26382939294717167,0.012328693307024179,,,0.0010064172378715167,,0.0008243881324909029,,,,0.13009385779912572,,,,,0.08574600390256382,0.01483372922655811,,,,,,,0.018461387486736626,,,,,,0.41032887029801957,,,0.05439483098674231,,,,,,,Control
