taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,855016542.0071977,,,,,,,,,,,1422298804.5373697,159501021.9327201,,,9408840.955784203,,,327823372.2546557,19120078.085537598,,,1530967029.6258693,,,,732356013.95461,12311844.225888422,,3804852339.5685573,,,,,,,69836236.40551306,,,,58345181.79468386,,,,,15311830268.9299,,,11356704310.680025,5337551667.276736,,,,,527461006.36377203,,,Control
,,,,,,,,,,,35241005.77172658,,,,1428851486.458968,372810211.1371996,,,125732427.05577384,,,66189386.668053135,,,21514976.61880816,2443407264.60269,,,,,1058148698.5781124,,395527048.64648855,221481295.2860077,1105349053.5497239,,,,,,,671536531.791061,,,23270545.377168477,,,,9074123797.76156,,,,1425955168.3808293,,,,,,,,Control
27952414.985219836,3430457.58528959,,3742978.085644362,820736977.2805343,521160639.9753403,,,,3939211.888192707,,36637577.727637336,,,421611958.734426,4757114377.21421,239216273.22504568,,3495868.852805705,5488128899.2184725,,,123060397.95365113,,,697662043.4896575,985864088.1656604,2378135649.3275566,,,,138773637.99474454,53208432.16505315,1184670.733902973,1715316007.66815,4284939508.6898265,1345168180.6316805,14906501.075061332,3190616.2710638344,,24042274.771478735,,500723252.8358607,,22109008.42044689,65425803.353340864,4288071.981611988,,515128267.5266319,41505847652.11726,0.0,,12711589.653965028,4953871469.902684,,24020471.01564003,,,,4891309.226482826,,Control
,,,,403576417.81148285,,,920685170.3323609,,,,76054779.62875204,,,,228997628.7932797,42149442.756087,,3847704.7619395573,161981540.23251584,,,246569572.78893027,,,138981828.09931263,1559975624.6576688,,,,,180593958.23775604,,2992876815.242619,,1009175549.6118312,,,,,,,235333819.53439078,480555557.2824522,,,,,,13709759114.015219,,,,114124289.2881552,,,,,,,,Control
,,,,3471738531.674952,,,503701126.51782346,,,,10327366.455579525,,,,3048724830.2367716,548644210.3911496,,4867763.575908431,195366612.9622137,,,372638542.0946602,43543773.89156166,,137444355.52032495,159002905.04265642,,,,,462538473.54605114,,1508846131.9763288,,3759413724.4178224,185901772.00359058,,,,,,246902511.40536112,,,,,,,30811658823.05809,,,,270387979.59110594,,,,,,,,Control
,6375657.516298761,480262618.41757196,,6058670266.111862,19649048.722687498,,364986617.1954605,,,,1457858164.086677,,,323877073.6319311,12060276024.379333,776351001.1627071,,25336514.918988753,1155987392.2045512,,,10083189374.722122,206053973.5013231,50079761.458669305,1107647884.6585195,1904486420.520003,2214868.6160839368,,,,461895029.39419013,543766065.7387214,4194961158.8629766,3089623065.7612305,2262330.086428593,1843688277.0084987,32780055.518042263,1114047272.9099905,,,,1332053626.6931093,,,57119879.55979324,,,,27774056933.439697,,,,1594689583.0903196,,0.0,9705870.685482109,360794187.3150159,,,39258546.22008778,Control
0.0,,13036356.92471153,2607275.6540627405,179576281.9720287,297555132.83760977,977726.7693533646,,1955457.8078271642,0.0,,19228673.424274288,2933184.5771805285,,305051281.4091837,24443190.57943629,,,,194893886.09231302,,,301792234.8692102,1303635.6924711529,12058642.962719468,197827198.7431066,,87995537.31541587,,651817.8462355764,,3259093.5002983175,119608801.04761131,1018466985.6632512,551113564.2976203,294622247.09885967,106898348.77689715,,43671821.31250623,,,,4236824.538772116,844432022.0156733,10755024.346730055,0.0,,,977726.7693533646,6298190686.347334,1955457.8078271642,1955457.8078271642,25431705416.12855,16947298.155088466,651817.8462355764,,1303635.6924711529,0.0,465722617.3595137,2607275.6540627405,,Control
2467035778.619853,,,,1592860387.5938344,364473634.7450269,,473727268.76551116,,,,6239727971.015643,147509365.61394778,,81260175.34925893,6190332053.327075,902807332.0047843,,47673345.629684724,96796578.16607584,2760471605.7936378,504134988.6621237,155390631.59764984,1320221791.4167047,,432358935.9227881,16665784906.852718,7129719.1008680295,,,,491265579.6507621,7834709.982110577,5260801576.408776,,,,,,,2189555358.2772083,,1069664041.708681,,73432116.22451857,4841824.165514856,,295517545.5306615,38688037.32252736,12301492300.519136,,,,287716089.83540195,,,,,,,,Control
,,,,,,,303693995.3109168,103864544.56324247,,,,,,,8141998623.214901,166334488.2283137,,,,,,612164131.8173906,,,,2016985911.2558956,,,,,,,1379234718.5180163,1373388490.324493,,,,,,995713885.8028111,128236912.13468793,287774901.8624036,362660333.6699047,,,,,,11128285037.346968,13679512915.240145,,,636255549.9067445,,,,,,,,Control
,,32289026.03283642,1793834.779602023,21526017.355224274,59196738.38360531,5381498.891470682,,1793834.779602023,,,93279626.43272068,32289026.03283642,,407200304.3129207,41258172.694169596,1793834.779602023,,,73547198.727006,,,704977803.7738724,1793834.779602023,156063435.16863745,139919167.28231165,,3587669.559204046,,7175339.118408092,,10763008.677612137,5381498.891470682,226023018.80979326,371323608.7208802,46639704.2696526,,,159651050.25448763,,,3587669.559204046,16144485.779741274,304951640.1655746,170414440.24557686,,,,,1914019340.2444654,,,1815362649.0512786,23319824.898149367,,,,1793834.779602023,5381498.891470682,1793834.779602023,,Control
