taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,0.0015159323383133474,,0.026485921832844917,0.0011533288576065755,0.0,0.000644332667297691,,,0.0030654428645634033,0.007697492466917809,0.0013241886004918388,,0.00446538713296123,0.05097660316908482,0.004727767912478864,,0.0002805007163005519,0.05999828423649447,0.0008530702441359485,,0.047100574657927344,0.00032523750937476397,7.851972605931509e-05,0.00746510683698998,0.1962194645794138,0.0019916574582581155,,,,0.007672820688586265,5.2209987340613674e-05,0.002090242199060098,0.0080630647508263,0.0,4.289408763866104e-05,7.012517907513798e-05,0.0002931949093010148,,0.0016030513564052344,,0.004556396306972614,0.0031907468341808762,2.221483775081013e-05,1.9655524645878086e-05,,0.0003033297891965457,0.005775755442686437,0.053388806956745374,0.011537383477033649,,0.4645020201170201,0.019063606710969405,,,0.00029063559619608276,0.0010930314408543768,,,,Control
,,0.0025861408936364485,,0.05333318074669957,0.0007799134955315748,,,,,,,,,0.008108831808884838,0.019242727390205477,0.01006950253651648,,0.002589685494641981,0.05259408079988885,0.0019367699894229107,,0.11216231598963437,0.0013435050554112284,,0.01058964741549975,0.17784782359472773,0.01900635314029369,,,,0.004675430000611697,0.0009419523986416278,0.030089409015763548,0.015752814514472708,0.05496896347359556,0.023077175483675997,,0.000577466140958452,,0.0011513876809113716,,0.009850446194374578,,,,,,0.0010417075983687543,0.3365163175200918,,,,0.049166451627539,,,,,,,,Control
,,,,0.1082062453094156,,,,,,0.05636128907706013,,,,,0.07133250623043326,0.04579138620663141,,,0.003234518355332766,0.03137415945563313,,0.010699964731819753,0.003807312882246064,,0.013530507811651203,0.10634359230652225,,,,,0.007798592782893427,,0.03910265464094151,0.026701543442542112,,,,,,0.007033891718329258,,0.013864594424284567,,,,,0.00594607311377916,,0.42769249991224734,,,0.002654828982755364,0.01852383861548156,,,,,,,,Control
,,0.0014207752408047624,,0.04040736737207214,0.0018627761655973308,,,,,0.006292729419636349,,0.005203556341876148,,0.0010478750115548337,0.10207522275334714,0.006112519676194751,,0.0031109518717206985,0.05166895429541998,,,0.01616712749017446,,,0.011135663335729027,0.06335610409263837,0.002912173218904205,,,0.036671972504214286,0.25297044205064484,0.0003719870041987045,0.010475198684793578,0.00011648692875616819,,0.0006250518128379758,,,,,,0.018772457091867294,0.01513193615988663,,,,,1.877184827516648e-05,0.11860662556950997,,,0.1863131308672807,0.047152143192064525,,,,,,,,Control
,,,,0.08623338957059502,,,,,,,,,,,0.22672826574078264,0.022052308417607268,,0.005401944932067548,0.004486696179755228,,,0.0010223952808320865,,,0.005638909573402566,0.1986734742153173,,,,,0.0067768367632472706,,0.04143537423487285,0.05437681146217328,,,,,,,,,0.01223323490691037,,,,,,0.3085333462254245,,,,0.02640701249701206,,,,,,,,Control
,,0.0024529191997112215,,0.02406836900342454,0.024943411467818838,,,,0.001605777528680585,0.010002894324058825,0.0010387679990777408,0.004839101336907905,,0.003875553059132921,0.16663825486976155,0.007939155421522733,,0.0016829390634408854,0.04333729054475839,,,0.2004932614984995,,,0.008098792927874507,0.05287772666379688,0.00436458344830913,,,,0.060850403917639316,0.0023181164654743525,0.018477888059155404,0.05501147305151284,,0.004317366721078324,0.0001797710458852564,0.000328473076449809,,0.00016392993610002917,,0.024392856252250968,0.011625023966066095,,,,,0.0007221502047897793,0.24654387864769658,0.00017936224305208927,,,0.01663050805607303,,,,,,,,Control
0.0,,0.00035364369861833105,7.072885553420662e-05,0.004871454571816414,0.008071925180269614,2.652327739637483e-05,,5.304667060329006e-05,0.0,,0.0005216257293779828,7.956994799966489e-05,,0.008275276908175958,0.0006630825139620728,,,,0.005286982790808363,,,0.008186867141626778,3.5364369861833105e-05,0.00032712076865357745,0.00536655621312424,,0.002387098439989947,,1.7682184930916552e-05,,8.841104046512319e-05,0.0032446870727818287,0.027628457383509768,0.014950330093179354,0.007992363339007777,0.002899884350818416,,0.0011847070852346515,,,,0.0001149344336720384,0.022907324893145852,0.000291756862033906,0.0,,,2.652327739637483e-05,0.17085413216182577,5.304667060329006e-05,5.304667060329006e-05,0.6898984445940642,0.0004597377346881536,1.7682184930916552e-05,,3.5364369861833105e-05,0.0,0.012633887663893699,7.072885553420662e-05,,Control
,,0.004479398146228573,,0.006749031337988359,,,,,,,0.001086123088691355,,,0.007959441696326052,0.18786288798308964,0.019583284707245335,,0.00046569802825174026,0.04596029967288885,,,0.05249058946145082,,,0.0013365179460097718,0.05346992055929878,,,,,,,0.058976787102278216,0.054315154895917254,,0.013836540699985094,0.00022753975321746268,0.00508536179124148,,,,0.021972654373587107,,,0.0013316637646077992,,0.01009922553558307,,0.4390961028811387,,,,0.012149308147682808,0.0006159753941544734,,,,,,0.0008504930331372716,Control
,,0.006463391945775529,,0.07845100237835445,,,,,,,0.0004936719681008863,,,0.021700448015607634,0.03591476138517777,0.03811290395571131,,,0.09958768485043519,,,0.05952905564746048,,0.0006841414542657018,0.001556037148589329,0.18652835672299964,,,,,0.036315511597620635,0.0005623576381381456,0.01747371490921524,0.009709217254886186,0.24913187548082477,0.0006345630716472995,,0.0001952965903548424,0.01813422366588394,,,0.013446401544673338,,,,,,,0.03268482529402595,,,0.017084529633894313,0.02985865635543577,,,0.0001428018322882988,0.0011079209762818222,0.012031858887654175,0.03246478979469722,,Control
,,,,,,,0.005248501334125006,,,,,,,,0.1078605177810089,0.02233622037964288,,,0.0016043321665937518,,,0.0014844952658682896,,,0.004328638294758481,0.021091503302769703,,,,,0.0047069387548883375,,0.04657406865172107,,0.042608907785818044,,,,,,,0.012025027540043842,0.005794656965305859,,,,,,0.6376784544213187,,,0.049627926256880825,0.03702981109925616,,,,,,,,Control
,,0.0021893942844389462,,0.01076987361144397,,,0.17193565464112368,,,,0.23822912796037224,,,0.002446721356765188,0.09203269364545316,0.006768862263368634,,,0.0011652223420043856,0.004274243478643311,,0.11738372241112123,0.07591372725922478,,3.008239350334278e-05,0.0003567248125198975,,,,,0.0016937090671312236,,0.014816240235508295,0.02640243020942304,,0.0001919281510324749,,0.001045293691683808,,0.00011208104352604743,,7.335264673337204e-06,1.301870163678755e-05,,,,,,0.07996048690994412,0.07801956407680706,,0.013916759432835876,0.05975096941816596,,,,0.0005741333376491604,,,,Treat
,,,,,,,0.5052167818937984,,,,,,,,0.047115704422413425,0.005734565263654996,,,2.684116485715873e-05,,,0.001128838112488362,,,,3.8309420367873766e-05,,,,,,,0.027273972532761155,,0.00033769347049274233,,,,,,,4.112062153258578e-06,8.71442639801587e-06,,,,,,0.34434771672891434,,,0.035304679412576694,0.033462071089123656,,,,,,,,Treat
,0.0003689263425531699,0.0014986457892439613,,0.009693127859487356,0.0003802395971611779,,0.09481261907965181,,,,0.04049828015852796,,,0.01862055525701413,0.005072260499719013,0.0018989358789542007,,0.004143562814061965,0.0024375551128058624,,,0.021668128073271054,0.00016307733939903413,,0.00018805545324552568,0.00014111331075744213,0.00015258938945029426,,,0.0004720635070683049,0.001172491110445893,0.0002648443755962161,0.06306476280304402,0.010983248526221078,,0.002034307863462319,,0.006191386453072788,,4.049473331960129e-06,,3.6038025852050142e-06,,0.0005080735604195824,0.00045067337867967633,,,,0.6124469219478279,,,0.0,0.10041861183483573,,4.853247427260033e-05,,1.5217809729544168e-05,,,0.00018353912410294827,Treat
,,0.0029128086167563333,,0.06383526611341826,0.0070132467074109864,,,,0.00011755798488351197,,0.022567435921255763,,,0.01393689427247648,0.26446522129806804,0.006238631935176714,9.482604130983112e-05,0.0013115581365820118,0.004743627697815043,,,0.05103980544834809,0.0014695611184576002,0.000200899100926891,7.045755896375573e-06,0.0002227736543198974,0.0011570717214557653,,,,0.13873704652609203,,0.027155777264872286,0.012233286894502558,0.0007826877176031103,6.118089701772344e-05,,0.000326555663999201,,,,1.242644064092109e-05,,,0.00023415484113719164,,,0.013008507971348787,0.20037397337748222,,,,0.16574017088074638,,,,,,,,Treat
0.00022344082105059247,0.0005214532531230435,,,0.0439165975680792,7.075365397158369e-05,,0.0,,,,0.22482355635430626,,,0.015630576189834842,0.0002730074692472599,0.0028654838954325803,,0.0004885520261529575,0.002003390179270879,,,0.19416850908815247,8.771889475814022e-05,0.0002877039559731343,,9.296219681332987e-05,0.00015511077290565972,,,,,,9.022068141790893e-05,,4.0317781684017056e-05,,,0.005633632653633534,,3.3802737772958573e-06,,3.282942983518665e-05,,,0.0026312541194117352,8.513892726525374e-05,,,0.42029468618282423,4.4875798209601145e-05,,,0.08154183996221225,,0.001841627704922238,,,,,0.0021513801657348512,Treat
,,,,0.05145969650227797,,,,,,,,,,,0.17081653364416463,0.020221828726687405,,,,,,,,,,1.4479897636876921e-05,,0.0028022948213886,,,0.0008711987835624375,,,0.009797310370842981,,,,,,0.0023820913016646596,0.005600147876827251,2.53586742036284e-05,0.0002830042695063196,,,,,,0.6857519918651991,,,,0.049974063266038114,,,,,,,,Treat
,0.00016140004820920976,0.002620780640887698,,0.05099300853168868,0.006668400057109409,,0.24034917957705537,,,0.0052234266212114735,0.0030890602402086,0.0019558295263737142,,0.021437119841602386,0.16366393077768343,0.010439120696801783,,0.0002936526253751934,0.0022102474109495667,0.0013623088410430998,,0.05985132574874226,0.02307851883928315,0.00021320203851022827,0.0001564984935766168,0.0001853980672208214,0.00018447644553350713,,,0.00028695272915798485,0.13908087949039646,0.00024482895007390653,0.028685719064002205,0.007074174593991494,,0.0,4.943305950673319e-05,0.0023673556635654693,4.7591977215979623e-05,1.0686800728373864e-05,,8.357478480788283e-06,8.039216944768452e-05,0.0053281732470047026,0.00023446182972746636,,,0.0004957114067853971,0.16530065293416338,,,,0.05644632415961075,,,7.870626792971486e-05,,,,4.271310914548269e-05,Treat
,0.0,0.0015269405906159516,2.6827653129416428e-05,0.04285210842865163,0.0005222449809193063,,0.029885536022770418,,,,0.017889069000441078,,,0.0033481040357123347,0.15862446082837003,0.009239741822805786,,,0.005458064986584212,0.00042641064224033557,,0.09969351895548414,0.0023401165654720404,3.597489490622793e-05,7.314652685159075e-05,0.0006905815225925865,0.0002143231400005601,,,0.0003667622386618682,0.19742469937937546,7.174058779568065e-05,0.013875709326086332,0.00488263286955379,,0.000914940224743584,2.7274780681573366e-05,0.005567185151906066,9.404582847034315e-05,1.056989599270691e-06,,8.824017460037514e-06,5.710899174563921e-05,0.00309685854962737,0.0004341608531443891,0.0,,0.00031686439196188513,0.2672317432472909,,,,0.1319097703751943,,3.726062934641171e-05,,0.0007996131057739952,,,3.457786403347006e-05,Treat
,,0.00038229862257270025,,0.012289346740684836,,,0.4278255965494756,,,,0.07683963816510175,,,0.0024695883929016066,0.015567230367686506,0.002195569438599218,,,0.002140820690767953,0.0005275208768108906,,0.2797686443396919,0.0009108577900478297,9.484961701902e-05,9.294765618263801e-05,0.0002592898631986533,0.00010452126020003215,,,,0.0010671551447045664,4.60388732119347e-05,0.01239539082719242,0.02776707645311396,,,2.1458007060933747e-05,0.0015775788352443258,,0.001043000881070062,,2.7117629814095768e-05,,0.006567079469872168,0.00012237985962493828,,,,0.11252578902753656,,,,0.01537121462061284,,,,,,,,Treat
,,2.576116412809692e-05,,0.008090477602744037,0.00020733490777382618,,0.4137394854509986,,,0.00010168582587705948,0.11770845011744456,,,,0.10286461145320668,0.005517192087091279,,0.0006345739066982643,0.0002477199764703569,,,0.01431304595173314,,,6.392750230942703e-05,6.618047836844335e-05,,,,0.0001902652349440088,0.022162244572487073,3.901406167223928e-06,0.025604615515318483,0.0031139868726271004,,0.0001399064913890373,,,,1.701143468965801e-06,,4.976549726967826e-06,,,,,,,0.08484481869046073,,,0.18966218300252033,0.010690954096046229,,,,,,,,Treat
