permu_delta,permu_index
0.28999999999999915,0
0.3100000000000005,1
-0.6199999999999992,2
0.21000000000000085,3
-0.11999999999999922,4
0.2699999999999996,5
0.0,6
-0.02999999999999936,7
0.3100000000000005,8
0.02999999999999936,9
0.21000000000000085,10
-0.27999999999999936,11
0.2400000000000002,12
-0.3800000000000008,13
-0.16000000000000014,14
0.05000000000000071,15
-0.5099999999999998,16
-0.13000000000000078,17
-0.3100000000000005,18
-0.23000000000000043,19
0.23000000000000043,20
-0.3200000000000003,21
0.8100000000000005,22
0.03999999999999915,23
0.28999999999999915,24
0.33000000000000007,25
-0.3800000000000008,26
-0.35999999999999943,27
0.3100000000000005,28
-0.1899999999999995,29
-0.9499999999999993,30
0.08000000000000007,31
0.05000000000000071,32
-0.39000000000000057,33
0.6799999999999997,34
-0.16000000000000014,35
-0.22000000000000064,36
-0.08999999999999986,37
-0.33999999999999986,38
-0.28999999999999915,39
-0.21000000000000085,40
-0.41999999999999993,41
-0.17999999999999972,42
0.16000000000000014,43
-0.13000000000000078,44
0.5500000000000007,45
0.21000000000000085,46
0.10999999999999943,47
-0.5800000000000001,48
-0.08000000000000007,49
-0.13000000000000078,50
-0.46000000000000085,51
-0.3100000000000005,52
0.3000000000000007,53
-0.7100000000000009,54
1.0099999999999998,55
0.05000000000000071,56
0.2699999999999996,57
-0.2599999999999998,58
-0.15000000000000036,59
0.6099999999999994,60
-0.16000000000000014,61
0.0,62
0.75,63
0.2400000000000002,64
-0.10999999999999943,65
0.2599999999999998,66
-0.34999999999999964,67
-0.3100000000000005,68
0.22000000000000064,69
0.4900000000000002,70
0.22000000000000064,71
-0.4900000000000002,72
-0.08000000000000007,73
-0.22000000000000064,74
-0.019999999999999574,75
0.21000000000000085,76
-0.15000000000000036,77
0.35999999999999943,78
-0.14000000000000057,79
0.1899999999999995,80
0.41999999999999993,81
0.02999999999999936,82
0.27999999999999936,83
0.3000000000000007,84
-0.25,85
-0.23000000000000043,86
-0.019999999999999574,87
0.2699999999999996,88
-0.34999999999999964,89
-0.8699999999999992,90
-0.019999999999999574,91
-0.33999999999999986,92
-0.09999999999999964,93
0.3200000000000003,94
-0.21000000000000085,95
0.11999999999999922,96
0.16999999999999993,97
0.16999999999999993,98
0.2599999999999998,99
-0.41999999999999993,100
-0.47000000000000064,101
0.3100000000000005,102
-0.03999999999999915,103
0.39000000000000057,104
-0.39000000000000057,105
