,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,3.510834344249077e-05,0.0048243290156777365,0.035574711007532005,,,1.3278800385125448e-05,,,0.00905402932623065,,,0.002980185313707132,0.017185986801476,0.0061484869662035415,0.0001303736765085044,0.027737200871129544,0.00028790853562294733,0.026012868163542917,0.005458190540122248,0.0010450013515203274,0.002903631017547432,0.19955924442418646,0.0,,0.06890500295905996,0.01790424918594415,0.0008398841243591847,0.02360216231180695,0.007185239365969473,,0.0031497918095353245,,0.00815871626996083,0.007249420234497579,0.00037321476840011683,0.017515743677706613,0.03720287300929909,2.6959988660709246e-05,0.0006075051176194893,,0.13987003072332144,0.13087364346239894,0.17153594576294104,0.0228072450342065,,3.923281931968884e-05,0.0017450556839452363,0.0013954812041095475,,6.206833210320002e-05,Control
1,,,0.06025682723597034,6.180875319259236e-05,,0.00014012735698754666,,,0.049905770027687014,0.0014676225319837082,,,0.21268299105661392,0.021683109102045732,,0.0037779697506517265,0.0017487027384889197,0.007842798155519493,,,0.004069162240650885,0.2792063384618433,,,,0.0855096755979455,2.847949228907428e-05,0.012767273843938987,0.005237750103599313,0.02268608252613922,0.0003159572659027008,,,0.0019763323036689844,0.001183962661321878,0.004750090391432048,0.004550630758842263,0.0008096017989133215,,0.0005198539208418702,0.14685615297367174,0.03760438353043343,,0.01835988254892281,,,,0.0011892251762013807,0.012811437694300303,,Control
2,,,,0.0002471860082897348,,0.0008685273279683603,,,,,,,0.18449632167575744,0.00963667340016632,0.0008291371735016602,,,,,,0.0024846490940878345,0.0004064859316784422,0.0017117835698243179,,,0.004452826760259038,,0.07138273561246475,0.003943107930250984,0.03355836536383816,,,,,,0.004593301259175349,,,,,0.6717341162527256,,,0.009654782640012051,,,,,,,Control
3,,,0.0808659219162329,0.0033614892309340857,,,,,,,,,0.06522133672467884,0.08349204703508288,,0.009011277798414735,0.041534064423499384,,0.003991742899856026,,,0.3488674912110594,,,,0.013795234427473744,,0.027191396812474688,,0.014713723834989284,,,,,,0.000838531852503055,0.0015274755937743126,,,,0.2315486950201065,,,0.07403957121892021,,,,,,,Control
4,,0.002093773222534371,0.02556441556521598,0.0023861666629488736,,,,,0.0003290246305935827,,,0.012158493428036442,0.18777585473141573,0.0009550352687285981,0.0002920653999054369,0.12819167013296137,,0.030952371579794975,0.0001932158598400999,,0.0004333415124766926,0.06634750512071233,0.006631776278122366,,0.02369917723066453,0.02716798692036882,,,,,0.01240244621994547,,0.002143635379912462,,,0.007440286786134646,,,5.2049094105199533e-05,0.02031226832139047,0.3512515620195574,,,0.06788185992845218,,,,0.004635868474126133,0.01870815023205586,,Control
5,,0.0009596419869489901,0.014350371281513612,0.000486944796789216,,0.0009278122274576845,,0.020082153114481336,,,,0.000225435534682868,0.016680713863699317,0.008498141596756558,,0.013758135661264265,0.0035246153676706045,0.020026880484507546,0.00010498768289354541,0.0009557011595833999,0.002380259728816512,0.18216019786591062,,,,0.002083990348408547,,0.020757449249974667,0.05088931842784431,,0.004523766675131023,,0.00024534176522187517,0.0048137711504962575,,0.004736268212306315,0.017972901052190803,,,,0.18005539186526334,,0.4036235806579747,0.008751668157276196,,,,,0.016424560084935945,,Control
6,0.0,,0.041367653139884525,0.00026985496444306044,,0.003898857991760387,,,0.03088864271018925,,,,0.032804888632500015,0.004431012390049163,9.464833599648772e-05,0.005879938534737573,,0.02838337170657994,0.04303252451718628,4.7375218880658355e-05,,0.029523950521484765,2.0420352965801014e-05,,,,1.5927875313324787e-05,0.07128387864184232,,,,0.0012611609991678703,0.01036874052367995,,0.0001287503254493754,0.01783748462092167,,,0.0028919303870167394,,0.6614958929565097,,2.2360286497552105e-05,0.012938131435601862,0.0010004951935594206,,,,,0.00011210773778224756,Control
7,,4.799293543990325e-05,0.015072524181583329,0.0003862640210569795,,0.0010917074325340627,,0.00018944024626388185,0.02608062686579129,,,,0.1916363186064286,0.010278504586542442,0.0011822083965064515,0.0094625192050851,,0.010032000212645623,,,0.005095583995969858,0.06656609597616682,,,0.03034946662444695,0.04128816414048028,0.00012952818619824436,0.04770128606299922,0.0058013438443839105,,0.0026956207870377303,,,,0.0004531376937358777,0.00940366193480935,,,,,0.15806552396366375,,0.3533398125554161,0.013650667544814327,,,,,,,Control
8,,0.0020588497386852325,0.055069310705665425,0.0019497562350570413,,,,,,,,0.005461436758415212,0.01847585778930139,0.01130767789179277,0.0029061661646448047,0.040270035183411816,0.0014032795263182276,0.10318570186834482,0.0010388608014325663,,0.010296267074621876,0.1838008560156489,0.0223360118260991,,,0.004194397962807493,0.000445658568013038,0.028956705824271053,0.014251587784797367,0.05432684918282306,0.017768617018324183,,0.0001810487932552967,,0.0008398484155354397,0.009250140100884749,,,,0.0008549862745032737,0.35720200292039583,,,0.05216808957495011,,,,,,,Control
9,,0.0009305103616352978,0.014492905640137376,0.002198792151963053,,0.0027799324840400734,,,0.00028260243153068555,,,0.003839742030979561,0.2043451586280126,0.013585289908037215,,0.06405029798822773,,0.025432907691576866,,0.00039243613886006344,0.004217251274812308,0.11307627270186582,0.0016945051577969478,,,0.10981656157157615,0.0002977310413556687,0.005699048178469991,0.008021894930997907,0.08055329158711119,,,1.6137183813315377e-05,,0.0005096324363042663,0.015267692177974178,,0.0019160888630335349,,0.0037083248402998733,0.22628971146614485,0.02629786074397057,0.0011067082373969349,0.06918071215207604,,,,,,,Control
10,,0.0023151696084617,0.21100800722240173,,,0.0008166238349517052,,,,,,0.00675274046032552,0.061279616720270415,0.01898281088900174,0.0007080826267382751,0.0036510061605855887,0.048730796259534526,0.028040154091582923,0.00824482300499105,,0.012146356226500262,0.09847888422100139,,,0.015342269003688139,0.020055399104381148,0.0007657387316682824,0.018155209824107843,0.019102124145289282,,,,0.00020538704994639616,,,0.016283540823497426,,,2.410886949920235e-05,,0.40608877193522397,,,0.002465465326829068,,0.00035691385952223387,,,,,Control
11,,0.0071509064767552345,0.07575108636079023,,,0.004341355351907724,,,0.016521391044611995,,,0.004207581802423314,0.15752678562395245,0.008267695895216374,0.00029554859061032315,0.016225638063551734,,0.14632005725385283,0.0027282037257721943,0.0003513471834433925,0.013839481755750754,0.02509740993355981,,,,0.005826047580257231,0.00781752592922797,0.047914742202836466,0.04059746189983172,,,0.0004020360150280122,0.016247099060795224,,,0.013923588425900234,,,0.000582308391873313,,0.36087177841050244,,,0.020755237019852345,,,0.005821857576033503,,,0.0006158284256631422,Control
