,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa906,taxa946234,condition
0,0.002352095587196854,0.21437349593612876,,0.0008296486406738583,,,,0.006860443822416419,0.062257000759712175,0.01928557871588526,0.0007193762459712272,0.003709238168882068,0.0495080319056185,0.02848738272223354,0.008376324454321016,,0.012340085485078157,0.10004958088672972,,0.02037527426089094,0.0007779519414559898,0.01844477776308174,0.019406794968285228,,,,0.0002086628867624452,,,0.016543256431366428,,,2.4493395798788527e-05,,0.4125657165626323,,,0.0025047884588786633,,,Control
1,,,,0.015427402307609684,,,,,0.21654057165324656,0.0081990470419184,0.0025616575228359323,0.0020065422132866917,,0.018164167397970447,,,0.014952443297778121,0.028481124255438164,,0.0011510687844413683,,0.033655613677035984,0.030155793040690215,,,,,,0.033883010309863376,0.010616402958182936,0.008901909361566726,,,,0.18987213499496366,0.3696765982112275,,0.015754512971944277,,,Control
2,,0.07589884874302147,,0.011011870641888879,,0.00022577599590935214,,,0.06665095963825288,0.011994412470377558,0.00010641862801413712,0.004271088064774742,,0.008146591710239627,0.0009519502341962068,,0.00300479666168475,0.003476107814407116,,0.010111976268144451,,0.03298626417356205,,0.08218797902800774,0.00406416852698665,,,,,0.005397761437520079,,,,,0.6736018312429245,,,0.005911198720087815,,,Control
3,0.0021548304415826905,0.026309908011202237,0.0024557504646029594,,,0.00033861942754973446,,0.012513051308777029,0.19325164903947542,0.00098288537062791,0.0003005824164125427,0.1319299101673831,,0.03185498400757499,0.00019885029195094078,,0.00044597832880677893,0.06828228683912663,0.0068251677173359416,0.027960241645305545,,,,,0.012764118089389674,,0.002206146645957128,,,0.00765725546984599,,,5.3566915092613374e-05,0.020904601150428276,0.3614945259339269,,,0.06986138547899963,0.019253704838645427,,Control
4,0.0019118269512964537,0.087367644762331,,,0.011136972886931964,,,0.03102034997758056,0.035379265186914415,0.015556698972139196,,0.040753230093701076,0.005616894412642298,0.08278170926079512,0.05143197576105701,,0.02325162975240658,0.1884341691392236,0.00024460415992443957,0.007489576325080496,0.0007684568858216667,0.02545191586705423,0.033951413261501834,,0.006718607458155628,,0.0031196711984201307,0.012754060722119206,0.00855716829394198,0.007847952295804194,,,0.000915512446238371,0.00015699881895021796,0.2854248995102892,,0.01225407181670241,0.01036558535648989,0.009337138426486662,,Control
5,,0.008171001805216651,,0.0004337267619973681,0.01977681378406181,,,,0.10487798769290256,0.010956227695686762,,,0.00357472527704649,,,,,0.029312767388977975,,,,0.005774842499951971,,,,,,,,0.0005369279813408976,0.0012803589873526206,,,,0.03783149494007238,0.4520072586869325,0.31766059533021523,0.007805271168244845,,,Control
6,0.0010346050647163428,0.0009728382296347854,4.632564087280215e-05,,,0.0010654890539922707,9.265116739857453e-05,0.0063157180616771665,0.060269575073489796,0.0033045605527074104,,0.12171326544886127,,0.016028709247815316,1.544188029093405e-05,0.0002470696272668256,0.001992005301859207,,6.17675211637362e-05,0.003736929541748611,0.0005404658101826917,0.044565268349188135,0.007273122872701223,0.06266308710104992,1.544188029093405e-05,,0.009187909625343375,1.544188029093405e-05,1.544188029093405e-05,0.004277402212753089,0.00013897623653622774,0.001466980914579331,3.08837605818681e-05,,0.1966059960799901,,0.43434833612686163,0.021942851975573677,1.544188029093405e-05,,Control
7,,,6.002916611427814e-05,,,0.03553928145300278,,,0.08007137743603342,0.0065691634628132056,0.000804030226700252,,,,,0.000454461089752088,0.029779345088161206,0.028614609571788414,6.639268195678112e-05,0.0016871801670422907,0.00842741614742145,0.36311706217685275,0.08360641654514119,0.06854567148349464,,,0.012249980114012996,,0.0003622961686331699,0.01186201776481506,,0.0008046665782845021,0.003479358345485881,,0.2451841442396924,,8.62256396659154e-05,0.01828513853904282,,0.00034373591409253616,Control
8,,0.01145732424209342,0.007275298420450499,,,0.0005114532658944172,,0.00588561871742415,0.06640836636490145,0.003339411385369737,4.8801630806430205e-05,0.07661318305542443,,0.0017178985713398672,,,0.009739222753369746,0.013762465722180938,0.033198298578320226,0.0019372522632390404,0.0007427790834384106,1.6537766780557432e-05,0.0239454687939443,0.0598168995278924,0.018778279073901293,0.0002080917770976889,4.454036574640927e-05,,0.0003356253528226011,0.0069899965788129065,,0.00030863734077580184,0.0009133311445311533,0.007191087706169133,0.5794133414933177,0.0,0.00017745125214230028,0.06915505607216067,6.828169965224019e-05,,Control
9,0.001234741538832606,0.04284093006302426,0.0002439008008427159,0.000419433189776376,,0.000566595695175927,,0.023251976593943867,0.19866637488124494,0.006521865310820145,0.0010981049619527784,0.0679140927847567,0.00020791214999909275,0.035743747573397544,,5.7641989512766795e-05,0.012792511794302906,0.08208269430087134,8.932002201021776e-05,0.11177834359377452,0.0018834394764623695,0.027788050304314617,0.012512221354863434,,0.002178867203582585,0.0002580356191406291,0.00207200396737283,,0.00011147459537077682,0.00528070796793742,0.023688351516290077,0.00018164745216892774,0.0008088925450061134,0.00036770576962231067,0.28451183801057145,,8.721483630627324e-05,0.052759362136751455,,0.0,Control
10,0.001642391379569127,0.015246538067211629,,3.0181304277442812e-05,,0.03730612449798176,,0.0007135795240276208,0.12816587400941554,0.010283593493805058,,0.026426831321771423,0.006782765438727937,0.052672371576771945,0.08109777431680756,0.001966967426243041,0.008235736107276346,0.23198143107956898,,0.003042722601599974,,0.03089264814930173,0.03618718058754768,,0.0019943033550330475,,0.0009268810650321745,0.0007915224882727342,0.021413381333462867,0.006061462752662992,0.0072450373348831145,,,,0.10601360963419751,0.11153973531301012,0.01864706663635665,0.05269228920518399,,,Control
