,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa816,taxa830,taxa838,taxa841,taxa872,condition
0,1.6160662666865762e-05,0.005639628512854866,0.03753845213837115,,0.005225317825443371,0.08455391534668551,0.0012193552050561176,0.10836687316525284,0.005550523489246464,0.0007582228716988389,0.10964644344216362,0.00419867298821611,0.06643969421812444,0.007499765061599244,0.002225965248155277,0.00920548979924583,0.24804846162113808,8.091400280464981e-05,0.009547852330948677,0.0007522456403015051,0.03466451073095674,0.019504923633674086,1.2507910146272817e-05,0.000735531530283034,0.0012688333982896042,0.0003297439320862541,0.01406630719892215,0.04810708276462007,,0.00045659406507411835,0.13686863694661772,,,0.03249588262842774,0.004975491690928877,Control
1,,,0.02698957344219753,0.006175674911192486,0.008026878571092105,0.10572652672181548,0.0013768799121357236,0.1048895577328294,0.015297250770423926,0.0008077815690120206,0.0016401301556083912,0.046773685704001706,0.002632953205691525,0.022369959901668825,,0.007325929720749641,0.2823865978579815,0.00012080661857992273,0.00832404932966977,0.00013275204914845986,0.0891395075282132,,,,,0.037100028105569664,0.018124486261966,,0.0012442405557284764,8.204031560278334e-05,0.20843762107426383,,,0.0048750879848577025,,Control
2,,0.0026424210609571923,0.057909623941494244,0.006362227404417807,,0.0024348423364233996,0.00673129291624127,0.23991568365618404,0.005659517869536057,0.0011898100077146242,0.08823371846318702,,0.01741978215344391,0.0013331460321277303,0.000804133797743519,0.0002734714940068931,0.10911017590069311,0.0010496641173828535,0.12585848983232764,,0.02463498540843672,0.011097706436601526,0.0005740041253933901,,0.00029624245107021845,,0.011433880566000188,,,0.00021241892796754243,0.1817738399544933,,,0.10304892114615576,,Control
3,0.00048107686106022647,0.014489659500859793,0.14239324002306394,0.0016638687192884884,0.0036211392153160838,0.0009826663332942133,0.1026651086607102,0.11691167841124214,0.007417605127132266,0.00027503227419544134,0.1897294070222526,,0.07373865300519959,0.00350928935538354,,0.0022179133265638317,0.08354551809651134,0.0002167601300152569,0.04643697984967625,0.0001792047025926512,0.019470141904407153,0.024110584405312867,0.012304709226082655,0.000672834057057716,0.00856304566352174,0.0012124892206738546,0.02697806375237911,,,,0.07049704812299402,0.0001819601279742011,1.3573021323930869e-05,0.04552074988391496,,Control
4,,0.00014765195441910958,0.0006939626789195272,0.0029530283251658503,,0.0033812213608888624,0.0005610767809996357,0.0004577197671132787,,,0.0034698133945976362,,5.90606741354804e-05,,1.476519544191096e-05,0.00032483386919338736,,0.00029530283251658497,0.00013288697424152545,5.90606741354804e-05,0.0021704779178240863,0.001875178314272404,0.00057584176117722,,0.0003395988493709714,,4.429547869356945e-05,0.0005463107245004176,,,0.0038094143966118754,,0.9776455430735812,0.0004281898067581104,1.476519544191096e-05,Control
5,,,0.08851292762373386,0.21760247253946224,0.0010548011692632418,,,0.12923766452407537,0.0441975025094371,,0.0006455987095960787,,,,,0.009095579908104126,0.06433802217121302,0.0010458743178673243,,,0.029340135961457157,,,,,0.009456841869533954,,,,,0.35959781999676427,,,0.04587475869949221,,Control
6,0.0001064775784298072,0.00023707495681370437,0.014943968364717763,0.0013130860325433825,,0.0002836653396310062,0.0003430371549026122,0.08037407954359566,0.003393882620890447,1.4430649545182004e-05,0.026088862084530002,0.0006509253705558882,0.008462957501840163,0.008520989328225433,0.00024068261919999982,0.0056636176422112175,0.06814771171644021,0.0003113928019713917,0.0016454032763552882,3.762276488565308e-05,0.01367953423635528,0.000547643150239657,,4.669345888548176e-05,0.0013809100854057378,6.339178193062095e-05,0.003453975968639312,0.010171443331921534,0.0013840023674511338,0.00032334962588025676,0.10717643417206672,,0.6251089385195576,0.01588381595438183,,Control
7,,0.001078013938483354,0.0050783074566309785,0.0001895974023643935,,0.00054167806502193,0.00690805846413807,0.026850157171307544,0.0038340808033688473,0.0008613023940477098,0.039900123192953316,,0.049718365708694125,0.006269112194288049,0.0001782074467731248,0.01368316691566655,0.11673091743975571,0.00214443632924108,0.002922884356067349,0.0001299261305942069,0.019925366560017716,0.022604324433510986,0.023131991845194978,,0.0006934769421940603,,0.004133041938622854,0.012049565054890512,0.00028827675213299593,0.0002064303455833482,0.12977493649343788,,0.44021674379917713,0.06995751042584121,,Control
8,,,0.07767257293711723,0.037072946607546196,,,0.0008680534064829507,0.1905085812984882,0.022659959084408415,0.0036575840325212103,0.004468798766755545,0.014126524741224146,0.017251723315532822,0.0007217789287179093,,,0.028858778490513402,0.002634075310106019,0.09530060746202018,,0.03855663194865662,0.039240862280825545,,,,,0.008186625602531188,,,,0.34520983063519844,0.044479510432320506,,0.028524554719033337,,Control
9,8.47746455073734e-05,0.0026970938907839082,0.01908598039299922,0.003460982183004401,0.0005025761754606041,7.412053465306835e-05,0.0032554609478149038,0.1829219185418761,0.004084648629142429,1.8444213414442048e-05,0.08971334140983671,,0.03327450660297112,0.0004149375216590627,6.930900071886607e-05,0.006279968266788099,0.11038976288875331,0.003614836708567108,0.12805210203888748,0.000875011814034213,0.034555405672454825,0.017941751799313205,,,0.002311942055384192,0.00010562462588891659,0.009489719642228082,,0.0017645727902028,7.263125034010097e-05,0.18085754136343976,,,0.1628864621191943,0.0011445722746813072,Control
