,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.000363069899036053,0.008948363068694492,,0.0005181550508222575,0.0040000927499548545,,0.00041837858423618163,0.00046856795374628006,0.09257288675903053,0.002238445880150396,,,0.013942305713688315,0.0005847061547926481,0.0011517456515177415,0.0004941645321964303,,0.0007650867488119425,0.04838857493207621,,0.0001319980418115592,0.003018187924859287,0.0009628328646817307,0.0002875850872928647,0.00566748398381935,0.0007784371211016285,,,,,0.009557461257069048,,0.002499530980341928,0.006248877640224331,,,,0.044164737972845335,0.1916822362455782,0.5442214017710222,0.00586201798004049,,,,,0.0100626674505577,,Control
1,,0.0,0.004500670720760767,0.06124023382142285,0.0053167319331045276,0.0017282776940013107,,0.0013219084092364235,1.359262969357279e-05,0.012783213766857,0.02290317828908664,0.008598194113424756,,0.0031039525051367554,0.11127228725596322,0.006282312072077587,0.04530544300242865,0.0014804890889947725,0.00015183470798450197,0.0038075472925344347,0.06597751698499765,0.001164938707812127,,,0.13032311291759954,0.002913152258697344,0.01733382481597341,0.006865284856713041,,0.002355552382823225,,0.0028441822487706974,,8.638871316359595e-05,0.012522235276740401,,,0.0013204988031941267,0.0,0.3824804897937978,5.618286940010085e-05,0.00031716135951669836,0.08308006572388855,0.00010602251160986775,0.0003818018651705779,,,,6.172060742340828e-05,Control
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874337,,,0.12566300000000002,,,,,,,Control
3,,,0.00012025913270066471,0.005564692200666155,0.001973334256564734,,,0.007543502171845794,0.006237049977975088,0.008740617784237537,0.0003061124394403708,0.0,,,0.00387014179163515,,0.007887872418570226,,0.0011479230362671647,0.0014923043899177928,,6.012934421180842e-05,,,0.0,0.0011916510047030328,0.004088792740740686,0.003864677183946441,0.011397261247341015,0.0003662420057907031,,0.0008855407866479013,0.0034109703557430445,,9.292720871616282e-05,0.00445503252514615,2.733147970745403e-05,0.0,0.0,0.038996640014656136,8.746082391926245e-05,0.8762920492040234,0.00031704609758826725,,,0.003531236152599426,0.00012025913270066471,0.005930943091997816,,Control
4,,0.0001141191525033464,0.004559216539225204,0.03848035263726234,0.07113406992487106,,0.004575058013091718,0.0012687305248250025,,0.024759214642284387,0.23633763690010004,0.022430114379477357,0.00013984893489800011,0.0008073097605475458,0.0679019047505654,,0.0004156116615042298,,,,0.01972081874387405,0.021208101067392453,,,0.011422005361077642,0.0,0.037723997935966945,,,0.012205098855841983,4.6616311632666696e-05,0.0015073616438969868,3.279285991475471e-05,0.00012642908760980814,0.012348176626177742,,,0.00014459128694721077,0.013457987906800474,0.2563251372709116,4.106675072401591e-05,,0.14056735078290178,,,,,3.7837915286255435e-05,0.0001614417718880232,Control
5,,,0.0028330957417105275,0.013936312561061388,,0.00031511616730044216,,0.03666322697060763,,0.0016856375482578849,0.11909112685561772,0.008758968172555092,,,0.030915764403367012,0.005530909203721381,0.05714638814113503,0.09823304050992268,,0.0016654977803025948,0.2492194568467328,,,,0.0021916746471344825,,0.01917234708143739,0.03416498030015375,,0.002568532426297858,,0.001352619364997185,,0.02073704430596376,0.00962741937862713,0.008020204866195145,,,,0.10346958361029752,0.10095801214387322,0.018008410896021326,0.052991696414358434,,,0.0007429336623506872,,,,Control
6,,,,,,,,,,,,,,,,,,,,,0.2181122181122181,,,,,,0.15443715443715444,,0.02152052152052153,,,,,,,0.015447515447515449,,,,0.5904825904825906,,,,,,,,,,Control
7,,,0.001892222494599526,0.03799468014221386,,,,,,0.0012946947847789713,0.13007615779091405,0.004428758985023453,,7.855982968557973e-05,0.03629361304471577,0.0046404797825661355,0.04920035553464283,0.009358388297793582,,,0.10559921818573684,,0.00037048568894914094,,0.054809774158998514,,0.03461835552477144,,,0.01367825348748061,,0.0019302684854158407,,,0.015877106102659192,,,,,0.21515110633628212,0.24198895391211497,,0.04071856743065758,,,,,,,Control
8,,,0.001248583686712257,0.014950945329576193,0.0003481113823348747,0.0015462879763256032,0.019447762071263735,,,0.00024195404506333602,0.01670601948395436,0.00824145884578444,,,0.013391349880772107,0.003474157644553176,0.024268595604965262,0.0001305543701487584,,,0.16465880094229005,,,,0.0019510569308794764,,0.02058403875539242,0.05366611289434602,,0.004934148678139524,,0.0003144394443968938,0.004390155333488789,0.0004704998034627455,0.003750791769408923,0.01697358033212024,,,,0.18297875472100228,,0.42004633621591336,0.008166755534371135,,,,,0.013118748323334078,,Control
9,,,,,,,,,,,0.06762440676244068,,,,,,,,,,0.027983802798380284,,,,,,,,,,,,,,,,,,,0.3063650306365031,,0.5231790523179053,0.07484770748477075,,,,,,,Control
