,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,condition
0,,0.03459585168719784,0.003342471202203814,0.005891959978917454,0.0291679799242487,0.15924350675172683,0.00015053156840994476,0.06292361762096943,0.008920874533562903,0.0009509288417367768,0.004286493062394117,,0.0069536036719139065,,0.021903460509485377,0.1935061981525652,,,0.008817879249913995,,0.061941912082047634,0.04377330027056069,0.018988815870130873,0.0003926822155687225,,,,0.015454269636980222,,8.28837785577024e-05,,,0.3015151378181516,,,0.017195641572756264,Control
1,,,,,,0.0019081022654578344,,0.07736427206349779,0.02018557623084127,,0.0068077037999610965,,0.0035837830358378298,,0.0011649149826636425,0.13229676154035894,,,0.0572928009497396,,0.02141556522140203,0.011991966518470391,0.05984843471442638,,,,,0.03635992644330941,,,0.0012599691575272275,,0.4913127703479103,,,0.07720745272859628,Control
2,,0.035125398214297374,,,,,,0.10491906570467296,0.0074466241897845255,0.00031255440315934726,0.0021583652472643984,,,,,0.011454735691134114,,,0.002473094482254874,,,0.00804232098467272,,,,,0.24236533052938833,0.017637989713873942,0.1095887403363678,,,,0.4347923796792412,,,0.023683400823888433,Control
3,,0.11354169482784078,,,0.06296096809278318,,,0.07926571601474848,0.035692494535865725,,,0.034671205728034796,0.005229660007112213,0.0032678746337314367,0.010011999259664393,0.13290271865375378,,,0.0065513462254321924,,0.023598717306176607,0.024455094278411936,,,,,,0.001803528239852099,,,,,0.4454428808205248,,0.0024380124900439414,0.01816608888602367,Control
4,0.001654098793880816,0.017823372317818463,,0.01714874201886456,,0.00044172703737743236,0.02300268759437034,0.059170985797959756,0.008703115318883216,0.0011733184728506835,0.03560536434285465,,0.08743878448374594,,0.009811378710416058,0.03914140647669369,,,0.004968872711791219,0.0044285007221822265,0.25240460982532054,0.01314031703172381,0.11191699821488048,0.0150353118576696,0.0067846480530218125,,,0.006188326669993277,0.009857615370077417,,,,0.2675736741207852,,,0.0065861440568389185,Control
5,,0.027021264555974575,,0.0015598790656691207,,,,0.05742743738051066,0.006817713322581819,,0.011043442586507253,0.003304676100514538,0.03789595686459962,,,0.22010088639367525,,,0.0023681625823036537,,0.019285731608240677,0.042254665389419056,,,,,0.1658229152772557,0.057883265226933774,,0.0004077289648231457,,,0.323128488684637,,,0.02367778599635419,Control
6,0.004561496667588691,0.03849959720323772,0.07116964507447197,,0.004577346063999258,0.0012693650348181964,0.02477159707401971,0.23645583267883064,0.022441331995388527,0.0008077135075219015,0.06793586344886904,,0.00041581951474599577,,,0.019730681402903776,0.021218707537246077,,0.011427717666726565,0.0,0.03774286423831031,,,0.012211202797569893,0.001508115496671627,3.280926008556655e-05,0.00012649231657604578,0.012354352123112455,,,0.000144663599084975,0.013464718435977525,0.25645332907990714,4.1087288784078724e-05,,0.1406376504935522,Control
7,,0.025191443416806465,,,,,,0.2807563592948553,0.02890114499230604,,,,,,,0.00781847630722896,,,0.005711808903838966,,,,,,,,,0.02698575246704275,,,,,0.6095535126170699,,,0.015081502000851553,Control
8,,,,,0.04711976230419016,,,,,,,,,,,0.2664087868729705,,,,,,,,,,,,,,,,,,0.6864714508228393,,,Control
9,0.007890185993544076,0.10574331623776113,0.00019311715042749755,0.000234745978858241,,0.0013848185145534384,0.009182710349454722,0.07202812809170202,0.032092069972171636,0.00024357941318378897,0.019670738304532948,0.005654210238173757,0.08761995194611724,0.0403846341293036,0.01200189583776697,0.17062235301571418,0.0002482499646662626,0.04597640112483125,0.05214579349826742,0.0003583125256880331,0.031224971936077612,0.05238175788186022,0.003535099803593156,8.488219650756465e-05,0.0005962060501105499,0.0004505051506029478,0.002212115329318554,0.01586058363211325,0.0041934444951661825,0.0001307754415092623,5.391440950420675e-05,0.0002579972025427294,0.06875975739124926,0.13602371990337236,0.01440763598615242,0.006151420903601441,Control
10,,0.0005594967732069756,,,0.022684468617552186,0.1320484711221139,,0.05191665099593525,0.06994908217731555,,0.006917611904520818,0.017919085297685346,,,,0.16830675508403303,,,0.012997683487044267,,0.0058108105315580975,,,,,0.0004275526588237239,,0.010785527270172365,0.0026202840569767138,,,0.0013911476554863752,0.004598412537687249,0.24787205243874466,0.240379031941428,0.0028158754497155515,Control
11,0.0001299825844542654,0.0002599651689085308,0.0018197538469166958,,,,0.0013864824578075114,0.0019497446054215321,,,0.0032062363047242067,,0.015337905263071978,0.00047660319890614327,0.012911613509376784,,4.332760599952249e-05,,,0.0008665521199904497,0.04493065408859398,0.03604849719413488,,0.0011265172888989805,0.003942811678867942,,,8.665521199904496e-05,0.05658579925309829,0.0011265172888989805,,0.0001299825844542654,0.3801564085005697,0.0005632586444494903,0.4364814555404617,0.00043327605999522484,Control
12,,0.13236173240362287,,,0.017230836206280752,,,0.04221278304792099,0.02001925108313682,,0.005716745681939488,0.010030539179936728,0.006218251569260385,0.008142411657525422,0.0025442995111160465,0.23641893610372486,,,0.009468030790775746,,0.03489796146285474,0.03967101213791749,,,,0.004087589056804392,,0.0084664940334496,,,,,0.40039766466829907,0.004838688945609158,0.0034045506812788906,0.013872221778546377,Control
13,,0.05701061171581183,,0.00039015751277072955,,0.00010568669549683306,,0.198442253236287,0.020158544256633694,0.001252199521861613,0.005337533457301154,,0.009579316189821023,,0.018138111089407494,0.08967571951218026,,,0.005765965594665838,2.8629825293090225e-05,0.07163588385143842,,,,,,,0.03781563367143601,,2.558409919808063e-05,0.0003944215293037431,,0.43671854282717293,,,0.047525205413920274,Control
14,0.009694291686113759,0.01677834371639035,0.00019186671807463622,0.00018557600600661536,,0.0013301812130927975,0.004861705797601412,0.17494774650459624,0.012172426388522492,0.0009754662229347185,0.06589338257675684,0.0014436169565129157,0.024577710586659626,,0.0034852574118792996,0.2733598490229104,6.432760405040686e-05,0.03197639968343513,0.04404178250370338,0.0002006940075894397,0.011739990665394995,0.001336268998965076,,,0.0008425495647233098,,0.00015625317072180846,0.014338967917368448,0.011878487793989324,0.00012632155684977372,9.598409058625374e-05,6.899490655248684e-05,0.2534355404939223,,0.00011160940765843462,0.03968840682643723,Control
15,,0.07283337083260046,,0.002115119664253431,,,,0.03087179154861775,0.003345853661089002,,0.003715446169500176,,0.006466711719453424,,0.003909449533566808,0.08509553055693857,,0.02715020730587689,0.001994169434166246,,0.03325628206640148,,,,,,,0.004802488878012536,,,,,0.43169471598430736,,0.24851649813462948,0.044232364510586264,Control
16,0.004503890878079371,0.06128405022110376,0.005320535969059984,0.0017295142488195174,,0.0013228542133848786,0.01279235995015291,0.022919565143794018,0.008604345982650247,0.0031061733330968867,0.11135190078301203,0.006286806965050613,0.04533785831625818,0.0014815483550621718,0.00381027153121811,0.06602472283438418,0.001165772202670656,,0.13041635700317752,0.0029152365721581757,0.01734622688808748,0.0068701968573119,,0.002357237742565255,0.0028462172153017025,,8.645052289467786e-05,0.012531194734135422,,,0.0013214435987921912,0.0,0.3827541484160007,5.622306733709819e-05,0.0003173882833545866,0.08313950817108577,Control
