,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.06744228573990037,,0.010152086199668597,,,0.00013498624413764933,0.0005184490538992433,,0.07275524243274756,0.016667897673295597,,0.00016147411091182954,0.0013615782286035341,,0.0029858957203248025,9.60694552617383e-05,,0.0015314062051902976,0.0015570790606791187,,,,,0.009484591956959254,,0.029885139440790198,,0.06549226936326735,0.0013838891625402477,,,,,0.010849532107114897,,,,,,0.7012458975642879,,,0.006294230280419915,,,,,,,Control
1,,0.001840669653744765,0.0013436441076513424,6.045045892406923e-05,0.00012662342256556327,,,,,0.0009073811571029393,0.11550927794892114,0.004279184982149947,,0.0004641471553533095,0.038724085377273294,0.003990874789932054,0.04207372750223282,0.02199012899149906,,0.0053114207876330645,0.047412928449130476,,,,0.09374846532828034,0.012032762692099281,,0.09352809687388931,0.013817976072855186,,0.005004798580319412,,,,,0.014729310960490164,0.005788261498905025,,,,,0.20434960300383637,,0.21728662548682912,0.05519865623103771,,,0.00048089848734431665,,,,Control
2,,,0.03720357472742068,,,,,0.00046614747576628117,,,0.10613574821799124,0.02018631947433665,,,0.00215757343977034,,,,,,0.008359571226390514,0.021146517619841137,,,0.023790447833953017,,,0.02577814006336487,,,0.0008153477415031696,,,,,,0.0009848186107738336,,,,0.03303851010075105,0.5758860187353534,,,0.14405126473278382,,,,,,,Control
3,,,0.0770510524646194,0.03677629626597628,,,,,,0.000861107415859112,0.1889841695404357,0.02247863860094348,,0.0036283167729193743,0.004433040328274818,0.01401348710129652,0.017113678458500047,0.000716003397357838,,,0.02862785628767025,0.0026129979636318984,,,,0.09453803096507474,,0.03824810945222721,0.038926864709433816,0.008001801008974347,,,,,,0.008121117853524758,,,,,,0.34244753026411395,0.04412359424086448,,0.028296306908302038,,,,,,,Control
4,,,0.0009985989015412085,,,,,,,,0.2203557576086666,,,,0.009828289188881891,,0.0013050985643915788,,,,0.19856678157654026,,,,,,,0.007334591931948874,0.0015451983002818695,,,,,,,,,,,,,0.18006580192761787,0.3614126024461373,,0.01858727955399249,,,,,,,Control
5,,,,,0.0073733847743240695,0.0025217266831063572,,,,,0.1976795379820349,0.004038434087878549,,,,,0.014862729453404527,,,,0.04897038939757325,,,,,,,0.03348643183849714,0.033344491297640486,,,,,,0.024174931735627868,0.006986885195581527,0.008805028165918561,,,,,0.27018356874230554,0.3321248157907698,,0.01544764485533751,,,,,,,Control
6,,,,,,,,,,,0.1812564372928082,0.005708170217890614,,,,,,,,0.003449049142633343,0.0018037919774660492,0.001088653257976996,,,,0.00243721802377798,,0.09849647662492833,0.003682062713152144,0.047313471719824564,,,,,,0.02641010653315237,,,,,,0.6203357168234066,,,0.008018845672982826,,,,,,,Control
7,1.362231744266632e-05,0.00123372120545089,0.042805528297009,0.00024369925248534678,0.00041908658955967565,,,0.0005661274866613974,,0.02323276223436857,0.19850220616435907,0.006516475942536658,,0.0010971975387276977,0.06785797171506079,0.0002077403410006614,0.03571421059121158,,5.759435683480247e-05,0.01278194065337242,0.08201486495325293,8.924621206923302e-05,,,0.0,0.11168597513306047,0.0018818830890648148,0.02776508754292157,0.012501881833007015,,0.002177066688355533,0.0002578223904222287,0.0020702917589887518,,0.00011138247791356579,0.005276344234759807,0.02366877655663273,0.0001814973471037601,0.0008082241135652541,,0.00036740191455661816,0.28427673056768904,,8.71427659935272e-05,0.05271576423654874,,0.00016957781934142708,0.000643153678671768,,,0.0,Control
8,,,0.024404240513761256,,0.02358380176523481,,,,,,0.1265741241357333,0.012053675719120943,,,0.006187263769864701,,,,,,0.042513851711479415,,,,,0.00943582361925833,,,,,,,,,,0.009167565356053198,,,,,,0.3580334947308932,,0.36559368893908734,0.022452469739513547,,,,,,,Control
9,,,0.007489484752891691,,,,,,,,0.17778552940224865,0.01950992881986573,,0.0017920407668041737,0.005457413249211356,,0.011090046914179407,,,,0.025275823020302523,,,,,,,0.04607245409690205,0.03479495268138801,,0.0019419841462428214,,,,,0.013484894443096338,,,,0.009066872927283021,,0.6360430316266279,,,0.010195543152956402,,,,,,,Control
