,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.0004162836689070216,0.04225119960293258,0.03316468586819191,,,,0.002688425906182547,0.01848819459180617,0.0004365275303670767,0.005274810419320248,0.0004162836689070216,0.21827917929124901,0.011084079333329565,0.002824481096909009,0.016402152014957854,,0.08509491750626455,,,0.008820877278526247,0.04683278621814353,0.005706610956656043,,0.06129543244022279,0.00017602911005621524,0.02003535996308835,0.056694013006424085,,0.0011546194282496408,,,,9.84447679123492e-05,0.03937574918986019,0.008856740769133148,,,,0.001303314187298878,0.2926635526743734,0.00019216254279341656,,0.01997308696793712,,,,,,,Control
1,,,,0.00030484864280276065,,0.003175925678906444,,,,,,,0.09800724823565386,0.014007235922682751,0.00038436991448641565,0.005497536379699196,,0.004296919089414744,,,0.002368297382877993,0.03461873911071619,,,0.002644928800244617,,0.04597355584240218,0.0012434048648548813,0.046634146741885235,6.002573410959775e-05,,,,,0.01232641275952152,0.00927679764247647,,,,,0.6191936645659369,,0.06105868977674531,0.03892725291458287,,,,,,,Control
2,,,,,,0.005248501334125008,,,,,,,0.10786051778100893,0.022336220379642887,,0.0016043321665937524,,0.0014844952658682898,,,0.0043286382947584825,0.021091503302769703,,,0.004706938754888338,,0.04657406865172108,,0.042608907785818065,,,,,,0.012025027540043844,0.00579465696530586,,,,,0.6376784544213188,,0.04962792625688083,0.03702981109925617,,,,,,,Control
3,,,0.017161508603752963,,,0.0002224706812202577,,,,,,,0.031942981766523444,0.01995872667803272,,0.004652342962004715,0.0051703388859810715,0.007286916930149117,,,,0.05968798186322803,,,0.0074984645013455,,0.03953454323311832,0.01924932579859209,,0.0022453504880275204,,,,,0.002339750209518279,,,,,,0.12930657391843925,0.6433220765172877,,0.010420646962779154,,,,,,,Control
4,,,0.05480094247719988,0.006383504711292131,,,,,,,,,0.297038460108018,0.004510384928198986,0.0015410004355680654,0.003851563487248982,,0.0007943569714174215,,,,0.060630428778787375,,,0.08924946965603249,,0.014709407551381356,0.004463609022603389,0.0272911885549256,,,,,,0.018595558122500574,,,,,0.015378230076823957,0.3243862172971048,,,0.07637567782089702,,,,,,,Control
5,,0.0064633919457755306,0.07845100237835446,,,,,,,0.0004936719681008865,,0.021700448015607634,0.035914761385177775,0.038112903955711326,,0.09958768485043523,,0.0595290556474605,,0.0006841414542657019,0.0015560371485893293,0.18652835672299967,,,0.03631551159762064,0.0005623576381381458,0.017473714909215243,0.009709217254886186,0.24913187548082485,0.0006345630716472996,,0.00019529659035484245,0.018134223665883943,,0.013446401544673341,,,,,,0.03268482529402596,,0.017084529633894317,0.029858656355435775,,0.00014280183228829884,0.0011079209762818224,0.01203185888765418,0.03246478979469723,,Control
6,8.118340015015907e-05,0.006115346100144862,0.0771470944501376,0.0002501979726712099,,0.004647497849042791,,,,0.018563400307288244,,0.004124036148570861,0.15356756725178478,0.009885539463693997,0.00032261840034858506,0.014719577830203405,,0.12839265529951338,0.0026237548269373375,0.0006376825140827014,0.014104054556856482,0.024250468718303473,2.8202670027350546e-05,,0.005881465386560905,0.006923956939357613,0.05341585703180195,0.039341213830831126,2.880701295650806e-05,0.0234763054260527,0.0004173995164047881,0.01418554012847122,,,0.01696148864973472,,,0.0007273267152410653,,,0.3536564459518996,,,0.020305720972049343,0.0,0.00012358812901271113,0.004594114223633879,,,0.0004998923262347885,Control
7,,,0.016259859550164932,,,,,,,,,,0.014555314835751575,0.007215682172101601,,0.00415770230057924,,0.008248569534171607,,,0.002531716345562748,0.07217205250089907,,,0.011445730677125406,,0.02241710272289269,0.008125621067615545,0.18951699489498328,0.0004688474939004233,,,,,0.015020354634681227,,,,,,0.3517989504990636,,0.1982105637282384,0.07785493704226873,,,,,,,Control
8,,,0.026964717157870303,0.00028520895704312716,,,0.001058289071853038,,,0.0037483114961855257,,0.0013872238075280975,0.15767995819022448,0.02151903146252398,0.0024794290561242806,0.0038563214744290813,0.025540342092125096,0.006015999251965677,0.005132404579706564,,,0.09157879072237073,,,0.015568568699772752,,0.11423177042025169,0.00442642631611463,,,,,,0.056057074350938305,0.010732956755935434,,,,,,0.359985256377076,0.07088188738410059,,0.020870032375860527,,,,,,,Control
9,,,,,,0.0020480314644252514,,,,,,,0.10388021550599752,0.030182102526276736,,,,,,,,0.013405419877157671,,,,,0.05025853599736687,,0.03828939251899648,,,,,,,0.0034460016076136193,,,,,0.6832087235002424,,0.03703101120395521,0.03825056579796823,,,,,,,Control
10,,,0.03607901895415661,0.0005113198336935276,,,,,,0.007524862825701978,,,0.09777473648861125,0.004511699173902688,0.0013163550587921655,0.0018913368432761188,,0.003686624097839815,,,0.00882330347226854,0.001401372608337408,0.004392472181802338,,,5.698200046901347e-05,0.0001502988822317673,,0.07517605970580082,,,,,0.0003828826070591083,0.0018072301960474328,,3.927001098042136e-05,0.00022468923808385423,,0.000124085137788651,0.7341396978010717,,,0.01998570288208481,,,,,,,Control
11,,,0.021540189961906393,,,,,,,,,,0.03282877208471036,0.009138608135321514,,0.00022641676948594784,,0.007782907909049949,,,,0.03365965836063887,,0.020157315574569637,0.000418813978554401,,0.08905408197386469,,,,,,,0.001908621801227857,,,0.001674737323357581,,,,0.3794415232797511,,0.25424228067133037,0.13495082514028922,,,,0.008529160156622737,0.004446086879319343,,Control
12,7.647537585036627e-05,0.0033152638502843513,0.0025894132280901124,0.0320001842780141,7.023039870595883e-05,0.00025379177608173757,,0.0,,0.0013151307606075033,0.0031352856565160197,0.02708508013534196,0.08179824628756585,0.005807316860926408,4.484098343033523e-05,0.013404894628807775,0.004626197167237417,0.1009651049104972,0.14863250357038654,0.00041513741509134557,0.017302477003639495,0.17357555654519674,0.0008355984172566122,,0.007602798978280791,0.0034295162190246574,0.027375932267592152,0.0962094012500192,,0.0211671964659572,3.9312643007417194e-05,0.001906356055836238,,0.009119099904277811,0.0031326238629790586,0.017810162932477468,0.0012122422027365286,0.0001666692260835292,,0.0008037592714875845,0.17965365971017166,,,0.011907738140941967,,0.0012148016195989905,,,,,Control
13,,0.00047063285465547277,0.04960679187805935,,,0.006159195796856161,,,,0.0013934423735877718,,0.0042397519974769786,0.11639163224722372,0.003497143853835085,,0.02901201579119762,0.0005628123989092595,0.041930132164576486,,0.0004942608346457173,0.0009173335064023713,0.07213551305674061,,,0.024706551643361496,0.0012182099726300779,0.06062767272509707,0.025829337027275613,,0.020126475607913447,,0.0010526112974194796,,,0.009834310057913905,,,4.482217663385454e-05,,,0.4440792642672943,,,0.08567008647029414,,,,,,,Control
14,,,,5.746139223877298e-05,,,,0.0004963405417939243,,0.0340190731213475,,,0.07664628919201973,0.0062881646181578805,0.0007696374815585478,,,,,0.00043502131756738917,0.028505520557574486,0.027390607113111223,6.355270590366059e-05,,0.0016150102963505314,0.008066929730199476,0.3475845707837044,0.08003011545475919,0.06561360036028088,,,0.011725981848697456,,0.0003467987913209339,0.011354614758928138,,0.0007702466129250365,0.0033305272681717086,7.776577112173164e-05,,0.2346962850702308,,8.253730015922693e-05,0.01750298372847685,0.001835718894808292,,4.263919565421317e-05,0.040322973633139664,,0.000329032459798345,Control
15,,,0.08471881086925323,0.03980519375195947,,,,,,,,,0.2039417047199483,0.04137040678703145,0.005596352633760681,,0.023766662019721253,0.014742177681809344,,,,0.02492412099331846,,,0.002348384166741435,,0.04807740674986958,0.03729379008632026,0.0019915480343934183,,,,,,0.0016782385188795672,,,,,,0.37678240982650335,0.06788140146672379,,0.025081391693766438,,,,,,,Control
16,,,,,,,,,,,,,0.07296782703217296,0.05126274873725126,,,,,,,,0.20803679196320798,,,,,,,,,,,,,,,,,,,0.006390193609806389,0.2397337602662397,0.37312662687337317,0.04848205151794847,,,,,,,Control
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874337,,,0.12566300000000002,,,,,,,Control
18,,0.0015393940997331487,0.01507192539982089,2.988918684952521e-05,,0.015844500293691558,,,,0.0005210412302146963,,0.026491614315991518,0.056611836501704954,0.002836241487261704,0.0005798098340877493,0.04229966191896457,,0.08937674683868838,,,0.009534246697068146,0.03738066918860049,,,0.005288366532713968,0.005396310927113099,0.2505097570524092,0.012742689342192517,0.11102419236842222,0.017451044086853537,0.0001587358166468028,0.009698738201723133,0.00042491114277973686,,0.0054037832238254795,0.009635627587598292,,,,,0.268154474991889,,,0.004867494469238221,,,0.0011262972639175823,,,,Control
19,,,0.06826457855104111,,,0.011186906309359044,,,,,,,0.07011226186739968,0.021461845274383832,,,,,,,,,,,0.010188061073854823,,0.033562622826499536,,0.05796088069931993,,,,,,0.0095193919068685,,,,,,0.7126251713007554,,,0.005118280190518105,,,,,,,Control
20,,,0.0723880975467266,0.00010751074093157043,,,,,,,,,0.16367090353649483,0.0009996470402090173,0.003414784552532183,0.014557360023043812,,0.010076596331652378,0.0003813588546251932,,0.0021708041397720777,0.20646017842725983,0.0003545825946195946,,0.0698314718423284,,0.0819679131150933,0.06491031981402672,,,,,,,0.022135751581219297,0.019536932982266816,,,,0.0010345373183981304,0.24941071942942225,,,0.016590530129378014,,,,,,,Control
21,,,,,,,,,,,,,0.33688103368810335,0.01580930158093016,,0.00395140039514004,,0.005285200528520054,,,,0.017946601794660177,,,,,0.011939001193900121,0.019322101932210196,,,,,,,,,,,,,0.3108210310821032,,0.25205102520510253,0.025993302599330262,,,,,,,Control
22,,,0.024404240513761256,,,0.02358380176523481,,,,,,,0.1265741241357333,0.012053675719120943,,0.006187263769864701,,,,,,0.042513851711479415,,,0.00943582361925833,,,,,,,,,,0.009167565356053195,,,,,,0.3580334947308932,,0.36559368893908734,0.022452469739513547,,,,,,,Control
23,,,0.03923581388934924,0.0018298627230106928,,0.0014651367243910208,,,0.07464918356246594,,,,0.08458693751142898,0.02677113315593055,0.0018818392385295786,0.02220543589765279,0.03819216552527946,,0.02739674342088056,,0.005654199017966623,0.11600334653076796,0.0014867286815873028,0.08651273975559017,0.025276502263204402,,0.011688038066843133,0.015280093873816377,,,,,,,0.024332800175228746,,,,,0.0031213733998439815,0.299964595868123,,0.043564444813461625,0.04890088590464792,,,,,,,Control
24,,0.0018957636092785442,0.05491582807554487,0.0012000677614018812,,,,,,,,0.004659353997867152,0.020470246754336938,0.01200906192581985,0.0033215006786746853,0.041802865434523016,0.0018976829095703489,0.10295732860067554,0.0008823730552058443,0.0008433809545407664,0.011515902766630963,0.1846639623388836,0.020882290222245883,,0.004616624312423297,0.0007852968667624768,0.02909820867663133,0.01482568561194516,0.056236508707915925,0.01916209208176502,,0.00024223589998667596,,,0.0077370025236778535,,,,,0.0011821879639466511,0.35201987667788515,,,0.05017667159186059,,,,,,,Control
