permu_index,permu_delta
0,-0.9100000000000001
1,-0.6699999999999999
2,0.03999999999999915
3,-0.2599999999999998
4,1.2100000000000009
5,-0.27999999999999936
6,-1.2300000000000004
7,-0.15000000000000036
8,-0.8800000000000008
9,0.07000000000000028
10,0.5999999999999996
11,0.03999999999999915
12,0.40000000000000036
13,0.0600000000000005
14,-0.39000000000000057
15,-0.09999999999999964
16,0.3100000000000005
17,1.08
18,-0.8399999999999999
19,0.28999999999999915
20,0.14000000000000057
21,-0.019999999999999574
22,0.11999999999999922
23,-0.46000000000000085
24,0.019999999999999574
25,-1.0299999999999994
26,-0.02999999999999936
27,-0.14000000000000057
28,0.23000000000000043
29,1.17
30,-0.3699999999999992
31,0.33999999999999986
32,-0.0600000000000005
33,0.08000000000000007
34,0.019999999999999574
35,-0.4900000000000002
36,0.5800000000000001
37,0.5600000000000005
38,-0.5999999999999996
39,-0.13000000000000078
40,-0.28999999999999915
41,-1.0099999999999998
42,0.16999999999999993
43,-0.34999999999999964
44,0.16000000000000014
45,0.08000000000000007
46,-0.07000000000000028
47,-0.41999999999999993
48,0.8200000000000003
49,1.7599999999999998
50,-0.11999999999999922
51,0.7300000000000004
52,0.02999999999999936
53,0.5800000000000001
54,-2.3099999999999996
55,0.5899999999999999
56,-1.2200000000000006
57,-1.58
58,1.1400000000000006
59,-0.03999999999999915
60,0.07000000000000028
61,0.8800000000000008
62,-0.15000000000000036
63,-1.0999999999999996
64,1.1400000000000006
65,0.2400000000000002
66,-0.0600000000000005
67,-0.09999999999999964
68,-0.28999999999999915
69,1.1500000000000004
70,-0.6099999999999994
71,0.0600000000000005
72,-0.09999999999999964
73,-0.3800000000000008
74,0.05000000000000071
75,0.14000000000000057
76,-0.41999999999999993
77,0.4399999999999995
78,0.22000000000000064
79,-0.6999999999999993
80,-0.7699999999999996
81,1.2699999999999996
82,-0.4499999999999993
83,-0.4900000000000002
84,0.2699999999999996
85,-0.9900000000000002
86,-0.5700000000000003
87,0.5700000000000003
88,-0.08999999999999986
89,-0.1999999999999993
90,0.25
91,0.47000000000000064
92,-0.5399999999999991
93,-0.8599999999999994
94,-0.4499999999999993
95,0.9399999999999995
96,0.8399999999999999
97,0.5600000000000005
98,-0.4499999999999993
99,0.7200000000000006
100,-0.9700000000000006
101,-0.13000000000000078
102,-0.17999999999999972
103,-0.6400000000000006
104,0.35999999999999943
105,0.9900000000000002
106,-0.17999999999999972
107,-0.8399999999999999
108,0.0600000000000005
109,-0.1899999999999995
110,-0.21000000000000085
111,-0.6799999999999997
112,1.17
113,0.41999999999999993
114,0.23000000000000043
115,-0.40000000000000036
116,0.6799999999999997
117,0.7599999999999998
118,-0.7100000000000009
119,0.08000000000000007
120,0.08000000000000007
121,-0.33000000000000007
122,0.3800000000000008
123,0.2400000000000002
124,-1.0600000000000005
125,-0.23000000000000043
126,-0.6400000000000006
127,0.2400000000000002
128,-0.8800000000000008
129,0.15000000000000036
130,0.33999999999999986
131,0.39000000000000057
132,0.5399999999999991
133,-0.5899999999999999
134,0.13000000000000078
135,-0.75
136,0.0
137,-0.34999999999999964
138,0.7899999999999991
139,-0.6500000000000004
140,0.019999999999999574
141,-0.05000000000000071
142,-0.9600000000000009
143,-0.09999999999999964
144,-0.03999999999999915
145,0.16999999999999993
146,-0.09999999999999964
147,-0.5800000000000001
148,0.7699999999999996
149,1.1400000000000006
150,0.9299999999999997
151,-0.02999999999999936
152,1.1799999999999997
153,0.21000000000000085
154,0.3100000000000005
155,0.17999999999999972
156,0.09999999999999964
157,-0.8100000000000005
158,-1.4700000000000006
159,-0.4399999999999995
160,-0.6899999999999995
161,0.23000000000000043
162,-0.1899999999999995
163,0.14000000000000057
164,0.4299999999999997
165,-0.2699999999999996
166,0.5199999999999996
167,-0.4499999999999993
168,0.8300000000000001
169,-0.28999999999999915
170,-0.6899999999999995
171,0.27999999999999936
172,0.7200000000000006
173,-0.35999999999999943
174,0.3699999999999992
175,0.33999999999999986
176,0.3699999999999992
177,-0.9199999999999999
178,-1.0399999999999991
179,-0.14000000000000057
180,-0.9399999999999995
181,-0.9000000000000004
182,-0.4499999999999993
183,0.6699999999999999
184,-0.2599999999999998
185,-0.13000000000000078
186,-0.02999999999999936
187,0.17999999999999972
188,-0.1999999999999993
189,0.4800000000000004
190,0.7200000000000006
191,-0.1999999999999993
192,0.47000000000000064
193,-0.1899999999999995
194,-0.4299999999999997
195,-0.21000000000000085
196,0.5999999999999996
197,-0.7100000000000009
198,-0.09999999999999964
199,-0.14000000000000057
200,-1.4600000000000009
201,1.0600000000000005
202,-0.5399999999999991
203,-1.0500000000000007
204,0.5
205,0.5299999999999994
206,-0.15000000000000036
207,-1.2599999999999998
208,0.03999999999999915
209,0.9100000000000001
210,-0.10999999999999943
211,-0.1899999999999995
212,0.6500000000000004
213,-0.03999999999999915
214,1.0
215,0.03999999999999915
216,0.07000000000000028
217,-0.5700000000000003
218,0.3200000000000003
219,-0.10999999999999943
220,-0.3100000000000005
221,-0.21000000000000085
222,-0.6600000000000001
223,-0.46000000000000085
224,-0.16999999999999993
225,0.41999999999999993
226,-0.5
227,-0.019999999999999574
228,-0.16999999999999993
229,0.11999999999999922
230,0.47000000000000064
231,0.019999999999999574
232,1.3200000000000003
233,1.0500000000000007
234,-0.23000000000000043
235,-0.07000000000000028
236,-0.28999999999999915
237,-0.5700000000000003
238,-0.3699999999999992
239,0.4299999999999997
240,-0.9600000000000009
241,-0.25
242,-0.08000000000000007
243,-0.8900000000000006
244,-0.25
245,0.1999999999999993
246,0.8599999999999994
247,0.7899999999999991
248,0.16999999999999993
249,0.6999999999999993
250,0.4900000000000002
251,0.8200000000000003
252,0.9100000000000001
253,-0.2599999999999998
254,0.5999999999999996
255,0.21000000000000085
256,-0.1999999999999993
257,-0.009999999999999787
258,-0.17999999999999972
259,0.35999999999999943
260,0.5500000000000007
261,-0.6300000000000008
262,0.6400000000000006
263,-0.5500000000000007
264,0.8200000000000003
265,0.11999999999999922
266,-0.14000000000000057
267,1.7699999999999996
268,-1.0399999999999991
269,-0.25
270,0.2599999999999998
271,-0.9700000000000006
