taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,962226633.8902559,,,,,,,,,,,2819293748.33185,1356684685.6213493,,,,853289673.767715,,1501740014.8914926,,,352831114.6903083,12915389369.931839,,,,,921268555.5373893,,2165786182.982347,348959347.3260968,5242835230.560863,,,,,4113410238.3175006,,,,,,,,,17999259185.66406,,,,2524762097.000687,,,,,,,,Control
,,,,14176470428.90996,,,,,,2956211964.4933133,,,,,1729145680.3543725,,,,1858069472.0567484,,,,,,,10516510119.956549,,,,,,,,,,,,,,,,,,,,,,,,11319846303.516087,,5077813218.178463,9343529496.581459,,,,,,,,Control
,,,,1085134833.0046644,,,,,,,,,,,1805094872.3415458,202428966.33639458,,,11941126.934637003,,,416053424.50039655,24266036.644951046,,,1943009954.0866303,,,,929461573.9678956,15625441.581136573,,4828886466.234447,,,,,,,88631890.73707153,,,,74048145.26134405,,,,,19432840846.40685,,,14413236271.105242,6774094947.364598,,,,,669421330.3912963,,,Control
,,5105207.372614853,,2851388221.1008825,6254853.307669344,,344471594.1560163,,,,67088660.24394254,,,202207781.07410386,7371243947.87932,190055309.07135272,,10112987.12361492,1557601367.454702,27175811.255751334,,2049779731.1535099,,,54825770.270027965,3854619926.39267,,,,,1529892951.8674562,59106090.44630429,3921351352.024025,1505373667.0944014,,1104621383.5189097,,42069247.013265155,,,,551778087.4279608,,1058713.488214022,3156654.9403191083,,,,31680344865.237152,,,,5006792484.434371,,,,,,,,Control
,,,,,,,,,,,1650123748.3732145,,,75379194.90190238,9542093376.674395,574559655.6330298,,8041109.86007489,2291822767.8864813,,,1408507204.6164718,20681195.174102586,,24151718.317594748,11045844795.167482,,,,,3166905597.319168,,1392240458.1034164,1036046970.3210348,5081065894.787145,,,15351209.732870243,,,,1946147307.2997139,,24371731.032212857,165265034.59991515,,,,27305210236.506554,,,,4032435616.6268234,,,,,,,,Control
,,,,,,,869509922.8936161,123010975.50113472,,,,,,,11812479406.19625,486177142.0745203,,52663570.31788913,11769329.178023273,,,1155041488.073631,,,,2372367316.564022,,,,,,,1994012030.9449625,2069283217.3512654,,,,,,1220817236.9940135,,452194099.30592763,457016420.7946918,,,,,,15288609267.478134,20212151761.748966,,,860563561.6168123,,,,,,,,Control
,,,,985089325.3603032,10419404.640345948,,,38661976.74999936,,,136935300.3556333,,,50678794.68866399,5760447726.0801735,786144651.9804378,,90579815.16647618,140881178.07343718,933053301.2344043,,219779670.21831805,187499721.77711457,,,3345604874.764342,,29775173.889901888,,,568759195.488478,,4173175524.118361,161708550.0274108,,,,,,2047906723.0979843,,392102059.4402853,,,,,,,13151172002.58286,2589494642.7460866,,,762435073.6934594,,,,,,,,Control
233864116.76476926,,506086898.1840774,,6782515261.649585,12386787.805251772,1921189.4860932033,15056915.565584697,,,,88824079.32483119,,,588991108.8890485,4619978788.555948,2058427540.4675832,1725814.2841176235,15623503.65131388,1261707004.3313653,362668474.92053664,,5620058859.921814,2590323502.8326344,,769817370.8241804,10943941938.662115,15923078.96100977,,,2948986786.1126723,3344699720.1940117,22982636.259060726,2002810732.9718683,3359834785.8403864,226745946.9061256,5444455.628386162,,38241439.53335353,28895992.37218828,141887984.1813987,,1017318676.6868451,268973040.559781,8388108.671484902,3458141.074967766,,,16548279.607331624,4410341196.83615,8724740144.488827,,924124705.3444934,394560220.3896838,,,10309298.157578105,58853523.34177722,,,0.0,Control
,,175306771.17418972,18020349.82732496,528846526.69846606,642446654.3688089,,,,,,19527792.978544593,22463858.724057358,,1710731220.1027415,6558087092.817765,497692701.5732601,,42632068.7276299,7749873618.685934,,,3292019380.592911,12936423.90556461,10729448.311622132,693896772.9025928,18613080415.412365,430862721.8691896,,19458824.991233893,,8184854714.654535,63420990.616998784,3551693705.3873215,259408305.41478342,11845448872.005455,,5349945.301387344,244324021.3329712,,10069326.14736255,,1009917943.3298469,,6591369.072979988,47341597.0039893,,,192598030.84994438,20382207815.62804,,,,9508015403.779976,14443867.056784246,,5625817.250630153,,,,15567059.992987117,Control
,,24844314.25347337,,664526038.5866792,23527873.701147277,,,,,,,,,65903620.13897448,222949741.49644092,136450707.27704188,,35068953.36293676,485941926.8421274,16933492.951058637,,1245150607.8920832,12536021.318820396,,124245927.24428318,2217940503.9176245,269530547.3488676,,,,50614155.6297662,5377799.703119378,349423022.82971984,171975117.40831345,655566692.4780177,214415407.18496886,,2184731.129392247,,10134521.994873066,,111622224.40856409,,,,,,10317191.821745327,4310386836.774005,,,,629516757.3671874,,,,,,,,Control
