,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,0.00012566637259095464,7.021326690440777e-05,0.002358653262390258,0.025844017281278765,0.0013457371988145543,0.0006703573219778494,0.02116596868529297,0.0006585696932274745,0.00013304645319988512,,0.0016414529287696144,0.03926489887085792,0.008248675096153738,,0.00018675703985376784,0.10425081367951242,0.0005435634370716413,0.06590124980640101,0.0038949400424826146,0.00027624051723704955,0.01042405635675556,0.2993227443526752,0.00016625681594007211,0.07658207146767561,0.0062566683384599284,0.0009337851992688393,0.0440977241573921,0.014680722850195333,0.002190448925178385,0.021811213232976537,0.000119106300938572,0.0023421505821397343,0.010379673371982406,0.003060785931434336,0.008553923430228668,0.052527621232942925,,0.0002187373891591331,,0.1226097892054226,,0.0002879256448678561,0.04685377426034935,,,,,0.0,Control
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555829999999999,,0.444417,,,,,,Control
2,,4.657690398416385e-05,0.004571890838445556,0.07894468584082548,0.0005221516078224685,,0.015263435291810434,0.000955847955008345,,,,0.04872383368776725,0.020578003035670145,,3.7690520987185223e-05,0.036283510345996944,0.001207628806589406,0.047036340199340984,0.009286678801175861,0.0010986429369597948,0.007668744241725961,0.4404213984102568,,,0.026759861331568314,0.0025327212964722083,0.04205557360070111,,,0.015392747485766469,,0.0015307050068128938,0.026655165439937248,0.007166510388896721,0.014019648099233322,,0.0003983550998645593,0.0007549339854099892,3.523910498801871e-05,0.11707758527352695,4.4125487984997336e-05,2.737414532402613e-05,0.03283018019950441,,3.2787688988852194e-05,,,3.942694065326152e-05,Control
3,,,0.00037206182381597906,0.01817374220655922,0.02436238069999628,,,,0.0018000763422513734,,0.0014033322844230318,0.11277241619162677,0.03343193361027544,,0.0019682811962615458,0.01931806339332166,,0.0011193342338116537,,,0.011896938366938076,0.07245992895173231,0.004347221948539472,,0.07165618196514867,,0.014940166404980816,0.0009738817272038239,,,,,0.0020850901226574987,,0.01600769841926035,0.030930394271771505,,,,0.09669239781098041,0.22788507383035156,0.18845850611743586,0.04694489808065666,,,,,,Control
4,,,0.002631634710103039,0.05204152839955397,0.005500452305817901,,,0.0024123659397186944,,,0.007196560735555618,0.22393565331703388,0.004964564344584456,6.193165550071333e-05,0.0007306911685356889,0.084326244496144,,0.016640677550737126,0.0014116322799253502,,0.0008312149465550284,0.10416904455219984,0.001073720883548731,,0.11541501426014754,,0.018332793691938437,0.010787982556360622,0.05300418176869233,0.0005492979560608723,,0.00012980056061967689,,,0.013302100670571398,,,0.00023452135992088304,0.011117090444682594,0.1733001270469052,,,0.09589917239858639,,,,,,Control
5,,,0.00050165078347695,0.05414594679641043,0.0031123077946788947,0.003376503630853016,,0.023333187536755763,,,3.938580531430598e-05,0.12358540179636586,0.013074221720939964,,0.001173386057798047,0.008318800316661877,,0.0012264532481162703,,0.0002490633951849402,0.009124343682195522,0.07891972198596497,0.0006132784474861803,,0.03986807413569405,4.985413777942416e-05,0.046478256029707676,0.05403463007296946,,,,,,0.00019516703001799522,0.010705061884428366,0.007808339550417251,0.00020107490081514107,,0.001785420743011144,0.22203022217947369,,0.2853646700619994,0.010643806592479012,4.1769683004382394e-05,,,,,Control
6,,,,0.07361376883956483,,0.011884316492856073,,,,,,0.07143696639158215,0.009666699625730774,,,0.0013708430213259849,,0.005117646811070155,0.0005280804206512537,,0.002665071260772449,0.002521869809824864,,,0.006698077390155562,,0.032176303047964656,,0.07159861957010281,0.0025811359565405647,,,,,0.006335861955405785,,,,,0.6970791918063098,,,0.004725547600142239,,,,,,Control
7,,,0.0017044349750013688,0.03042859624497439,0.0026950089216433875,0.0006494062440383373,0.02606845141280677,,,,0.0033829584789189134,0.06447216659953077,0.017637506508907556,,0.0007042521911657648,0.09108832173237187,0.012410515004523172,0.005341433835004606,0.09864615802520905,,0.020027623787464612,0.14797393349194754,0.0014628105071447103,0.11266199662783799,0.017226161905451853,,0.012775434888953692,0.015710124918122452,,0.006951615833938565,,0.0002455111885192318,,0.00409422836016988,0.01691436053674317,,,,0.0034390999996005314,0.20642697332316884,,0.04633510852101966,0.0325258059358214,,,,,,Control
8,,,,0.0009985989015412083,,,,,,,,0.2203557576086666,,,,0.00982828918888189,,0.0013050985643915786,,,,0.19856678157654023,,,,,0.0073345919319488745,0.001545198300281869,,,,,,,,,,,,0.18006580192761787,0.3614126024461373,,0.018587279553992486,,,,,,Control
9,,0.00012151292007176884,0.0025239998042960233,0.03714886575910284,4.120611398473349e-05,,,0.026021610852266754,,,,0.09465074459748743,0.007182696881007969,,0.002527208066212109,0.02957877125172744,,0.06614513695669087,9.925560302892006e-05,0.00030709082028038614,0.02161666724148026,0.07116205652797084,,,0.0006740357769327572,0.003916485734062357,0.09831117092737215,0.045770768884030165,,,0.00031471044233109097,0.010637794448263169,,,0.014387751337243668,,0.0001543976047116535,0.0005313683798517944,,0.41803652766604565,,,0.04764068429018408,,0.00017414846713255977,,,0.000323332646230573,Control
