,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,3.510834344249078e-05,0.0048243290156777365,0.035574711007532005,,1.3278800385125453e-05,,,,0.00905402932623065,,0.0029801853137071325,0.017185986801475997,0.006148486966203542,,0.0001303736765085044,0.027737200871129544,0.00028790853562294717,0.02601286816354292,0.005458190540122249,0.0010450013515203274,0.002903631017547432,0.19955924442418646,0.0,,,0.06890500295905995,0.01790424918594415,0.0008398841243591848,0.023602162311806955,0.007185239365969474,,0.0031497918095353262,,0.00815871626996083,0.00724942023449758,0.0003732147684001168,,0.017515743677706613,0.03720287300929909,2.695998866070925e-05,0.0006075051176194893,,0.13987003072332144,0.13087364346239894,,0.171535945762941,0.022807245034206496,,3.923281931968883e-05,0.0017450556839452365,0.0013954812041095473,,6.206833210320002e-05,Control
1,,,,0.029765948770112433,,0.00034844741111480826,,,,,,,0.048970409065663315,0.005159657444038608,,,0.0013087073265259045,,0.009377399859060668,0.0011885166915271506,,0.0030732956229944505,0.03791666613951476,,,,0.021374533839567854,0.0013448699474071085,,0.09923476520443164,,,,,,,0.0017004866244692113,,0.005855708823215603,,0.0022221561525164334,,,0.3207403068361481,,,0.2561578722968177,0.14514495201441616,,,,0.00911529993045812,,,Control
2,0.0007026402000518559,,0.00011542608477187737,0.12929759687396986,,0.00022398667751271373,,,,0.0002940361508919293,,,0.26177584747794536,0.033977105514996116,,0.037577948811964135,,,0.0003631201644542797,,,0.006146546287415456,0.04625957803184151,,,,0.0066460108326736895,0.02452847210727588,,0.0049958254590251865,0.01261834525980148,,,,,,0.00043982058323856617,,0.12354345636545357,,7.766587860115171e-05,0.0009904544987906544,,0.2654767767759285,,,,0.043949339963396186,,,,,,,Control
3,,,0.007150906476755236,0.07575108636079023,,0.004341355351907725,,,,0.016521391044611998,,0.004207581802423315,0.15752678562395245,0.008267695895216375,,0.00029554859061032315,0.016225638063551737,,0.14632005725385286,0.0027282037257721947,0.0003513471834433925,0.013839481755750756,0.025097409933559817,,,,,0.005826047580257232,0.007817525929227971,0.047914742202836466,0.04059746189983172,,,0.0004020360150280122,0.016247099060795224,,,,0.013923588425900234,,,0.0005823083918733131,,0.3608717784105025,,,,0.020755237019852345,,,0.005821857576033503,,,0.0006158284256631423,Control
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874337,,,,0.12566300000000002,,,,,,,Control
5,,,,0.12826507775744903,,,,,0.016697534141400943,,,,0.04090627858729744,0.019399646334291688,,,0.005539809853633038,0.00972008951907998,0.006025793910088865,0.007890400385520127,,0.0024655523065865137,0.22910166459749087,,,,,0.009174991015420806,,0.03381785399242028,0.038443176620491376,,,,,0.003961076352587559,,,0.008204452267381078,,,,,0.3880051783847361,0.00468892936487193,,0.0032991783193936234,0.01344287032801882,,,,,0.030950445961840045,,Control
6,0.004519436932942288,0.0,,0.04118069464045498,0.0002686353719502186,0.003881237348956128,,,,0.030749043437516353,,,0.032656629007233234,0.004410986709003249,,9.422057881114363e-05,0.005853364523360249,,0.028255094848207797,0.04283804173656556,4.716110956674289e-05,,0.0293905188890916,2.0328064468423658e-05,,,,,1.5855890285370453e-05,0.07096171564798501,,,,0.0012554612615698448,0.010321879654809137,,0.00012816844647341115,,0.017756869234135088,,,0.002878860490018158,,0.6585063039868925,,,2.2259230592923897e-05,0.012879658366548544,0.000995973518630417,,,,,0.00011160107393164586,Control
7,,,,0.03209780333187429,,0.00023906148986055787,,,,,,,0.11669156675195227,0.00723706207588678,,0.0020784810035001378,0.0008592984118896142,,,,,,0.006507578290570819,,0.002685591765039661,,,0.003933817278678206,,,0.005923309115394972,,,,,,0.2061220619234373,,0.023174908155634923,0.08792253704910477,,,,0.476948860168666,,,,0.027578063188509756,,,,,,,Control
8,,0.004914213999399652,0.01199297907237849,0.031153759724569345,0.0001841884431236038,0.0006135123212428874,,,,0.022128422360166038,,0.003798925508679349,0.05224732703907075,0.01072718882621898,,6.913544826305219e-05,0.0037927064278760756,,0.1646522372935887,0.0009547325546491359,0.0002921931464071126,0.0038799808618153416,0.152860860090583,0.00035552411925377663,,,0.041854724760067866,0.0041431516311405125,0.0016684757281714409,0.03295594569001116,0.015454623098826996,,0.005488131506195033,4.747231679831769e-05,0.010652041599846097,,0.012648781143083635,,0.018664601655436385,0.014165822253695377,0.00010800470328350881,0.000783811483905848,,0.369897451503608,4.736866545159647e-05,,0.0033480421504420515,0.002672028067126271,7.03792644237068e-05,,0.00018087160002852484,,,0.0005303839411724707,Control
9,,,,,0.0002471860082897347,0.0008685273279683604,,,,,,,0.18449632167575744,0.009636673400166322,,0.00082913717350166,,,,,,0.002484649094087835,0.00040648593167844224,0.001711783569824318,,,,0.004452826760259037,,0.07138273561246473,0.003943107930250983,0.03355836536383816,,,,,,,0.004593301259175349,,,,,0.6717341162527256,,,,0.009654782640012051,,,,,,,Control
10,,,,0.0012671839921628836,,,,,,0.0018432771505243247,,,0.060476825557967226,0.021084648031285,,,0.032069487119406666,,0.014013245120909762,,,,0.03960720811455738,,,,,0.0016827825781635187,,0.023861766567172756,,,,,,0.005093141588854084,,,0.009151002794795035,0.006210677950968407,,,,0.09386491921086887,,,0.6495570882106493,0.04021674601171489,,,,,,,Control
11,0.0005303133008989145,,,,5.743538620527853e-05,,,0.0004961159066388811,,0.03400367667652471,,,0.07661160040557906,0.006285318703478352,,0.0007692891569297112,,,,,0.00043482443443395495,0.028492619451396677,0.0273782105974985,6.352394304682749e-05,,,,0.0016142793705893478,0.008063278777158006,0.347427260011414,0.07999389520700688,0.0655839047782182,,,0.01172067487187647,,0.0003466418361788542,,0.011349475856436699,,0.000769898012613866,0.0033290199290642547,,0.23459006558593423,,,8.249994520298844e-05,0.0174950621804015,0.0018348880801481392,,4.2619897890842725e-05,0.04030472415184373,,0.00032888354539100306,Control
12,,,0.0017865251987873069,0.056311846117225665,9.680628113463087e-05,0.0018393193415579866,,,,0.00022802576558399865,0.006021289416775853,0.021688691627369742,0.01330637053747807,0.0051342048553660044,,0.0006377164827908964,0.02776563444416498,,0.13041480776651876,0.0,,0.005416862857666277,0.11218500047943615,3.788515854530386e-05,,,,0.012699799535431964,0.004938141501169282,0.06659710502245897,0.024446955825394547,,0.001582088305505101,,0.0019939234656485253,,,,0.0030451089698678197,,,0.0008209131793684574,,0.1623169705189133,,,0.3354082350489183,0.002652063214501581,,,0.00044012138363951374,,,0.00018758769878092496,Control
13,,,,,,,,,,,,,0.3368810336881034,0.01580930158093016,,,0.0039514003951400395,,0.0052852005285200536,,,,0.01794660179466018,,,,,,,0.011939001193900121,0.019322101932210192,,,,,,,,,,,,,0.3108210310821032,,,0.2520510252051025,0.025993302599330262,,,,,,,Control
14,,,0.001027481131366899,0.0009661396013909642,4.600665850049121e-05,,1.5335552833497074e-05,,,0.0010581524641532444,9.201320344130681e-05,0.006272230207171443,0.059854579583456524,0.003281806489413564,,,0.12087518991610849,,0.015918341088743567,1.5335552833497074e-05,0.0002453683910972507,0.0019782890409533373,,6.13422113339883e-05,,,,0.003711198334841862,0.0005367443491723974,0.04425840729442736,0.007223042659144906,0.06223161071339019,1.5335552833497074e-05,,0.009124644851156709,1.5335552833497074e-05,1.5335552833497074e-05,,0.004247949497594796,0.00013801929414341998,0.0014568797903757344,3.067110566699415e-05,,0.19525223505567219,,7.667765060780976e-05,0.43135756341316145,0.02179176107112932,,,0.0067169639647750735,7.667765060780976e-05,1.5335552833497074e-05,,Control
15,,7.647392745828614e-05,0.0033152010614212577,0.0025893641863486364,0.03199957821608952,0.00025378696943653456,,0.0,,0.0013151058529171935,0.003135226276318625,0.02708456716217745,0.08179669708390686,0.005807206874258744,,4.484013417232842e-05,0.013404640749137366,0.004626109550180768,0.10096319269945285,0.1486296885709357,0.0004151295526684742,0.017302149306385576,0.17357226914113225,0.0008355825915857179,,8.916839466689052e-05,,0.007602654986391839,0.0034294512662986975,0.02737541378588426,0.09620757910879721,,0.021166795573521184,3.9311898452452305e-05,0.001906319950737277,,0.009118927194671191,,0.00313256453319424,0.017809825619994196,0.001212219243686166,0.00016666606948070932,0.0008037440488286539,0.1796502571909294,,,,0.011907512616406471,,0.0012147786120749976,,,,,Control
16,,,0.0013267975040622418,0.013854306982625486,0.001739263501037961,0.002873066785866018,,,,0.0003981701288842981,,0.005082483131882403,0.20483864797330906,0.011334307868566608,,,0.07438673746141626,,0.027883385986424973,,0.0014587825960893756,0.004039589487100496,0.11725732763914813,0.0017064434095041352,,,,0.10951239008792968,0.00020577996041453995,0.003863005313633225,0.008052298715184026,0.0815898414769444,,,0.000233264270195934,,0.0007225453893811904,,0.014537891097701188,,0.0020033343602196326,,0.002992668837222413,0.21406048964354968,0.026208755917180616,,0.0008306704762134878,0.06700775399831269,,,,,,,Control
17,,,,,0.0007501139803584117,0.003556700607484504,,,,,,,0.09284028784661322,0.011616138797271044,,7.639764563814625e-05,0.006917683590525049,,0.00717727128968262,,,0.0010737771242447518,0.030522399707553098,,,,,0.0029492161026521474,,0.04831730078081681,0.0007428233448203628,0.049986342893992106,0.0010020003039476223,,,,,,0.006616303093283169,0.01020432262807901,,,,0.6183167462817759,,,0.06632065241946414,0.04101352156179789,,,,,,,Control
