,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa906,taxa946234,condition
0,,,0.03971008812849558,,,,,,,0.0874357951755443,0.007786552649681555,0.002947052582312063,0.006507082498966952,,0.012528724560015213,,,0.024693743900110303,0.049873028267077665,,,7.302112501146585e-05,,0.10061510795073016,0.034886392633388844,,,,,0.01323742958837992,,,,,0.569896871164828,,,0.04980910977545805,,,,Control
1,,0.001596274789742014,0.025331462273272938,0.02527526543352711,,0.010800057030138272,0.0006386928350858517,0.005320814344035022,0.00234624346483089,0.17534328596640933,0.009435276636311224,0.0028713231591647945,0.04025695674703018,,0.17995386574808717,,0.0006632853038353784,0.008066329749844798,0.04952465908182086,0.004500218537620025,,0.06292897725511669,0.0016452564836976827,0.01905601300596083,0.05806485115306668,,0.003538063603237709,0.000216860860791282,,0.022167061924547662,0.011345969187669095,,,0.0009300424545275599,0.2589261769655759,0.0002788501415235603,,0.018977865863529477,,,,Control
2,,0.0009971983701647603,0.07142264779853275,0.00011383597524676094,0.010340339734757405,,,0.018748451013360933,0.0058281871477752056,0.1386078289797039,0.0023398423884839997,0.0023600083002415484,0.06550353506046612,,0.07172752297332884,0.0029559169589232306,,0.002026614469172944,0.09251070255053441,0.0008445817953842495,,0.00010381268182880716,0.0018872429606947285,0.023577053292538525,0.023751148353214655,0.05333096115389108,0.014532582206816578,0.002388765606357346,0.001466503286983954,0.00874914190465724,,,0.0004959143743454282,,0.346004088787765,0.0005160802861029781,0.00048016348468864374,0.036389328104037964,,,,Control
3,,0.0017787472519295543,0.039604821303832194,0.0010148892222965865,0.0008438075976544783,,0.0006285185648122409,,0.0008672176672450904,0.15644928605558303,0.007448477990145198,0.0010842833571544726,0.05713645520545888,,0.02085471418186197,0.0021915587469425826,0.0005546305326668712,0.013004711694542072,0.0985377903318921,0.0008820579792177108,,0.31587395015243713,0.0030809323729073597,0.021456060344470815,0.004640001203946437,,,0.001161097647998669,3.563765058213737e-05,0.01320693707247883,,0.0004350719629719585,0.00023807204699738686,0.00018226411324119524,0.19225937688247272,6.960315333637386e-05,1.661696903976493e-05,0.04414114934244877,0.0003212614014354553,,,Control
4,,,,,0.001324571383184251,,,,,0.08721593093418087,0.010615259903331987,,0.001018744802801782,,0.0007861500272867189,,,,0.038286623596343855,,,,,0.05048687977562019,,0.04963755335079183,,,,0.00772052143076461,0.007679791952606732,,,,0.6374224273570459,,0.06535252988461979,0.04245301560142154,,,,Control
5,,0.0013975580898410794,0.015283529838225072,0.0002770382432389693,,,0.004453290926445079,0.0,0.03873020996113152,0.017128120000032436,0.00703006082879949,4.500731064694562e-05,0.05030884746414214,,0.055880225409586794,0.002657560052322012,0.000351949059833773,0.008152810767370592,0.011369312961375616,5.230579345455844e-05,,0.005514814703685652,0.005943803304266449,0.07360550321822544,0.06634310735338363,0.07399637751969981,0.0159570176128609,0.007879928604619292,5.402904633968922e-05,0.0204862330340685,,8.991325347711886e-05,0.002423704499028086,,0.4795681001157215,,,0.03400545602136996,,,0.0010141850068078623,Control
6,,,0.0009985989015412083,,,,,,,0.22035575760866657,,,0.009828289188881891,,0.001305098564391579,,,,0.19856678157654029,,,,,0.0073345919319488745,0.0015451983002818695,,,,,,,,,,0.18006580192761787,0.3614126024461374,,0.018587279553992492,,,,Control
7,,0.0032731424874261183,0.0002823272314776857,,,0.003214591968701167,0.0010837111298533618,,0.0009898828705297445,0.01832167886662202,0.01230740328133535,0.00018070627721585543,0.012376168548830658,,0.0350557540996157,,0.0001863928383869838,0.011490328686394892,0.010970534872678423,,0.07429681722118187,0.003635608108741372,,0.05679431908326737,0.015522521783478288,,0.03172121781287907,0.008778154927831747,,0.0052199472350307335,0.1063344816325654,,0.00019492268014367626,,0.1604494826440361,,0.4206907423731895,0.0025062991828306296,0.002754717660658253,,0.0013681444950981317,Control
8,,0.0024197036848698774,0.001260047767795002,,0.00034372505158476605,,,,0.0012394492326213387,0.10744216753183981,0.0036285672137485033,0.001236952440479076,0.04702385497632522,0.0029710786162861175,0.04258622307547784,0.025093385227770906,0.0015738113136726216,0.006014668237703768,0.04675066430275936,,0.10361812229995337,0.012918402544064738,0.0002770398947851792,0.09163133532397025,0.01298040621559759,,0.006722612843041036,0.00023105730616518322,,0.019582236738756687,0.007377188516337447,,,,0.18234697212976575,,0.21729998146131838,0.05414314567096816,0.0012872003823421038,,,Control
9,,0.0023983050697075265,0.06300571632923625,,,,0.00035594621725725385,0.0019120887999174128,0.01817851777940917,0.26157140964827197,0.005506623678941105,3.4863940341326325e-05,0.06407512072683176,0.018743960787879127,0.019845410783333243,0.01053611241386963,,0.002711767383614721,0.1968497402793019,,0.07112108131659181,0.027731863731262074,,,0.0228930828376617,,,0.0009542698880251655,0.018488117920284538,0.05769282760021583,,,,,0.0833813930315334,,,0.05201177983651317,,,,Control
10,0.00031150493238084657,0.0059453288589774835,0.03790618050698136,0.003325386041804245,2.6836413225267987e-05,,0.0029324604443927743,,0.05148621575483791,0.1304543364251244,0.03183051782226455,0.00036365871657334856,0.07125634820418318,,0.06959664263305518,0.0024932546928531996,7.69648077403912e-05,0.004950659988416795,0.07295433364021363,0.0007024051401149388,,0.019325356876192887,,,,0.027321291514032457,,0.002388744585500458,4.141921890239474e-05,0.0658181769204213,,,0.001615552076161133,0.0004918658831514212,0.3904171522960374,,2.703895219300586e-05,0.0057732720058841615,,,0.00016709464838374408,Control
11,0.00042368383448670066,0.015607201910711008,0.1390675077061261,0.001632065650070427,0.0034350950252107705,,0.0008753342723579726,0.0,0.10351113560740606,0.1162094024945394,0.007251311572457999,0.0002558842141792721,0.1933074080878601,,0.0745479412905465,0.0033090411741890703,0.00014320125747647336,0.0020642211198889505,0.08097342151999509,0.00025516973891032314,,0.04588492865454101,0.00019750137791659013,0.020178516749341666,0.024245105844407703,,0.012068712107293773,0.00893982076877539,0.0011420376834670426,0.02571712903423357,,,,,0.07212617633249636,,1.398330169228571e-05,0.046377304182742364,,,0.00023975748668013966,Control
12,,,0.029268332615112705,,0.0005633248251813268,,,,,0.07062965445368204,0.026801487323069105,,0.00013865835309450676,0.025188927059238236,0.026006425177446304,0.0002843911119591414,,0.004655868563200315,0.1567536724250982,,,0.016323382811053534,,0.055329634968747286,0.009403502275533148,0.08620476726013519,0.0006088031479892919,,0.08611350742570054,0.0013914345520445839,,,,,0.3790618206043887,,,0.020011270539021207,,0.005261134508304543,,Control
13,,,0.008400480332760004,,7.146218759781528e-05,,,,,0.3017129107907012,0.009447034052066327,,0.006005383930046312,,0.007819432639207674,,,0.008707478328702022,0.10374150189920227,,,0.000496673334986685,,0.08247727123974205,0.01387190146855909,0.0011658799889400582,,,0.0012145232537067948,0.010009047424622977,,,,,0.390657732631683,,,0.05420128649747568,,,,Control
14,,,0.0820319940955725,0.2016695777866548,0.0009775684254488917,,,0.043672928136617314,,0.11977485795331225,0.040961352903222975,,0.0005983278483209284,,,,,0.008429599803648779,0.05962717985451175,0.0009692951998234227,,,,0.027191845581980054,,0.029547263559127363,,,0.008764410095010335,,,,,,0.3332679986832293,,,0.042515800073519364,,,,Control
15,,0.0007861971687571414,0.011552392556603255,0.0017550492782949343,,,0.008467440869392894,,0.0007724042359719283,0.22589071413112335,0.006495152899730856,5.0303637216659195e-05,0.03851737331444783,,0.0315270946951772,0.009969552100876643,5.425896353006587e-05,0.005471230477675631,0.03868157006576591,0.00023011885654153165,0.046937248849456444,0.013867678310674047,0.0015290885853136505,0.0517015915218899,0.019024916730239243,,,0.002554430868096764,2.6368842089377804e-05,0.04228862482634597,0.06287092593783324,7.048594327737525e-05,0.001024632352419169,0.00807515363400169,0.3077811816121545,0.00010273706552515273,,0.06054357136757536,0.0009330513354702914,,0.00044745896653205716,Control
16,,0.0008610478688688913,7.175402596771258e-05,0.0007892935108434342,,,0.02188492977177937,7.175402596771258e-05,0.0013633294819062399,0.0007534168852602798,,,0.0013992027869119481,,0.0004843394262387514,,,0.00032289295082583427,,0.00014350760919176566,,,0.00010763098360861143,0.0004843394262387514,0.00044846280065559706,0.027571418647645687,,1.7938534163406856e-05,,3.5876957640898865e-05,0.0011121831410918226,,,0.00017938534163406856,0.004681947786974596,,0.9370359631376941,5.3815491804305714e-05,8.969244944520457e-05,3.5876957640898865e-05,,Control
