,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,1.614256404949266e-05,0.005633312591244184,0.03749641214929175,,,0.005219465897838357,,,0.08445922189303186,,0.0012179896271863778,0.10824551115097365,0.0055443073579575985,,0.0007573737242398954,0.10952364841407049,0.004193970818666818,0.06636528720717279,0.007491365939543665,0.0022234723495568316,0.009195180405315457,0.2477706676785622,8.08233857546516e-05,,,0.009537159519048889,0.0007514031868517269,0.03462568932065457,0.019483079718172945,3.3280217663680076e-05,1.2493902312278567e-05,0.0007347077952662925,0.0012674124088995502,,0.0003293746459139632,0.014050554087982722,0.048053206775631185,,0.00045608271715176176,,,0.1367153552934121,,,0.03245948990382128,0.0009495365757331708,0.00013710122891349928,0.004969919548114349,,,0.0,Control
1,0.00038988714257430745,4.784886409128268e-05,,0.011447840733839374,0.007269276477528826,,,5.4945093935328825e-05,,0.0005110299234833812,,0.005880747046473107,0.06635339853146563,0.0033366472726705032,,4.8761236499802885e-05,0.07654976844495147,,0.0017164766245627077,,,0.009731161359852554,0.013751074191792645,0.033170819532433476,,,0.0019356487520316762,0.0007421642669751703,1.652407806542177e-05,0.02392564854218603,0.059767387613206414,0.018762735831794216,0.00020791953443055245,4.450349859337519e-05,,0.00033534754748720986,0.006984210787222286,,0.00030838187407983443,0.0009125751579443359,,0.00718513546652085,0.5789337468610588,0.0,0.00017730437138909616,0.06909781473629446,0.0003350434233510365,,,,6.82251812149009e-05,,Control
2,,,0.0070245042061837905,0.0069077880491697444,,0.000928613257384944,,,0.13817360749058358,0.0025240910000540154,,0.042501337893155584,0.022942041921207433,0.014634849755015044,,,0.053354869705030554,0.02962008593450141,0.00038215320726719287,0.021172382268376727,0.0002741223504183102,0.0046328342894698706,0.3089741994235341,8.518732764735682e-05,,0.004443780289984326,0.016012243179838296,,0.007245206011750615,,,,,0.0003389646598705581,,0.010896482405842425,0.006958353152871038,0.0002649611433947816,,,,0.0005060079671567159,0.01801355049597823,0.19716464211923224,0.06978852840795116,0.010550379143096388,,0.0012961323287574095,0.0023881006152761818,,,,Control
3,,,0.001395940492561152,0.04399141339262362,0.00027891629103221405,,0.0007338801960442813,,,0.00017228412579501078,,0.0015022590337829518,0.17479834498516247,0.007011378488361518,,,0.03980955077123281,0.0015592340632479282,0.03327247633549992,,,0.020118457881444687,0.11427309166581814,0.002552272237354,,,0.0051258709077554405,,0.022804856656052936,0.017613751953093556,,0.009923377471383377,,2.8121620047850667e-05,,0.0018050107499858344,0.012839453566605484,,,,,,0.15881501974681342,,0.29787068110981924,0.030983021023054086,,0.0007213352354281398,,,,,Control
4,,,,0.06744228573990037,,,0.010152086199668595,,,0.00013498624413764933,0.0005184490538992433,,0.07275524243274757,0.016667897673295597,,0.00016147411091182954,0.0013615782286035341,,0.0029858957203248025,9.60694552617383e-05,,0.0015314062051902974,0.0015570790606791183,,,,0.009484591956959254,,0.029885139440790198,,0.06549226936326734,0.0013838891625402477,,,,,0.010849532107114895,,,,,,0.7012458975642879,,,0.006294230280419915,,,,,,,Control
5,0.000712363172276126,0.0001694495803131698,0.010753656920333133,0.0330412364808482,0.0004205049331609862,0.0001320213688499108,0.0003251959356643815,,,0.01675597624228938,,0.0413123598998642,0.05069589884974719,0.007321510381726851,0.00028316589492285283,0.0003335814912381171,0.156189153590654,0.002187402850270792,0.035691787882258616,0.022914962285452495,0.0008491908961500073,0.005870604741724888,0.20674075952680915,0.00029073334751378505,,,0.016613217271790173,5.481289984783283e-05,0.02368377456354206,0.09280079601420228,,0.015914557324476004,3.896215455601551e-05,0.0022999942732791203,3.875762881031463e-05,2.4849878102655555e-05,0.018528907668897362,,0.00017977813047106373,0.0008548153541567812,,,0.1936725870052522,,,0.042234873275847976,1.5032642309013857e-05,1.4112276453359946e-05,,,,3.8655365937464204e-05,Control
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555829999999999,,0.444417,,,,,,,Control
7,,,0.004399458877088954,0.007779148136447221,,,,,,0.0006182815297253074,,0.006249139306747024,0.18735975762878,0.01946290715853767,,0.0013500733108135477,0.03798036809318979,,0.05178598912893792,,,0.0018400609168307046,0.04500585271412023,,,,,,0.05681193143616288,0.056222407186889915,,0.01325649874035011,0.00010378948050580412,0.005230078495224672,,,0.02121892391066612,,,0.0012410184127601318,0.010630067964389577,,0.45722557048773976,,,0.013638241512551946,,,,,,0.0005904355715408234,Control
8,,,0.0018367225729816273,0.024865786109927568,0.02499345392570787,,,0.0019345392570786688,0.010994719241843231,0.0003193761216769312,0.004735690952989632,0.0022364591806432453,0.17300744987153172,0.009290312584730993,,0.002097429342422951,0.04104241391331293,,0.18368361932060276,,,0.007252172341222192,0.05807253618416805,0.005316910046351889,,,0.05693344178900207,0.0017823914474958359,0.018257943732166142,0.060449264696388685,,0.0036779899549392522,0.00016867438767737022,0.0002955158745529432,,,0.03415361970794438,0.010404617112755159,,,,0.0006435036345560418,0.2426597461620896,0.00014440097610101874,,0.01874929955713936,,,,,,,Control
9,,,0.00041628366890702166,0.04225119960293259,0.03316468586819191,,,0.002688425906182547,0.018488194591806166,0.00043652753036707673,0.005274810419320247,0.00041628366890702166,0.21827917929124904,0.011084079333329564,,0.0028244810969090084,0.01640215201495785,,0.08509491750626454,,,0.008820877278526247,0.04683278621814353,0.0057066109566560426,,,0.0612954324402228,0.0001760291100562153,0.020035359963088348,0.05669401300642409,,0.0011546194282496406,,,,9.844476791234924e-05,0.03937574918986019,0.008856740769133146,,,,0.0013033141872988779,0.2926635526743734,0.00019216254279341653,,0.019973086967937117,,,,,,,Control
10,,,,0.04278008691336286,,,0.008488316750830893,,,0.0001209675219190576,,,0.10895210108231444,0.0036396296190676115,,4.447486763321948e-05,0.004121337734011672,0.001253017624916468,0.0075062663750131145,,,,0.04434834075284626,,,,0.02099646146834393,,0.04728121119065914,0.018732258311266625,,0.002034107487724885,,,,,0.010460859491230164,,,,,,0.5858101905305388,,,0.09343037227832084,,,,,,,Control
11,,,,0.4051041567110864,,,,,,0.03987044236834477,,,0.2047471022990988,0.012073951766500566,,0.0025285281828507228,,,0.0018616253104160934,,,0.005744446832316961,0.08059925156917548,,,0.0012118306351840634,0.00197916496156728,,0.043320701077024376,,,,,,,0.0011605060435762682,0.05170160558318623,,,,,,0.13846023056991946,,,0.009636456089752558,,,,,,,Control
12,,,,,,,,,,0.023304777036258707,,0.0010645839938328097,0.13476344354281847,0.00811453364134535,,0.0001135649811705653,0.03236752314174664,,0.019892414971853827,0.0002920815137961406,,0.0003410958790145045,0.1560009971265955,,,,0.04472636001582493,,0.01966267892874444,0.014632141175003638,0.07176013792983167,,,0.00021680587314380642,,,0.02748553199179645,,0.00034420312916127197,0.0023340460296008675,,,0.3856327970052524,,,0.056950282093208085,,,,,,,Control
