,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,7.648074712373007e-05,0.0033154966989394265,0.0025895950963862177,0.032002431821560484,0.00025380960123122737,,,0.0013152231292522577,0.003135505864343017,0.02708698246492022,0.08180399141449861,0.005807724739750454,,4.484413285166502e-05,0.013405836126023888,0.004626522089728399,0.10097219622809647,0.14864294282352583,0.0004151665724052549,0.01730369224884521,0.17358774768192692,0.000835657105788333,,0.0076033329633863,0.0034297570922327087,0.027377855025266292,0.09621615854919605,,0.02116868315101497,3.93154041439255e-05,0.0019064899493855118,,0.009119740387281302,0.003132843883854105,0.017811413835172627,0.0012123273449693276,0.00016668093215185088,,0.0008038157237863517,0.1796662777444917,,,0.011908574484876058,0.001214886941593281,,,,,Control
1,,,,0.03720357472742067,,,,,0.0004661474757662811,,,0.10613574821799122,0.02018631947433665,,,0.00215757343977034,,,,,,0.008359571226390512,0.02114651761984113,0.023790447833953014,,,0.025778140063364867,,,0.0008153477415031694,,,,,,0.0009848186107738336,,,,0.03303851010075105,0.5758860187353534,,,0.14405126473278382,,,,,,Control
2,,,,0.005633792676069521,,,,,,,,0.004109494657656945,0.05169413279762736,,,0.013579382346802947,,,,,,0.015588379735106342,,,,,0.013887281946533471,,0.15577179749666326,,,,,,0.02527976713630272,,,,,,0.36552452481811776,,0.2500996748704227,0.09883177151869699,,,,,,Control
3,,,,0.05480094247719988,0.006383504711292131,,,,,,,0.297038460108018,0.004510384928198985,,0.0015410004355680652,0.0038515634872489813,,0.0007943569714174214,,,,0.060630428778787375,,,0.08924946965603249,,0.014709407551381356,0.004463609022603389,0.027291188554925596,,,,,,0.018595558122500574,,,,,0.015378230076823957,0.3243862172971048,,,0.07637567782089702,,,,,,Control
4,,,,0.07705105246461938,0.03677629626597628,,,,,,0.000861107415859112,0.18898416954043568,0.02247863860094348,,0.003628316772919374,0.004433040328274818,0.014013487101296518,0.017113678458500047,0.000716003397357838,,,0.028627856287670245,0.0026129979636318984,,0.09453803096507472,,0.0382481094522272,0.038926864709433816,0.008001801008974345,,,,,,0.008121117853524758,,,,,,0.3424475302641139,0.04412359424086448,,0.028296306908302035,,,,,,Control
5,0.0,,0.0013969462129605845,0.015276838425089303,0.0002769169507522505,,,,0.004451341192992268,0.0,0.03871325315609838,0.017120620991074923,0.007026982937639985,,4.4987605610683944e-05,0.05028682131662712,,0.05585576000936228,0.002656396523187615,0.00035179497000066367,0.008149241315441641,0.01136433526506464,5.228289300701107e-05,,0.005512400215413625,0.005941200996819964,0.07357327736226725,0.06631406110917754,0.073963980531715,0.015950031334272603,0.00029626972703972946,0.007876478625567854,,5.4005391420032754e-05,0.020477263780873882,,8.98738877853078e-05,0.0024226433561969673,,,0.4793581362972465,,,0.03399056780133716,0.00014154884017595826,,,,0.0010137409777812901,Control
6,0.0005315523515495628,,,,5.75695811284065e-05,,,,0.03408312457579305,,,0.07679059959939302,0.006300004038007723,,0.0007710865627817134,,,,,0.0004358403800975652,0.028559191039569325,0.02744217842481286,6.367236358018104e-05,,0.0016180510540471573,0.00808211822696675,0.34823900652397616,0.08018079696439465,0.0657371383096981,,,0.011748059645747719,,0.0003474517475876973,0.011375993342271197,,0.0007716968410268909,0.0033367980185485943,,,0.2351381736060558,,8.269270222154506e-05,0.017535938523010695,,4.271947716242179e-05,0.040398894135134526,,0.0003296519654366882,Control
7,,3.9889189459810827e-05,0.000169529055204196,0.06996635061946284,1.0888120592346325e-05,0.0001966984776168733,,,0.003156537390416663,,0.0002127762631644501,0.0036164841668410133,0.00043817053523965684,,7.397816514612876e-05,0.03210560785019249,0.001303928759535755,0.09560431307966524,0.0018202495435130004,0.0004128327592817667,0.00446870855899896,0.5482107663364547,0.0005268018720240834,,0.009621333552588198,0.0006521678960406316,0.016944663111373062,0.059262717528368127,0.000866572289387115,,5.0370277506648886e-05,0.0006783197370895383,2.9509859549349846e-05,7.591156973729305e-05,0.005983073144562493,,9.575440633082141e-05,0.0005877549957139474,,0.0,0.13685757035761065,4.57911613696808e-05,,0.005913979369962465,,,,,0.0,Control
8,,,,0.02794571574186733,,,,,,,,0.09748367832163994,0.035473251120886964,,,0.001995490516894085,,,,,,0.004596239141129491,,,,,,0.0045109070033275455,,,,,,0.25396634252320116,0.007453899541393154,0.11752137295443153,,,,,0.42938440134623396,,,0.01966870178899488,,,,,,Control
9,,,0.0006841529870709481,0.04963100044396945,6.81314177995965e-05,0.005420705928680397,,,0.001336267986009943,,0.0045417903618579225,0.11158952929605338,0.0033969392163325607,,,0.03054710643739498,0.00042075205932786525,0.04454791002313528,,0.0004845238774765947,0.002090073181456372,0.06761080049245227,,,0.023487799356218933,0.0015671239954291117,0.06215511638052653,0.02548165718724105,,0.02279614380230696,,0.0011737461664671554,,,0.0070049641645978,,6.823280383798876e-05,4.3798768585454886e-05,,,0.45163323276176276,,,0.08213830454764033,8.019635636827502e-05,,,,,Control
10,,,,,,,,,,,,0.07296782703217296,0.05126274873725126,,,,,,,,,0.20803679196320798,,,,,,,,,,,,,,,,,,,0.006390193609806389,0.2397337602662397,0.37312662687337317,0.04848205151794847,,,,,,Control
