,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa946234,condition
0,1.3759498353707295e-05,0.009497389500022567,0.06782504964625058,0.0004714712958622582,0.0002493387883489988,,,6.525337855621791e-05,,0.015583153078692968,0.030731526857133564,0.01499628962618257,0.00011622606563926995,0.05789308932322343,,0.035117783911873326,0.08298676596854934,0.00034878243554170156,0.004857728350602024,0.16101010562187043,0.00019294569282357727,0.07880648443461959,0.06901013856127558,0.00087414509995598,0.014902162148808353,0.007466925345235717,,0.00019565589704476202,2.3766406247312594e-05,0.001418479193918552,0.00013290424546194543,0.00858551001821778,0.011732369834884973,3.627504111431922e-05,2.4183360742879482e-05,,0.08192415743659709,6.84847758968613e-05,0.20476947993161532,0.03713626062491263,0.00019680252190757097,0.0007391560820162002,,Control
1,,,0.08203199409557252,0.20166957778665479,0.0009775684254488917,,,,0.043672928136617314,,0.11977485795331223,0.040961352903222975,,0.0005983278483209282,,,,,0.008429599803648779,0.059627179854511755,0.0009692951998234226,,,,0.027191845581980054,,0.029547263559127367,,,,0.008764410095010337,,,,,,0.33326799868322937,,,0.042515800073519364,,,,Control
2,,,0.0808659219162329,0.0033614892309340853,,,,,,,0.06522133672467884,0.08349204703508285,,0.009011277798414733,0.04153406442349939,,0.003991742899856025,,,0.3488674912110594,,,0.013795234427473744,,0.02719139681247469,,0.014713723834989284,,,,,0.000838531852503055,0.0015274755937743128,,,,0.2315486950201065,,,0.07403957121892021,,,,Control
3,,0.007031033316935012,0.006914208675009685,,,,0.1383020365952893,0.00252643708302326,,0.04254084188290837,0.02296336600731601,0.014648452502208774,,0.053404461796258074,0.0296476171047948,0.0003825084096474527,0.021192061497634748,0.00027437714066865854,0.004637140399521222,0.3092613836443835,8.526650725640602e-05,0.004447910678808331,0.016027126181688396,,0.0072519402596174605,,,,,0.0003392797195160626,0.010906610428879812,0.006964820777780596,0.0002652074185195757,,,0.0005064782896110263,0.018030293665710746,0.1973479019973441,0.06985339519680428,0.010560185471325504,0.001297337053144256,0.0023903202983946675,,Control
4,,0.0012708346074172823,0.015217385058473783,0.0003543150504167844,0.0015738442639133049,,0.019794339250144986,,,0.00024626589081965905,0.01700373626400688,0.008388329295256795,,0.013629996170565399,0.00353607035980678,0.024701084513938855,0.00013288097025477438,,,0.16759317367368373,,,0.0019858265770970264,,0.020950865439906804,0.05462249285931527,,0.005022079789327739,,0.00032004304727771527,0.00047888454685639535,0.0038176343616439234,0.017276065294938293,,,,0.18623960604024556,,0.42753195197322597,0.008312294701466225,,,,Control
5,,,0.04278008691336286,,0.008488316750830893,,,0.0001209675219190576,,,0.10895210108231447,0.003639629619067612,4.4474867633219476e-05,0.004121337734011672,0.0012530176249164681,0.0075062663750131145,,,,0.04434834075284627,,,0.020996461468343934,,0.04728121119065913,0.01873225831126663,,0.0020341074877248855,,,,0.010460859491230165,,,,,0.5858101905305388,,,0.09343037227832084,,,,Control
6,,,0.0781619886166248,,0.0010427135488911491,,,,0.0006188912144093559,,0.026783057765023446,0.003251818338586284,,0.005038005752520937,,0.007735285496880155,,,,0.07535601327473894,,0.024769021855255875,0.0028948623985126497,,0.03241883902845643,,,,,,,0.016444105475955498,,,,,0.4398893738238679,,0.2479787998336887,0.03761722357658792,,,,Control
7,,,0.07987366613933189,0.013360611849724105,,,0.008682029894703595,,0.0018317565621986515,,0.08178798712365627,0.008246559189476805,,0.00041282211062870745,0.0005149466826346121,,,,0.00543030939936236,0.01144299652436726,0.005007089524849986,0.02232821993267808,0.05352552656180847,,0.007880784386717752,0.007981570632679224,,,,,0.00020002826956398476,0.008262722050167256,0.0026046913269368896,,,0.017029169433827346,0.029934338635815436,0.1900670058671184,0.4051905637307259,0.038404604171026965,,,,Control
8,,,0.027256373435355568,,,,,,,,0.04980789779202469,0.012379420397984193,,,,0.006484005113243407,,,,0.021276560142156786,,0.016096174824983944,0.0003231596606384316,,0.09737794107973186,,,,,,,0.009201160822967385,,0.0018477620984335957,,,0.3970555030377531,,0.20516245989133677,0.15573158170339024,,,,Control
9,,0.0004162836689070216,0.04225119960293259,0.033164685868191913,,0.002688425906182547,0.01848819459180617,0.00043652753036707673,0.005274810419320247,0.0004162836689070216,0.21827917929124904,0.011084079333329564,0.0028244810969090092,0.01640215201495785,,0.08509491750626455,,,0.008820877278526247,0.04683278621814353,0.0057066109566560426,,0.0612954324402228,0.00017602911005621524,0.020035359963088348,0.05669401300642409,,0.0011546194282496406,,,9.844476791234921e-05,0.03937574918986019,0.00885674076913315,,,0.0013033141872988779,0.2926635526743734,0.00019216254279341653,,0.019973086967937117,,,,Control
