,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,condition
0,,,,,0.022418162788628692,,,0.054892866965785866,0.018870100572539322,,,0.01697249396729667,,,,,0.19427615398036271,,,0.011067844983801837,,,,,,,,,,,,,0.002786963375439258,0.3219538690836704,0.35238458974868975,0.004376954533785481,Control
1,0.0018929237957761326,0.03800876184453193,,,,,0.0012951746284434996,0.1301243670066736,0.004430400384962397,7.858894576529536e-05,0.03630706429244388,0.004642199651102113,0.0492185903179859,0.00936185673173468,,,0.10563835568472214,,,0.054830087921897405,,0.03463118588353263,,,0.013683322962815601,,0.0019309838873116814,,0.015882990523345807,,,,0.21523084628465103,0.24207864058405165,,0.040733658668252716,Control
2,,,0.0003048486428027606,0.0031759256789064432,,,,0.09800724823565383,0.014007235922682748,0.00038436991448641565,0.005497536379699195,,0.004296919089414743,,,0.0023682973828779924,0.03461873911071618,,,0.002644928800244618,,0.045973555842402175,0.0012434048648548813,0.04663414674188524,6.002573410959775e-05,,,,0.012326412759521517,0.00927679764247647,,,0.6191936645659369,,0.06105868977674531,0.03892725291458288,Control
3,,0.017793397129148115,,,,,,0.05213409348791168,0.025087675335587683,,,0.01577894593310731,0.02777002374343415,,,0.006524517116952603,0.2388300677228868,,,0.01703600450654644,,0.04004949800113509,0.0064529207883158,0.09694997628874397,,,,0.07606476410819732,,,,,0.33284047171522685,,,0.0466876441228062,Control
4,,,,,,,,0.10534956846264122,0.025076268997437926,,0.008810716959375083,,0.0029068251358961806,,,0.004076064080330792,0.03379910567439699,,,0.08995224486896189,,0.015802845924921496,0.002960313018067611,0.01867373870235318,,,,,0.019931781904135755,0.008349242812809661,,,0.3533649729727067,0.20575997759463457,,0.1051863328913311,Control
5,0.005667731020943573,0.037725507837598767,,0.0052513558058034015,,0.08497525109327693,0.001225431303762795,0.108906869890699,0.00557818198322307,0.0007620011284291164,0.11019281632057355,0.004219595153806313,0.06677076603250374,0.007537136709009456,0.0022370573274028507,0.009251361145373352,0.24928449762656116,8.131720071265461e-05,,0.009595429684093243,0.0007559941122342008,0.034837245458250794,0.019602117495456917,3.3483553234622486e-05,1.2570237593064257e-05,0.0007391967150965661,0.001275156048931819,0.0003313870600861806,0.014136400204327543,0.04834680239853483,0.00045886929266716864,,0.13755065916991047,,,0.03265781098990287,Control
6,0.0009010312256819595,0.04173767879982354,0.0017584493048873235,,0.006372843056044839,,0.0005628757730711752,0.10898372461799338,0.005116047313916473,0.0030512822009118425,0.04282135287366102,,0.013402135631357115,,,0.00984336430583381,0.06322022478789012,0.003909724062898348,0.03322103460007001,0.2731524124878157,0.00020229947755340895,0.011052451770361018,,,0.0005189554917602379,,,,0.015641148573711898,0.013545977112107388,,4.5148820648306345e-05,0.11778109005633569,,0.18552377290163694,0.04763497475402851,Control
7,,0.03923581388934924,0.0018298627230106928,0.0014651367243910208,0.07464918356246594,,,0.08458693751142898,0.026771133155930552,0.001881839238529579,0.022205435897652788,0.03819216552527946,,0.02739674342088056,,0.005654199017966623,0.11600334653076794,0.0014867286815873028,0.08651273975559019,0.025276502263204402,,0.011688038066843133,0.015280093873816377,,,,,,0.024332800175228746,,,0.0031213733998439815,0.299964595868123,,0.04356444481346163,0.04890088590464792,Control
8,0.0006667926734766099,0.07069268778977283,6.55920404477081e-05,0.00926854958435674,,,0.009938687571371667,0.1267837988376947,0.003229063892860121,0.0018577242931173284,0.08118203786464813,,0.07785727410949546,0.0039143752662809846,,0.003195849708443978,0.10820691433297196,0.0009074162972683843,,7.120738817273958e-05,0.002425949692697109,0.0236395386430309,0.022290302007737715,0.05313098646844569,0.018535665462911344,0.0006225867445774259,0.0042994447496379285,0.0013150666470089667,0.009542028966114125,,0.00010406314613834925,,0.3306340635595235,0.00039928706589479127,0.00045603792056266257,0.03476700727534009,Control
9,,0.027005471749216498,0.0061793127151021235,0.00803160683329308,,0.10578880531934395,0.0013776909682873988,0.10495134331071163,0.015306261671978749,0.0008082573957017575,0.0016410962802794896,0.04680123791475907,0.0026345041564140442,0.022383137008423787,,0.007330245086464825,0.28255293871699516,0.0001208777801607539,,0.008328952641393743,0.00013283024722888817,0.0891920154813766,,,,,,0.03712188201291273,0.0181351625569349,,8.208864175095975e-05,0.0006559198201446881,0.20856040201784706,,,0.004877959673278186,Control
10,,0.057632348717131444,0.00028306316480471454,0.0017868231906537837,,0.0940107630752967,,0.06214550614801929,0.0018909120036512432,,0.0005329597539248679,,0.028268873711066556,,,0.0012919319905806926,0.0968628799893533,0.0035605049079231194,0.01860738763570918,0.001909998429281038,,0.03702255514881884,0.05654702989142848,,,,,,0.14027166971597516,0.1834643552136084,0.00014090579795547875,,0.1901529479766616,,,0.02361658353815606,Control
11,0.0025419719171270796,0.014888184344405277,,0.00042962619268033274,,0.032309394296198904,0.001073048855594158,0.12205003061061208,0.009511960504482407,,0.03147657418961175,0.0055752792316095924,0.05490360452919131,0.09735404756468231,,0.005414855631976472,0.23838153937118425,,,0.00301510970717305,,0.028852967196118764,0.0345434301656145,0.0002466334934790552,0.002614559021143587,,0.0014081288203538305,0.021220240049822817,0.005075912488011438,0.007048878773233212,,,0.10495444600078607,0.10166464391958975,0.0200295675536865,0.05341536557163157,Control
12,0.00023365596829506467,0.07505178771660752,,,,0.0014903614372111984,0.002258749648076167,0.3124835190102112,0.009159223611697886,8.921615029149403e-05,0.017327244500473692,0.058381128909544874,0.006054727445225517,0.0025070867550267936,,0.005258445070914982,0.1597251419807273,,0.04482727583905813,0.04398006120679637,,,0.021751010372902054,,,,,0.017233962804092964,0.06697343470546643,,,,0.10633492262305871,0.0005570927460606834,,0.04832195149826101,Control
13,0.002143818563175807,0.026175455897326002,0.002443200787843245,,,0.000336888973083142,0.01244910558160875,0.19226407079661867,0.0009778625094410643,0.0002990463433383424,0.13125570578407797,,0.031692194767282376,0.00019783410283745825,,0.0004436992357356237,0.06793334233495293,0.006790288909444824,0.024265634660086976,0.02781735579438957,,,,,0.01269888933001303,,0.0021948725251983775,,0.007618124425223075,,5.32931708832089e-05,0.020797771897615308,0.35964717233824683,,,0.06950437127157728,Control
14,,,,0.0013245713831842507,,,,0.08721593093418085,0.010615259903331986,,0.0010187448028017817,,0.0007861500272867188,,,,0.038286623596343855,,,,,0.050486879775620185,,0.04963755335079182,,,,,0.007720521430764609,0.007679791952606731,,,0.6374224273570459,,0.06535252988461977,0.042453015601421534,Control
15,,,,0.0001315908754948185,,,,0.17824285244099547,0.01831379513393481,,,,,,,0.006796377769737814,0.0035542807767475542,0.00048256793519317826,,0.002506862326338838,,0.0768370249559186,0.004641513378779998,0.04436256114024464,,,,,0.002882034139716229,,,,0.6484918807715206,,,0.012756658355377442,Control
16,,0.02631235804987184,,0.00038820011505120224,,,,0.06936637308797303,0.016146451089973375,0.0005382356032259583,0.0011225410479202447,0.03112902167606607,0.02389369137278461,0.0011007401407968397,,0.021388643742944267,0.17034940889719702,,,0.016192726600376826,,0.04701684408011792,0.008604468404418345,0.07655933559061845,0.0012564315246875735,,,0.08804502010722343,0.006283288802581063,,,,0.3707748145226126,,,0.023531405543559338,Control
