,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.0026317977016916475,0.052044751617181736,0.005500792979033658,,,0.002412515350788289,,0.007197006458080216,0.22394952288173453,0.00496487182731607,0.0007307364242521774,0.08433146728352366,,0.016641708199276264,0.0014117197100640972,,0.0008312664282610927,0.1041754963131491,0.0010737873849791385,,0.11542216254575546,,0.018333929142522062,0.010788650715360039,0.05300746460872944,0.0005493319770996335,,0.00012980859988116574,,,0.013302924542711328,,,0.0002345358851165226,0.011117778987140758,0.17331086047541067,,,0.0959051119609411,,,,,Control
1,,,0.07121840720905095,,0.0008053939361670225,,,0.0007484777993406297,,0.026884000629137515,0.0022651194453471466,,0.0030201252603811266,,0.003658238794406062,,,0.0036785368432025716,0.06626037928995182,,0.029373826614679185,0.042890083107759804,,0.03076684396349289,,,,,,,,0.004177318042272575,,,,,0.43226377916212516,,0.23393042236873537,0.04805904753395027,,,,,Control
2,0.00021169399237617472,0.0005319750278216244,0.01883893862355876,0.0004499765878216485,0.0002346291996038907,,0.0013448556025738583,,0.005380640208909294,0.1163829838623417,0.008828836984056785,0.00016318501425737728,0.03065219407731763,0.0025659016794051786,0.05971891584260602,0.0003064793178216912,0.0008695082102967714,0.0062860734783149646,0.09935755034125761,8.686963445541976e-05,,0.005316604298463768,0.0032934348679693193,0.03812217077474115,0.04936539499399524,,,0.0006069711257918989,0.003402732293563346,,,0.007629203866185853,0.012430070451679478,0.0009299922081185356,0.00026334895024744654,0.00018896175158410224,0.09643463070155552,,0.4096278752478981,0.02010869664494452,,,,6.870413846532614e-05,Control
3,,,0.009934201946359633,0.007598350138965238,0.0008852743754058913,,,,,0.09749570949867185,0.02723233272449052,,0.015147960223629159,,0.0009426815941750132,,,,0.15540735723982016,,,0.006998174491229798,,0.045547988611141954,0.005886330239971353,,,,,,,0.029479677487672492,,,,,0.47378595713383603,,,0.12365800429463096,,,,,Control
4,,,0.027021264555974575,,0.0015598790656691207,,,,,0.05742743738051066,0.006817713322581819,,0.011043442586507253,0.003304676100514538,0.037895956864599636,,,,0.22010088639367525,,,0.0023681625823036537,,0.019285731608240677,0.042254665389419056,,,,,,0.1658229152772557,0.05788326522693377,,0.0004077289648231457,,,0.323128488684637,,,0.02367778599635419,,,,,Control
5,,0.00011550724480547494,0.1293885104428318,,0.00022414417021731576,,0.0002942428977804897,,,0.2619599110422457,0.0340009959816146,0.037604371154835205,,,0.00036337548667893374,,,0.006150868134632067,0.046292104725566705,,0.006650683870518955,0.024545718916125534,,0.0049993381950146605,0.012627217650537556,,,,,,0.00044012983615469083,0.12363032400104217,,7.772048814048687e-05,0.0009911509212722587,,0.26566344259037666,,,0.043980242249608795,,,,,Control
6,3.137382889415372e-05,0.0016309379231206874,0.005201339792800418,,0.0006435143178928653,0.010454401297132413,0.00025770643478232984,,0.002936309724042617,0.03490183098868256,0.0023245701785441497,3.127359301909253e-05,0.029937248332776684,,0.025036215221659604,0.012414112890453815,0.00014363800896269102,0.009644595662513026,0.011569926350688441,6.856133854185671e-05,,0.020894869807631326,0.0004799293697929968,0.0317667535243936,0.015878866147819047,,0.024039970859426406,,0.0020380960476192576,,,0.003100596323267914,0.005552466063139781,3.4681612771173133e-05,0.0003947288759909819,,0.24496344798580016,,0.49143745060877253,0.011171689219070314,1.7340806385586567e-05,0.0008291511585061968,,0.00017240570510525368,Control
7,,,0.029765948770112436,,0.0003484474111148083,,,,,0.04897040906566331,0.005159657444038609,,0.0013087073265259047,,0.009377399859060668,0.001188516691527151,,0.003073295622994451,0.03791666613951477,,0.021374533839567857,0.0013448699474071088,,0.09923476520443165,,,,,,,0.0017004866244692111,0.005855708823215604,,0.002222156152516434,,,0.3207403068361482,,0.25615787229681775,0.14514495201441616,,,0.009115299930458122,,Control
8,,0.0018406696537447646,0.0013436441076513429,6.045045892406923e-05,0.0001266234225655633,,,,0.0009073811571029391,0.11550927794892113,0.0042791849821499466,0.00046414715535330963,0.038724085377273294,0.003990874789932054,0.042073727502232816,0.02199012899149906,,0.005311420787633064,0.04741292844913046,,0.09374846532828034,0.012032762692099283,,0.09352809687388933,0.013817976072855185,,0.005004798580319412,,,,,0.01472931096049016,0.005788261498905025,,,,0.20434960300383637,,0.21728662548682906,0.055198656231037695,,0.00048089848734431665,,,Control
9,,,0.017433386231581995,,0.0038705445532317417,,,,,0.06716363040817273,0.013029546548723243,,0.008480970357310894,0.009503908253883404,0.04860022650842844,,,0.0034663131561594378,0.1324801873496295,,,0.0019483679854203214,,0.008630755813837297,0.003345874709724937,0.05288005140670528,,,,,,0.010381373336989614,,,,,0.5161076692362657,,,0.10267719414393561,,,,,Control
