,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.06744228573990038,,0.010152086199668595,,,0.0001349862441376493,0.0005184490538992432,,0.07275524243274757,0.016667897673295597,,0.00016147411091182954,0.001361578228603534,,0.002985895720324803,9.606945526173832e-05,,0.0015314062051902974,0.0015570790606791187,,,,0.009484591956959255,,0.0298851394407902,,0.06549226936326735,0.001383889162540248,,,,,0.010849532107114895,,,,,,,0.7012458975642878,,,0.006294230280419915,,,,,,,Control
1,0.0005305352690730525,,,,5.745942638640408e-05,,,,0.034017909270753585,,,0.07664366699155944,0.006287949489306507,,0.0007696111509458116,,,,,0.00043500643474512633,0.02850454533503059,0.027389670033660465,6.355053165704761e-05,,,0.0016149550440899578,0.008066653746755598,0.3475726793218854,0.08002737748782313,0.06561135560694868,,,0.011725580682831176,,0.00034678692674197236,0.011354226298164271,,0.0007702202614728761,0.003330413325145534,7.776311062188257e-05,,,0.23468825570947216,,8.253447641722001e-05,0.017502384921509507,0.0018356560917296095,,4.263773689450479e-05,0.040321594115342585,,0.0003290212030359287,Control
2,,,,0.0843405586464678,,,,,,,,0.19312120255539303,0.028728325456003446,,0.0025094582741319077,0.004552954034885997,,0.003357555528405418,,,,0.16019683711922708,,,,0.0018582684262436536,,0.043933918494597934,0.06289439623227756,,,,,,,0.02597937402670374,0.014888680645955523,,,,,,0.3429289775141045,,,0.030709493045602516,,,,,,,Control
3,,,0.00012024467218067639,0.005564023076076699,0.00197309697363395,,0.00012024467218067639,,0.007542595105900046,0.006236300005945112,0.008739566771517411,0.00030607563105043977,0.0,,,0.0038696764277041215,,0.007886923943937052,,0.00114778500463798,0.0014921249482656332,,6.0122113978525224e-05,,,0.0,0.0011915077150186184,0.00408830108519796,0.003864212477105372,0.011395890787398569,0.0003661979671407779,,0.000885434305086308,0.0034105602047307996,,9.291603471441409e-05,0.0044544968312206085,2.732819324263639e-05,0.0,0.0,,0.0,0.038991950876461415,8.745030722116161e-05,0.8761866797538322,0.0003170079744841965,,,0.0035308115402658655,0.00012024467218067639,0.0059302299276899955,,Control
4,,,0.0024568643773193372,0.024107079610144626,0.024983529458009638,,,0.010018982581147872,0.0010404387121817316,0.004846884354889099,0.003881786344415924,0.16690626920624885,0.007951924443103235,,0.0016856458356450782,0.04340699251793129,,0.20081572688012925,,,0.008111818704066227,0.052962773094688935,0.004371603270605376,,,0.060948273285292724,0.002321844831730228,0.018507607158840724,0.055099951315166124,,0.004324310601869842,0.00018006018248009308,0.0003290013794718698,,0.00016419359448440556,0.024432088751346608,0.01164372119190628,,,,,0.0007233116824356667,0.24694041000901223,0.0001796507221447205,,0.01665725590329202,,,,,,,Control
5,,,,,,,,,0.0034742517570772857,,0.0010578255934240164,0.13548910121819882,0.007932338463284498,,,0.036302236342159205,,0.020869873315584937,0.0002049280175299677,,0.0007086258453531367,0.1552450042780228,,,,0.044465269212653334,,0.020387229736138136,0.015659548392387826,0.07508275823486797,,,0.00019961432627307518,,,0.018298648297202576,,0.00043812888287962784,0.0028518480717416497,,,,0.402017839164391,,,0.05931493085083025,,,,,,,Control
6,1.3498802260409958e-05,0.00037350069412262144,0.00020664331881349376,0.006706976323100833,0.0006708803228669912,,,,0.001036971899959463,4.2120322842632595e-05,0.005698422954215919,0.032505217337821024,0.005776979893686274,,0.0005905979725813952,0.021931696872520355,0.004236188035676624,0.1441052963413374,0.0007520761259371262,0.0006059236804108832,0.01688233286909633,0.3047755514565208,0.0004911331138204797,,,0.00586639677181726,0.004453589798396911,0.03384190324586312,0.1308957541293648,0.11679711787377418,0.00034964942697076934,0.00017720984020056987,0.0013583042906095224,,,0.006388790269819742,,,0.00026835212914679647,0.00020035064407555837,,,0.1430121978425057,,,0.008762143593559792,2.5069204197904208e-05,0.00018076215658488823,,,,2.0400445521371444e-05,Control
7,,,,0.06336425188353498,0.008277856355118686,,,0.002305840892748635,,,,0.04554528376048801,0.0007711583675583218,,,0.005535627516581196,,,,,,0.029379534746487485,0.0003876940662587523,,0.03299216668162559,0.0002749347223468799,,0.0012238463831898822,0.00214325285431761,,,,,,,0.03970428784685363,0.001687779383712929,,,,,0.008379164384141064,0.009023429802923902,0.10138736290661193,0.585721345147789,0.0618951822977115,,,,,,,Control
8,,,,,,,,0.18417096316580736,,,,,0.09641898071620383,,,,,,,,,0.10844597831080434,,,,,,,0.0224331955133609,,,,,,,,,,,,,,0.4627289074542185,,,0.12580197483960506,,,,,,,Control
9,,,,0.02603089023526494,,0.00038404747172647596,,,,,,0.06862434907768583,0.015973729728651898,,0.0005324780045076491,0.001110533033474493,0.030796029183131537,0.0236380964511572,0.001088965334400053,,0.02115984574618847,0.16852715200364946,,,,0.016019510221970283,,0.04651389682134844,0.00851242492762104,0.07574036722466645,0.0012429912608090288,,,,0.0871031874007199,0.006216075382770706,,0.00035637570687625043,,,,,0.3668085726313631,,,0.02327968605568902,,,,,0.010340796096327856,,Control
