taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,1671015.8650112092,147243270.88985512,,891408490.8627476,34657422.968243524,,8364311.456906935,,,,460692611.49129474,,,884419767.0516232,485536278.3020414,164461196.7917662,,404533553.44232684,4849934289.49209,,,639168184.4327129,14079001.072608253,,690415748.3370069,7214550988.328865,12167949.779473888,,,3666070325.856829,109197655.5323347,449530964.08356786,6190735262.460643,1014417415.6440146,,1891008334.8860826,,593644542.2759712,,46686890.769954056,,255249981.4134249,,8133508.1606346695,31592355.193747833,,,,53210869063.70445,,,,6382505105.267344,,3554370.7625929033,,,,,16063909.420549743,Control
,,,,5458373066.830391,,,,,,,,,,,2795847273.476307,199398248.74153903,,,,,,,,,,5951716940.622395,,,,1095514425.5860872,,,2614984118.305102,,,,,,,,,,,,,,,,43563069616.43914,,,12427472253.970486,5097254726.756149,,,,,,,,Control
,,,,1147865721.567578,,,,,,,,,,,2473747409.663393,919981333.8832635,,,,737865672.3543247,,1589704087.6938818,,,,13585814908.435884,,,,,694100969.984687,,3297584480.460154,179274591.22293833,4912192229.588999,,,,,4638068658.9459505,,,,,,,,,20597820816.789692,,,,2846233111.1802096,,,,,,2472555993.0834575,,Control
,,,,561770579.1265633,1512398.8872429254,,,,,,277981769.0580558,,,,12856817332.967926,97706675.28150521,496452068.6945055,,189791792.43495655,,,1107083119.4188366,,,128368422.53325096,686992926.6160682,,,,,313822769.10290706,,1734771461.3667424,,,,,,,12858315463.941137,,839131693.9242883,,,,,,,34301848818.800926,,,,4083798023.621587,,,,,,,,Control
,,,,884188298.3852267,,,,,,,,,,,1470825297.516469,164942934.13589802,,,9729855.114782132,,,339008165.85874975,19772423.66300538,,,1583201103.4909155,,,,757342795.1119837,12731904.07581684,,3934667635.590436,,,,,,,72218933.78584388,,,,60335823.315081485,,,,,15834244702.290876,,,11744176359.61926,5519660140.321493,,,,,545457107.2818106,,,Control
,,20111712.493047964,18978396.592746876,7661457012.374751,619765876.3966193,,22879975.921652257,,,,,226198706.33058563,,35430056.09629789,12268609094.48889,891278639.7900633,,149337593.55114967,775931233.7733535,,,2476388136.9037995,,,1200766775.318186,7860223900.2332945,391904354.1139527,,,,7406256566.365968,15346212.027027823,1982225246.4741557,427975383.9571422,3481499998.3519735,43437583.19514655,,,,,,1623122027.146786,,,20641212.54482798,,,16024343.672289949,40746143721.42332,,,,2068357254.8970377,,,,,,,,Control
,,,,5680793797.685398,2400748419.6687655,,,,,,,,,,14913718642.298399,2290643625.839188,,212091089.43930367,197388002.80151105,1185629969.5189779,,1124670149.2451375,,,,2605431847.137883,62044780.865433276,,,,106011873.52887827,,3607321869.8489037,2545354960.310994,548810479.661851,,,,,,,636871867.2649968,,,,,,,30305717843.31828,3661105985.2445545,,,1697170182.2379053,,,,,,,,Control
,,,,2715036066.75648,,,538710596.1526306,,,,7677197.701386791,,,,6914639621.617555,230988910.92521465,,2822595.2399992286,261560492.2399285,79522700.61581159,,476384818.3879254,,,,2814565217.892842,,,,,1332539372.2613025,,3000699692.8861246,1188841832.647175,,129094529.51829806,,,,,,663897922.0748186,,,,,,,37178414311.89539,,,,5929553882.857824,,,,,,,,Control
,,,,531108213.25583476,,,6217281.476901101,,,,,,,,873769778.4183055,92062795.21877849,,,23351018.146073632,,,167319178.1184543,21206479.300788533,,54836234.50882514,676539926.9314013,,,,381381778.366421,23996260.97408485,,1770627210.5630884,,,,,,,30341462.311932787,,104482308.77717522,,39649513.37024039,,,,,5722908837.830113,,,4570576631.630254,2589794020.101354,,,,,162642578.49619222,,,Control
15183870.671655657,3920817.5492238887,,,2984342496.9418488,4808048.620660732,,0.0,,,,1817022670.4981184,,,565506209.203304,18552161.08657157,194723312.75630617,,33199442.906639677,2791383020.8066025,,,4964121597.820013,5960917.737437946,86263298.84383237,,3410654370.386798,10540517.639105957,,,,,,6130926.086455783,,217557559.13376456,,,382832238.18363714,,32843487.925883584,,2262768623.340169,,,178806281.0795111,5785596.6275133,,,28561030741.73331,3049524.760507469,,,3797747442.8176947,,125147395.920756,,,,,146196554.63352707,Control
,,,,2792317806.5896473,312143421.88703424,,31621018.72164376,,494088968.09611374,,,,,1542301.5683208918,5050776749.418468,882119765.6582407,153577939.75095844,76907903.57850894,929831363.4284859,,,2944246020.7824516,,,1427611112.8895864,3782644222.5785403,342989453.25345206,,,,1122526981.763026,,1876919623.509478,6469118706.613869,,43852007.27837759,,,,13796309.55144758,,1169517304.172962,,,,,,23502834.347098965,39479160309.37067,,,5125658.943474406,3883546041.600529,,,,,,,,Control
,,,,,,,,,,613213808.894532,4077059249.6346297,,,,1683019137.4229763,1281975416.001609,,,383196080.41536987,440810895.14171207,,,,,,6629170525.024012,,113110283.4068925,,,404494199.9372784,,91017409.11781202,,,,,,203568420.65150943,,,386623664.7610333,125774030.1496489,,,,,63632710.90575121,162676161.99327508,6807777758.913972,,8194510356.777793,65542738.82356366,,,,,,447492722.25830585,,Control
,,7071200.439579159,707120.0439579159,33234569.901447862,141423493.330339,707120.0439579159,,1414234.9333033902,,,161930088.00659227,33234569.901447862,,26870530.742726147,21920659.507346094,,,,166172849.5072393,,,2828475.021219222,,707120.0439579159,15556620.348624382,,14142349.3330339,,,,6364090.704846126,2828475.021219222,103946368.11274178,89804173.41808113,369823339.69332004,27577640.47745919,,16263730.083357414,,,,2121354.977261306,26163369.461868703,,,,,5656929.423988678,182436682.68284556,,2121354.977261306,46820427275.29108,20506440.037880026,,,,707120.0439579159,6364090.704846126,,,Control
,,,,8757648982.025429,,,,,,,1312989485.293319,,,,6031197527.229707,953237983.9581063,,83148332.46053702,,,,,,,246192310.57507977,1098776050.5108924,,,,,15672036.431468919,,535293501.23264945,,,,,,,,,1134528477.0524068,,,,,,,3968169390.6468487,,,,440897763.01741785,,,,,,,,Control
,,,,1760996798.2649162,47822924.82207819,,170751406.73608306,,,,15002315.014422955,,,12203739.313356586,4797608070.621614,453745191.6519997,,786664.313981343,94577239.27073924,,,427872289.67933005,11799964.709720144,,211007038.55552655,2820372568.031641,118058820.96152745,,,,,,2771815191.1288104,112298071.22861098,2771101623.941349,1009436.5090911037,,,,,,225274901.48919702,437510667.9333759,,,,,,13855003401.4522,,,,2414398088.9684906,,,,,,,,Control
,,,,1144970869.9137964,,,139381442.91441786,,,4731630176.040827,,,,,2625236959.1461926,2456490428.1969466,,,257357810.26814085,772570334.3442243,,206358306.57732445,,,673094068.0108163,12699994451.977842,,,,,98234007.48390347,,2280519684.245966,4260059160.9315705,,41653894.80762015,,,,,,411913922.8211229,995135340.9889321,,,,,,19770454031.49292,,,38693305294.13154,1346025686.7874668,,,,,,408340039.669471,,Control
,,,,3246086358.456018,313619975.91812146,,552835382.8389847,,96219870.44912495,2736795804.0720696,14941623048.140314,,,14124192.552060533,5904045913.681499,837034722.85413,,89224487.63319214,402196389.9389384,,,652448109.25878,,,2055174851.762104,18156449385.293526,,,,,827370801.634299,,5811933686.2755165,4107195109.911029,1781697317.834049,36844890.96239273,,,,,2554172.472302445,1450055177.195316,,7776883.348502966,,,,,28290795803.75445,,,,1613445971.4682753,,,,,,,,Control
,,,,2931906036.4271293,,,392631424.3961035,,,,,,,,2620423048.0896053,822433800.3083922,,,,,,42138752.871807165,,,,245016755.54333374,,,,,470632357.36944216,,1467833225.0346162,,3864903371.1734476,,,,,,,397350374.84893936,,,,,,,31826233209.84289,,,,497107328.41586953,,,,,,,,Control
,,,,143254432.29502106,,,,,,,,,3056528779.9925666,,5390073991.510245,248698337.87618774,,3043237.9936716864,39302439.48298626,,,100561081.9311613,,,56201982.35456872,1718439258.834371,,,,,,,1410196437.871592,230839393.8728332,,,,,,,,137572841.18897602,,,,,,,8047901186.489528,,,,1089697047.4042928,,,,,,,,Control
,3685427.9004990095,135302548.23620415,,875126670.4786941,34329250.31749455,,12123850.977460215,,,,434852642.677771,,,895039120.9738336,457939945.4196879,171442021.32598412,,374094139.88490945,4512272680.523055,,,735990163.2427264,14723145.214587979,,726419190.5338739,6878382374.999347,13776259.456777152,,,3649112046.7288527,105856257.8070282,426117157.40228087,5693689044.07244,991602901.8831301,,1899471396.5559304,,558978225.6943258,,52273663.747380145,,330008252.9844818,,5839128.839833442,40688238.004753545,,,,55293672323.17445,,,0.0,6213650006.6287365,,4381667.4283010885,,1373912.668196104,,,16570500.761689499,Control
,,213640713.68175218,,18027944.211060207,,,,,,210877705.5401481,73869433.01352856,,1605123073.7872527,58830188.20316385,1087544625.3999894,752762418.6186509,10545937.01572642,16249770.654582342,656939381.3116841,,,2187994687.3425703,,28553363.8395965,689049092.2642365,650531117.3793004,,,,3989346052.2162185,228919328.00933504,,3247594631.389603,873903911.7182373,,1778310339.0591333,,485099424.4652885,,,,345820561.08962804,5968904603.094266,,23854882.173056908,,,,16890528656.530077,,0.0,24255860310.042664,151288374.0109495,,,,169815574.64363617,,,65197417.36116728,Control
,,,,706348742.7505672,,,,,,,,,,,2463972447.77063,896612796.1065196,,,50437506.44279017,,,,,,,116173361.55230024,,,,,,,,114016528.32572016,,,,,,6419188128.843261,88633249.08942506,188402852.8123958,2970440077.450541,,,,,,10853009987.260075,,,,497141061.21026605,,,,,,,,Control
,,,,614352007.4047577,,,,,,,,,,,14583499463.513567,1600372299.333497,,146998609.21837524,447664011.0116803,,,909701108.7856854,,,,2073340573.3064313,,,,,,,3779259267.410468,2854181526.8548174,,159298255.88226885,,,,,,1106147117.4714468,,,,,743742963.3072557,,52173724384.01137,,,,836326210.5824035,,,,,,,,Control
,,25310422.446658287,,272726807.16346914,,,262403857.9387877,,,,6759147.617720355,,,351978819.2675324,905413057.9575831,133171927.90286823,,17953695.584677726,544820428.0292636,,,1337956705.9072425,,,150130174.12469798,598927667.8916837,,,,,76031895.96918966,67763318.91324729,3862204195.901937,201068386.23323044,1712513493.3050623,230064912.77466476,1704494.165623021,103816234.5617749,,,,94691540.09112816,150837670.7947159,,,,,,4094315740.181555,,,,100778798.09224506,,,,2555967.1820559567,,,,Control
,,,,,,,415279037.81831264,52763026.167667665,,,,,,,8024588319.988543,623357347.4621913,,,30432528.966484655,,,778718381.6311224,,,,1978359772.9006364,,,,,,,1450126433.910834,1185317265.2943094,,,,,,994565990.7296127,128197600.15497561,278987724.2058026,362353804.6491836,,,,,,10946102782.463303,13699836977.272625,,,642556001.7890047,,,,,,,,Control
,,18716484.45602403,,273165138.2375555,42897788.10251973,,4882890.820206391,,,,5953866.485352591,,,66980524.07717896,3960714428.890238,252846929.11418888,,,1177398422.2151701,,,476675156.5332926,,14352969.445109779,54612176.79385338,2239116308.337345,34261743.62392489,,,,2126104681.5125372,2558968.403446672,82296423.85484499,146147424.3512162,1509652984.1865354,,,1167647.804831963,,19048202.582396746,,265057947.22900626,,31219414.5220494,,,,54081427.79165704,4108129964.250273,480587534.8923399,,17404776.207738772,1319153898.5732117,,,,,,,,Control
,,,,,,,181494473.62525797,22836722.03930146,,,,,,,2192260237.332443,186778610.57058918,,33879138.85358279,,,,98455545.66646272,,,26174316.344775673,412045308.119939,,,,,,,321481685.4787115,290835550.5798046,,,,,,207651358.2449006,28111562.064561717,67200462.50290805,41374780.660793334,,,,,,2623311936.4224486,4685345565.860936,,,171194648.30164447,,,,,,,,Control
304014588.7904462,,657894004.313717,,8817015695.953722,16102360.007781362,2497474.344003944,19573426.045210574,,,,115467974.84023662,,,765666371.7685313,6005799312.239805,2675878672.3130803,2243493.9022408314,20309969.326323602,1640171828.8472817,471455428.03014123,,7305865931.522101,3367323492.9837046,,1000733736.6350179,14226714445.360775,20699406.003693707,,,3833572321.9577026,4347984308.704711,29876565.966067523,2603578906.557848,4367659326.926627,294761234.69554347,7077588.310465415,,49712438.46776665,37563707.33676441,184449062.8230981,,1322476160.2605295,349654874.1752777,10904226.966362985,4495453.8192071,,,21512143.41733567,5733278298.227984,11341835267.520828,,1201327489.5395246,512913502.1406067,,,13401701.310366929,76507375.07377508,,,0.0,Control
,,,,,,,,,,3414552176.2512097,14629114249.405579,,,,4046096323.825316,5786693380.921947,,,,2752884267.1224036,,,,,,11713541133.081036,,352318254.9108984,,,1005089992.7469777,,,,,,,,,,,37843733.91470463,,,,,,,60602249.77164837,27740371780.87061,,17167090168.677876,412248391.0067059,,,,,,,,Control
,,31841149.39690698,,1023563524.574626,,,50468481.22768852,,,,761149329.9161043,,,109509801.3388101,1296574140.1260529,182866090.4799009,,,3655949694.161395,43936519.926458105,,8766549298.014984,75864147.18701775,34856344.242929496,331221748.1714829,11659579748.65085,8705438.274367109,,,,88881948.26219717,68334807.85832672,1032395797.0490172,2312683272.85382,,,1787209.1821548368,131394466.03384158,,12420757904.521505,,2290838964.4951596,,69626210.62220635,10192857.529192748,,,,9372124951.219965,,,,877444760.9561927,,,,,,,,Control
,,,,2934997238.480099,41018679.00853951,,,,,,,,,,6106825887.919211,66385587.376123026,,50099911.12103958,438456131.46148354,,,343911602.0016202,,,232664727.9897468,7708826457.9141245,,,,,2829031724.163457,,1384118663.3773189,2392765772.2114587,,,,,,,,20025007.124936417,676858061.3858334,,,,,36609829.84960811,9056338852.70933,,,,955149748.5227765,,,,,,,,Control
,,,,,,,387291246.25141287,77378878.47051205,,,,,,,5436058915.648588,205829801.00105634,,64308139.16086643,50372461.866542034,,,455995305.52264667,,,375367821.73909116,714993353.2289567,,,,,28896560.494018033,,844894318.8514624,757034427.1548431,,,,,,850602909.5503423,126054535.52593428,266515376.36726815,223474535.8885032,,,,,,4766571476.154731,9280402985.315826,,,395503069.23536307,,,,,,,,Control
,,87661449.83107972,,431216406.28499246,,,9750302.357975263,,,,1134430998.7169492,,,52156878.849698536,3684909298.503743,271019379.16396576,,,956593414.8766035,171137004.8474057,,1768219535.721348,3039519853.012742,,51533715.56148707,7711330962.6833725,,,,,67814643.28834505,,593229419.3519688,1057130425.3747188,,79475350.2723019,,41852653.56886863,,641644171.1830641,,297890935.5010841,248160616.72820896,,,,,,3201548602.5263896,3123835734.281353,,557214987.4984145,1639665355.5683918,,,,22987801.298467174,,,,Control
,2912177.318975045,6484034.68890862,1209413.4267573033,408719717.0425964,35913094.740003005,,,228339510.28819242,,325092584.4287767,7758288.462555009,,,9382116.280299082,2198242812.5434527,92823185.29000227,,394680.37236835074,713534187.7681906,17802903.939329535,,231463123.52093622,233050302.44696042,6582704.782000707,154900769.57251003,1863849867.0543673,8516638.606605627,,,,45002019.88654274,1028988.1136746288,374137258.9865781,14978120.131378911,,,1277072.9191633062,37768092.490134254,106445296.42774421,1733774.4929038265,,94466747.12636475,278190460.463832,37852666.85564175,8843659.486567974,,,25941777.046668313,2931291125.579741,,,17096820753.162558,434424685.8658437,,,,,7098608.411596481,,482073.88339277136,Control
,843367.7516474879,62389369.67481651,,840103422.3499347,,0.0,,,,,6270687.282837792,,,,1765482238.5623338,96556677.78744344,,0.0,541896522.9462221,45859361.74252575,,642388255.4431171,23604375.072580867,11850805.206679523,139191398.12661114,1028988032.7983254,16248223.883505011,,,1266180748.0610845,1303292897.9229937,2968654.485799157,98525197.33952416,8050689.337491431,,,6151623.600252264,26773453.424065664,,2526114621.5758486,,142314835.39977148,63907431.62778199,2295944.679190926,4195010.416430092,,,,375782841.7923133,1460514.5063824728,,8481382365.29748,103232181.59107204,,,2702745.594691478,19891572.57062216,,,,Control
,,,,5727561265.625601,,,64771781.525798164,,,,,60194444.38149784,,,2162078129.836825,182166533.98472643,,,242885977.6085813,,,294204653.54898065,,,295837073.06818455,5328824341.055439,,,,2362316122.1170597,3449327053.4172835,,2474346038.5681524,,,,,,,,,335950296.4295261,,,,,,,34763727175.118324,,,18813265818.732433,3865028016.006107,,,,,,,,Control
,,,,2348814396.6186132,,,45207408.18270455,,,,,,,,5668103864.698667,2150847474.0618076,,,11127478.296855157,2021437821.215874,,2087042902.8071725,22822685.07824374,,373638336.4852917,12579646656.222443,,,,,1309968594.805506,,4440261250.38438,754640922.4556742,6918023006.654381,48857091.297562286,,,,6910699309.203898,,111664082.50080305,,,,,,,30420108762.33927,,,,1605925453.792781,,,,,,422211563.5405873,,Control
20516299.856937043,,,,3539925674.057145,50168609.330709554,,,,,,738308742.3831344,,,,9593256967.71285,442669457.2713856,,129155370.7353936,185570230.11935264,,,361716467.7100348,,,865706424.3118107,137496944.73337382,430971392.7837419,,,,,5590840.667693879,14746711.175000733,,7375967294.597353,,,,,37566874.32661803,,177318030.12849364,,3853012.751448002,22045588.42323342,,,12174725.858956832,72030782430.43977,,,,1960915368.4656696,,,,,,,,Control
,,,,4762293162.012063,5136646702.987232,,,,,,,,,,2738755237.89192,,,,873132025.9140466,,,,,,,7780230757.498576,,,,,,,614266739.0293661,,826162543.0659931,,,,,,,,,,,,,,15462050055.483343,,,,840389056.3321333,,,,,,,,Control
,,,,6889723737.81346,,,,,,1436710487.8406475,,,,,840359813.1013174,,,,903016404.0006555,,,,,,,5110993584.458195,,,,,,,,,,,,,,,,,,,,,,,,5501412652.523799,,2467802577.5811615,4540928384.84532,,,,,,,,Control
