,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,1.3907346012433975e-05,0.0017049188049549535,,0.009808333423849515,0.0002938815088028933,0.0,,,0.0038183278314722026,,,0.013159496245473388,0.041323090082346726,0.0016632982803921953,,0.0012770395097548867,0.03275900731597459,,0.060251292545692975,0.03568878770476917,0.0006078626855653625,0.009541657526224231,0.17648219062829631,0.001037061655934493,,0.004045007420127422,0.00033347176387478553,0.15849197266973025,0.027412394125252808,0.22886923430111883,0.0037244278675196366,1.8373938892339782e-05,0.0018362772410140016,,3.268733880294702e-05,0.00239774826871307,,,4.7203765662640876e-05,0.0003113418264243432,0.05651894662715897,,0.0881935870080619,0.036648902146999826,,0.0016538575272596672,3.4413067870183354e-05,,,,Control
1,,0.00021169399237617477,0.0005319750278216242,,0.018838938623558763,0.00044997658782164866,0.00023462919960389071,,,0.001344855602573858,,,0.005380640208909294,0.11638298386234171,0.008828836984056785,,0.0001631850142573773,0.030652194077317632,0.002565901679405179,0.059718915842606024,0.00030647931782169124,0.0008695082102967715,0.006286073478314966,0.09935755034125762,8.686963445541977e-05,,0.005316604298463769,0.0032934348679693197,0.038122170774741164,0.049365394993995254,,,0.0006069711257918991,0.003402732293563347,,,0.007629203866185852,0.012430070451679478,0.0009299922081185359,0.0002633489502474466,0.0001889617515841023,0.09643463070155556,,0.4096278752478982,0.020108696644944527,,,,,,6.870413846532614e-05,Control
2,,,,,0.16734696653060668,,,,,,,,,,,,,,,,,,,0.2535419492916101,,,,,,,,,,,,0.11180197763960445,,,,,,0.42369391526121697,,,0.04361519127696174,,,,,,,Control
3,,,0.0025387387634360293,,0.014869247947884983,,0.00042907974781157635,,,0.03226829972834764,,,0.0010716840364768552,0.121894794235142,0.009499862168538178,,,0.03143653889207873,0.0055681879909452595,0.054833772211045094,0.09723022220056177,,0.005407968435326076,0.23807834005229978,,,0.00301127476587689,,0.028816268884560178,0.03449949411030679,0.0002463197984360825,0.002611233543354975,,0.0014063378104444263,,0.021193249862803118,0.00506945639576058,0.00703991324994403,,,,0.10482095363126251,0.10153533587471195,0.020004091792199905,0.053347426156096285,,,0.0012719077143482297,,,,Control
4,,0.00011880492523502263,0.005577684666335007,7.214955595273639e-05,0.16973686875562471,0.000864887763606615,,,0.005555112738215715,7.880021334502775e-05,1.3905920002063718e-05,3.29509843527162e-05,0.014209230286166703,0.08220303227654721,0.0035500403019761207,1.874276174191197e-05,2.6602629569165376e-05,0.049062101118005734,0.003431739214422332,0.07484075454328071,0.06443207265419977,0.00020818572988596842,0.0021361710008967302,0.21206124933002185,0.0009747243781156691,,0.010030702860619047,0.0007430598122841874,0.02214013922647413,0.07831642840350667,,,7.1141880590268e-05,0.0009101323873814456,,0.0021710365684381367,0.003535126706611589,,0.00033726894381816864,0.00025111270032712155,0.0006450129995160135,0.18836576318157777,,0.0,0.002886989913471924,,0.00037868440121561933,1.1588266668386434e-05,,,,Control
5,,,,,0.0947354349963722,0.0011434929169285475,,,,,,,,0.08458236994385533,0.038571754597946616,,,,0.08727111227800215,,,,,0.2806775263361821,,,0.009651652069687744,,0.015193282965242638,,0.002640009792423373,,,,,,0.020881841952332062,,,,,0.2629929356597922,,,0.1016585864912351,,,,,,,Control
6,,,,,0.02603089023526494,,0.00038404747172647596,,,,,,,0.06862434907768583,0.015973729728651898,,0.0005324780045076491,0.001110533033474493,0.030796029183131537,0.0236380964511572,0.001088965334400053,,0.02115984574618847,0.16852715200364946,,,0.016019510221970283,,0.04651389682134845,0.00851242492762104,0.07574036722466645,0.0012429912608090288,,,,0.08710318740071991,0.006216075382770706,,0.00035637570687625043,,,0.3668085726313631,,,0.02327968605568902,,,,,0.010340796096327856,,Control
7,,,0.0005635614173392934,,0.059748213966730176,5.543723671730372e-05,0.007833614777446759,,,,0.01535813414215824,0.13945948795179205,0.008400003594837207,0.10715543258160508,0.0027291478993780823,,0.001570115835550739,0.06861362780570228,,0.0658035960691465,0.003308360995571989,,0.002701075856013037,0.09145457716181744,0.0007669322638759959,,6.0183229660315135e-05,0.002050369929954193,0.01997972148291881,0.01883937045514375,0.04490537348389507,0.01566601781201445,0.0005261993452347353,0.0036338149371746655,,0.0011114711558239743,0.00806475473162874,,,8.795233730559478e-05,,0.2794460840559781,0.00033747039182008927,0.0003854352141164813,0.02938446188164887,,,,,,,Control
8,,,,,0.03555322260314962,,,,,,,,,0.32758135007064676,0.01355471674575821,,,0.009758504998735306,0.00026934259547840617,0.014135322175259405,,,,0.10607845484025857,,,,,0.011340234579174472,0.012354319576812153,0.04638525023243457,,,,,,0.025241552717535164,,,,0.0006901650867597054,0.29522479879804353,0.08294982390462113,,0.0188829410753331,,,,,,,Control
9,,,,,0.007633291297028368,,6.493577427111112e-05,,,,,0.09132680577082808,,0.2741584343883677,0.008584266608082865,,,0.005456931398287719,,0.0071053088333286815,,,0.007912252146622957,0.09426712190487983,,,0.00045131374579080656,,0.07494488550872222,0.012605025017467929,0.001059403893638034,,,,,0.0011036047244113599,0.009094953094523423,,,,,0.3549802097607572,,,0.049251256132991715,,,,,,,Control
