,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.002456864377319337,,0.024107079610144626,0.02498352945800964,,,,0.010018982581147872,0.0010404387121817314,0.004846884354889098,,0.003881786344415924,0.16690626920624885,0.007951924443103234,0.0016856458356450785,0.043406992517931293,,0.20081572688012925,,,0.008111818704066227,0.052962773094688935,0.004371603270605376,,,0.060948273285292724,0.0023218448317302285,0.018507607158840724,0.05509995131516613,,0.004324310601869842,0.00018006018248009308,0.00032900137947186977,,0.00016419359448440553,0.024432088751346608,0.01164372119190628,,,,0.0007233116824356667,0.24694041000901218,0.0001796507221447205,,0.01665725590329202,,,,,,,,Control
1,,,,0.05763234871713146,0.0002830631648047146,,0.001786823190653784,,,0.09401076307529667,,,,0.0621455061480193,0.0018909120036512436,,0.0005329597539248679,,0.028268873711066556,,,0.0012919319905806926,0.09686287998935333,0.00356050490792312,,0.018607387635709176,0.0019099984292810378,,0.037022555148818845,0.05654702989142849,,,,,,,0.14027166971597518,0.1834643552136084,,0.00014090579795547877,,,0.19015294797666157,,,0.02361658353815606,,,,,,,,Control
2,,0.00012797535164996257,,0.00025595070329992515,0.0017916526237211176,4.2658527195932855e-05,,0.00017063456865940322,,,4.2658527195932855e-05,,0.0013650719505185073,0.0019196360231953375,,,0.0031567245742396247,,0.015101052405263484,0.00046924333927958955,8.53170543918657e-05,0.012712228227869176,,4.2658527195932855e-05,,,,0.0008531705439186569,0.04423682050170188,0.035491824725914,,0.0011091212472185824,,0.0038819255149542178,,,8.53170543918657e-05,0.05571198317231037,0.0011091212472185824,,,0.00012797535164996257,0.3742859111788553,0.0005545606236092912,0.42974116875735874,0.0004265852719593284,,,,,0.015101052405263484,,,Control
3,,,,0.4102091399234388,,,,,,0.06068152778899155,,,,0.21684111013284366,0.03871055798413669,0.008394410974025502,,,,,,,0.027836409749695947,,,,,,0.046108011840027205,,,,,,,,0.03970890347319141,,,,,,0.13853699025961685,,,0.012972937874032468,,,,,,,,Control
4,,,,,,,,,,0.0034742517570772857,,,0.0010578255934240164,0.13548910121819882,0.0079323384632845,,0.036302236342159205,,0.020869873315584934,0.0002049280175299677,,0.0007086258453531368,0.1552450042780228,,,,0.04446526921265332,,0.020387229736138136,0.01565954839238783,0.07508275823486797,,,0.0001996143262730752,,,0.018298648297202572,,0.00043812888287962767,0.0028518480717416492,,,0.40201783916439093,,,0.05931493085083024,,,,,,,,Control
5,,,,0.05480094247719988,0.006383504711292131,,,,,,,,,0.297038460108018,0.004510384928198985,0.0015410004355680652,0.0038515634872489813,,0.0007943569714174214,,,,0.060630428778787375,,,,0.08924946965603249,,0.014709407551381356,0.00446360902260339,0.0272911885549256,,,,,,0.01859555812250057,,,,,0.015378230076823957,0.3243862172971048,,,0.07637567782089702,,,,,,,,Control
6,,,,,5.748992682019862e-05,,,,,0.0340359665514261,,,,0.07668435074421522,0.006291287239074705,0.000770019673540505,,,,,0.000435237343506274,0.02851967602902652,0.02740420893302048,6.358426535237514e-05,,,0.001615812289497738,0.008070935662779121,0.34775717676923473,0.08006985737114816,0.06564618322242821,,,0.011731804819057567,,0.00034697100709858394,0.011360253313212535,,0.0007706291073937227,0.0033321811647763887,7.780438859412039e-05,,0.23481283219858437,,8.257828711099204e-05,0.017511675482973787,,0.0018366304889802683,,4.2660369725235726e-05,0.0403429974983756,,0.0003291958530464024,Control
7,,,,0.11354169482784082,,,,,0.06296096809278319,,,,,0.07926571601474848,0.035692494535865725,,,0.034671205728034796,0.005229660007112213,0.0032678746337314376,,0.010011999259664396,0.1329027186537538,,,,0.006551346225432193,,0.02359871730617661,0.024455094278411936,,,,,,,0.0018035282398520993,,,,,,0.4454428808205248,,0.0024380124900439427,0.01816608888602367,,,,,,,,Control
8,,,,0.0005546194112492177,,,,,0.022486718836739295,0.13089735065015937,,,,0.05146407233834916,0.06933930744986506,,0.006857308255317894,0.017762877310197253,,,,,0.1668395563372463,,0.004247165858960539,,0.012884377369807314,,0.005760155322113531,,,,,,0.00042382550761759256,,0.010691505422467381,0.0025974419703195134,,,,0.0013790204530119057,0.004558326296887618,0.24571125048804454,0.23828354971172083,0.0027913283129778277,,,,,,0.00447024269694776,,Control
9,,,,0.016259859550164932,,,,,,,,,,0.014555314835751572,0.0072156821721016,,0.00415770230057924,,0.008248569534171607,,,0.002531716345562748,0.07217205250089906,,,,0.011445730677125406,,0.02241710272289269,0.008125621067615543,0.18951699489498328,0.0004688474939004233,,,,,0.015020354634681227,,,,,,0.3517989504990636,,0.1982105637282384,0.07785493704226873,,,,,,,,Control
