,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.07668214026943718,0.034332977194856874,,,,,,,0.0015606643005972485,0.18196322358537292,0.01963796681771851,,0.002861695464760713,0.007415969740510137,0.011422118246161277,0.02277751169730685,0.0007723497361709793,,0.01364614162849435,0.01899998771936288,0.00235297007208734,,0.09892155538362664,,0.03463252240192888,0.03771844183276229,0.009847228874233995,,,,,0.00078544908243173,0.013490586891647938,,,,,,0.34448108167851743,0.03782487402113089,,0.027872543360882896,,,,,,Control
1,,0.0006841529870709484,,0.04963100044396946,6.813141779959652e-05,,0.005420705928680398,,,0.0013362679860099433,,0.004541790361857923,0.11158952929605341,0.0033969392163325615,,,0.030547106437394986,0.00042075205932786536,0.04454791002313529,,0.0004845238774765948,0.0020900731814563725,0.06761080049245227,,,0.023487799356218933,0.001567123995429112,0.062155116380526544,0.025481657187241054,,0.02279614380230696,,0.0011737461664671556,,,0.0070049641645978005,,6.823280383798877e-05,4.379876858545489e-05,,,0.45163323276176287,,,0.08213830454764035,8.019635636827503e-05,,,,,Control
2,3.9889189459810827e-05,0.000169529055204196,,0.06996635061946284,1.0888120592346325e-05,,0.0001966984776168733,,,0.003156537390416663,,0.00021277626316445008,0.0036164841668410133,0.00043817053523965673,,7.397816514612876e-05,0.03210560785019249,0.001303928759535755,0.09560431307966524,0.001820249543513,0.0004128327592817667,0.00446870855899896,0.5482107663364547,0.0005268018720240834,,0.009621333552588198,0.0006521678960406316,0.016944663111373062,0.059262717528368127,0.0008665722893871149,,5.037027750664888e-05,0.0006783197370895383,2.9509859549349846e-05,7.591156973729305e-05,0.005983073144562493,,9.575440633082141e-05,0.0005877549957139473,,0.0,0.13685757035761065,4.57911613696808e-05,,0.005913979369962464,,,,,0.0,Control
3,4.290442136624032e-05,0.0031739176653049306,,0.04273835601765804,,0.0,,,,0.00031900699180545747,,,0.08981490426913125,0.004912101964325934,,0.0,0.027567756428874213,0.002332991006526621,0.032680045375716046,0.0012008190403563024,0.0006028828338804404,0.007081046653863986,0.0523474321300006,0.0008265915344630015,0.0644140734982014,0.06630206994147535,0.0001510235632091659,0.0050122459313737214,0.0004095605587831458,,,0.0003129498970243412,0.001362038713113681,,0.12851035142355355,0.007239944440288603,0.003251145623764163,0.00011680097769585893,0.00021341163945466358,,,0.019117099693420153,7.43003626483597e-05,0.4314710896380371,0.005251703078387185,0.00013749605153133955,0.0010119386347651597,,,,Control
4,,0.0018972032818106127,,0.08669936484301388,,,,,0.01105178556887432,,,0.030783073614727933,0.0351086472419197,0.015437704926205794,,,0.04044150639560875,0.005573930478395191,0.08214850741431948,0.051038569750108446,,0.023073776757774528,0.18699282581708745,0.00024273316925388166,,0.0074322881439024425,0.0007625789168429607,0.025257232762932888,0.033691717034405176,,0.0066672164602378774,,0.0030958086618661515,0.012656504210283163,0.008491714043084984,0.007787922877118229,,,0.0009085096411911439,0.00470842106487675,0.00015579792635037336,0.2832416687578211,,0.01216033974749934,0.01028629842407282,,0.00294063392722118,,0.009265718141193638,,Control
5,1.3622317442666316e-05,0.0012337212054508901,,0.042805528297008996,0.00024369925248534678,,0.0004190865895596756,,,0.0005661274866613973,,0.023232762234368567,0.19850220616435904,0.006516475942536659,,0.001097197538727698,0.06785797171506078,0.0002077403410006614,0.035714210591211576,,5.7594356834802454e-05,0.012781940653372419,0.08201486495325293,8.924621206923302e-05,0.0,0.1116859751330605,0.0018818830890648148,0.02776508754292157,0.012501881833007012,,0.0021770666883555324,0.0002578223904222288,0.0020702917589887513,,0.00011138247791356579,0.005276344234759807,0.023668776556632725,0.00018149734710376007,0.0008082241135652538,,0.00036740191455661805,0.28427673056768904,,8.71427659935272e-05,0.05271576423654874,0.00016957781934142708,0.000643153678671768,,,0.0,Control
6,,,,,,,0.00013159087549481847,,,,,,0.17824285244099547,0.018313795133934805,,,,,,,,0.006796377769737815,0.003554280776747555,0.00048256793519317826,,0.0025068623263388374,,0.07683702495591858,0.004641513378779998,0.04436256114024462,,,,,,0.0028820341397162294,,,,,,0.6484918807715208,,,0.012756658355377442,,,,,,Control
7,,,,0.02699328385518768,0.00028551111033108326,,,,,0.0037522824957452786,,0.0013886934466268166,0.15784700595164783,0.02154182894468387,,0.0024820557886411293,0.0038604069008651735,0.025567399791920596,0.006022372663141706,0.005137841901643983,,,0.09167581023049097,,,0.015585062200783992,,0.1143527887268973,0.004431115717454529,,,,,,0.05611646178920088,0.01074432736016511,,,,,,0.36036662844181655,0.0709569803810095,,0.020892142301746065,,,,,,Control
8,,,,0.06555773786846786,,,0.007843924074447665,,,,,,0.0600862747631865,0.00521171263576513,,,,,0.003169615856360892,,,0.0030525931188429925,,,,0.006295723259029231,,0.028962727457945082,,0.08341490751653048,,,,,,0.0018370569401634745,,,,,,0.7275623653675909,,,0.0070053611416698285,,,,,,Control
9,,0.002500844359123874,,0.0015675971054650633,0.0002916072213195705,,0.0003870044408655444,,,,2.5203195556905737e-05,0.0021593514738714203,0.10726875781676588,0.004686440482914055,,0.0009691774291428298,0.04968080985990669,0.0037323641420181327,0.04450426095430338,0.028906086540483367,0.0005980030945774909,0.010548266358618353,0.040102970675665386,,0.10708129603163188,0.01170823822685313,0.0009438700881497384,0.08778741666933107,0.013234489594152528,,0.006213525013702936,,0.0004569901739822414,,,0.012591391525706687,0.007240815596237307,,,,,0.17861671323877,,0.22084977052073862,0.052840061666595675,,0.002506676503550265,,,,Control
10,,,,0.08434055864646779,,,,,,,,,0.19312120255539303,0.02872832545600344,,0.0025094582741319073,0.0045529540348859966,,0.003357555528405418,,,,0.16019683711922705,,,0.0018582684262436536,,0.04393391849459792,0.06289439623227756,,,,,,,0.025979374026703743,0.01488868064595552,,,,,0.34292897751410445,,,0.03070949304560252,,,,,,Control
11,,0.0005614821991436965,,0.01804937037848455,,,0.0008899538604569833,,,0.013421996621753854,,0.0019310799153964362,0.022863599880648185,0.0032246340529854993,,,0.06446848537558972,0.0007747702045399439,0.1545880557700353,0.0013377773417584473,0.0006146517066852778,0.005840716151584944,0.20560333412460677,0.00015351043286383883,,0.001567331353285962,0.0012050060667119747,0.018205117387191445,0.040781520597084425,,,3.151538687933115e-05,0.0023169909108607615,,0.21902583905905224,0.04039632123938834,,0.0012277784752957493,0.000179739367750508,,,0.16526668879521253,,,0.015472733344753426,,,,,,Control
