taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,171531647.04195672,,15633649856.845226,,,60503917.687507235,,,,,,,500312672.1139574,4540226144.862038,1406442450.4259062,,52462065.31145413,270504198.827011,3610480076.0657816,,2077503867.1293314,610861538.8032923,,899927366.6495109,7296331615.4216795,,,,1136713553.0566998,1485910849.8508923,56733824.32406457,1345125226.3071725,1415282407.243817,,,,15217191.35808913,,,,1206452679.2857049,,,1786233.7508246482,,,,30087245288.94353,,,,182667104.25454444,,,26443860.50688915,,,,,Control
,,63422176.70321076,,948407630.7107385,32181896.339135796,,61318566.54615997,,,1327217734.0394661,,,,14898902.413905783,1102418606.7167876,561637199.4226313,,,909267125.5346284,232939764.72409126,,1323564798.3064287,6938574.45452627,63161729.731385425,157309970.98250318,12038860756.889454,,,,,137729701.20322406,,1371847660.0063565,3363245240.9653263,,298973089.2730381,,16214493.527997866,318139315.14838976,,,313017191.36915815,1187818500.9655669,,,,,,11899755361.424795,,,26675245979.450264,578392621.2767278,,,,,,1085489553.5481405,,Control
,,,,836235753.5305394,639609712.8239765,,74520136.43331496,,,,,,,,8206939876.8859005,2292348232.8244476,,,1275116612.3313065,,,79352529.52384207,,,,13081794510.25286,,,,,589088459.305606,,3834113377.571944,495496249.2539053,,,,,,,,2481523976.545971,,,,,,,39882092091.06994,,,,10409215049.15619,,,,,,,,Control
,,40065837.260493524,,1177892514.6026492,55926353.59422693,,,,,170628506.2534704,,149215761.6126837,,9619871.578905288,3091319093.157801,162448322.98491156,,75399559.72128287,1418437193.9151266,,,398362653.40735584,,,281673072.3945365,1922905773.729512,101517481.12686083,,,1075405264.218923,7697184302.570072,7617477.650377711,274348920.0132106,5423524.362469316,,18362760.465645287,,,,7569587.8105325075,,515707726.60305655,424429691.8580983,,,,,640526.6079295992,3364530629.474688,,,5582817942.254426,1445249517.9984603,,,,,,,,Control
,,43024963.595816165,,3585415.476574578,39439531.52693251,19719793.417314716,,1792704.9729024426,2689060.2247385103,,1093549314.4704297,3585415.476574578,,68123043.38569869,37646843.14633913,,,,69915565.84320126,,,24201542.02264659,,,16134361.348431062,,7170808.830070383,,,,,5378120.449477021,24201542.02264659,22408853.642053224,1377692607.4485066,,,896355.2518360678,896355.2518360678,,,1792704.9729024426,55573726.95227277,,,896355.2518360678,,8963552.518360678,233948239.55225036,,3585415.476574578,46821947605.45722,2689060.2247385103,5378120.449477021,,,4481765.197640953,2689060.2247385103,1792704.9729024426,,Control
,,,,,,,828037247.5547862,263589557.63508013,,,,,,,15695439128.891392,1431266197.3573608,,332699325.3003286,60058590.637292325,,,994839884.6292145,,,901510530.3161567,3118176199.146196,,,,,115587437.03194359,,2421443354.426719,2015702942.145969,,,,,,1934566495.7300754,112919459.23031461,417102174.44531935,434049235.9329251,,,,,,14071463481.974625,32278126327.327618,,,1482007644.3322663,,,,,,,,Control
,,,,7053239729.007179,,,1023327294.0019362,,,,20981243.46517737,,,,6193838302.984839,1114634384.6216063,,9889426.617749084,396909946.90255356,,,757058443.6822019,88464229.99911082,,279234158.9203837,323032854.18598497,,,,,939700587.4850231,,3065396021.5949388,,7637685268.3217125,377681024.08217996,,,,,,501611105.42958045,,,,,,,62597460651.09349,,,,549324559.5825093,,,,,,,,Control
,,,,,,,,,,,,,,,,,,,,,,,,,,1281241673.6400847,,,,,,,,,,,,,,,,,,,,,,,,14445847632.097925,,,,,,,,,,,Control
0.0,,29576460.115208935,5915301.708682568,407416793.8218482,675083351.0675763,2218234.5086406698,,4436478.702922121,0.0,,43625385.21198177,6654713.211562791,,692090367.715346,55455911.14422066,,,,442168872.9449176,,,684696349.5429515,2957646.0115208933,27358254.66349061,448823876.72570384,,199641396.34688374,,1478823.0057604467,,7394124.714443015,271364534.89600337,2310664578.6159906,1250348425.3719058,668429315.8508681,242527476.59803388,,99081199.49979462,,,,9612368.908724466,1915819746.5281854,24400647.394532837,0.0,,,2218234.5086406698,14289128988.147453,4436478.702922121,4436478.702922121,57698621267.11551,38449475.634897865,1478823.0057604467,,2957646.0115208933,0.0,1056616238.4656534,5915301.708682568,,Control
,,,,1741669055.711529,,,1683116412.7964814,,,,,,,,9033275800.4367,860240415.830043,,,441569400.26147753,,,,,,,3034106303.092662,,,,,673410918.2192012,,,,,,,,,,,654266002.986136,,,,,,,25551946938.46041,,,26091498919.19738,1602376101.2992613,,,,,,,,Control
