,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa283168,taxa292632,taxa33042,taxa375288,taxa397864,taxa39948,taxa572511,taxa816,taxa841,condition
0,,0.12200394927798873,0.13159441523029342,,,0.07016345776315427,,,0.022368542166269743,,,0.1993197072117796,,0.01573673974326079,,0.021165243207541595,,0.3961182368508154,0.02152970854889649,Control
1,0.0017076475212923557,0.08089311058902617,0.006530154626418291,0.23591838285146635,0.005118338189030306,0.11149263472688571,0.05111201408017828,,0.05210713459393443,,0.010744884251771822,0.026078603585196473,0.022242583790989007,0.006363246038223217,0.0008161254415883252,0.23792128590980724,0.024229947084222072,0.08505201216936273,0.04167189455060726,Control
2,0.001942982574418838,0.06079938778698121,0.00018144544755610895,0.00014827034048752144,0.0022435938206783698,0.014111123379342592,0.0038449542035964464,0.00018653365416172052,0.04451865311100584,0.06281289290495383,0.025073155690472183,0.08633699497641362,0.010149852772741864,0.031355157329892344,0.024202258247855706,,0.004028027877266351,0.6222367858002401,0.005827930081935388,Control
3,,0.08674981346193478,0.21326798704365146,,,0.12666334275348762,0.04331711989547819,,0.000632738845412546,,0.008914402466838996,0.06305645482192797,,0.028755701454413637,,0.031246584095939535,,0.35243488881812846,0.04496096634278676,Control
4,0.004540448374502134,0.008028446565345388,,0.0006380956033582681,0.0064494055291935,0.1933640774329955,0.020086635115803483,0.0013933391221054355,0.0391975252842509,0.05344557517902155,0.001899029365251629,0.04644815567275456,,0.05863258390366741,0.05802416716558162,,0.021898926952265828,0.4718782823753835,0.014075306358519226,Control
5,,0.06607603325647231,,,,0.06056131310503122,0.00525291611090854,,,0.0031946746416928943,0.0030767267297086504,,0.0063454968545711326,0.029191704975375606,,0.08407438057436199,0.0018515805977902607,0.7333144280640221,0.00706074509006533,Control
6,0.0024711385761997345,0.04169911459860186,,,0.0010957359370812872,0.41831933800823357,0.007778511165985337,,0.06503284959686631,0.00415453428749737,0.003345209426296584,0.20174760215028625,0.0018722381789111524,0.021646742287583703,0.0029365003713901876,,0.003402761416426418,0.19546724122736817,0.029030482771272213,Control
7,,,,,,0.37849393115277813,0.014331215267925178,0.004477552722257826,0.0035072598383411994,0.03174937182480598,0.026135559728629736,0.04978250773418014,0.0020119672998190844,0.058827061500415,0.05270968192176797,,0.018556541435473754,0.33187984238674345,0.027537507186862677,Control
8,,,,0.02219402961799636,0.0011698701100098445,0.1390453203937999,0.006415572512479167,1.7103364181430474e-05,0.033199440820599294,0.019377507969413153,0.0013994576221393992,0.15051564127806397,0.044043979791872176,0.021893312232476977,0.01575370753146642,0.07326477567177235,0.02625225550615142,0.38570400213691436,0.05975402344066364,Control
9,,0.3701848848871636,,,,0.10305264717789542,0.04394358156498467,0.001357143717971208,0.01910289698071789,,,0.017741066530617532,0.026699643406638284,0.0318868515738716,0.06905788203450595,0.051937807511001556,0.03944867068654377,0.1964231753101166,0.02916374861797197,Control
