taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,0.0728213393488158,0.04178520947356311,,0.0004591736107686998,,,,0.00046605607876008744,,,0.00020914484821589992,0.1989680406949033,0.02663915733938169,,0.004772734743520208,0.0038224405436944266,0.018703363575103136,,0.01083957891622701,0.000639042289170488,,0.012165738047104843,0.024008616439031603,0.002746618345577963,,,,0.09299190128691878,,0.04151042437092188,0.032583349769077785,0.00729182075177095,,,,,,,0.011889514816823628,,,,,,0.0006136696086649244,0.31566798974409543,0.049537744687145606,0.0001868538697960324,,0.028680476800946698,,,,,,,,Control
,,,,0.060239977842989206,0.00031072627504606973,,,,,,,,,,0.04421948341429216,0.04734065476869589,,0.008402409373350874,0.006673509431041343,0.00706093460174426,,0.028626829737320895,,,0.006359658759457347,0.1413507229853589,0.027271446361771253,,,,0.006710296680600804,,0.03758114864104877,0.013119240275769318,0.03668565627848492,0.0018674820468143455,,,,,,0.007271881761546863,,,,,,0.0011690282401100756,0.44972160618977225,,,,0.06801730633478453,,,,,,,,Control
,0.0,0.0010866085911761655,1.90912197571215e-05,0.03049461744271414,0.00037164241127196515,,3.012170228345837e-05,,,,0.001514039789071719,,,0.0012685054905287397,0.11288107930726023,0.006575228209016612,,,0.07963859896750441,0.0003034443318062479,,0.026690797968439667,0.0016652846744809149,0.00011295638356296888,0.0022270968470002074,0.26532446906787543,0.000152517633393004,,,0.022346803037370636,0.14049228619265713,0.0009098026837588236,0.009874297045379192,0.0034746019957961134,,0.006733685333000721,1.9409406753073524e-05,0.003961746286598664,6.692533148190928e-05,0.00010754720463178445,,0.006369043035639701,0.019347996662854784,0.0002805348680977021,0.00030895957306941634,0.0,,0.00022548851779800175,0.19016870062400712,,,,0.06433592570885167,,2.6515582996002083e-05,,0.0005690244110942048,,,2.4606461020289935e-05,Control
,0.00048083494325658056,0.014482373125467933,,0.1423216351244112,0.001663032014182285,,0.0036193182629557174,,0.0,,0.0009821721825663164,,,0.10261348173867632,0.11685288735569341,0.007413875056355814,0.00012954187058461124,0.00027489396946891916,0.1896339983149357,,,0.0737015722507033,0.0035075246486559264,,0.0022167980105632728,0.08350350579062361,0.00021665112844229475,,1.703424597451187e-05,,0.046413628212791394,0.00017911458641462781,0.019460351007468547,0.024098459981762133,,0.01229852159065177,0.0006724957108380645,0.008558739588199653,,0.0012118794995399733,,0.02696449736734199,,,,,,,0.0704615974654674,0.0001818686261829621,,1.3566195895868737e-05,0.04549785898908381,,,7.119702808508556e-05,,,,0.000285094116759046,Control
,,,,0.027119539666779116,,,,,,,,,,,0.04955784976652645,0.012317272630972348,,,,,,0.006451453796127858,,,,0.02116974652245423,,,,0.016015368027036608,0.0003215373188282889,,0.09688907961451318,,,,,,,,,0.009154968708903838,,0.0018384858734816207,,,,,0.39506218573369095,,,0.2041324933543751,0.15494977045981503,,,,,0.005020248526495404,,,Control
,,,,0.08320548446409078,0.001162855969414808,,,,,,,,,,0.17312500328119632,0.0018819932389183397,,0.0014203036792609413,0.012429979270916162,,,0.009749696211702382,,,0.006595911286144143,0.21854079849577845,,,,,0.08020142304978815,,0.03923896841611304,0.06783353410889371,,,,,,,,0.000567697440182277,0.019188536933751332,,,,,0.0010378676302816659,0.256742000241496,,,,0.02707794628207142,,,,,,,,Control
,,0.0008967023544218857,,0.04153715629508792,0.0017500010952789804,,,,,0.006342225674134023,,0.004804352098671695,,0.0005601715196695292,0.10846012843190385,0.005091468021266955,,0.003036622766866252,0.04261562401711447,,,0.01333774705290992,,,0.009796073317873088,0.06291649256825192,0.003890940371891534,,,0.03306142905276911,0.27184009212162263,0.00020132755963386503,0.010999351900502616,,,0.0005164622468542823,,,,,,0.01556600298873615,0.013480897468540275,,,,,4.4931909817072105e-05,0.11721522822913968,,,0.18463245137394343,0.047406119563098814,,,,,,,,Control
,0.00011303647786790053,0.002229928878615733,,0.01526666845162975,0.0014037459664699382,,0.0004057435817324195,0.000521900389799701,,,0.0012688671772063704,,,0.0032636640769268094,0.0869315941082529,0.0036798758631990873,,0.0002164099976990081,0.03630604842792732,,,0.004748437972767771,0.0005059967713641459,0.00018369685851194874,0.012202101572586029,0.034930284777438925,0.0002700595459657855,,,,0.017820306424478047,0.0007223061132502708,0.02024107872432044,,0.09640703036564433,1.2078697545991151e-05,0.0001501784728218233,0.000790651410198004,,,,0.003368748745576932,0.007974456775676242,,4.660364136494919e-05,,,0.0030457442420345525,0.05990118014914373,0.03252340297977442,,0.5241711849383474,0.028376987423861428,,,,,,,0.0,Control
,,,,0.06336425188353498,0.008277856355118686,,,,,0.0023058408927486354,,,,,0.04554528376048801,0.0007711583675583219,,,0.005535627516581195,,,,,,,0.029379534746487492,0.0003876940662587523,,,0.03299216668162559,0.00027493472234687996,,0.0012238463831898826,0.0021432528543176097,,,,,,,,0.03970428784685363,0.001687779383712929,,,,,0.008379164384141064,0.009023429802923902,0.10138736290661193,,0.5857213451477891,0.0618951822977115,,,,,,,,Control
,,,,0.06891569263437464,,,,,,,,,,,0.03529948374588347,0.002517539247291519,,,,,,,,,,0.07514449641034011,,,,0.013831618781978031,,,0.033015962729995886,,,,,,,,,,,,,,,,0.5500135441712695,,,0.1569053356358761,0.0643563266429908,,,,,,,,Control
,,,,,,,,,,,,,,,,,,,,,,,,,,0.2181122181122181,,,,,,,0.15443715443715442,,0.02152052152052152,,,,,,,,0.015447515447515447,,,,,,0.5904825904825904,,,,,,,,,,,,Control
,3.135347346096437e-05,0.009868200380863267,,0.08193100342414542,0.0006569977847956625,3.44073832136557e-05,8.581486405062651e-05,,,,0.0010127782709842027,,0.017391303462634854,0.004175305413879593,0.10610605841742529,0.016339129755840932,,9.86412850119301e-05,0.028988831139455464,0.0035694097189456317,1.4658766812918407e-05,0.01424628540232156,0.0011295394205287682,0.001469744966978583,0.0022230427059757793,0.5243980413037223,0.0,,,0.012748749856593487,0.06878137701401531,0.008152717475784787,0.014664162053481493,0.00013508460806071335,,0.0005925602890138753,,0.004736512229432503,2.565284192260721e-05,,,0.02695238231936913,0.0022731268259199165,,0.0006460037096859736,,,,0.034830858699362234,6.810218748501676e-05,2.1377368268839342e-05,0.0015762246203557542,0.008076064340992235,,,0.00019606100612278365,0.0013947205840541322,0.00034570258400465906,,1.2012045027252585e-05,Control
,,,,0.036026996325403904,0.013837500299652526,,,,,,,,,,0.09905767087294877,0.015465494835602063,,0.001529486916314655,0.0008696470224208581,,,0.0005496483439136696,,,0.008246236011766928,0.037493732477881625,0.0013115211812534159,,,,0.012202052221931022,,0.047168127527279474,0.013357250473048095,,,,,,,,0.050302744736540464,,0.00019550438620788576,,,,0.0006909634669686225,0.5722789083099539,,0.00019389280960854202,0.0003800299068327424,0.08884259187447108,,,,,,,,Control
,,,,0.08623338957059502,,,,,,,,,,,0.22672826574078261,0.022052308417607268,,0.005401944932067548,0.004486696179755227,,,0.0010223952808320865,,,0.005638909573402566,0.19867347421531728,,,,,0.00677683676324727,,0.04143537423487285,0.054376811462173276,,,,,,,,,0.01223323490691037,,,,,,0.3085333462254245,,,,0.02640701249701206,,,,,,,,Control
,0.00011408103990264275,0.004557693888594972,0.0002109137528173528,0.038467501277233564,0.07111031313782874,,,,,0.004573530071852899,0.0012683068043641294,,,0.024750945758046317,0.2362587067486853,0.022422623349493968,0.00013980222927061263,0.0008070401416985366,0.06787922741616531,,,0.00041547285884967775,,,,0.01971423254275139,0.02120101815562933,,3.641313475230242e-05,,0.011418190731192894,0.0,0.03771139917722453,,,0.012201022694662752,4.660074309020421e-05,0.001506858227325889,3.278190801800079e-05,0.00012638686383555382,8.664510457680825e-05,0.01234405268103052,,,0.00014454299750706198,0.0,,0.013453493315768955,0.25623953185418,4.105303557946562e-05,,,0.14052040522473006,,,,,,3.782527848230861e-05,0.00016138785485785007,Control
,,,,0.024404240513761256,,,0.02358380176523481,,,,,,,,0.12657412413573332,0.012053675719120945,,,0.0061872637698647025,,,,,,,0.04251385171147942,,,,,0.009435823619258332,,,,,,,,,,,0.009167565356053198,,,,,,,0.3580334947308932,,,0.36559368893908734,0.02245246973951355,,,,,,,,Control
,,,,,,,,,,,,,,,0.1812564372928082,0.005708170217890614,,,,,,,,,0.0034490491426333427,0.0018037919774660494,0.0010886532579769959,,,,0.00243721802377798,,0.09849647662492833,0.0036820627131521435,0.047313471719824564,,,,,,,0.02641010653315237,,,,,,,0.6203357168234066,,,,0.008018845672982826,,,,,,,,Control
,,0.001248583686712257,,0.014950945329576191,0.0003481113823348747,,0.0015462879763256034,,,0.019447762071263735,,,,0.00024195404506333602,0.016706019483954365,0.00824145884578444,,,0.013391349880772107,0.003474157644553176,,0.024268595604965262,0.00013055437014875842,,,0.16465880094229005,,,,,0.0019510569308794762,,0.020584038755392425,0.05366611289434603,,0.004934148678139524,,0.00031443944439689376,0.004390155333488789,0.0004704998034627455,,0.003750791769408924,0.01697358033212024,,,,,,0.1829787547210023,,,0.4200463362159134,0.008166755534371135,,,,,,0.013118748323334081,,Control
,,,,0.03808944847084013,0.004257885959621048,,0.00043133598917400055,,0.006739768749063877,,,,,2.1038227086623175e-05,0.06889663500361157,0.012032819215583947,0.002094925945963994,0.0010490853238269854,0.012683643573915403,,,0.04016187084056719,,,0.019473757533072143,0.051598292951974115,0.004678650501353512,,,,0.015312165946185887,,0.025602685022048797,0.08824395383857107,,0.0005981764567166738,,,,0.00018819269801864907,,0.015953151531650965,,,,,,0.00032059746052898896,0.5385273261972923,,,6.99180880291755e-05,0.05297467447530295,,,,,,,,Control
,,,,0.08434055864646779,,,,,,,,,,,0.193121202555393,0.028728325456003442,,0.002509458274131907,0.004552954034885997,,,0.003357555528405418,,,,0.16019683711922708,,,,,0.0018582684262436536,,0.04393391849459792,0.06289439623227756,,,,,,,,0.025979374026703743,0.014888680645955521,,,,,,0.34292897751410445,,,,0.030709493045602516,,,,,,,,Control
,,,,0.07280766316406982,,,0.0021143730999435596,,,,,0.0003529655189201689,,,0.03086089487069381,0.0033446726901152856,,,0.0037141347451149385,,,0.0064644291931956616,,,0.0039080696326835,0.08506549476883776,,,,0.027140624218866382,0.001993465561117101,,0.03324454374554455,,,,,,,,,0.0048007937650336,,,,,,,0.4315423426348649,,,0.24842878037990518,0.04421675201109372,,,,,,,,Control
