,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa946234,condition
0,,,0.08833294286053722,0.004923591950943324,0.0007204015389612927,,,,0.0882335592259998,0.015358665879074728,0.0003028241152675694,0.018672699886762886,0.03385523761100435,0.005749608073315836,0.006305201014564634,,0.0017290883124845783,0.32729720546096974,0.001629704677947176,0.019875792265149298,,0.031408655535699596,0.0017876592318984703,0.011562875674292516,,,,,0.052477466811889306,0.005865607571516753,,,0.0020979604858146214,0.226775384262617,,,0.05480545316029571,,,0.0002324143929934226,,Control
1,0.0003626869689637011,0.003555251783934601,0.04609393796826847,0.00033939327067532824,0.00047547750804424353,0.00013976218973023755,,0.030902564401201253,0.2514912308931652,0.01067832168903832,1.563129753561867e-05,0.07519328405898823,,0.0411362625158931,0.0007969918436298119,0.0005126656930309444,0.008326884146033098,0.06043182225682221,,0.007674354097928544,0.005206345898138088,0.02412951296248335,0.03238120341579609,0.07300306342782095,,0.0009210205704810608,0.004787672321007596,0.0004908023095497521,0.02015855039637599,0.015038534213385598,3.0138776294166707e-05,0.00048334423948373804,,0.2592067576244719,,,0.025867345453208013,1.3690156011587593e-05,2.155688745108196e-05,,0.00013393876515814426,Control
2,,,0.0009985989015412083,,,,,,0.2203557576086666,,,0.00982828918888189,,0.001305098564391579,,,,0.19856678157654023,,,,0.007334591931948874,0.0015451983002818695,,,,,,,,,,,0.18006580192761784,0.3614126024461373,,0.018587279553992486,,,,,Control
3,,,0.3563242496255441,,,0.05342187087808684,,,0.24539256342020418,0.038784588197765736,0.003383073154955788,,,,,,0.010016876733618035,0.04470612518364073,,0.0006376513414740487,,0.021779595819338374,,,,,,,0.04616079145147637,,,,,0.1614537170205556,,,0.017938897173340285,,,,,Control
4,,,0.02487288951813525,,,0.12705107109618125,,,0.024302089133976086,0.006582484654312731,,,,0.04370233285522898,,,,0.05184366467556807,,,,0.04218450196980973,0.02712992746630667,,,,,,0.19019557796509431,0.2522546957928722,,,,0.17507325233512883,,,0.03480751253738593,,,,,Control
5,,0.0005016507834769498,0.05414594679641042,0.0031123077946788947,0.0033765036308530155,0.02333318753675576,,3.938580531430597e-05,0.12358540179636586,0.013074221720939961,0.0011733860577980474,0.008318800316661875,,0.0012264532481162703,,0.00024906339518494027,0.00912434368219552,0.07891972198596497,0.0006132784474861801,0.03986807413569404,4.9854137779424155e-05,0.046478256029707676,0.05403463007296946,,,,,0.00019516703001799517,0.010705061884428364,0.007808339550417251,0.00020107490081514102,,0.0017854207430111442,0.2220302221794737,,0.2853646700619994,0.01064380659247901,4.1769683004382394e-05,,,,Control
6,,0.00014638322777773072,0.0006879996766529355,0.0029276538848231936,,0.003352167592939525,0.0006879996766529355,0.0005562556253114914,0.00045378672562319475,,,0.0034399983832646783,,5.855318440377806e-05,,1.4638322777773071e-05,0.0003220426742817508,,0.0002927653884823193,0.00013174511841458606,5.855318440377806e-05,0.002151827686137674,0.001859065498874781,0.007655833635946295,0.000570893734674636,,0.0003366807836448953,,4.391486162600501e-05,0.0005416164488752047,,,0.00011710594197829929,0.0037766813010558574,,0.9692449434932873,0.0004245105068969054,,1.4638322777773071e-05,0.00013174511841458606,,Control
7,,,0.036033983055619945,0.013840183811777288,,,,,0.09907688116780564,0.015468494065376811,0.0015297835303414457,0.00086981567342562,,0.0005497549374430864,,,0.008247835207708536,0.03750100365284301,0.0013117755250955526,0.012204418570937379,,0.04717727486165206,0.013359840850126444,,,,,,0.05031249996851778,,0.00019554230045391803,,0.0006910974657979793,0.5723898905940326,,0.0003801036061888886,0.08885982115485609,,,,,Control
8,0.00015689374767237862,0.0017605835959660827,0.04427482622544025,0.000193881651916385,0.00043084811536974436,0.00019784464165681424,,0.008082060307558488,0.1484769671544362,0.0030064866012841102,2.7842543304554234e-05,0.09264697738199817,0.0006932183592104707,0.031575476409795494,0.00033004591479267217,0.00042149952418719336,0.00837013917715123,0.18866168312238876,,0.075258191321967,0.0002976306910183918,0.015896974460563425,0.008031760822391503,0.012479657922854815,0.0021760878279818573,,0.0013498552746631334,0.00022294357667953282,0.008496446773237219,0.044044871205373815,0.00011452024198625046,0.00018778474462341686,,0.28151758119429265,0.01412866811535958,3.617498327161062e-05,0.0056919710335934515,8.45437811291574e-05,0.0006770615548841054,,,Control
9,,,0.4102091399234388,,,0.06068152778899155,,,0.2168411101328436,0.03871055798413668,0.008394410974025502,,,,,,,0.027836409749695944,,,,0.0461080118400272,,,,,,,0.03970890347319141,,,,,0.13853699025961685,,,0.012972937874032468,,,,,Control
10,1.3622317442666321e-05,0.0012337212054508901,0.04280552829700901,0.00024369925248534684,0.0004190865895596756,0.0005661274866613974,,0.023232762234368567,0.1985022061643591,0.006516475942536659,0.001097197538727698,0.06785797171506078,0.0002077403410006614,0.035714210591211576,,5.759435683480247e-05,0.012781940653372424,0.08201486495325293,8.924621206923303e-05,0.1116859751330605,0.001881883089064815,0.027765087542921577,0.012501881833007015,,0.002177066688355533,0.0002578223904222287,0.002070291758988752,0.0001113824779135658,0.005276344234759808,0.02366877655663274,0.00018149734710376007,0.000808224113565254,0.0003674019145566182,0.28427673056768904,,8.71427659935272e-05,0.052715764236548744,0.00016957781934142708,0.000643153678671768,,0.0,Control
11,,,0.013183532414293824,6.83974507772105e-05,,0.0012206861534696514,,,0.141946560959914,0.004239625641340434,0.00044676848977209116,0.0006164917331568482,0.0005128284348020865,0.008751621517573777,,,0.0020305810795373932,0.02746345665471625,,0.0011615370949966397,,,,0.04409948505764696,,,1.9208199401029396e-05,6.036862668894954e-05,0.012139988544189224,,,,,0.7217679104771885,,,0.02020163934359586,,,,6.931212693916429e-05,Control
12,,,0.016259859550164932,,,,,,0.014555314835751568,0.0072156821721016,,0.0041577023005792395,,0.008248569534171607,,,0.0025317163455627475,0.07217205250089906,,0.011445730677125406,,0.02241710272289269,0.008125621067615545,0.18951699489498328,0.0004688474939004233,,,,0.015020354634681227,,,,,0.3517989504990636,,0.1982105637282384,0.07785493704226873,,,,,Control
13,,,0.012883260578108614,,0.0015683258814736584,,,,0.02953927712283918,0.02764053403076848,,0.0028958009488446847,0.008692994026147153,0.00232195237970819,,,0.007573682876679113,0.14290087386911673,,0.0011053332004352949,,0.025660503788938135,0.04793436557261259,,0.0004686913833363278,,,,0.004634872853887533,0.011197304879390194,,,,0.22245798362924116,,0.43537870511075744,0.015145537867715483,,,,,Control
14,,,0.019370357935288726,,,,,,0.14786389695383242,0.012134302804747798,,0.010083967313631155,,0.017748724002612317,,,,0.017620462250125236,,0.002606753934786145,,0.09943925531030352,0.0343101822504696,0.0658160416984733,0.006693585288671219,,,,0.006219114880575449,0.2149207103717771,,,,0.317588958025279,,,0.013144050806910269,,,0.014439636172516744,,Control
15,,0.0024737545262313644,0.05421323514797267,0.005956124506853055,,0.002279425614404273,,0.006301632455544043,0.22460179307812153,0.005298269133905802,0.0011138640754222741,0.08260173355395038,,0.01630787219521951,0.0012480509180882525,0.0007528056944653127,0.0002560157259152897,0.10214564040541935,0.0009826637396153236,0.11782490439831105,,0.02306252684637955,0.010389336481592147,0.05278259537950314,0.0005373652686347471,,0.0002773332059090407,,0.01070405251473661,,,0.00019886016361320375,0.011047706769515098,0.17017116082741074,,,0.09647127737326629,,,,,Control
16,,,0.019523838986846814,,0.03925782380228392,,,0.00025419736007181205,0.08509113961512178,0.015193373207978693,0.0029308284831596003,0.003636453923800061,,0.009141493719352897,,,0.007386240424048052,0.01782655350228697,,0.006950630847965952,,0.26779626807439344,0.009499312295523307,0.08780481407150086,0.0007778098819999636,,,,0.01579808059467966,0.004060249680075754,,,,0.39902277684435256,,,0.008048114684557996,,,,,Control
17,,0.0016436923990667909,0.015258615604602581,,3.020521238230646e-05,0.03733567652556662,,0.0007141447856853735,0.12826740054145636,0.010291739637171326,,0.026447765322788964,0.0067881384029273625,0.0527140959691805,0.0811620158775682,0.001968525558491326,0.008242260041453345,0.2321651950524472,,0.0030451328927643753,,0.0309171197448524,0.036215846244281855,,0.001995883141423449,,0.0009276152933973644,0.02143034393261695,0.006066264337305775,0.007250776487530432,,,,0.10609758826125779,0.11162809145772185,0.01866183790072757,0.052734029375331795,,,,,Control
18,,,0.08768120712224599,0.0016927829103664692,0.0011334486104274337,0.034482079079974734,,0.0009385830812695129,0.05972822390814506,0.014151388398551267,0.0023170025048449092,0.007781832788394695,0.06511139725397888,0.01200744828673472,0.008746516739357767,,0.00233545131233915,0.2563629517756558,0.000690572407795795,0.011683860396196528,0.00013752747404797866,0.060884838350710145,0.04834279393772186,,0.0006318716566777555,,,,0.006326997565595993,0.026756850587301016,6.17406114437953e-05,,0.00041960554772413,0.10741294049672577,0.10578084997010455,0.06694873076397351,0.00939253946996576,5.796699172906418e-05,,,,Control
19,,,0.017433386231581992,,0.0038705445532317413,,,,0.06716363040817272,0.013029546548723242,,0.008480970357310892,0.009503908253883402,0.048600226508428435,,,0.0034663131561594373,0.13248018734962946,,0.0019483679854203212,,0.008630755813837295,0.0033458747097249364,0.05288005140670527,,,,,0.010381373336989613,,,,,0.5161076692362657,,,0.1026771941439356,,,,,Control
