,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,,0.016259859550164926,,,,,,,0.014555314835751568,0.0072156821721016,,0.0041577023005792395,,0.008248569534171607,,,0.0025317163455627475,0.07217205250089906,,,0.011445730677125406,,0.02241710272289269,0.008125621067615543,0.18951699489498325,0.0004688474939004233,,,,,0.015020354634681227,,,,,0.3517989504990636,,0.1982105637282384,0.07785493704226873,,,,,,Control
1,,,0.032184237053870274,,0.0002397052402798904,,,,,0.11700579655564403,0.007256550207366279,0.002084077986177516,0.000861612350923912,,,,,,0.006525102050904772,,,0.003944410354644577,,,0.005939259541911163,,,,,,0.206677112274183,0.023237314095010127,0.08815929693095423,,,,0.47823319931050284,,,0.02765232604762746,,,,,,Control
2,,0.0017783493386515244,0.03959596153791902,0.0010146621872881875,0.0008436188343285785,,0.0006283779625528947,,0.0008670236669876822,0.15641428768906848,0.007446811734138237,0.0010840407983848158,0.05712367353894548,,0.020850048894158233,0.002191068485988395,0.0005545064594725995,0.013001802485572336,0.09851574701173053,0.0008818606591197924,,0.315803287814765,0.0030802431553141564,0.02145126053308895,0.004638963216066416,,,,0.0011608379055474992,5.548199170528552e-05,3.5629678289081654e-05,0.01320398262483736,,0.00043497463553503494,0.00023801878927427573,0.00018222333998873437,0.19221636764729083,6.958758281679878e-05,1.6613251753560075e-05,0.044131274780780834,,0.00016822223473730638,0.0003211895339021614,,,Control
3,,0.0006857523470834989,0.00877193801647977,0.03868792920924708,,,0.16758108685734538,0.02880166232349287,0.0024572851688235363,0.004143096801880534,5.714606978643639e-05,,0.049031450955550615,,0.0011429213957287279,,0.00014286529705452545,0.00045716904864522896,,0.010857755711191602,,0.07740454411215865,,0.015258018530889948,0.0021144077693974425,0.016543799584605216,2.8573157481652656e-05,,0.0012000696721069847,0.00011429213957287279,0.0006000336101691476,0.4068513998352859,2.8573157481652656e-05,2.8573157481652656e-05,2.8573157481652656e-05,0.07557576984683012,0.052460249467498464,,0.0002571586625117428,0.002228699418616577,0.0015429446197643892,,2.8573157481652656e-05,0.034887687740874425,,Control
4,,,0.06891569263437464,,,,,,,0.035299483745883466,0.0025175392472915194,,,,,,,,0.07514449641034013,,0.013831618781978031,,,0.033015962729995886,,,,,,,,,,,,,0.5500135441712695,,0.15690533563587614,0.06435632664299079,,,,,,Control
5,4.290442136624032e-05,0.0031739176653049306,0.04273835601765805,,,,0.00031900699180545747,,,0.08981490426913126,0.004912101964325933,0.0,0.02756775642887421,0.0023329910065266212,0.03268004537571604,0.0012008190403563026,0.0006028828338804403,0.007081046653863987,0.05234743213000058,0.0008265915344630015,0.0644140734982014,0.06630206994147536,0.00015102356320916593,0.0050122459313737214,0.00040956055878314573,,,0.0003129498970243411,0.001362038713113681,,0.12851035142355358,0.007239944440288604,0.0032511456237641636,0.00011680097769585892,0.00021341163945466358,,0.01911709969342015,7.430036264835971e-05,0.43147108963803715,0.0052517030783871856,,0.00013749605153133955,0.00101193863476516,,,Control
6,,,0.04917652273067768,0.0019758252459507607,,0.017889068300234717,,0.00494315249779435,,0.15353195279077123,0.00924125647129326,0.008315403758760175,0.010232654437101526,,0.0037332703544021443,,,0.00285475588034558,0.05603193198275432,0.004414732908294909,0.01869517087543489,0.26363341268123786,,0.012152818237810666,,,,,,,,0.030678611855575716,0.008030333927055417,,,,0.14056543705158725,,0.15081858738534784,0.05308510062756979,,,,,,Control
7,,,0.08648465482231568,0.0028267717517931053,,,,,,0.08215880307067518,0.06340787690900161,,0.004952522258558868,0.05673322243626847,,0.0029391743933170553,,,0.31166055722217395,,,0.017318359651535314,,0.033346976332850414,,0.008996851797942124,,,,,,0.04147059366434777,0.001853096759803083,,,0.0003084369732092945,0.2164225209107584,,,0.06911958104544974,,,,,,Control
8,,0.0013917412741186388,0.0045472076484628955,0.00013638399689922825,0.0005389887499318836,0.00420866509781422,0.001793640940018137,,0.0015945041882679343,0.06436740438590387,0.010698790705057923,8.461045597884175e-05,0.023813814288711623,0.0005725307521234959,0.03374355638496187,0.00016619910995843918,,0.007710732161471804,0.187839241342361,0.0002303620390757275,,0.08803304964991922,0.0002143464884797324,0.005288959312544075,0.014570524879956397,,0.001543737914680629,,0.000844492932055487,3.817543192378693e-05,0.00021011596568079033,0.009993905025367525,0.02051904284220221,,0.0003119506930553249,0.0001018347273745345,0.05179489498784782,0.0002646091284004967,0.43008401314645034,0.032305581540254785,,0.00018060303282150392,0.0002474855837381121,,1.430319612975658e-05,Control
9,3.767316560520406e-05,0.012337220971212091,0.07154472783624702,3.0582991179505544e-05,4.3281811046428254e-05,0.011956891316197756,0.0,0.002257850172338859,0.030831041460906095,0.05931766912738048,0.018812455044854872,,0.059251952734569166,0.0022783799311237173,0.0018967803941226898,0.05680383191122424,0.00012063878873576582,0.006032680201280527,0.3020181493650008,,,0.015011380788188235,0.0003426564894091314,0.01731769812301918,0.0010918868615575716,0.05974837076786695,0.000322020907125382,,0.005167573097846417,0.0053579495723513676,0.0014239610010776003,0.0056345721984525,0.0011956997139696646,0.0,,,0.029896302495201695,0.15751192868935368,0.0072842547226646525,0.01794724211792187,,0.000374297715577547,0.0025793419619697853,0.03622105555342145,,Control
