,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa459786,taxa561,taxa572511,taxa724,taxa816,taxa838,taxa841,condition
0,0.0008273478087564885,0.039227873222377675,0.003101716886269264,0.0016312485136210928,,0.0023916045969721977,0.08225144798272406,0.024111314443403597,0.0011886068909425576,0.10537116083137725,0.01737306339637875,0.006293252308082045,0.10339949510569618,0.023797073627752043,0.1623432812323798,0.002513182172707893,0.02442232973153562,,0.002398551887014238,0.022838099484449044,,0.0003534433808887744,0.003852148269560313,0.027593767635726792,0.003249843034665613,0.24323206789685808,0.05561950784156755,0.04061857181829314,Control
1,0.0014258421926633714,0.015592841438633093,0.000282645007075433,,0.004543417654898617,0.03951404087938277,0.017474762841396232,0.0071723368205984,4.591817897603081e-05,0.05132700951757678,,0.0570111422943349,0.002711344365348198,0.008317809231270734,0.011599407738226665,5.3364370161333124e-05,0.005626424795072029,0.006064095365852573,0.0750951483617397,0.06768577445507584,0.07549393326744143,0.008039404416398043,5.5122498635640596e-05,0.02090083814121143,,0.489273709887911,,0.0346936662801197,Control
2,0.002751473420582215,0.0014328150853472538,,0.0003908537848404332,,0.001409392249572918,0.12217374799323676,0.004126086307944755,0.001406553117963908,0.05347137664404944,0.0033784483175720126,0.04842529339763494,0.028533982453456876,0.0068393497489557045,0.05316072832716355,,0.014689666945019863,0.00031502531144978016,0.1041950653763287,0.014760172046643625,,0.0002627379709838384,,0.022267190912318272,,0.20734887923505277,0.247094355818191,0.06156680553569151,Control
3,0.0015744266872398955,0.010183272988412003,0.000399466887781347,0.00014107727296983213,0.005060093949254095,0.010414981066911458,0.005328745693416402,0.0019949579457939205,0.004353087248191651,0.052506346856947425,,0.008564233044099718,0.00017132354895111314,0.008452861935040074,0.08003920781546488,0.00016030526270078936,0.0012317795893376693,0.004958444857474147,0.06625371138009653,0.011538630219616052,,0.00650446164977448,0.0006082742144664048,0.0038400888030662816,,0.6434160662600847,0.0,0.07230415482290913,Control
4,,0.07383051945741202,0.00010965302472696398,,,,0.16693224767183876,0.0010195662374612802,0.003482828336327758,0.01484743333302989,,0.010277384911909312,0.0003889578990314948,0.002214060083236991,0.21057415151317038,0.0003616480890994964,0.07122294984015486,,0.08360122463808296,0.0662037378026527,,,,0.022576833667533682,0.0010551517473726723,0.25438053489159246,,0.01692111685536642,Control
5,,0.05480094247719988,0.006383504711292131,,,,0.297038460108018,0.004510384928198986,0.0015410004355680654,0.0038515634872489813,,0.0007943569714174214,,,0.060630428778787375,,0.08924946965603248,,0.014709407551381356,0.004463609022603389,0.0272911885549256,,,0.018595558122500574,0.015378230076823957,0.3243862172971048,,0.07637567782089705,Control
6,,0.1359169269856821,,,,,0.0433466051493723,0.02055696188289139,,0.005870295676385508,0.010299956313575486,0.006385271854409741,0.008361114278623316,0.0026126385972914416,0.24276907451207624,,0.00972233912566133,,0.03583530975276166,0.04073656307062552,,,,0.008693901405430575,,0.4111522202505511,0.0034959958438393157,0.014244825300822899,Control
7,,,6.033580607091205e-05,,0.035720822600897505,,0.0804803966727468,0.006602719950929722,0.0008081373601123397,,,,,0.029931463427920194,0.028760778229561967,6.673182791588505e-05,0.0016957985918305105,0.008470464930025921,0.36497193052513155,0.08403349340799339,0.0688958153067676,0.01231255525230121,0.00036414684370713,0.01192261112048602,,0.24643658967952833,8.666609599938429e-05,0.018378542370073612,Control
8,,0.08664521679280686,0.002832019758431152,,,,0.08231133393688866,0.06352559598508611,,0.0049617167998837934,0.05683854976867672,,0.0029446310796295318,,0.3122391666101027,,0.017350511828786157,,0.033408886231674956,,0.009013554787112429,,,0.04154758536015631,0.0003090095978938997,0.21682431735068744,,0.06924790411218319,Control
9,,0.3652769940128003,,0.013257945082926157,,,0.10168638084096071,0.043360979973849,0.0013391507810887068,0.018849631821622734,,,,,0.017505856444842063,,0.026345661000619358,,0.0314640974468378,0.06814231642694928,0.051249218911293096,,,0.038925662376987136,,0.1938190076388411,,0.02877709724038263,Control
10,,,,0.015184770062064007,,,0.2934208505247534,0.022793199573566604,,0.0011127721668565136,,0.028474010222843384,,,0.07233916358830622,,,,0.05302419446822811,0.04334138852431841,,,0.03636652589092491,0.010201247971627882,,0.4002466743822115,,0.0234952026242991,Control
11,0.004516072031806253,0.007985344177948706,,,0.0006346698542213445,0.006414780552451732,0.19232596211314087,0.019978795831925786,0.0013858586908505055,0.0389870852064548,,0.05315864147805524,,0.001888834030610919,0.04619878907569575,,,,0.0583178026661123,0.05771265233999428,,0.005368708260790479,,0.021781358002234755,,0.46934490554270714,,0.01399974014499909,Control
12,0.027707909358095247,0.00449391621286272,0.0006699218219158677,0.0006506146413335508,,0.0015403299935062538,0.8133691991336173,0.002694032076410452,6.342301759540363e-05,4.4942896643927954e-05,,0.040439377546013885,1.1477972138162954e-06,0.0001275146735798496,0.00011933430637041613,5.3141124564188376e-05,0.0003138022025477624,9.539630535302239e-06,0.0013467763825895833,0.0014944233229730768,0.0033555864752181108,0.00015030123942504764,0.057390393459880826,2.0991444675206305e-06,,0.021770592833609173,0.019902062547530925,0.0022896181614997014,Treat
13,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,Treat
14,,0.0005573749501089743,0.0007736264808929181,2.066261960556555e-06,,,0.14575473359707997,0.01002674823694703,8.854857084337315e-06,1.8006444669132823e-06,,0.000923758748934252,4.469900557431918e-08,2.6848825505740196e-05,4.93784283259229e-05,2.6072011648422895e-05,0.020285836014355383,8.678835739182279e-07,0.00243926252343158,0.000155425671370936,,,0.003446617208069956,9.45760449650735e-07,,0.00691122168368622,0.8065288086973225,0.002079706815779355,Treat
15,0.002422917319618239,0.0017623395328169999,,,7.190870367459232e-08,0.00022278600131808149,0.6843316011902584,0.003935630679165317,8.947802051324456e-07,4.4367539301399815e-06,0.00038405483824427916,0.0012739510598735592,3.633137353131396e-07,0.0001234769472062758,7.689288118928598e-05,,0.04961362090838664,,,0.0005107495320913674,,,0.2516986175467468,5.996791616143103e-06,,0.0024969190416257803,,0.0011346789732685721,Treat
16,,1.486793403109225e-06,,,1.6795644977494332e-06,,0.030321304078282648,0.006626840690069752,,5.048164573368427e-07,4.5444180837954644e-05,,,,1.839674098291927e-05,,0.004917592498512132,,1.5216181242283093e-05,,,,,1.1280618602666223e-07,1.7697221997494196e-05,4.3734788098131885e-05,0.9579764152414297,1.3574398002737251e-05,Treat
17,0.0008325240692297692,6.676191874165653e-05,0.0001491481477725292,8.314850359343551e-07,9.792855542178738e-09,8.009355862107767e-05,0.03846562584533692,0.0005725362777153973,2.4700002596094396e-07,1.1845168482287948e-06,2.547443729719143e-06,0.0018963299223867585,6.702818558450864e-09,2.22767500414558e-05,7.218676233022242e-06,3.078508610552803e-07,0.0009051556554827684,9.376401034880988e-07,0.0001226498279656686,0.00017494236565522133,,1.2058690854186387e-05,,1.0309543666987291e-07,6.69647550566509e-07,0.0003417475425461474,0.9562728238560391,7.126172011259539e-05,Treat
