,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,,,,0.01569706324325634,0.001975098541345855,,,,,,,0.18960383147608137,0.016154076782898066,,0.002930133213366023,,,0.008515206530016904,,,0.0022637598313944686,0.03563690470267636,,,,,,0.02780425347235309,0.02515373575652024,,,,,,0.017959315442564898,0.005812022199982974,0.0035784150103066754,,,,,,0.2268845576964266,0.4052253724027142,,,0.01480625369809587,,,,,,,Control
1,0.00028852369250966046,7.45033187796114e-05,,,0.05670843328101611,9.136247086117658e-05,,0.0,,,,0.03452703869801311,,,0.010745740868371512,0.00035252789861572225,0.0037001295933744125,,0.0006308553374712624,0.05304182008579188,,0.0943281673324349,0.00011326927326656366,0.0016391739661579274,,0.06480920537970494,0.0002002907648492534,,,,,0.00011649976947380969,,0.0041340256152101445,,,0.007274572693685661,,0.0006240914860373411,0.042997096894392746,,,0.003397674385971004,0.00010993782405284121,,,0.5427162961068785,5.7947025717475525e-05,,,0.07216474238458472,0.0023780490205589783,,,,,0.002778024832218628,Control
2,,,7.97720103764508e-05,,0.04455469761739478,9.773593637725462e-05,,0.005382580878263447,,,,0.001048301647809619,,,0.003159621153994487,0.11518022790843066,0.0029697312921441827,,0.00015802165414266402,0.024338480962298088,0.0004246387931489442,0.032029071112789104,,,0.0008566864371343783,0.06023081107633348,,,,0.023905519898346512,0.000923569076877484,0.061273530713238905,0.023522390968103372,,0.017260389644659337,,0.0006573579023006006,,,0.008621872551527037,,1.654305049791538e-05,4.93246781716986e-05,,,,0.49502490591774356,,,,0.07823421711789613,,,,,,,Control
3,,,0.0020588497386852325,,0.05506931070566543,0.001949756235057041,,,,,,,,,0.005461436758415211,0.01847585778930139,0.011307677891792768,,0.0029061661646448047,0.040270035183411816,0.0014032795263182276,0.10318570186834483,0.0010388608014325663,,0.010296267074621874,0.1838008560156489,0.0223360118260991,,,0.0041943979628074925,0.000445658568013038,0.02895670582427105,0.014251587784797369,0.05432684918282305,0.017768617018324176,,0.0001810487932552967,,0.0008398484155354396,0.009250140100884749,,,,,,0.0008549862745032737,0.3572020029203958,,,,0.052168089574950116,,,,,,,Control
4,,,,,0.05701061171581183,,,0.00039015751277072955,,,,0.00010568669549683306,,,,0.198442253236287,0.020158544256633694,,0.001252199521861613,0.005337533457301155,,0.009579316189821023,,,0.018138111089407494,0.08967571951218027,,,,0.005765965594665838,2.8629825293090225e-05,0.07163588385143842,,,,,,,,0.03781563367143601,,2.558409919808063e-05,0.0003944215293037431,,,,0.43671854282717293,,,,0.047525205413920274,,,,,,,Control
5,,,0.0009596419869489901,,0.014350371281513612,0.000486944796789216,,0.0009278122274576845,,,0.02008215311448134,,,,0.000225435534682868,0.016680713863699317,0.008498141596756558,,,0.013758135661264265,0.0035246153676706045,0.020026880484507546,0.00010498768289354541,0.0009557011595834001,0.002380259728816512,0.18216019786591062,,,,0.002083990348408547,,0.020757449249974663,0.050889318427844304,,0.004523766675131025,,0.00024534176522187517,0.0048137711504962575,,0.004736268212306315,0.017972901052190803,,,,,,0.18005539186526334,,,0.4036235806579747,0.008751668157276196,,,,,0.01642456008493595,,Control
6,,,,,0.08275101981961633,,,0.0017520074980879167,,,,,,,,0.029190007860085437,0.0024087456180905994,,,,,0.0025468895186592584,,,,0.0396356026073905,,,0.02860879512805788,,,0.03821362794620857,,,,,,,,0.01714063301165299,,,,,,,0.5045438755615876,,,0.189265210576176,0.06394358485438674,,,,,,,Control
7,,,,,0.3912093818557924,,,,,,,0.04179264282800466,,,,0.20464617285510395,0.013676840765204135,,0.0016741383316220065,,,0.0019565876101343407,,,,0.0601907121512078,,,,0.0014152443378984188,,0.04439218264339548,,,,,,,0.002568596736736501,0.08576811106959195,,,,,,,0.1418563491664106,,,,0.008853039648897774,,,,,,,Control
8,,,,,0.03472235355955876,,,,,,,,,,,0.11525820162480736,0.013644648810507459,,,,,,,,,0.00527495527382362,,,,0.0005878400814542965,,,0.0066107205784644045,,,,,,0.22981467431974928,0.017355027608744474,0.09091079144378506,,,,,,0.4627101350016913,,,,0.02311065169741407,,,,,,,Control
9,,,,,,,,,,,0.02504255505398051,,,,,0.05132691284086049,0.04821001183617538,,,0.00268419399711335,0.019424209272541938,,,,,0.1608753210557387,,,,0.013848906014627406,,,,,,,,,,,,,,,,,0.004605238866299343,0.30346949706004,,0.3705131540026228,,,,,,,,Control
10,,,,,0.03923581388934923,0.0018298627230106934,,0.0014651367243910208,,,0.07464918356246592,,,,,0.08458693751142897,0.026771133155930552,,0.0018818392385295789,0.022205435897652788,0.03819216552527946,,0.027396743420880557,,0.005654199017966623,0.11600334653076795,0.001486728681587303,,0.08651273975559019,0.0252765022632044,,0.011688038066843133,0.015280093873816378,,,,,,,0.02433280017522875,,,,,,0.003121373399843982,0.299964595868123,,,0.043564444813461625,0.04890088590464792,,,,,,,Control
11,,,,,0.07282133934881581,0.041785209473563116,,0.0004591736107686998,,,,0.0004660560787600875,,,0.00020914484821589995,0.1989680406949033,0.02663915733938169,,0.004772734743520208,0.0038224405436944266,0.018703363575103136,0.010839578916227012,0.0006390422891704879,,0.012165738047104843,0.02400861643903161,0.0027466183455779635,,,0.0929919012869188,,0.04151042437092188,0.032583349769077785,0.007291820751770952,,,,,,0.011889514816823628,,,,,,0.0006136696086649244,0.3156679897440955,0.04953774468714561,0.00018685386979603243,,0.028680476800946694,,,,,,,Control
12,,,0.00012022233106950778,0.0,0.005562989296734687,0.0019727303779417255,0.00015847398248484794,,0.00012022233106950778,2.732311574363208e-05,,0.007541193713616258,0.006235141319500323,,0.008737942985371491,0.0003060187630863521,0.0,,,0.0038689574530527703,,0.007885458576354318,,0.0011475717495147283,0.001491847715780051,,6.011094346420866e-05,0.0,,0.0,0.0011912863363426512,0.004087541490719646,0.0038634945176401875,0.011393773463958541,0.00036612992862110604,,0.0008852697939617511,0.0034099265325414274,,9.289877118478525e-05,0.0044536691986353,2.732311574363208e-05,0.0,0.0,,0.0,0.038984706285134306,8.743405920784074e-05,0.0,0.8760238868112277,0.0003169490753224221,,,0.0035301555257272925,0.00012022233106950778,0.005929128108177603,,Control
