,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,condition
0,0.004831730698995479,0.03562929118731291,,1.3299173264954087e-05,,0.009067920389133809,0.002984757636168674,0.017212354246854217,0.006157920226924196,0.00013057370114682196,0.027779756421611602,0.0002883502566992318,0.02605277817210723,0.005466564719771811,0.0010466046354268416,0.002908085887269962,0.19986541639661115,0.0,0.06901071983891074,0.017931718618913097,0.0008411727090083462,0.02363837371664237,0.007196263254716749,,0.003154624349234678,0.008171233706875542,0.0072605425921640245,0.00037378736979530055,0.017542617049600577,0.03725995118195899,2.700135178036134e-05,0.0006084371768716496,,0.14008462505751643,0.13107443517051,0.1717991232419274,0.022842236844372168,0.001747733019902717,Control
1,,0.06747726926631117,,0.010157352269342756,,0.00013505626392990692,,0.0727929818853365,0.016676543611553313,0.00016155787043690753,0.0013622845037156268,,0.002987444558129541,9.611928821577525e-05,,0.0015322005731278193,0.0015578867455884509,,,0.009489511785366344,,0.029900641400035028,,0.06552624138111696,0.0013846070107349858,,,,0.010855159954523243,,,,,0.7016096464216818,,,0.006297495210853916,,Control
2,,0.026971892458395486,0.006171629200418088,0.008021620128964426,,0.10565726482664625,0.0013759779122772978,0.10482084413958756,0.015287229476694813,0.0008072523878870249,0.0016390556994011945,0.046743044064515786,0.002631228346901849,0.022355305246250838,,0.007321130473180763,0.2822016052024534,0.00012072747765274701,,0.008318596209720301,0.00013266508271915674,0.0890811118595264,,,,,,0.03707572372012263,0.0181126128342994,,0.0012434254484738618,8.198657064477596e-05,0.0006551042327481618,0.20830107270643414,,,0.004871894294083803,,Control
3,0.0009963427742041466,0.014541518856649746,0.00228359665009257,0.00025993305512962136,,0.00031694476947288075,0.0035656034301476324,0.21084243738095648,0.013459910775153464,,0.06267696335226458,,0.02537505635582736,,0.0007640578778887786,0.0029071938087498143,0.11919585430994434,0.0018238703305387838,,0.11317985712561666,0.00013622268028920376,0.004380921398100794,0.007779929535539185,0.0803640152553257,,6.215790448751818e-05,,0.0010140012697971916,0.014109945224355724,,0.0016619166995282863,,0.002878940215800943,0.21868987282250563,0.025583325698136185,0.0009265160373447917,0.07022309440615186,,Control
4,0.0017572022156046052,0.001552011184734871,,0.0005646140199351056,,,0.001120995388047607,0.1092191527746746,0.004412805587698791,0.0005932719851403761,0.03931706088910972,0.00367051218349101,0.03737561400993088,0.02328193935432666,,0.009847293687661107,0.04216618368442641,,0.0923411744305089,0.013004255134673673,0.00014328982602635114,0.09359441330163103,0.012111272938877454,,0.005609874847018571,0.00010389815021692514,,,0.02043312919135767,0.006868636889616603,,,,0.20668749770736275,,0.2204870895345696,0.05373681108335861,,Control
5,0.0006132707522794669,0.008662309649802582,,0.00022335859378794825,0.00393651738223728,,0.0005453892506187071,0.08953559907152736,0.001998642776442842,,0.016183437767194497,0.00044488804531557665,0.0013199293788497088,0.0005421374421559162,,0.0008282965868815133,0.048477858944271916,,0.0031262073609155784,0.00034326903085336196,0.0004328970016090353,0.00453667928165112,0.0004886858405487913,,,,0.010331706819387847,,0.0014452256236816203,0.0060985635339353625,,,,0.04380551827831375,0.18256770519267063,0.5662475695272216,0.006952468112461354,0.0003118687553845374,Control
6,,0.13506609271549005,,,0.01437329952663545,,0.0007770961499668816,0.040183985340801025,0.03384165439036032,,0.003411726189147781,0.011320058094247796,0.013684930791533044,0.005787540850903492,,0.0025681115621030157,0.23709503626990383,,,0.00796965024064738,,0.03057542382778518,0.03291797925100195,,,,,0.0014303639297382877,0.014599072338085472,,,,,0.3918068303425658,,0.0041540463926293195,0.018437101796453897,,Control
7,,0.4051041567110864,,,,0.03987044236834476,,0.2047471022990988,0.012073951766500564,0.002528528182850722,,,0.0018616253104160926,,,0.005744446832316961,0.08059925156917548,,0.0012118306351840634,0.00197916496156728,,0.043320701077024376,,,,,,0.001160506043576268,0.05170160558318622,,,,,0.13846023056991946,,,0.009636456089752558,,Control
8,,0.06555773786846786,,0.007843924074447665,,,,0.060086274763186495,0.00521171263576513,,,,0.0031696158563608912,,,0.0030525931188429916,,,,0.006295723259029229,,0.02896272745794508,,0.08341490751653047,,,,,0.0018370569401634737,,,,,0.727562365367591,,,0.0070053611416698285,,Control
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874337,,,0.12566300000000002,,Control
