,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa724,taxa816,taxa830,taxa838,taxa841,condition
0,,0.07283494884086311,0.04179301866083034,0.000459259425169533,0.0004661431794170405,0.00020918393504366204,0.1990052255914147,0.02664413589928184,0.004773626714144707,0.0038231549149851216,0.018706859024103514,0.010841604712022253,0.0006391617190111107,,0.012168011687176317,0.02401310338032403,0.0027471316577590546,,0.09300928043089426,,0.04151818220393358,0.032589439231912744,0.007293183511333178,,,,0.011891736833869631,,0.0006137842966359709,0.3157269845529583,0.04954700273634369,,0.028685836860572432,Control
1,,0.007558012289907122,,,,,0.17941223735999118,0.019688441416323785,0.0018084376410928782,0.0055073476707080335,,0.011191518994768244,,,,0.025507092587538166,,,,,0.04649400937175564,0.03511332069821364,,0.001959752977458299,,,0.013608278979361219,,,0.6418627193396406,,,0.010288830673241007,Control
2,,,,0.007392025442123673,,,0.19817929199068687,0.004048643660627943,,,,0.014900303947455222,,,,0.04909419153034085,,,,,0.03357108894928149,0.033428789568278765,,,,0.024236048425635853,0.007004548753075276,0.008827288174046525,,0.2708666203263453,0.3329644611569955,,0.015486698075106721,Control
3,,0.06351069744683485,0.008296987889079966,,,,0.045650546657747766,0.0007729406457068599,,0.005548421293289458,,,,,,0.02944743584825298,0.00038859009318613786,0.033068417190241305,0.00027557014325201105,,0.0012266749003371881,0.0021482062761953194,,,,,0.03979605120910148,0.0016916801289316697,0.008398530058188212,0.009044284483932605,0.10162168634657993,0.5870750467978078,0.06203823259133443,Control
4,,0.024195437761344914,,,0.1235906379505491,,0.023640184011715016,0.0064032004666087555,,,,0.042512031979770805,,,,0.05043162199000454,,0.02723655232321903,,,0.04103554157468008,0.026391001777345463,,,,,0.18501530615420314,0.2453841475721319,,0.17030486053750699,,,0.03385947590092033,Control
5,,0.4051041567110864,,,0.03987044236834476,,0.2047471022990988,0.012073951766500564,0.0025285281828507228,,,0.0018616253104160934,,,0.005744446832316961,0.08059925156917548,,0.0012118306351840634,0.00197916496156728,,0.043320701077024376,,,,,0.0011605060435762682,0.05170160558318623,,,0.13846023056991946,,,0.009636456089752558,Control
6,0.001160134552288778,0.016766266157904143,1.527815386829789e-05,0.01725818250679526,0.0005325240736463303,0.022463911894907203,0.06174665885872593,0.0047844745008617075,0.0010053427302020757,0.0368669893975643,,0.08473354598111177,,0.0010984188517944693,0.009217249920242004,0.041274535760227875,,,0.0058516334457282765,0.0035691576691407228,0.24387753112270505,0.012679661540645013,0.11425445725061985,0.015006966637135601,0.006588100770682347,,0.007124544896965939,0.009127289737925384,,0.2784353079744123,,,0.0045618356138993395,Control
7,,,,,,,0.0561516845713624,0.019302834662280315,,,0.017361711645249096,,,,,0.19873134563808043,,,0.011321655704420338,,,,,,,,,,,0.0028508747496672903,0.3293369995519444,0.360465565475208,0.00447732800178764,Control
8,,,,,,,,0.1181852770163166,,,,,,,,0.13292733331927808,,,,,,0.027497422254560144,,,,,,,,0.5671885732945081,,,0.1542013941153369,Control
9,,0.050988089671688164,,,,,0.27633024218584384,0.014102748190579056,,0.01756979187593606,0.005270320539441543,0.028691899016914487,,,0.005968184394182955,0.1934577329077476,,,0.0065205771531735325,,0.01850254292050951,,0.04084851376333306,0.002651631655472573,,0.005951660718317656,,0.004554468885656894,,0.2112802951923319,0.08219953551737982,,0.035111765411491296,Control
10,,0.07283337083260047,,0.0021151196642534317,,,0.030871791548617758,0.0033458536610890027,,0.0037154461695001755,,0.006466711719453426,,,0.003909449533566808,0.08509553055693858,,0.027150207305876896,0.0019941694341662464,,0.03325628206640149,,,,,,0.0048024888780125365,,,0.4316947159843074,,0.24851649813462953,0.044232364510586264,Control
11,,0.08320548446409078,0.0011628559694148082,,,,0.17312500328119632,0.0018819932389183397,0.0014203036792609413,0.012429979270916162,,0.009749696211702382,,,0.006595911286144143,0.21854079849577845,,,0.08020142304978818,,0.03923896841611303,0.06783353410889373,,,,,0.000567697440182277,0.01918853693375133,0.001037867630281666,0.2567420002414961,,,0.027077946282071417,Control
12,0.015617563247505335,0.13915983208898058,0.0016331491486993024,0.003437375522168544,0.00087591539082209,0.10357985476309634,0.11628655179809824,0.007256125586003328,0.00025605409104372423,0.19343574135166328,,0.0745974323095936,0.003311237986293394,0.00014329632618043285,0.0020655915186550784,0.08102717829821568,0.0002553391414476708,,0.0459153908220899,0.00019763249548049717,0.020191912898712066,0.02426120172813531,,0.012076724305222195,0.008945755752790857,0.0011427958614631958,0.025734202167318632,,,0.07217405958594204,,1.3992584951332358e-05,0.04640809322942732,Control
13,0.006904459855009673,0.08380457212727858,,,0.0005273606047555273,0.023181306876711386,0.03836561828008682,0.04071376415475505,,0.10638364157268838,,0.06359137406066913,,0.0007308279067329091,0.0016622225784033965,0.19925722617775504,,,0.038793716061702364,0.0006007334491327985,0.018666137551416048,0.010371783317851269,0.26613286758586474,0.0006778662489320385,0.00020862381227036743,,0.014363996557599672,,,0.03491526833029297,,0.0182503939090441,0.03189623898104778,Control
14,,0.019921219398503703,,,,,0.04293190741603953,0.015966283904521674,,,0.012805665043748386,0.027589328015126677,,,,0.2357819337342064,,,0.012046128260451873,,0.05722960681379674,0.0031113120613550475,0.08525113808575946,,,0.08049372117672957,,,,0.35747535614354237,,,0.04939639994621847,Control
15,,0.025707658418531943,,,,,0.06300396268038468,0.009706022994451762,,,0.05001817250480767,0.027642781866901056,,,0.006154124327500768,0.1789925844423494,,,0.0127770040076809,,0.04688506240375313,0.004233899697908714,0.06998532618379225,,,0.05261330348974932,,,,0.43524213215677937,,,0.017037964825409157,Control
16,,0.4102091399234389,,,0.06068152778899156,,0.21684111013284363,0.03871055798413669,0.008394410974025504,,,,,,,0.027836409749695947,,,,,0.046108011840027205,,,,,,0.03970890347319142,,,0.13853699025961683,,,0.01297293787403247,Control
17,,0.03604103060165451,0.013842890682466268,,,,0.09909625867819392,0.015471519401872169,0.0015300827262376188,0.0008699857924488377,,0.000549862458813216,,,0.008249448323811252,0.0375083381195651,0.0013120320828673056,,0.012206805517769512,,0.04718650181876807,0.013362453775077334,,,,,0.05032234011466803,,0.0006912326310167971,0.5725018389206291,,0.0003801779470592384,0.0888772004070816,Control
18,0.0028514742980980425,0.031938790116654014,0.0007956504986668185,,0.027885528529365128,0.0064102504903552765,0.24708364950538636,0.010701057977104269,0.0015016184417707276,0.0343752004133196,,0.02695689337164851,0.005631325685689319,0.0006551751913834972,0.007782475679763499,0.1309734713049171,0.0008586540331240567,,0.07476108167012725,0.0015798084959342707,0.0072281677104833655,0.017729338252534373,,,0.001280593013072207,0.003375409227965566,0.014700551075703257,,0.00024226603396341993,0.20445262601091688,0.13034240984414835,,0.007906533127904871,Control
19,0.005957805407042283,0.037985728383014186,0.003332364518482105,2.689273068178451e-05,0.0029386143484997507,0.051594261964017715,0.1307281008942188,0.031897315638660745,0.00036442187123882325,0.07140588295228194,,0.06974269441211679,0.0024984869033416396,7.71263219553065e-05,0.004961049177772518,0.0731074316894196,0.0007038791698447447,,0.019365912032964606,,,,0.02737862651010294,,0.002393757476686539,4.1506139052263626e-05,0.06595629941412409,,0.0004928980864959523,0.3912364607786267,,2.7095694686930048e-05,0.005785387484671142,Control
20,0.0017572022156046056,0.0015520111847348713,,0.0005646140199351057,,0.001120995388047607,0.10921915277467463,0.004412805587698792,0.000593271985140376,0.039317060889109724,0.003670512183491011,0.03737561400993087,0.023281939354326663,,0.009847293687661109,0.0421661836844264,,0.09234117443050892,0.013004255134673676,0.00014328982602635116,0.09359441330163104,0.012111272938877458,,0.0056098748470185715,0.00010389815021692516,,0.020433129191357674,0.0068686368896166035,,0.2066874977073628,,0.22048708953456966,0.05373681108335862,Control
21,,0.03842895656958087,0.0042958383801690245,0.00043518067759775196,,2.122575010850476e-05,0.06951074117996164,0.012140073054596644,0.0010584362852614094,0.01279669849825178,,0.04051985135638879,,,0.019647335745958398,0.0520582113556707,0.0047203533823391205,,0.015448650052853174,,0.02583089307607584,0.08903051122377538,,0.0006035082680104715,,0.00018987014276164958,0.016095349026308308,,0.0003234550874743786,0.5433274584117859,,7.054129886806558e-05,0.05344686117620223,Control
22,0.00023365596829506467,0.07505178771660749,,,0.0014903614372111982,0.002258749648076167,0.3124835190102112,0.009159223611697886,8.921615029149403e-05,0.017327244500473692,0.05838112890954488,0.006054727445225517,0.0025070867550267936,,0.005258445070914982,0.15972514198072726,,0.04482727583905813,0.04398006120679637,,,0.021751010372902054,,,,0.017233962804092964,0.06697343470546643,,,0.10633492262305871,0.0005570927460606834,,0.048321951498261025,Control
