taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,425855338.2333422,,,32695248.987530693,,,,,,7130384958.07144,,14262504857.461971,517829614.4848108,,,228044044.93237126,,,356440895.7149678,,,339421681.03316694,5117483653.321488,,,,,58568260.981600255,,4020217217.769406,718086615.3872112,39360781.60378352,,,,,,,943410720.0580386,,,,,,,17948751467.891098,,,,2788095472.4597855,,,,,,,,Control
,,,,,,,837688586.2897339,105402996.67797586,,,,,,,10118387311.2412,862077544.9124378,,156369322.79034302,,,,454422028.47462183,,,120807678.70225692,1901797034.1013951,,,,,,,1483800213.0177526,1342352835.001626,,,,,,958415808.7836468,129749045.32289636,310164046.91367525,190965492.3783001,,,,,,12107908431.173763,21625234228.612408,,,790149694.6528246,,,,,,,,Control
,,27869484.06770457,1980806.3056385065,3008107734.0581427,172905964.37707287,,187583508.7755396,,145117094.5194815,,1296288014.9359066,,,2188099.9887867225,6865854693.762169,726345549.4356177,,65188105.192248635,462155508.4210819,,,68136282.01924548,,13836853.350143407,506907911.34963554,4384428385.162855,34071020.088555366,,,,2214892697.3336296,2769673.933174772,2582124973.346424,3001923472.5108876,,,,,,10842611.260224732,,594725576.9522312,433796580.93483293,11170826.25854274,,,,99190027.38642126,12335010615.734581,,,15853590560.860935,591322505.6538812,,,2320537.619686971,,,,,Control
,,39610190.88256488,,1294290265.086013,,,14999727.152758595,,,,,,,35499459.99020389,5227416014.247268,224656518.24393862,,,1018205204.6439716,45335398.64545963,,977998704.0331938,,,535432214.3107888,3649130069.2396235,76375223.11509287,,,,151164516.10196006,,610227851.0181688,485332681.5601392,,272351780.9201981,,1696945.2372014902,,58765054.97127479,,398312695.42439544,,9699548.664228331,,,,,4862652084.755359,,,9189576972.19608,890718625.3564212,,,31249167.246559035,,,,,Control
,,66614374.44280615,,1894537167.5020103,87338000.71568598,,,,,295040497.4607246,,243973600.21253994,,49130598.83379939,4785892176.705449,286591195.28886175,,145859884.73375186,2422547190.8940144,,,758010875.5872234,,,522105978.3496156,2970510127.1851134,136539961.8989099,,,1719399689.5443597,11860755498.652102,17440958.19935205,491139476.1893367,5461598.475956395,,29306138.163668465,,,,,,880164187.8421506,709474962.9986284,,,,,880135.6429023809,5560982441.25494,,,8735465193.05517,2210772282.7418165,,,,,,,,Control
1364820760.0721622,,,,881206889.5493891,201635171.85683358,,262076787.30348974,,,,3451960585.999006,81605563.340317,,44954992.240046576,3424633631.721152,499453716.7818499,,26373987.91755229,53550086.51674889,1527156187.9352212,278899035.177241,85965660.39420922,730376966.7390904,,239190877.02905124,9219894344.821667,3944324.0858839364,,,,271779383.02594864,4334341.20631649,2910396058.4308305,,,,,,,1211312229.1139872,,591762674.493283,,40624330.44052662,2678608.1478764047,,163487082.19037402,21403109.335435502,6805467604.936368,,,,159171138.01804018,,,,,,,,Control
,,,,,,,634761395.4188732,126822192.21140076,,,,,,,8909574838.767004,337350283.4541354,,105399552.7800901,82559299.99598733,,,747365759.591977,,,615219178.4055308,1171857569.732448,,,,,47360794.33636787,,1384762248.0666282,1240761917.580218,,,,,,1394118496.195056,206600468.36529312,436812537.9566493,366269595.85109353,,,,,,7812300409.19557,15210365857.80322,,,648220383.3683225,,,,,,,,Control
,212949.4834679824,19286020.49908191,,669153040.8674718,3809603.6270411857,,6551328.226691458,,,,8849930.004125271,,,363183778.24961853,3103065425.3848786,101868143.3489706,,17151828.249325585,1060782799.0153464,3247479.622886732,,558298742.4771574,,900337.8896624257,199812379.30403852,1282088983.9044218,1395132.2777203848,,,0.0,1745919577.5831208,29418344.81909157,434034889.84846216,195434388.45274088,,34032772.22923969,4030382.1356366673,32363624.07205683,,1741175.1883558563,,82481911.32825668,369999727.52561945,2837238.7062057653,12634480.750758456,,,5743372.833533526,4443926900.921438,,,1362250.3721848875,824073790.0904291,,,2650907.908171281,10054034.06873467,,,0.0,Control
,,42386133.17392196,,3074847635.1458426,4221025.710266087,,335835358.07304555,,,,82787379.25789736,,,281382870.15296113,6913437109.742954,210454563.12866852,,,1892520746.0931854,26067346.27619682,,2759928966.9763474,,30018276.591311947,129488757.46597527,4188771295.0544558,,,,,1455167207.172937,97089872.62437932,3850768892.531943,1578695022.080813,,1412316258.667825,,72718474.17820013,,,,433986768.4132507,,4227306.998525411,2713516.5280281985,,,,27980563867.104477,,,,5088810808.444808,,,4968499.0131257055,,,,,Control
,,,,1464227202.4710217,,,,,,,,,,,3219725130.6520743,631394402.1309446,,,41126546.39601246,,,423995634.87891185,14054697.37276504,,114748141.7962817,2324654303.9356375,,,,1118106364.605708,39824095.38293424,,6044182133.515957,,,,,,,84328184.23659024,,376989662.72329766,,89861761.42209774,,,,,27769800879.690758,,,16598597597.235512,9283826670.339798,,,,,483525740.50491667,,,Control
,,,,,,,,,,,,,,,,,,,,,,,,,,6446859250.939407,,,,,,,,,,,,,,,,,,,,,,,,72687572033.2002,,,,,,,,,,,Control
,,,,1987990641.057349,,,,,,,,,,,3176958454.7659526,741598661.9612657,,,,,,545414364.4292748,,,,4359798976.046527,,,,1429400037.757771,116469759.13335119,,6926357924.545539,,,,,,,,,372126342.0844749,,83879049.12966801,,,,,30794338059.253944,,,22592214700.825027,11105930871.64004,,,,,973445849.5444195,,,Control
,,42387378.62388443,,2009755386.1728525,158909767.63448167,,83573495.50539157,,,1657340783.89987,,,,122528697.72248374,4213975345.2016597,1235291135.8624134,,60895707.69162344,5398463914.361314,890071392.279225,,322421194.006959,5297449878.003629,,1219191686.1616635,8317307492.459912,128757462.3125882,,,6539249437.274479,1251225332.625058,,122884627.12763257,1170060716.4866557,,384950363.4329262,,18107908.48694658,,197356499.27278984,,1413707106.0754976,,,,,,166498691.02283347,12461469827.194527,,,2849545394.092571,2081004826.0249658,,,,,,,,Control
,,96593354.7014084,,8803662250.911057,,,34071126.13210488,,,,,,,281737395.00846833,2556704153.420715,791999592.0512431,,29542576.955249734,152327039.79765686,2033143088.426627,,1169889471.6616716,343989965.1674298,,506769478.5850113,4108729554.5826454,,,,640109142.0608066,836750047.2913382,31948101.187189803,757470474.6507795,796977571.9120017,,,,8569145.039758038,,,,679380823.2495079,,,1005868.6734980714,,,,16942809133.479237,,,,102863982.81491765,,,14891136.659999104,,,,,Control
,,,,3494522908.12038,145262687.2301951,,,,,,,,,,2818461100.5698733,3608007725.5805435,,,389411459.7570129,1794844307.1682923,,,172498336.460239,,,15075886245.362982,,,,,596144353.3610513,,1175043291.5785496,,635835761.0562954,,,,,,,36236138.76307428,66008008.41136041,,,,,,10006096510.36098,,,,3199530427.662006,,,,,,,,Control
,,,,2142632086.6536152,,,,,,,,,,,6400011618.631212,454240428.2206503,,19065665.503587045,131659222.91592363,,,,,,,698733266.6301353,,158065611.8506466,,,150857552.095977,,,490577640.93656576,,,,,,14784166451.764284,156037752.7960901,1075908733.4597125,6684859483.958162,,,,,,26522122199.144978,,,,1444675850.1284964,,,,,,,,Control
