,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.005633792676069521,,,,,,,,,0.004109494657656946,0.051694132797627364,,0.013579382346802952,,,,,,0.015588379735106347,,,,,,0.013887281946533473,,0.15577179749666328,,,,,,0.025279767136302724,,,,,,0.36552452481811776,,0.2500996748704227,0.09883177151869701,,,,,,,Control
1,,0.0006852237161284322,0.008765175928109008,0.038658105560732535,,,,0.16745190239246785,0.02877945977423973,,0.0024553909033336826,0.004139902982379037,5.710201717534728e-05,,0.048993653720357515,,0.0011420403435069455,,0.00014275516543230202,0.0004568166273785136,,0.010849385713194661,,,0.07734487470197791,,0.015246256469932062,0.0021127778203301286,0.01653104634415035,2.8551131081607457e-05,,0.0011991445655731017,0.00011420403435069456,0.0005995710578472127,0.4065377673045628,2.8551131081607457e-05,2.8551131081607457e-05,2.8551131081607457e-05,0.00019985718260764928,0.0755175101973168,0.052419809049179825,,0.00025696042472233476,0.002226981364705087,0.0015417551986979796,,2.8551131081607457e-05,0.03486079361244897,0.0005710201717534728,,Control
2,3.927750447743305e-05,0.003772563812784788,0.06305163129194241,6.833071010893637e-05,0.0001305875793193006,,,0.000633602836402715,,,0.0189840934205321,0.24562916285870584,0.005548048738119061,6.347163739007867e-05,0.054936574928723475,,0.08027097023939438,0.00028790005859231856,0.00022959118596602623,0.007351675792950052,0.027707343719061375,0.0008256374394792372,,,0.007330619811168335,0.0045828141886543085,0.03592363076392317,0.012716395766613877,0.07699180476893693,,0.00020580197577995204,0.0019264198716637908,,0.0008336346633290239,0.007262491562422685,,0.001991511199960156,0.0003979378095381169,,0.0004668759037369104,0.24223894733048626,,0.0,0.0974567006005409,6.36740987533644e-05,,2.9863051084646264e-05,,,5.0412879458148604e-05,Control
3,,,0.03209780333187431,,0.00023906148986055782,,,,,,,0.11669156675195225,0.007237062075886778,0.002078481003500137,0.0008592984118896141,,,,,,0.006507578290570817,,0.0026855917650396603,,0.0039338172786782056,,,0.005923309115394971,,,,,,0.20612206192343724,0.023174908155634923,0.08792253704910476,,,,,0.476948860168666,,,0.027578063188509753,,,,,,,Control
4,,,0.039235813889349234,0.0018298627230106934,0.0014651367243910206,,0.07464918356246593,,,,,0.08458693751142897,0.026771133155930552,0.0018818392385295789,0.022205435897652788,0.038192165525279466,,0.02739674342088056,,0.005654199017966624,0.11600334653076795,0.001486728681587303,,0.08651273975559018,0.0252765022632044,,0.011688038066843136,0.015280093873816382,,,,,,,0.02433280017522875,,,,,0.003121373399843981,0.29996459586812296,,0.04356444481346163,0.04890088590464792,,,,,,,Control
5,,,,,,,,0.001908102265457834,,,,0.07736427206349777,0.02018557623084127,,0.006807703799961095,,0.003583783035837829,,,0.0011649149826636423,0.13229676154035888,,,,0.0572928009497396,,0.021415565221402026,0.011991966518470388,0.05984843471442637,,,,,,0.036359926443309404,,,0.0012599691575272277,,,0.4913127703479102,,,0.07720745272859626,,,,,,,Control
6,1.6127786862238544e-05,0.0056281557577469435,0.03746208727364072,,0.005214687906888321,,,0.08438190643475497,,,0.001216874658043971,0.10814642130485062,0.005539232001417478,0.0007566804110022879,0.1094233885386005,0.0041901315839618656,0.06630453525517638,0.007484508211308031,0.0022214369438329933,0.009186762975329235,0.2475438540483893,8.07493986047697e-05,,,0.009528429035362822,0.0007507153391491313,0.0345939923552081,0.01946524456407973,3.324975236666987e-05,1.2482465174198325e-05,0.0007340352308190076,0.0012662521972728795,,0.00032907313056581243,0.014037691963468574,0.04800921802437042,,0.00045566521100502737,0.0009154176008724027,,0.13659020365086702,,,0.03242977591544798,0.0009486673532390727,0.00013697572403545064,0.0049653699962850855,,,0.0,Control
7,,,0.052153913003418,,0.0004742110307217373,,,,,,,0.24090677368010904,0.022920668441812845,,0.0018040566509692183,0.006240876709674057,0.008598630162763068,,,0.007183134568437681,0.0869658691341934,0.0017065108471582702,,,0.0056039090994229645,,0.040469180176183735,0.013173766278091192,,,,,,,0.007309338507514595,,,,,,0.236560470071282,,0.22446349267184448,0.043465198966403794,,,,,,,Control
8,,0.00014638322777773074,0.0006879996766529355,0.0029276538848231944,,,,0.0033521675929395253,0.0006879996766529355,,0.0005562556253114914,0.0004537867256231948,,,0.0034399983832646783,,5.8553184403778075e-05,,1.4638322777773076e-05,0.00032204267428175075,,0.00029276538848231935,,,0.00013174511841458609,5.8553184403778075e-05,0.0021518276861376743,0.0018590654988747811,0.0076558336359462955,0.0005708937346746362,,0.00033668078364489546,,,4.391486162600501e-05,0.0005416164488752049,,,,0.00011710594197829933,0.003776681301055857,,0.9692449434932874,0.00042451050689690543,,,1.4638322777773076e-05,0.00013174511841458609,,,Control
9,,,0.008020743562224215,2.159344773311068e-05,,,,0.003968916435699957,,,,0.18356467690854755,0.0013950182082673771,,0.0027097739787343236,,0.015806505596522552,,,0.001832794804290536,0.009808619920994459,,,,0.004480640404620468,,0.02476839754107669,,,,,,,0.18358606664450958,0.011980798535882761,,,,,,0.4897485616166484,,,0.05830689239424787,,,,,,,Control
10,0.00036265988448414335,0.0035549862873700583,0.04609049579794676,0.0003393679257060069,0.000475442000673015,0.0,,0.00013975175266881922,,,0.03090025668147204,0.2514724502098626,0.010677524260924694,1.5630130232696888e-05,0.075187668828392,,0.04113319057133336,0.0007969323264396627,0.0005126274085468822,0.008326262316900175,0.060427309372173416,,,,0.007673780997970535,0.005205957102341394,0.02412771103587309,0.03237878527531402,0.07299761175696354,,0.0009209517911618456,0.0047873147906185715,,0.0004907656577638943,0.020157045010484445,0.01503741117642167,3.013652561206262e-05,0.00048330814464633305,4.0965243289617325e-05,,0.2591874007665507,,,0.025865413749978798,3.371204559993446e-05,1.3689133667852171e-05,2.155527764117022e-05,,,0.00013392876297428508,Control
11,,,0.0355532226031496,,,,,,,,,0.3275813500706467,0.013554716745758208,,0.009758504998735304,0.0002693425954784061,0.014135322175259403,,,,0.10607845484025856,,,,,,0.01134023457917447,0.012354319576812151,0.04638525023243456,,,,,,0.025241552717535157,,,,,0.0006901650867597053,0.2952247987980435,0.08294982390462112,,0.018882941075333098,,,,,,,Control
12,,,0.03465682290502441,,,,,,,,,0.11504067762027899,0.01361889759620944,,,,,,,,0.005264999978853765,,0.0018872757119395866,,0.000586730665146063,,,0.006598244326078249,,,,,,0.22938095066665828,0.01732227388665845,0.09073921771513999,,,,,0.4618368734022343,,,0.023067035525778445,,,,,,,Control
13,,,0.027119539666779116,,,,,,,,,0.04955784976652644,0.012317272630972344,,,,0.0064514537961278574,,,,0.021169746522454232,,,0.016015368027036604,0.0003215373188282888,,0.09688907961451317,,,,,,,,0.009154968708903836,,0.0018384858734816203,,,,0.39506218573369095,,0.2041324933543751,0.154949770459815,,,,0.0050202485264954026,,,Control
14,,,0.24880779909903086,,,,0.05188376022397268,,,,,0.030347817054181096,,,0.03261052729830189,,,,,,0.1845727221222205,,,,,,,,,,,,,,,,,,,,,0.19867188091991791,0.08911946999688371,0.1639860232854914,,,,,,,Control
15,,0.0018367225729816273,0.024865786109927564,0.024993453925707863,,0.0019345392570786694,0.010994719241843231,0.00031937612167693124,0.004735690952989633,,0.0022364591806432453,0.1730074498715317,0.009290312584730993,0.002097429342422951,0.04104241391331293,,0.1836836193206027,,,0.007252172341222191,0.05807253618416804,0.005316910046351888,,,0.05693344178900208,0.0017823914474958357,0.018257943732166142,0.060449264696388685,,0.0036779899549392527,0.00016867438767737022,0.00029551587455294324,,,0.03415361970794439,0.01040461711275516,,,,0.000643503634556042,0.24265974616208957,0.0001444009761010187,,0.01874929955713936,,,,,,,Control
16,,7.977201037645082e-05,0.044554697617394785,9.773593637725462e-05,0.005382580878263448,,,0.0010483016478096193,,,0.0031596211539944873,0.11518022790843067,0.0029697312921441827,0.00015802165414266405,0.02433848096229809,0.0004246387931489443,0.03202907111278911,,,0.0008566864371343783,0.06023081107633349,,,,0.02390551989834651,0.000923569076877484,0.06127353071323891,0.023522390968103376,,0.01726038964465934,,0.0006573579023006006,,,0.008621872551527038,,1.654305049791538e-05,4.9324678171698605e-05,,,0.4950249059177435,,,0.07823421711789615,,,,,,,Control
17,,0.0006841529870709481,0.04963100044396945,6.81314177995965e-05,0.005420705928680397,,,0.0013362679860099429,,,0.004541790361857922,0.11158952929605337,0.0033969392163325602,,0.030547106437394975,0.00042075205932786525,0.04454791002313528,,0.0004845238774765948,0.0020900731814563716,0.06761080049245227,,,,0.023487799356218933,0.0015671239954291114,0.06215511638052654,0.02548165718724105,,0.022796143802306955,,0.0011737461664671554,,,0.007004964164597799,,6.823280383798876e-05,4.379876858545489e-05,,,0.4516332327617628,,,0.08213830454764033,,8.019635636827503e-05,,,,,Control
18,,,,,0.010543936791836891,,,,,,,0.19986023404605924,0.018225243323042983,0.004236476881942856,0.000764765094029805,,0.012667943250746957,,,0.011479519885003711,0.03970576546731052,,,,0.0014718500086731937,,0.030833813031338964,0.025667256486189085,,,,,,0.02463409334642726,0.005311233251977821,0.00552703120751709,,,,,0.1791810959720925,0.4110183747884487,,0.018871367167362377,,,,,,,Control
19,1.9575176295147644e-05,0.002872707572798214,0.05589479694841165,0.007309411189796369,0.0003731391852549278,,0.005725537260389499,0.00040270375563883636,3.945306150207593e-05,,0.012510353906070032,0.17939640044796884,0.011442598671249141,0.00032188047619340716,0.049674734229143175,0.001493263061813866,0.024681875636886938,0.025296980145625186,0.0010311274564954321,0.007339480275033245,0.1097178541045966,0.00020220955306946334,,0.026930901948446453,0.15245026215096275,0.004782498097222232,0.03144318189041917,0.007754191484172714,,0.0,5.418489520873344e-05,0.002594921694754185,5.216683579686255e-05,0.0016748884088822462,0.009291650047106552,0.041952226277736836,0.0007434530873332363,0.000256999866101758,,0.0005433624966462375,0.18119045526512206,,,0.042405482421643034,,8.627203985748061e-05,,,,4.681897835540469e-05,Control
20,,0.003188915926584142,0.0002750622096123829,,,,0.003131872066627228,0.0010558243935550288,,0.025732628862182243,0.0009644105820053706,0.017850213904215158,0.011990701440439542,0.00017605622965119328,0.012057697196827786,,0.03415367738988637,,0.0001815964606542028,0.011194652322803408,0.010688234170380163,,,0.0723849647979878,0.0035420543545907892,,0.05533285194881729,0.015123086491418903,,0.03090494748784381,,0.008552269924979114,,,0.005085624270151513,0.10359821588146204,,0.00018990680715871714,,,0.156320695656028,,0.4098652636339442,0.0024418055161412582,,,0.002683831533476435,,,0.001332938540575934,Control
21,,,,,,,,,,,,,,,,,,,,,0.08146718370656326,,,,,,,,,,,,,,,,,,,,,0.9185328162934367,,,,,,,,,Control
22,0.00035164835164835164,0.002987554457376942,0.0564996943884518,0.00024750633981403226,,,,0.0004724364393003447,,,0.0053610767930294565,0.1842876649977242,0.004667039469406334,0.00022180896027049874,0.053778060992262185,0.0009097080434358544,0.05057566811886338,0.003272826581702322,0.0005605566031601536,0.007025684374796802,0.3387195526367124,,,,0.0075779179400481175,0.0003497756681188634,0.02832048897847715,0.015841238051888945,,0.008159698289875806,,0.004630314064633592,,0.0003196046556993303,0.016338643604915798,0.012004421613889073,0.00010934391052734249,0.00024771441576175305,,,0.1779975290981208,,,0.016371415566681844,1.4773392288185186e-05,0.00013514532804473635,0.0014172052799271736,,,0.00022628259314649848,Control
23,,,0.005332417102187534,,,,,,,0.09727777798962056,,0.2369844970559317,0.004039652150597734,,,,,,,,0.11746369611363727,,,,,,0.0730591316288196,0.010362489967850963,,,,,,,0.032351937120426534,,,,,,0.3734006511690076,,,0.04972774970192048,,,,,,,Control
24,,,0.007753093539547225,,0.000595247495900159,,,,,0.1298153071938645,,0.2596622006122633,0.009427571004049657,,0.004151754487409068,,0.006489338885036839,,,0.006179488211460602,0.09316856192504791,,,,0.0010662898056479225,,0.07319180327284232,0.01307343644367641,0.0007165997327397837,,,,,,0.017175671882299536,,,,,,0.3267737575533107,,,0.05075987795490403,,,,,,,Control
25,,0.0015393940997331487,0.01507192539982089,2.988918684952521e-05,0.015844500293691558,,,0.0005210412302146963,,,0.026491614315991518,0.05661183650170495,0.0028362414872617034,0.0005798098340877493,0.04229966191896457,,0.08937674683868839,,,0.009534246697068146,0.037380669188600474,,,,0.0052883665327139685,0.005396310927113099,0.2505097570524092,0.012742689342192517,0.11102419236842222,0.017451044086853537,0.00015873581664680282,0.009698738201723133,0.00042491114277973686,,0.0054037832238254795,0.009635627587598292,,,,,0.268154474991889,,,0.004867494469238221,,,0.0011262972639175823,,,,Control
