,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,1.347083243315176e-05,,0.006044831950855138,0.001575168928831041,0.0012190082834393772,,,0.002141045942784273,,0.002626404117421165,0.1300078202264345,0.004599779017117041,5.388332973260704e-05,0.00020930816151813834,0.021584559731865127,,0.01853596747977768,,,0.004387307251012329,0.03659331220113505,0.00048392944998489117,,0.005942984293519644,0.0016205819624124998,0.021710695708284638,0.013833422339477427,,0.027562649831119643,0.00011144052285607367,0.0009799010077509338,,0.00015950690221981978,0.009603683007228636,,,0.0003812653785625378,0.0009612255355140639,0.5646421876468589,,,0.12229780969367228,6.388440229661367e-05,,1.918573104115555e-05,,3.377913284373662e-05,Control
1,,,,,,0.015427402307609682,,,,,0.2165405716532465,0.008199047041918402,,0.0025616575228359323,0.0020065422132866917,,0.01816416739797045,,,0.014952443297778123,0.028481124255438167,,,0.001151068784441369,,0.033655613677035984,0.03015579304069022,,,,,,0.033883010309863376,0.010616402958182935,0.008901909361566727,,,,0.18987213499496366,0.3696765982112276,,0.015754512971944277,,,,,,Control
2,,0.00035160083443824055,0.002987150757907845,0.05649205975050487,0.00024747289500845406,,,0.00047237260035031084,,0.0053603523664504564,0.18426276274620643,0.004666408826054745,0.00013512706625303983,0.0002217789878764287,0.053770794120651506,0.0009095851172567978,0.05056883397720667,0.00327238433424798,0.0005604808567908995,0.0070247350146788136,0.3386737824572819,,,0.0075768939582285715,0.0003497284039589837,0.028316662113886625,0.01583909747186517,,0.008158595693784382,,0.004629688383878207,,0.00031956146845984475,0.016336435811938905,0.012002799491614318,0.00010932913520550026,0.00024768094283948245,,0.17797347681421347,,,0.016369203345325902,1.4771396003026679e-05,0.00013512706625303983,0.0014170137771354187,,0.00022625201624354243,Control
3,,0.00015688802442413258,0.0017605193725210625,0.044273211146284464,0.00019387457940495137,0.0004308323986776697,,0.00019783742458146766,,0.008081765486138476,0.14847155093770062,0.003006376929168918,,2.7841527650396578e-05,0.09264359775942767,0.0006931930716460054,0.031574324583845376,0.0003300338752134602,0.00042148414851768255,0.008369833847046777,0.18865480102757587,,,0.07525544601619238,0.00029761983389785246,0.015896394562813842,0.008031467835821156,0.012479202683679398,0.002176008447566579,,0.0013498060339703218,3.647849790690647e-05,0.00022293544403273756,0.008496136835621384,0.04404326451463174,0.00011451606445984289,0.00018777789451800318,,0.28150731185579636,0.014128152722769311,3.617366366255906e-05,0.005691763399040016,,8.454069709901445e-05,0.0006770368566955926,,,Control
4,,,,,,0.00013159087549481852,,,,,0.17824285244099547,0.018313795133934805,,,,,,,,0.006796377769737815,0.003554280776747555,0.00048256793519317837,,0.0025068623263388382,,0.07683702495591858,0.004641513378779999,0.044362561140244644,,,,,,0.0028820341397162294,,,,,0.6484918807715208,,,0.012756658355377445,,,,,,Control
5,,,,0.03971008812849557,,,,,,,0.08743579517554428,0.007786552649681553,,0.002947052582312062,0.00650708249896695,,0.012528724560015213,,,0.024693743900110296,0.04987302826707765,,,7.302112501146584e-05,,0.10061510795073013,0.034886392633388844,,,,,,,0.013237429588379916,,,,,0.569896871164828,,,0.049809109775458035,,,,,,Control
6,,,0.0010275914420301597,0.0009662433264103134,4.601159778828801e-05,,,0.0010582660676994198,9.202308200470859e-05,0.0062729035955706594,0.05986100558795577,0.0032821588250813325,,,0.12088816711049613,,0.015920050086320164,1.5337199262762668e-05,0.00024539473391673296,0.001978501430621202,,6.134879705105067e-05,,0.0037115967701389302,0.0005368019741966933,0.044263158889482936,0.0072238181270363995,0.0622382919166201,1.5337199262762668e-05,,0.009125624475594394,1.5337199262762668e-05,1.5337199262762668e-05,0.004248405558647668,0.00013803411193365954,0.001457036201399802,3.067439852552533e-05,,0.19527319739054586,,0.4314038740824963,0.021794100640727232,,,0.006717685099915595,7.668588274194593e-05,,Control
7,,,,0.01652866710826525,,0.00011510185389628974,,0.05052450054382047,,,0.1726180254000965,0.01006987888749867,,,0.005713386161608726,0.01491540115960518,0.01815246191212188,0.02017901098272041,,0.0011309830475209144,0.1956312406466966,,,0.0023873923603444465,,0.03032279630038517,0.02942416362045419,,,,,,0.012593737477817848,0.0013435023674590906,0.0037883434328565696,,,,0.14877681280308788,0.1925083617510202,0.010048207845734892,0.06322802433698878,,,,,,Control
8,0.00013830086730524282,,0.0016091547133407972,0.011408916968521378,,,0.0023598590577469454,,,0.004769470244357331,0.10318289998224002,0.0060358880699722004,0.0,0.0001733786308877499,0.020613663864365448,,0.0017486616928609115,0.0020290827828184895,,0.0014118548568581002,0.028069045501889933,0.00044957832809327836,0.08226177801243365,0.012040417222357746,0.0008064870343439448,0.007310849190442407,3.4072670070114326e-05,0.010790482930346117,0.005373531445305376,0.0,0.0002906730437839841,0.0034796337399037106,0.2178912072710877,0.009066747556592545,0.0010351458084132965,2.392122559494752e-05,0.0002542886586353665,1.236265020243086e-05,0.02187254348863737,0.011466709845483961,0.40032372051847154,0.03158405853342987,,,,8.161359320629155e-05,,Control
9,,,,,,,0.01939686832852135,0.1289634712814246,,,0.05323640813279499,0.040550796449630194,,,0.012121064150890301,0.01394350676194902,,,,,0.2096905613280492,,,0.012794755470327993,,0.002879016543094519,,,,,,0.006439173081148766,,0.012229483761266636,0.0039784203593820405,,,0.002012797652177475,0.005145689885981467,0.2153401748038619,0.25920459732253215,0.002073214686967342,,,,,,Control
