,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa816,taxa830,taxa838,taxa841,taxa872,condition
0,,0.027021264555974575,,0.0015598790656691207,,,,0.05742743738051066,0.006817713322581819,,0.011043442586507253,0.003304676100514538,0.037895956864599636,,,,0.22010088639367525,,,0.0023681625823036537,,0.019285731608240677,0.042254665389419056,,,,,0.16582291527725573,0.05788326522693377,,0.0004077289648231457,0.323128488684637,,,0.02367778599635419,,Control
1,0.0009992194673130053,0.014583503892493138,0.002290189970099314,0.0002606835474780537,0.0003178598690328287,,0.003575898227361997,0.21145119272336693,0.01349877293542122,,0.0628579275678215,,0.02544832054928129,,0.0007662639058632853,0.0029155876111763217,0.11954000283149291,0.0018291363046062969,,0.11350663594459787,0.00013661598955565707,0.004393570224109931,0.007802392156096825,0.08059604645469873,,6.23373700490998e-05,,0.0010169289474405907,0.014150684198174956,,0.001666715072579016,0.21932128569206577,0.025657191217757495,0.0009291911230370688,0.0704258462070291,,Control
2,,0.007558012289907122,,,,,,0.1794122373599912,0.019688441416323792,0.0018084376410928782,0.0055073476707080335,,0.011191518994768243,,,,0.025507092587538166,,,,,0.04649400937175566,0.03511332069821365,,0.0019597529774582996,,,,0.013608278979361217,,,0.6418627193396407,,,0.010288830673241009,,Control
3,,0.052518443714645306,0.0014262295013895852,0.00509234210573303,0.0004474160529142668,,0.00036395375441239435,0.14307970898648115,0.01353210371083345,2.3460795350028837e-05,0.002820589692281565,,0.012760492685007056,0.00035191193025043256,,0.006292891212914814,0.08411234938896048,0.003520884052597027,,,,0.0826642162246556,0.003349080440631108,0.0826429354147142,3.010456040490426e-05,,,,0.006718403602913789,0.013047939332459405,,0.4131996247933685,,,0.07200491804708188,,Control
4,0.0025272623088466125,0.03719688412399416,4.1259376720395546e-05,,0.026055246205040832,,,0.09477308949008229,0.0071919811849211115,0.0025304747177396845,0.02961700456523459,,0.06623063569958033,9.938390012941993e-05,0.00030748776373375083,0.021644608794852756,0.07125404010612194,,,0.0006749070308788789,0.0039215481562178385,0.09843824726152181,0.045829931860791866,,,0.010651544787204013,,,0.014406348844315825,,0.00015459717797909766,0.4185768787673023,,,0.0477022643065634,0.00017437357022707313,Control
5,0.0007722740514079827,0.00987869766614401,0.043569203894204815,,0.18872487339940064,0.03243558194798299,0.002767322023559962,0.004665833323315107,6.435621696915737e-05,,0.05521777276723527,,0.0012871243393831472,,0.00016089068047836974,0.0005148502879751643,,0.012227683985249422,,0.08717071276987699,,0.017183130086864565,0.0023811836173012074,0.018631138756174156,3.2178246540055036e-05,0.001351483041350879,0.00012871243393831473,0.000675740140120676,0.45818403714999983,3.2178246540055036e-05,3.2178246540055036e-05,0.05907918444091811,,0.00028960449497144794,0.002509895499017616,3.2178246540055036e-05,Control
6,,0.08625596677538136,,,,,,0.059324272627042623,0.13107366490061723,,0.03456352806698299,,0.015445767546260097,,,,0.2600233348486571,,,0.029473565292578042,,0.024425540632966543,0.007682099458145511,0.19266751191699621,,,0.011145505493240889,,0.01798583274297243,,,0.03392462396410098,,0.013126830591185953,0.08288195514287201,,Control
7,0.0006842378292260811,0.049637155209231974,6.813986681089606e-05,0.005421378153141917,0.0013364336972732289,,0.0045423535915590915,0.11160336756956044,0.0033973604724688573,,0.03055089459938828,0.0004208042370018134,0.04455343443180477,,0.00048458396352570266,0.0020903323724800926,0.0676191849417384,,,0.023490712089999786,0.0015673183352619348,0.06216282426768909,0.02548481718033175,,0.022798970763535598,0.0011738917233180706,,,0.007005832853717901,,6.824126542222178e-05,0.45168924002552,,,0.08214849055999207,,Control
8,0.0024197036848698766,0.0012600477677950019,,0.00034372505158476605,,,0.0012394492326213387,0.10744216753183981,0.003628567213748503,0.001236952440479076,0.04702385497632521,0.0029710786162861175,0.042586223075477825,0.025093385227770906,0.0015738113136726213,0.006014668237703766,0.04675066430275936,,0.10361812229995337,0.012918402544064738,0.00027703989478517914,0.09163133532397025,0.01298040621559759,,0.006722612843041036,0.00023105730616518322,,,0.019582236738756687,0.0073771885163374466,,0.18234697212976575,,0.21729998146131835,0.05414314567096816,0.0012872003823421036,Control
9,,0.01937145569123544,0.00028746870362107826,7.181252406047467e-05,,0.0014359225701407238,,0.054315845253082855,0.019043544622466147,0.0007205299217757214,0.005738990221910536,,0.0035829749447524495,0.0002517263971252255,,0.0009331255980278114,0.08370815390221822,0.0009061275866991399,,0.014675441275390425,0.0003754581737408378,0.09338054669770597,0.005401788339526115,,5.749374072421563e-05,,,0.0001925931010571634,0.008620016872117525,,,0.24019813698419315,0.33189956040242113,0.0425514891425366,0.07227979733347092,,Control
10,0.0008612178076092701,7.176818753669255e-05,0.0007894492879492971,,0.021889249040815573,7.176818753669255e-05,0.0013635985523066819,0.0007535655816581112,,,0.0013994789373650636,,0.00048443501678021444,,,0.00032295667785347626,,0.00014353593224234455,,,0.00010765222595115878,0.00048443501678021444,0.0004485513104890284,0.027576860217533777,,1.7942074561113172e-05,1.7942074561113172e-05,,3.5884038414466206e-05,0.0011124026445699694,,0.004682871828875406,,0.9372208990942448,5.382611297557939e-05,8.97101513900456e-05,Control
