,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.07668214026943719,0.03433297719485688,,,,,,,,0.0015606643005972485,0.18196322358537295,0.01963796681771851,0.002861695464760713,0.007415969740510139,0.011422118246161279,0.02277751169730686,0.0007723497361709795,,0.013646141628494354,0.01899998771936288,0.00235297007208734,,0.09892155538362664,,0.03463252240192888,0.03771844183276229,0.009847228874233995,,,,,0.0007854490824317301,0.01349058689164794,,,,,0.3444810816785175,0.03782487402113089,,0.0278725433608829,,,,,,Control
1,,0.0005516985509480966,,0.009309611901751886,,,0.00038566700013511394,,0.0037668282613404873,,0.000317507735925915,,0.00024463052559325167,0.09339264695047018,0.0017366057007645686,,0.014519027476715934,0.0005952642662158319,0.0009275281315066249,0.00048203355925268543,,0.0007468408331611785,0.04504152896788805,,0.00251044924684515,0.0004179899501724661,0.00047821904962094824,0.004832782939746208,0.0006555937474967282,,,,,0.008880881095511104,,0.0007596897077101881,0.006715143061176103,,,,0.0436393955327274,0.19175539918742915,0.5510661454038873,0.006481253391651164,,,,0.00978963782435629,,Control
2,,0.0020588497386852325,,0.05506931070566542,0.0019497562350570409,,,,,,,,0.00546143675841521,0.018475857789301386,0.011307677891792765,0.002906166164644804,0.040270035183411816,0.0014032795263182278,0.10318570186834485,0.0010388608014325663,,0.010296267074621874,0.18380085601564894,0.0223360118260991,,0.004194397962807491,0.00044565856801303795,0.028956705824271053,0.01425158778479737,0.05432684918282306,0.017768617018324176,,0.00018104879325529666,,0.0008398484155354395,0.009250140100884745,,,,0.0008549862745032738,0.3572020029203958,,,0.05216808957495011,,,,,,Control
3,3.0647997637550173e-05,0.0038709059516176666,,0.06002942420606521,0.07852123411398819,,0.0020801264229902542,,,0.00046461513085258363,0.022255767117784618,,0.005435869330985072,0.05657205338923754,0.00789984064105395,,0.09555800905073682,,0.03988155825912988,,0.00044684354888914306,0.010970706154341401,0.18267377175223012,0.005616884067031851,,0.04155942971312729,0.00850726692756484,0.026140507235002563,,0.05281203359573907,,0.0002997757268922877,0.01047948685887289,,0.001331272397381086,0.010558128769477574,,0.00025103689731590577,,0.0007403406929320716,0.25076979150316187,,,0.02405931664542767,,,,,0.00018335590253298247,Control
4,,,,0.06744228573990038,,,0.010152086199668595,,,0.0001349862441376493,0.0005184490538992432,,,0.07275524243274756,0.016667897673295597,0.00016147411091182954,0.001361578228603534,,0.002985895720324803,9.606945526173832e-05,,0.0015314062051902974,0.0015570790606791185,,,0.009484591956959255,,0.0298851394407902,,0.06549226936326734,0.001383889162540248,,,,,0.010849532107114895,,,,,0.7012458975642879,,,0.006294230280419914,,,,,,Control
5,,0.0023151696084617005,,0.21100800722240176,,,0.0008166238349517054,,,,,,0.006752740460325521,0.06127961672027043,0.01898281088900174,0.0007080826267382752,0.0036510061605855887,0.04873079625953454,0.02804015409158293,0.00824482300499105,,0.012146356226500265,0.09847888422100141,,0.015342269003688142,0.020055399104381148,0.0007657387316682826,0.018155209824107846,0.019102124145289286,,,,0.00020538704994639618,,,0.016283540823497426,,,2.4108869499202358e-05,,0.4060887719352241,,,0.002465465326829068,0.0003569138595222339,,,,,Control
6,,,,0.08203199409557252,0.2016695777866548,,0.0009775684254488917,,,,0.043672928136617314,,,0.11977485795331225,0.040961352903222975,,0.0005983278483209284,,,,,0.008429599803648779,0.05962717985451175,0.0009692951998234227,,,,0.027191845581980054,,0.029547263559127363,,,,,0.008764410095010337,,,,,,0.3332679986832293,,,0.042515800073519364,,,,,,Control
7,,,,0.0005569850190058923,,,,,0.022582631016196796,0.13145566466107483,,,,0.05168358107937833,0.06963505909544195,,0.006886556603409695,0.017838640977125557,,,,,0.16755117396293046,,,0.012939332862578994,,0.005784724004408565,,,,,,0.00042563324259397645,,0.010737107699713587,0.0026085207907644383,,,0.00138490236304623,0.00457776884041685,0.24675927806924197,0.239299896060321,0.0028032341131980767,,,,0.004489309539152756,,Control
8,,,,0.007633291297028368,,,6.493577427111111e-05,,,,,0.09132680577082808,,0.2741584343883677,0.008584266608082865,,0.005456931398287719,,0.0071053088333286815,,,0.007912252146622957,0.09426712190487982,,,0.00045131374579080656,,0.07494488550872222,0.012605025017467929,0.001059403893638034,,,,,0.0011036047244113599,0.009094953094523423,,,,,0.3549802097607572,,,0.0492512561329917,,,,,,Control
9,,,,,,,,,0.18417096316580736,,,,,,0.09641898071620386,,,,,,,,0.10844597831080434,,,,,,0.022433195513360902,,,,,,,,,,,,0.4627289074542185,,,0.12580197483960506,,,,,,Control
