,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.019131719802260465,,,0.012319758562309158,,,0.14604224944327904,0.011984811123871356,,0.009959735270976999,,0.01753006400811107,,,,0.017403382409447415,,,0.002574639355678231,,0.09821418769326479,0.03388748908891499,0.06500520395522125,0.006611121933998567,,,,0.006142496886775497,0.21227293910995687,,,,0.3136763387403523,,,0.01298211927443841,,0.014261743341143752,,,Control
1,,,0.02926833261511271,,0.0005633248251813273,,,,0.07062965445368206,0.02680148732306911,,0.00013865835309450678,0.025188927059238243,0.026006425177446307,0.00028439111195914144,,0.004655868563200316,0.15675367242509824,,,0.016323382811053538,,0.05532963496874728,0.00940350227553315,0.0862047672601352,0.000608803147989292,,,0.08611350742570055,0.001391434552044584,,,,,0.37906182060438876,,,0.02001127053902121,,,0.005261134508304544,,Control
2,,,0.01952383898684681,,0.03925782380228392,,,0.00025419736007181195,0.08509113961512177,0.015193373207978696,0.0029308284831596,0.0036364539238000607,,0.009141493719352895,,,0.0073862404240480515,0.017826553502286974,,,0.006950630847965951,,0.26779626807439344,0.009499312295523305,0.08780481407150084,0.0007778098819999635,,,,0.015798080594679655,0.004060249680075752,,,,0.3990227768443525,,,0.008048114684557996,,,,,Control
3,,,0.0602399778429892,0.00031072627504606984,,,,,0.04421948341429216,0.04734065476869589,0.008402409373350872,0.0066735094310413435,0.007060934601744259,0.028626829737320895,,,0.0063596587594573475,0.1413507229853589,0.027271446361771257,,0.006710296680600804,,0.03758114864104877,0.01311924027576932,0.036685656278484934,0.0018674820468143453,,,,0.007271881761546864,,,,0.0011690282401100758,0.44972160618977225,,,0.06801730633478452,,,,,Control
4,,,,0.00030484864280276065,0.003175925678906444,,,,0.09800724823565383,0.014007235922682751,0.00038436991448641565,0.005497536379699196,,0.004296919089414744,,,0.002368297382877993,0.03461873911071619,,,0.002644928800244617,,0.04597355584240218,0.0012434048648548813,0.046634146741885235,6.002573410959775e-05,,,,0.01232641275952152,0.009276797642476466,,,,0.6191936645659369,,0.06105868977674531,0.03892725291458287,,,,,Control
5,,0.006583722815548201,0.07991154777462979,,,,0.0005028628043989688,0.02210445164188957,0.03658339706616585,0.03882246310376061,,0.10144173808397493,,0.060637325593473373,,0.0006968783170352791,0.001585006350064218,0.19000101002795916,,,0.036991608163238536,0.0005728272157667619,0.017799028201496682,0.009889976609555358,0.2537700369162146,0.0006463769190787317,,0.000198932484445467,,0.013696737158969591,,,,,0.03329332830436384,,0.01740259734938342,0.030414543747015244,0.0011285474671141659,0.012255859545061282,0.033069196339396444,,Control
6,,0.0003537688068915366,0.004873177942745574,0.008074780779350534,,,0.0005218102645316333,0.008278204446849272,0.0006633170921791842,,,0.0052888531628523415,,0.008189763403641493,3.537688068915365e-05,0.0003272364939292032,0.005368454735799767,,0.0023879429220631902,,8.844231757439478e-05,0.0032458349433599105,0.02763823148271777,0.014955619060547128,0.00799519079155417,0.0029009102407891525,,0.0011851261981957112,,0.00011497509394277063,0.022915428800757767,0.00029186007664609205,0.0,2.6532660516865242e-05,0.17091457510348795,5.306543688524109e-05,0.6901425094633877,0.0004599003757710825,0.0,0.012638357145113572,7.075387722981793e-05,,Control
7,1.3762206790710721e-05,0.009499258978145719,0.06783840041453434,0.0004715641008665498,0.0002493878685104548,,6.526622311352204e-05,0.015586220486191658,0.03073757608962533,0.014999241514739378,0.00011624894372456403,0.05790448507191535,,0.03512469654073378,0.08300310118818932,0.000348851090316046,0.004858684551975006,0.16104179905405677,0.00019298367249701167,0.07882199680237209,0.06902372260395548,0.0008743171677795463,0.014905095509193833,0.007468395144234703,,0.00019569441019821226,2.3771084456682147e-05,0.0014187584091514506,0.00013293040650118307,0.00858720000083407,0.011734679249355024,3.6282181539146436e-05,2.4188121026097624e-05,,0.08194028349103395,6.849825652649199e-05,0.20480978701421107,0.0371435705732741,0.0007393015784312858,,,,Control
8,0.00015690701318455893,0.001760732454945381,0.04427856970314596,0.00019389804479024507,0.00043088454397832243,,0.00019786136960514005,0.008082743653268835,0.14848952102000132,0.003006740802520431,2.7844897417467066e-05,0.09265481077004048,0.0006932769714670086,0.031578146145671705,0.0003300738204815075,0.00042153516236369856,0.008370846880197737,0.18867763464303602,,,0.07526455447198707,0.00029765585596993075,0.01589831856452847,0.00803243991523363,0.012480713089530594,0.0021762718182301364,,0.0013499694061811407,0.00022296242676614147,0.008497165155708362,0.044048595240168846,0.00011452992477914375,0.00018780062199809906,,0.28154138376742077,0.014129862707379703,3.617804190006671e-05,0.005692452295034371,0.0006771188010678212,,,,Control
9,,,,,,,,,0.1799383851940553,0.015432793863013968,,,,,,,,0.001885714971608485,,,0.0012843368880962743,,0.08258807005037459,0.0007666756792001916,0.033084135764154005,,,,,0.00611601104045529,,,,,0.6678623023218769,,,0.011041574227165082,,,,,Control
