permu_index,permu_delta
0,0.28999999999999915
1,0.02999999999999936
2,0.019999999999999574
3,-0.40000000000000036
4,-0.03999999999999915
5,-0.21000000000000085
6,-0.14000000000000057
7,0.08999999999999986
8,-0.08999999999999986
9,-0.0600000000000005
10,0.07000000000000028
11,0.09999999999999964
12,-0.33999999999999986
13,0.10999999999999943
14,-0.23000000000000043
15,0.07000000000000028
16,-0.4299999999999997
17,-0.27999999999999936
18,0.3200000000000003
19,-0.2400000000000002
20,0.07000000000000028
21,0.11999999999999922
22,-0.13000000000000078
23,-0.08999999999999986
24,0.03999999999999915
25,-0.07000000000000028
26,-0.019999999999999574
27,-0.3100000000000005
28,0.0600000000000005
29,0.03999999999999915
30,0.22000000000000064
31,0.28999999999999915
32,0.05000000000000071
33,0.17999999999999972
34,0.11999999999999922
35,-0.15000000000000036
36,-0.1899999999999995
37,-0.15000000000000036
38,0.13000000000000078
39,0.08000000000000007
40,-0.11999999999999922
41,-0.23000000000000043
42,0.3800000000000008
43,-0.16999999999999993
44,0.09999999999999964
45,-0.08999999999999986
46,0.0
47,0.10999999999999943
48,-0.33000000000000007
49,-0.25
50,0.009999999999999787
51,0.09999999999999964
52,-0.03999999999999915
53,0.33000000000000007
54,-0.07000000000000028
55,-0.17999999999999972
56,0.46000000000000085
57,0.4800000000000004
58,-0.07000000000000028
59,-0.16000000000000014
60,0.2599999999999998
61,-0.14000000000000057
62,-0.05000000000000071
63,0.47000000000000064
64,-0.35999999999999943
65,-0.009999999999999787
66,0.22000000000000064
67,0.3800000000000008
68,-0.2400000000000002
69,-0.09999999999999964
70,0.21000000000000085
71,-0.3200000000000003
72,0.16000000000000014
73,-0.03999999999999915
74,0.14000000000000057
75,0.05000000000000071
76,-0.23000000000000043
77,-0.21000000000000085
78,-0.07000000000000028
79,0.09999999999999964
80,-0.16000000000000014
81,-0.33999999999999986
82,-0.07000000000000028
83,-0.14000000000000057
84,0.4299999999999997
85,-0.25
86,0.3699999999999992
87,0.0
88,-0.08999999999999986
89,-0.40000000000000036
90,-0.28999999999999915
91,0.09999999999999964
92,0.17999999999999972
93,-0.08000000000000007
94,-0.13000000000000078
95,-0.33000000000000007
96,-0.019999999999999574
97,-0.16000000000000014
98,-0.47000000000000064
99,0.009999999999999787
100,-0.16999999999999993
101,-0.22000000000000064
102,-0.22000000000000064
103,-0.47000000000000064
104,0.0600000000000005
105,-0.17999999999999972
106,0.22000000000000064
107,0.11999999999999922
108,0.16999999999999993
109,-0.14000000000000057
110,0.1899999999999995
111,0.0
112,0.0600000000000005
113,0.1999999999999993
114,0.009999999999999787
115,0.02999999999999936
116,0.13000000000000078
117,0.6199999999999992
118,0.2400000000000002
119,-0.25
120,-0.34999999999999964
121,0.39000000000000057
122,-0.02999999999999936
123,-0.009999999999999787
124,0.16000000000000014
125,-0.019999999999999574
126,-0.16999999999999993
127,-0.33000000000000007
128,0.02999999999999936
129,-0.34999999999999964
130,0.0
131,0.1999999999999993
132,-0.08000000000000007
133,-0.4399999999999995
134,0.05000000000000071
135,-0.4499999999999993
136,-0.1899999999999995
137,-0.2599999999999998
138,-0.17999999999999972
139,-0.3200000000000003
140,-0.02999999999999936
141,-0.09999999999999964
142,0.39000000000000057
143,-0.13000000000000078
144,-0.1899999999999995
145,-0.0600000000000005
146,-0.08999999999999986
147,0.0
148,0.6199999999999992
149,0.009999999999999787
150,0.0
151,-0.02999999999999936
152,0.07000000000000028
153,0.2400000000000002
154,0.22000000000000064
155,0.2599999999999998
156,0.0
157,0.16999999999999993
158,0.47000000000000064
159,0.3000000000000007
160,0.11999999999999922
161,-0.07000000000000028
162,0.08000000000000007
163,0.1999999999999993
164,-0.07000000000000028
