,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa946234,condition
0,,,,0.01936614677866496,0.00028738992037223007,7.17928432260666e-05,,,0.0014355290433193861,,0.05430095953265809,0.019038325576719445,0.00027405852482644596,0.0007203324544082663,0.005737417402716326,,0.0035819929999245997,0.00025165740936016953,,0.0009328698670029382,0.08368521296904385,0.0009058792547094246,,0.014671419345603315,0.00037535527622760835,0.09335495496283051,0.005400307933382359,,5.7477984074446e-05,,,,0.0001925403192759959,0.008617654483009572,,,,,0.24013230863710522,0.33180860049850674,0.042539827544193026,0.07225998843883896,,,,Control
1,,,,0.026302882984957962,,0.0003880603244143193,,,,,0.06934139429714772,0.01614063676227548,,0.0005380417848965688,0.0011221368215382013,0.031117812133366514,0.02388508726834212,0.0011003437649088413,,0.021380941704704285,0.1702880661735885,,,0.01618689560889441,,0.04699991334176067,0.008601369940323005,0.07653176661815657,0.0012559790844222925,,,,0.08801331514641078,0.0062810261939177025,,0.0003600994215691021,,,0.3706412987263707,,,0.0235229318980344,,,,Control
2,,,,0.06432635959573083,,0.00861437913783411,,,,,0.057492386587452114,0.018044293277144394,,,,,0.0009245291412717735,,,,0.005375696126764836,,,0.010325728683455942,,0.032204431754300114,,0.08479642968361367,,,,,,0.008717913459866295,,,,,0.6982712599237243,,,0.01090659262884159,,,,Control
3,6.508430698746946e-05,,0.0007858778002599118,0.011547699751290762,0.0017543363433304658,,,0.008464001231127453,,0.0007720904704307905,0.22579895295367697,0.0064925144429883305,,5.028320290620694e-05,0.03850172681237239,,0.0315142877794887,0.009965502275973887,5.423692248955789e-05,0.0054690079580265024,0.03866585686379406,0.00023002537781085397,0.046918182031074424,0.013862044991504069,0.0015284674399533914,0.051680589335358455,0.019017188441067635,,,0.0003001785560590297,0.0025533932088682132,4.095647978650726e-05,2.6358130555672993e-05,0.0422714463689597,0.06284538655161549,7.045731052381817e-05,0.0010242161269383239,0.00807187335039921,0.30765615494282367,0.00010269533174191054,,0.06051897739780168,,0.0009326723119699675,0.00044727720004472785,Control
4,,,,0.01793255433383889,,0.040909815620240174,,0.003379425575549409,,,0.010175303212523128,0.0018728724945411227,,0.00017096929270104773,0.007197503726928251,,0.010956096704278565,,,0.006175532250676189,0.06931611068936437,,,0.008024529743396338,,0.13298578344806825,,0.04484180585657842,,,,,,0.010456846136539109,0.021353053005741328,,,,0.6091807879883652,,,0.005071009920670249,,,,Control
5,,,,0.0208500325776821,,,,,,,0.034683511900466625,0.003889517149766215,,,0.00022943958485972641,,0.007994147078358679,0.00046625326106021524,,,0.037333444295850664,,0.017858890441544793,0.00030023086173104683,,0.09278334550936272,,,,,,,0.0017029937230681063,,,0.0014227782521191294,,,0.37338711503951194,,0.2769392675104383,0.13015903281417976,,,,Control
6,0.00012566637259095464,7.021326690440778e-05,0.0023586532623902584,0.02584401728127876,0.0013457371988145543,0.0006703573219778494,0.021165968685292965,0.0006585696932274744,0.0001330464531998851,0.0016414529287696144,0.03926489887085792,0.00824867509615374,,0.00018675703985376784,0.1042508136795124,0.0005435634370716412,0.06590124980640101,0.0038949400424826137,0.00027624051723704955,0.010424056356755558,0.29932274435267514,0.0001662568159400721,0.0765820714676756,0.006256668338459928,0.000933785199268839,0.04409772415739209,0.014680722850195331,0.0021904489251783855,0.021811213232976537,0.00011910630093857199,0.002342150582139734,0.010379673371982407,0.003060785931434336,0.008553923430228667,0.05252762123294292,,0.00021873738915913308,,0.12260978920542259,,0.0002879256448678561,0.046853774260349354,,,0.0,Control
7,,,,0.03127678111642687,,,,,,0.0073578788658270255,0.19314469658748293,0.006520152747770772,,,0.029420977396649915,,0.03470988250858576,,,0.002025617136783202,0.21125411323323243,,,0.013037495344432694,0.0010129591122010036,0.020403202488348662,0.014156638023532404,,,,,,,0.004963027945848791,0.010806737176703406,3.924175298430522e-05,,,0.16802596017594354,0.23539933301063426,,0.01644530537661194,,,,Control
8,,,,0.08275101981961634,,0.0017520074980879165,,,,,0.02919000786008543,0.002408745618090599,,,,,0.002546889518659258,,,,0.0396356026073905,,0.028608795128057873,,,0.03821362794620858,,,,,,,,0.017140633011652986,,,,,0.5045438755615876,,0.18926521057617596,0.06394358485438674,,,,Control
9,,3.17441447498913e-05,0.00986550495879759,0.008146314515446935,0.0007511005524546427,6.178390588905016e-05,,0.00266256677189105,0.00027174266193614994,0.12405036538788895,0.1038129404899549,0.04304303632531485,,0.0001085479312085209,0.14742811708859746,0.0002838863951626184,0.006972100731627969,0.0016396170335245864,0.00035589660271606317,0.004224527827151641,0.08234612238880439,4.932060073556935e-05,0.05183467308537534,0.04419200392689983,0.004439386686079596,0.034808093862109826,0.005896421625304471,,,0.0005757620885005451,0.0023915697777845946,,0.0011276628064508362,0.016289113739696735,0.05332291954947175,0.004023623609036557,8.766923197704877e-05,,0.22057813118171948,,0.0003279873210903197,0.023999745194650195,,,,Control
