,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa946234,condition
0,,,,,,,,,,,,,,,,,,,0.08146718370656328,,,,,,,,,,,,,,,,,,,,0.9185328162934367,,,,,,Control
1,0.00042341485148757245,0.01559729340904955,0.13897921829723375,0.001631029505007536,0.003432914195811671,,0.0008747785512785884,0.0,0.10344541977538102,0.11613562494848843,0.007246707952079761,0.00025572176166691014,0.19318468354151488,,0.07450061324261315,0.003306940372254178,0.00014311034368515152,0.00206291061346294,0.08092201414497331,0.0002550077399949243,,,0.045855797815175285,0.0001973759907560714,0.02016570606951062,0.024229713420261735,,0.012061050076991937,0.0005709113283006366,0.008934145169174174,,0.0011413126411212835,0.025700802070744447,,,,,0.0720803857838693,,1.397442415172185e-05,0.0463478607502695,6.395594119072702e-05,,0.0002396052724992309,Control
2,7.471075397525999e-05,,0.05686632322666229,9.161684599947196e-05,0.0,,0.03462317029516619,,0.010775659600797563,0.0003535094212487912,0.0037104316459366246,0.0006326117907742544,0.05318950129660614,,0.09459079968447359,0.00011358464222254975,0.0016437378215396973,,0.06498964982725415,0.00020084842261099706,,,,,0.00011682413290982389,,0.004145535738871134,,,0.007294826857321491,,0.0006258291071477741,0.04311681117494706,,,0.003407134330340583,,0.5442273490761782,5.810836420297999e-05,,0.07236566641992545,,,0.002785759522887812,Control
3,,,0.039710088128495566,,,,,,,0.08743579517554427,0.007786552649681555,0.0029470525823120626,0.006507082498966951,,0.012528724560015213,,,0.0246937439001103,0.049873028267077665,,,,7.302112501146581e-05,,0.10061510795073014,0.03488639263338884,,,,,,,0.013237429588379918,,,,,0.569896871164828,,,0.049809109775458035,,,,Control
4,,,,0.0007501139803584117,0.003556700607484505,,,,,0.09284028784661323,0.011616138797271044,7.639764563814627e-05,0.00691768359052505,,0.0071772712896826215,,,0.001073777124244752,0.030522399707553095,,,,0.0029492161026521482,,0.048317300780816815,0.000742823344820363,0.04998634289399211,0.0010020003039476226,,,,,0.006616303093283171,0.010204322628079009,,,,0.6183167462817759,,0.06632065241946415,0.0410135215617979,,,,Control
5,0.00011413943357978099,0.004560026796023345,0.03848719130505776,0.07114671175998465,,0.0045758710852116975,0.0012689560016199523,,0.024763614810999323,0.23637963845350446,0.022434100624153974,0.0008074532343694321,0.06791397217036385,,0.0004156855233555419,,,,0.019724323496788206,0.021211870137783747,,,0.011424035261919725,0.0,0.037730702185593545,,,0.012207267926829258,4.662459621030842e-05,0.0015076295298393886,3.279868781028189e-05,0.00012645155638856375,0.0123503711247215,,,0.0001446169834834891,0.013460379639260856,0.2563706909714699,4.1074049042414566e-05,,0.14059233219156894,,,0.00016147046306600317,Control
6,,,0.036033983055619945,0.013840183811777287,,,,,,0.09907688116780564,0.015468494065376811,0.0015297835303414457,0.0008698156734256201,,0.0005497549374430865,,,0.008247835207708538,0.03750100365284301,0.001311775525095552,,,0.012204418570937377,,0.04717727486165206,0.013359840850126448,,,,,,,0.05031249996851778,,0.00019554230045391806,,0.0006910974657979793,0.5723898905940326,,0.00038010360618888865,0.08885982115485609,,,,Control
7,3.928000559638842e-05,0.0037728040426819784,0.06305564630339208,6.833506128237677e-05,0.00013059589489520894,,0.0006336431830613277,,0.018985302292545133,0.24564480407021844,0.005548402027617691,6.34756791467411e-05,0.05494007318836919,,0.08027608174655103,0.00028791839153641415,0.000229605805908786,0.007352143934088961,0.02770910807154509,0.000825690014546763,,,0.007331086611501205,0.004583106013799228,0.03592591831439373,0.01271720552321423,0.07699670746489173,,0.00020581508086973626,0.0019265425425238959,,0.0008336877476449968,0.007262954024474479,,0.001991638015715849,0.00039796314948299725,0.00046690563353232837,0.24225437265933436,,0.0,0.09746290646327181,,2.986495270859429e-05,5.041608965722019e-05,Control
8,,0.0008610633149872762,7.175531314490651e-05,0.0007893076697786686,,,0.021885322359959797,7.175531314490651e-05,0.001363353938326535,0.0007534304006138668,,,0.0013992278868543242,,0.0004843481146803429,,,0.00032289874312022867,,0.0001435101835382113,,,,0.00010763291437340955,0.0004843481146803429,0.0004484708455155412,0.027571913244301548,,,1.7938855958201734e-05,1.7938855958201734e-05,,3.587760122850305e-05,0.0011122030922618847,,,0.0001793885595820173,0.004682031775243315,,0.937052772387146,5.381645718670476e-05,,8.969405841520782e-05,,Control
9,,0.005293459107090383,0.026147505895009356,0.0010874881413460045,0.0002798286456273215,,0.005330166280444839,0.008558058851462033,0.026606396402900374,0.07861080126370291,0.007029982947941907,0.0004702788830037654,0.12320493279333455,,0.04160224269644186,0.0006991648863857061,0.000976858211679389,0.004064633096041626,0.09626156250540185,0.0006111083431032712,0.00031846777547411744,,0.036368165831010754,,0.06635853655312526,0.018021595206307535,0.13733973658281637,0.0004810571665926084,0.0,0.000379883655546393,,,0.007370617382117609,,,0.0002325465525253213,0.0004394692610469782,0.2777411157963881,9.47675500452993e-05,,0.028019571736086612,,,,Control
