,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.08754128659279387,0.0016900815894239343,0.0011316398678829032,,,0.034427053026846226,,0.0009370853026008983,0.05963291038559271,0.014128805797077182,,0.002313305062395607,0.0077694146408851346,0.06500749333344497,0.011988286956994965,0.008732559161751348,,0.0023317244295228963,0.2559538511129065,0.0006894704013328923,,0.011665215443802094,0.0001373080094943465,0.06078767911787976,0.04826564913617354,,0.0006308633241096956,,,0.0015957869883916126,,,0.006316901025205228,0.026714152353283456,6.164208657939794e-05,,0.00041893594665081487,0.1072415323238962,0.10561204626610121,0.066841894850531,0.009377550977691634,,5.7874488757906714e-05,,,,,Control
1,,0.00012025584593045197,0.005564540113550959,0.0019732803238936038,,2.7330732718087346e-05,,0.007543296002404176,0.006236879514829188,0.008740378896749081,0.00030610407316310667,0.0,,,0.003870036017824261,,0.007887656837237439,,0.0011478916626894793,0.0014922636041453776,,6.012770083277325e-05,,0.0,0.00119161843600793,0.004088680991039148,0.0038645715594872836,0.011396949751840142,0.0003662319961283326,,0.0008855165841693501,0.0034108771314239413,,,9.292466894745915e-05,0.004454910765842954,2.7330732718087346e-05,0.0,0.0,0.03899557420791098,8.745843355086059e-05,0.8762680995002435,0.0003170374324861147,,,0.003531139641327975,0.00012025584593045197,0.005930780994977401,,Control
2,,,,,0.015350324180705524,,,,,,0.21545869530562867,0.008158083101535617,,0.002548859012776157,0.001996517160962881,,0.018073415891534498,,,0.014877738153058788,0.02833882734336173,,,0.0011453178340173416,,0.033487464068287114,0.03000512917670715,,,,,,0.033713724585897366,0.0049961831141291735,0.01056336146499047,0.008857433792330957,,,,0.18892349904025815,0.3678296262335559,,0.015675800540262526,,,,,,,Control
3,,0.00021758549049498142,0.0828881122142143,0.006705150655590611,0.00024753490211969475,,,,0.0024472086344354722,0.0003833122682438149,0.13273217427100323,0.009642605027963509,,0.0016156602056338664,0.008394679376473351,,0.02679165822455064,,,0.012990909047053946,0.08503854026969748,0.004239952273904055,,0.08012713826738835,0.0001660282818927064,0.021445386745395437,0.004630199137456947,0.03766580717885388,0.0004699444589166435,,,,,,0.017560304848829845,,,0.0002233140692285675,0.00017336488272694822,0.4408261937152064,,,0.022377235552725437,,,,,,,Control
4,,0.0020588497386852325,0.05506931070566543,0.001949756235057041,,,,,,0.005461436758415211,0.01847585778930139,0.011307677891792768,,0.002906166164644804,0.040270035183411816,0.0014032795263182276,0.10318570186834483,0.0010388608014325663,,0.010296267074621876,0.1838008560156489,0.0223360118260991,,0.0041943979628074925,0.000445658568013038,0.028956705824271057,0.014251587784797373,0.05432684918282305,0.017768617018324176,,0.0001810487932552967,,0.0008398484155354397,,0.009250140100884749,,,,0.0008549862745032738,0.3572020029203957,,,0.052168089574950116,,,,,,,Control
5,,,0.052518443714645306,0.0014262295013895852,0.00509234210573303,,,0.00044741605291426684,,0.00036395375441239435,0.1430797089864812,0.013532103710833448,,2.3460795350028834e-05,0.002820589692281565,,0.012760492685007055,0.00035191193025043256,,0.006292891212914814,0.08411234938896048,0.0035208840525970267,,,,0.08266421622465561,0.0033490804406311075,0.08264293541471421,3.0104560404904263e-05,,,,,,0.006718403602913788,0.013047939332459403,,,,0.4131996247933685,,,0.07200491804708188,,,,,,,Control
6,,,0.035035776121341004,,,,,,,,0.10465136578559697,0.007427624204609232,,0.00031175692380828134,0.002152858200493171,,,,,,0.011425509050609264,,,0.0024667844070714903,,,0.008021801085240522,,,,,,0.24174693787659662,0.0025514897342824878,0.01759298656418562,0.1093091257904066,,,,0.43368301138594534,,,0.023622972869813384,,,,,,,Control
7,,0.007881475429239188,0.10562657831084088,0.0001929039540138069,0.00023448682527861284,,,0.0013832897101967996,,0.009172572871192799,0.0719486108734746,0.032056641144587804,2.6876733866276994e-05,0.00024331050771773022,0.019649022310630336,0.005647968134132957,0.08752322175161456,0.040340050522174375,,0.01198864605055524,0.1704339902852271,0.00024797590303036695,0.04592564434941013,0.05208822587085436,0.00035791695778902453,0.03119050036263307,0.05232392975577975,0.0035311971434798723,8.478848872531157e-05,,0.0005955478538218058,0.00045000780439498496,0.002209673210356894,,0.015843073951891055,0.0041888150392871935,0.00013063106875382932,5.385488936978522e-05,0.0002577123802045654,0.06868384837100118,0.13587355318231178,0.014391730323112096,0.006144629891654309,,0.00016055045173704333,0.000916547335658661,,,0.0,Control
8,0.00012329285554224086,0.003112387895063049,0.022856396815734988,0.0006165651720283421,,,,0.006700996967015933,,0.00681571380560147,0.20198638713694314,0.014212175300647407,,0.0004831828847723334,0.009995499104512487,,0.20918116089203087,0.0011640177368173754,0.0006559139557120359,0.021816176406045548,0.09348403312118284,0.0,0.0,0.005669756151551739,0.007782886729683239,0.02792613446326897,0.08016275464086112,,0.030642108586298088,0.00045967450887925474,0.0028603538908531325,,,,0.021095387404413985,2.4012847478767044e-05,0.0,0.0024852288197352514,,0.21976093898708765,5.0548052885976005e-05,1.584040779061523e-05,0.007628114847194043,2.7342359944310374e-05,,,,,0.00020501725242375892,Control
9,0.004914213999399651,0.01199297907237849,0.03115375972456934,0.0001841884431236038,0.0006135123212428874,,,0.022128422360166038,,0.0037989255086793485,0.05224732703907075,0.010727188826218979,,6.913544826305219e-05,0.0037927064278760756,,0.1646522372935887,0.000954732554649136,0.0002921931464071126,0.003879980861815341,0.15286086009058297,0.0003555241192537765,0.04185472476006786,0.004143151631140513,0.0016684757281714407,0.03295594569001116,0.015454623098826996,,0.005488131506195034,4.747231679831769e-05,0.010652041599846096,,0.012648781143083637,,0.018664601655436385,0.014165822253695374,0.00010800470328350883,0.0007838114839058479,,0.36989745150360787,4.736866545159648e-05,0.003348042150442052,0.0026720280671262706,7.037926442370682e-05,,0.00018087160002852482,,,0.0005303839411724707,Control
