,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,0.03457217262054455,,,0.007885345618114608,,,,,0.006452487744659174,0.3980164112724591,,0.10487505648341028,0.011971465164573446,,0.0021344995237890228,0.0020632791240132254,,,0.0055201845453342,,,,0.029142924856844988,,,,,,0.01759687080901144,0.008534879687821273,0.015420624864449875,,,,,,0.0016458149162878642,,,,,,0.33260127882866986,,,,0.021566703940017137,,,,,,,Control
1,,,,,0.036026996325403904,0.013837500299652524,,,,,,,,,,0.09905767087294877,0.015465494835602063,,0.0015294869163146546,0.000869647022420858,,,0.0005496483439136695,,,0.008246236011766927,0.03749373247788162,0.0013115211812534154,,,0.01220205222193102,,0.04716812752727947,0.013357250473048091,,,,,,,0.050302744736540464,,0.00019550438620788573,,,0.0006909634669686222,0.5722789083099536,,0.000193892809608542,0.00038002990683274235,0.08884259187447106,,,,,,,Control
2,0.0002090589725409236,,,,0.03607147631152377,0.0005112129376944559,,,,,,0.007523289685611127,,,,0.09775429580266047,0.0045107559627089785,,0.0013160798629560757,0.0018909414423389347,,,0.003685853375993777,,,0.008821458881510211,0.0014010796388197618,0.004391553896081095,,,,5.697008787054209e-05,0.00015026746090187392,,0.07516034347599905,,,,,0.0003828025620146728,0.0018068523783595024,,3.926180123227413e-05,0.0002246422647825994,,0.00012405919667723733,0.7339862193101478,,,,0.01998152469157477,,,,,,,Control
3,,,0.000363069899036053,,0.00894836306869449,,,0.0005181550508222575,,,0.0040000927499548545,,0.00041837858423618163,,0.00046856795374628006,0.0925728867590305,0.0022384458801503948,,,0.013942305713688315,0.0005847061547926481,,0.0011517456515177415,0.0004941645321964303,,0.0007650867488119424,0.04838857493207621,,0.00013199804181155918,0.003018187924859287,0.0009628328646817307,0.00028758508729286465,0.005667483983819349,0.0007784371211016285,,,,,0.009557461257069045,,0.002499530980341928,0.00624887764022433,,,,,0.044164737972845335,0.1916822362455782,,0.5442214017710222,0.0058620179800404895,,,,,0.0100626674505577,,Control
4,0.0,,0.0013963013560033721,3.554810879503761e-05,0.015269786345738477,0.00027678912061777146,1.3571072873319198e-05,,,0.00041249984935096346,,0.004449286369184023,0.0,,0.03869538238168886,0.017112717786602578,0.007023739148585322,,4.4966838475774065e-05,0.0502636079628979,,,0.05582997592754991,0.002655170279998578,0.0003516325747474945,0.008145479470562066,0.011359089271631404,5.22587582286023e-05,,,0.005509855586567596,0.005938458425372721,0.07353931453726235,0.06628344927654535,0.07392983735069161,0.015942668496263343,0.000296132963295413,0.007872842693136876,,5.398046150357562e-05,0.02046781108620943,,8.983240028831443e-05,0.0024215250179183737,,,0.47913685545885776,,,,0.033974877108364915,0.0,0.00014148349853751433,,,,0.0010132730156534222,Control
5,,,,,0.027119539666779123,,,,,,,,,,,0.049557849766526454,0.012317272630972348,,,,,,0.006451453796127859,,,,0.02116974652245423,,,0.016015368027036608,0.00032153731882828885,,0.0968890796145132,,,,,,,,0.009154968708903838,,0.0018384858734816207,,,,0.395062185733691,,,0.20413249335437517,0.154949770459815,,,,0.005020248526495403,,,Control
6,,,0.00050032603891048,3.5560363096116764e-05,0.05400295977998887,0.0031040889042156807,,0.003367587059831965,,0.0026052100893846943,,0.02327156994454651,,,3.928179644338481e-05,0.12325904111894405,0.01303969570253012,,0.0011702874145672613,0.00829683227458555,,,0.0012232144666172956,,0.00024840567593014133,0.0091002483850013,0.07871131311602643,0.0006116589198829157,,,0.0397627917035192,4.972248444544234e-05,0.04635551762450159,0.05389193701846203,,,,,,0.0001946516386918252,0.01067679227331199,0.007787719518049572,0.0002005439081583329,,,0.001780705856667754,0.22144389132918435,,,0.2846110874731178,0.010615698742527671,,4.165937885969493e-05,,,,,Control
7,,8.118340015015907e-05,0.006115346100144862,,0.07714709445013758,0.0002501979726712099,,0.004647497849042792,,,,0.018563400307288237,,,0.0041240361485708615,0.15356756725178478,0.009885539463693999,,0.000322618400348585,0.014719577830203409,,,0.12839265529951338,0.002623754826937338,0.0006376825140827012,0.014104054556856486,0.02425046871830347,2.8202670027350546e-05,,,0.005881465386560904,0.006923956939357613,0.05341585703180195,0.039341213830831126,2.880701295650806e-05,0.023476305426052696,0.0004173995164047882,0.014185540128471221,,,0.016961488649734725,,,0.0007273267152410653,,,0.3536564459518996,,,,0.020305720972049343,0.0,0.00012358812901271113,0.0045941142236338795,,,0.0004998923262347886,Control
8,,,,,0.020585256428790884,,,,,,,,,,,0.03424306334592297,0.003840123875768945,,,0.00022652591412774943,,,0.00789262879683122,0.0004603322754496873,,,0.036859344048348834,,,0.01763209903405107,0.00029641820719195864,,0.09160508275060288,,,,,,,0.00168136727630358,,,0.0014047102829244185,,,,0.3686454436777325,,,0.27342239469717194,0.12850613336073555,,,,0.01269907602804595,,,Control
9,,,0.00012796989264281702,,0.00025593978528563405,0.0017915761977191633,4.265670752361486e-05,,0.00017062728995051446,4.265670752361486e-05,,,4.265670752361486e-05,,0.0013650137210435653,0.0019195541378429445,,,,0.003156589918762729,,,0.015100408244087732,0.0004692233229037084,8.531341504722971e-05,0.012711685966067688,,4.265670752361486e-05,,,,0.0008531341504722972,0.04423493350458796,0.035490310761527186,,0.0011090739357579313,,0.003881759924792897,,,8.531341504722971e-05,0.05570960668253862,0.0011090739357579313,,,0.00012796989264281702,0.37426994537421193,0.0005545369678789657,,0.42972283741401224,0.0004265670752361486,,,,0.015100408244087732,,,Control
