taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,2970442.6309856386,972761554.0679737,,5641137562.320917,2411398.6526821614,10947249.246778533,3412671.4496436124,,,942773433.7989784,0.0,178026303.299746,480560878.90164846,2430956847.9828086,4677062049.766583,1483318897.1785924,,,4671880463.042309,179645027.65483367,,149556780.1061421,4478851755.66809,9512091.571133787,475662986.13651204,23813437808.933685,,,,,1183612917.228106,27017677.638009824,1365460745.0362551,86092772.65873544,4711021885.463527,25390609.34294747,,407451276.8435132,422462024.8579603,112276056.29927738,,444273083.95177054,94278177.77389531,0.0,,,,,2357254826.186471,12419454015.910852,,574346764.2170377,1415098843.9456189,4564135.166149282,,29512515.69043877,203375192.9428201,2855947086.6530967,2724930541.1706905,,Control
,,,,,,,,,,,,,,,,,,,,,,,,,,3262133309.7644267,,,,,,,564559749.515797,156079271.84333605,,,,,,,,,,,,,,,6986616446.081119,,,,3228795961.99558,,,,,,,,Control
,,,,5458180860.715756,,,894463266.3733429,,,,,,,,5605914721.058447,1716009028.3820872,,,,,,,,,,,,,,,814599330.1568481,,2683542027.730393,,4634335645.487295,,,,,,,761135039.7904084,,,,,,,56978848378.14983,,,,409238576.8525404,,,,,,,,Control
,,,,1183924896.6384058,132346815.11604676,,13407109.761387136,,209490563.3960787,,,,,653926.0038919714,2141497048.3972895,374013140.59417325,65116064.51690452,32608459.38810562,394242552.99317956,,,1248341488.06657,,,605297984.0901142,1603816965.127527,145425335.1938862,,,,475944263.12123466,,795801919.8309017,2742864969.737645,,18592970.70767471,,,,5849547.039789873,,495867859.3791175,,,,,,9965051.49214482,16738911551.66478,,,2173246.619899686,1646598691.2527976,,,,,,,,Control
,,,,626503810.8633741,,,76266573.62566184,,,2589047821.896902,,,,,1436474064.5744944,1344139536.6946397,,,140820743.23915568,422734124.81060666,,112914894.92980717,,,368302818.66477233,6949167992.987341,,,,,53751568.41298531,,1247852072.460678,2331014149.7556167,,22792129.05760729,,,,,,225390574.7091581,544516982.7781982,,,,,,10817973730.774496,,,21172157177.674305,736516748.5490952,,,,,,223435021.53926927,,Control
,280446443.3230223,684420402.9590242,,1777895938.5901492,10511343.987366024,,35012180.675981715,,,,1262834167.9903126,,,216798687.94651222,2981672561.071254,612183749.7380259,,3945451.0070754867,216443774.81244248,,,9396443528.87489,54485081.29860915,16675002.082377503,221424389.1272214,8723528226.678627,20289200.830987882,,,2388583137.946181,236443129.91727334,95217278.65201515,1880743849.624664,881970968.6011531,,313199010.3787599,2709170.2567324927,607895216.034683,,721845992.9466803,,1065159382.7512591,808421136.7840967,6163658.09501148,44730885.33059195,,240885459.31204656,,21109464236.012108,2703255.03783133,,191067485.72645468,152488428.05307192,20230048.641976256,4016433.6338894386,,10322056.98252882,,,30268175.117249273,Control
,,,,,,,,,,,,,,,,,,,,,,,,,,17346667935.66452,,,,,,,12282530791.429274,,1711547128.5828764,,,,,,,,1228555296.9858499,,,,,,46961630611.736435,,,,,,,,,,,,Control
,,,,1474083886.130824,48180786.49500295,,,,,,,,,,1400352096.6707742,1080752762.410382,,,84413047.28618896,966986908.526114,,,50096628.36278178,,,5312084626.8928795,,,,,295182017.5382055,,568381067.8834664,,153346443.81134292,,,,,,,706843705.3311844,31585026.02200507,,,,,5257140.391308691,3688804115.8955073,,,,1178105651.7429817,,,,,,,,Control
,,105642110.5741327,,1430196462.100092,1437539485.8696132,,,,111268197.5561203,632379305.9246981,18369441.339287948,272381030.57039905,,128633617.03695428,9950807170.517578,534347562.2184915,,120637087.91577654,2360621736.0420594,,,10564864562.764927,,,417120584.04681313,3340137143.8089094,305810799.7864965,,,,3274620261.826482,102517166.8016665,1050135572.4499406,3476838581.4599495,,211545623.28892797,9701583.993226785,16997080.10080945,,,,1964401441.3327675,598438614.3427601,,,,,37012166.73472313,13956973204.903748,8305458.923778962,,,1078396708.4302099,,,,,,,,Control
,3318119.36553552,14102007.30352596,,5820040619.28083,905711.1533477058,,16362052.891786125,,,,262571588.56865263,,,17699458.146262173,300831536.35492957,36448525.479581505,,6153757.088633478,2670654395.1549654,108465259.05605142,,7952694124.757041,151414589.8232127,34340842.515249,371722479.4323785,45602048695.64389,43821183.5596362,,,,800335469.7212985,54249558.70846211,1409515098.5449219,4929675767.998726,72084450.29821554,,4189972.1580104153,56424958.39454025,2454731.163278829,6314584.302779332,,497692511.0596734,,7965179.39532889,48891473.1003397,,,0.0,11384281322.167568,3809065.598191286,,,491945054.30151373,,,,,,,0.0,Control
