,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.08833294286053725,0.004923591950943325,,0.0007204015389612924,,,,,,0.08823355922599983,0.01535866587907473,0.00030282411526756946,0.018672699886762886,0.03385523761100436,0.005749608073315837,0.006305201014564635,,0.0017290883124845787,0.32729720546096974,0.001629704677947176,,0.019875792265149305,,0.03140865553569961,0.0017876592318984705,0.011562875674292518,,,,,0.05247746681188931,0.005865607571516755,,,0.0020979604858146214,0.2267753842626171,,,0.05480545316029573,,,0.00023241439299342268,,,Control
1,,0.00010287871608977689,0.004837823667899832,0.04504482493303545,0.0002656269892367056,6.865311770465973e-05,0.0006258539362517436,,0.0033811660469544925,0.00017223855706492575,,0.007209183121792549,0.10069706135377687,0.013263681380073049,0.002043136974984116,0.052149312050328384,0.0024953389076299557,0.0026711110810473267,,0.0002650212264334291,0.0016093098473709943,0.19532619670713397,0.00015507527763876082,0.04706817365644586,0.06800404286094908,3.1196784368735094e-05,0.004116461129664841,0.0010655367709632045,,,0.0016075935194283777,,0.00010176815095043678,0.010959864478745652,0.008979121072499006,1.645655615567579e-05,,,0.10504431811149005,0.2023924198073533,0.09198275958677687,0.015814952386538864,0.00022382935581063322,0.0009130864654719744,,0.009294925413940437,,Control
2,,,0.003273142487426118,0.0002823272314776856,,,,,0.0032145919687011667,0.0010837111298533616,,0.0009898828705297443,0.018321678866622025,0.012307403281335347,0.0001807062772158554,0.012376168548830654,,0.0350557540996157,,0.0001863928383869837,0.011490328686394892,0.010970534872678425,,0.07429681722118185,0.003635608108741371,,0.05679431908326736,0.015522521783478287,,0.03172121781287907,0.008778154927831745,,,0.005219947235030732,0.10633448163256537,,0.0001949226801436762,,0.16044948264403608,,0.42069074237318943,0.0025062991828306296,,0.0027547176606582528,,,0.0013681444950981315,Control
3,,,,0.10885349615625114,,,,,0.056698422039945545,,,,0.07175919163045363,0.04606529381164316,,0.0032538660809525556,0.031561828394873606,0.010763968072976058,0.0038300868587402594,,0.013611442443604876,0.10697970143293277,,,0.007845241160428567,,0.03933655265909653,0.026861262473135795,,,,,0.0070759659290942625,0.013947527442212405,,,,,0.430250802642019,,0.0026707092150134782,0.01863464155662633,,,,,,Control
4,,,0.0013903244606945809,0.004542578523094461,0.00013624515595139775,0.0,0.0005384400513263881,,0.004204380613823672,0.001791814986725657,,0.0015928809591658985,0.06430187740592444,0.010687899176169618,8.452432126970022e-05,0.023789571469741106,0.0005719479072583049,0.033709204940084336,0.0001660299167797683,,0.007702882520853361,0.18764801818641405,0.00023012752707595767,,0.08794343068925158,0.00021412828054990723,0.005283575072892166,0.014555691867794306,,0.001542166366404078,0.0008436332256251984,3.813656876335284e-05,0.00020990206448642223,0.009983731080639425,0.020498154149822184,,0.0003116331225860257,0.00010173105809960348,0.05174216701039891,0.0002643397523517886,0.42964618119116504,0.032272693975267386,0.0001804191762340149,0.00024723363971387315,,0.0010180149503399493,1.4288635262258847e-05,Control
5,,,0.0006841529870709481,0.049631000443969446,6.81314177995965e-05,,0.005420705928680396,,,0.001336267986009943,,0.0045417903618579225,0.11158952929605338,0.0033969392163325607,,0.03054710643739498,0.0004207520593278653,0.04454791002313528,,0.0004845238774765947,0.002090073181456372,0.06761080049245227,,,0.023487799356218926,0.0015671239954291117,0.062155116380526544,0.02548165718724105,,0.022796143802306955,0.0011737461664671556,,,0.007004964164597799,,6.823280383798876e-05,4.3798768585454886e-05,,0.45163323276176276,,,0.08213830454764033,8.019635636827502e-05,,,,,Control
6,0.0,,,0.019190535270995485,4.5599825531102314e-05,,,,,0.0009417355272727652,,0.006921573517457848,0.15629992372203097,0.0007721709586502453,0.0005180849742835768,0.08557991604206036,,0.022801164934673296,,0.00016142546932863908,0.007054512139257902,0.16073364588865924,7.49214524744427e-05,0.022553444143344144,0.0040132020364443835,0.0013814555839960264,0.05843560250725997,0.026132560884114878,,0.007141016156112099,0.0018887927733146066,,0.00010205178345404592,0.005308466645866746,1.4399944904558627e-05,,0.0001958601201873662,,0.35700593841206174,,,0.054683269037927154,,0.0,,,4.8730248336441156e-05,Control
7,,,,0.037203574727420675,,,,,,0.0004661474757662812,,,0.10613574821799125,0.020186319474336654,,0.0021575734397703402,,,,,,0.008359571226390514,0.021146517619841133,0.023790447833953017,,,0.025778140063364874,,,0.0008153477415031696,,,,,0.0009848186107738336,,,0.03303851010075106,0.5758860187353535,,,0.14405126473278385,,,,,,Control
8,,,,0.24880779909903086,,,,,0.05188376022397269,,,,0.0303478170541811,,,0.03261052729830189,,,,,,0.18457272212222048,,,,,,,,,,,,,,,,,,0.19867188091991791,0.0891194699968837,0.1639860232854914,,,,,,Control
9,,,,0.01793255433383889,,,0.04090981562024017,,,0.0033794255755494077,,,0.010175303212523126,0.0018728724945411218,0.00017096929270104768,0.0071975037269282486,,0.01095609670427856,,,0.0061755322506761865,0.06931611068936437,,,0.008024529743396338,,0.13298578344806822,,0.04484180585657841,,,,,0.010456846136539107,0.021353053005741324,,,,0.6091807879883652,,,0.005071009920670248,,,,,,Control
