,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa906,taxa946234,condition
0,,0.0009968952742249312,0.07140093906413518,0.00011380137508802012,,0.010337196814468094,,,0.018742752468768144,0.005826415684930993,0.13856569947824338,0.002339131199267282,,0.0023592909816466047,0.06548362542551754,,0.0717057215728877,0.0029550185153882956,,0.0020259984847955286,0.09248258415486435,0.0008443250868689794,,0.000103781128224924,0.001886669337937239,0.023569887106411558,0.02374392925133129,0.05331475134220611,0.01452816506495804,0.0003039474881805821,0.0023880395470514413,,0.0014660575469934668,0.008746482624951585,,,0.0004957636424169933,,,0.34589892171407777,0.0005159234247963176,0.00048001754020355665,0.03637826765916416,,,,,Control
1,,,0.05763234871713146,0.00028306316480471454,,0.0017868231906537839,,0.09401076307529671,,,0.0621455061480193,0.0018909120036512436,,,0.0005329597539248679,,0.028268873711066563,,,0.0012919319905806928,0.09686287998935333,0.0035605049079231203,0.018607387635709183,0.0019099984292810382,,0.037022555148818845,0.05654702989142849,,,,,,,0.14027166971597518,0.1834643552136084,,0.00014090579795547877,,,0.1901529479766616,,,0.02361658353815606,,,,,Control
2,,0.00095964198694899,0.01435037128151361,0.000486944796789216,,0.0009278122274576844,0.020082153114481336,,,0.00022543553468286798,0.016680713863699313,0.008498141596756558,,,0.013758135661264263,0.003524615367670604,0.020026880484507542,0.0001049876828935454,0.0009557011595834,0.002380259728816512,0.1821601978659106,,,0.0020839903484085468,,0.02075744924997466,0.0508893184278443,,0.004523766675131024,,0.0002453417652218751,0.004813771150496257,,0.004736268212306314,0.017972901052190803,,,,,0.18005539186526334,,0.40362358065797466,0.008751668157276194,,,0.016424560084935945,,Control
3,,,,,,0.01054393679183689,,,,,0.1998602340460593,0.018225243323042983,,0.004236476881942855,0.0007647650940298053,,0.012667943250746957,,,0.011479519885003713,0.03970576546731053,,,0.0014718500086731937,,0.030833813031338957,0.025667256486189085,,,,,,0.024634093346427265,0.005311233251977821,0.005527031207517092,,,,,0.1791810959720925,0.41101837478844866,,0.018871367167362374,,,,,Control
4,,0.0018972032818106125,0.08669936484301384,,,,0.011051785568874315,,,0.030783073614727933,0.035108647241919685,0.015437704926205791,,,0.040441506395608735,0.005573930478395188,0.08214850741431944,0.05103856975010843,,0.023073776757774517,0.1869928258170874,0.0002427331692538816,,0.0074322881439024425,0.0007625789168429607,0.025257232762932885,0.03369171703440517,,0.0066672164602378774,,0.0030958086618661515,0.01265650421028316,0.008491714043084981,0.00778792287711823,,,0.0009085096411911435,0.004708421064876749,0.0001557979263503733,0.28324166875782103,,0.012160339747499338,0.010286298424072814,,0.00294063392722118,0.009265718141193636,,Control
5,3.064799763755018e-05,0.003870905951617666,0.060029424206065204,0.07852123411398819,,0.002080126422990255,,0.0004646151308525836,0.022255767117784618,0.005435869330985072,0.056572053389237535,0.00789984064105395,,,0.0955580090507368,,0.039881558259129875,,0.000446843548889143,0.010970706154341398,0.18267377175223012,0.005616884067031852,,0.04155942971312728,0.008507266927564839,0.026140507235002563,,0.05281203359573907,,0.00029977572689228774,0.010479486858872887,,0.0013312723973810858,0.010558128769477574,,0.00025103689731590577,,,0.0007403406929320716,0.2507697915031619,,,0.024059316645427667,,,,0.00018335590253298247,Control
6,,,0.005651891510300559,,,,,,,,0.29207949199038097,0.02532067649105346,,,0.00029872423774688137,,0.0016373174322349248,,,,0.09185131392855404,,,,,0.09413104518764653,0.009401977703936552,,,,,,,0.02247797421086411,,,,,,0.402655680172667,,,0.05449390713461492,,,,,Control
7,,,0.035878417445649034,,,,0.05170224487312725,,,,0.176683055250503,0.01092007120293322,,,0.0165724940782246,0.006652609266615782,,,,,0.20107002886429373,,0.0014085312229245408,0.0015564657682460095,,0.00534011661294606,,,,,,0.004810302116249675,,0.013733515403439006,,,,,,0.0017638429156358539,0.3460510522012526,0.11360773485746233,0.012249517920497222,,,,,Control
8,,,0.08625596677538136,,,,,,,,0.059324272627042644,0.13107366490061723,,,0.03456352806698299,,0.015445767546260102,,,,0.2600233348486571,,,0.029473565292578052,,0.024425540632966553,0.0076820994581455115,0.19266751191699627,,,,0.011145505493240889,,0.017985832742972434,,,,,,0.03392462396410098,,0.013126830591185953,0.08288195514287203,,,,,Control
9,,,0.008152428675695543,,,,,,,,0.26382939294717167,0.01232869330702418,,,0.0010064172378715169,,0.0008243881324909029,,,,0.13009385779912572,,,,,0.08574600390256383,0.014833729226558111,,,,,,,0.018461387486736626,,,,,,0.41032887029801945,,,0.05439483098674231,,,,,Control
