,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa946234,condition
0,,0.002419703684869877,0.0012600477677950019,,0.000343725051584766,,,,0.0012394492326213385,0.10744216753183983,0.0036285672137485025,0.0012369524404790765,0.0470238549763252,0.0029710786162861175,0.04258622307547783,0.0250933852277709,0.0015738113136726211,0.006014668237703766,0.046750664302759364,,0.10361812229995335,0.012918402544064738,0.00027703989478517914,0.09163133532397023,0.012980406215597587,,0.006722612843041034,,0.00023105730616518317,,0.019582236738756687,0.007377188516337446,,,,0.18234697212976575,,0.21729998146131832,0.05414314567096815,0.0012872003823421036,,Control
1,,,0.013183532414293826,6.83974507772105e-05,,,0.0012206861534696514,,,0.14194656095991404,0.004239625641340435,0.0004467684897720912,0.0006164917331568483,0.0005128284348020865,0.008751621517573777,,,0.0020305810795373937,0.027463456654716254,,,0.00116153709499664,,,,0.044099485057646964,,,1.92081994010294e-05,6.0368626688949536e-05,0.012139988544189226,,,,,0.7217679104771886,,,0.020201639343595864,,6.931212693916427e-05,Control
2,8.119343469484114e-05,0.006116101977745143,0.07715663009369178,0.00025022889799253766,0.004648072295601321,,0.01856569480677323,,0.0041245458934808625,0.15358654872598332,0.009886761350031244,0.00032265827708135994,0.014721397220142297,,0.1284085250688759,0.002624079131967638,0.0006377613338127038,0.014105797866022979,0.024253466158808117,2.8206155973393937e-05,,0.005882192355708638,0.00692481276401088,0.053422459413608125,0.039346076538814535,2.881057360139524e-05,0.023479207177338448,0.0004174511084062303,0.01418729350953182,,0.016963585147484448,,,0.0007274166152995629,,0.3537001590927933,,,0.02030823082830097,0.004594682071794539,0.0004999541146284077,Control
3,,,,,0.0036825923851835454,,,,,0.090706648515713,0.015516598223380088,,,,,,,,0.028637808852433375,,,,,0.045563134764714026,,0.058722576171255925,,,,,,0.006379340454860614,,,,0.667334023118508,,0.05277814904110583,0.030679128472845592,,,Control
4,,,,0.0003048486428027607,0.0031759256789064445,,,,,0.09800724823565385,0.014007235922682753,0.0003843699144864157,0.005497536379699195,,0.0042969190894147444,,,0.002368297382877993,0.034618739110716196,,,0.0026449288002446175,,0.04597355584240218,0.0012434048648548815,0.04663414674188524,6.002573410959776e-05,,,,0.012326412759521522,0.009276797642476471,,,,0.619193664565937,,0.061058689776745306,0.03892725291458288,,,Control
5,0.00037365751100842747,0.00020673007946009732,0.006709792294146441,0.0006711619966754634,,,0.0010374072798839953,4.2138007355569945e-05,0.005700815477056565,0.03251886488128099,0.005779405399208881,0.0005908459392820759,0.021940905049260346,0.004237966628931995,0.1441657999606238,0.0007523918903729476,0.0006061780817174761,0.016889421034948043,0.3049035136092056,0.0004913393195026578,,0.005868859819643236,0.00445545966930701,0.03385611200627582,0.13095071162971433,0.1168461559628174,0.00034979622973479156,0.00017728424299475934,0.0013588745841917893,,0.006391472648219425,,,0.0002684647986701854,,0.1430722425167214,,,0.00876582244099689,,2.0409010791492913e-05,Control
6,,,0.005633792676069522,,,,,,,0.004109494657656946,0.05169413279762737,,0.01357938234680295,,,,,,0.015588379735106345,,,,,0.013887281946533473,,0.15577179749666328,,,,,0.02527976713630272,,,,,0.3655245248181178,,0.25009967487042273,0.098831771518697,,,Control
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555829999999999,,0.444417,,,Control
8,,,0.07121840720905094,,0.0008053939361670228,,,0.0007484777993406296,,0.02688400062913751,0.0022651194453471466,,0.003020125260381126,,0.0036582387944060634,,,0.003678536843202571,0.06626037928995182,,0.02937382661467918,0.0428900831077598,,0.030766843963492888,,,,,,,0.0041773180422725745,,,,,0.4322637791621252,,0.23393042236873535,0.048059047533950267,,,Control
9,,,0.0808659219162329,0.0033614892309340853,,,,,,0.06522133672467884,0.08349204703508288,,0.009011277798414735,0.041534064423499384,,0.003991742899856026,,,0.3488674912110594,,,0.013795234427473742,,0.027191396812474688,,0.01471372383498928,,,,,0.0008385318525030549,0.0015274755937743126,,,,0.2315486950201065,,,0.07403957121892021,,,Control
10,,,0.0770510524646194,0.03677629626597628,,,,,0.000861107415859112,0.18898416954043573,0.02247863860094348,0.0036283167729193743,0.004433040328274818,0.014013487101296523,0.017113678458500047,0.000716003397357838,,,0.02862785628767025,0.0026129979636318984,,0.09453803096507474,,0.03824810945222721,0.038926864709433816,0.008001801008974347,,,,,0.008121117853524758,,,,,0.3424475302641139,0.04412359424086449,,0.028296306908302038,,,Control
11,,,0.014810275206238547,,,,,,,0.3591525988344146,0.018940224262576907,,0.0041268206339521414,,,0.0011099426873018845,,,0.060944472875930654,,0.014147912673433266,0.0067759471352712595,,0.04018318315467524,0.07318404789377343,,0.001020297204441756,,,,0.018890816764201533,0.011469659480932159,,,,0.25860941840686064,0.10114103273322281,,0.01549335005277325,,,Control
12,7.471075397525999e-05,,0.0568663232266623,9.161684599947197e-05,0.0,,0.0346231702951662,,0.010775659600797563,0.00035350942124879117,0.0037104316459366255,0.0006326117907742544,0.053189501296606156,,0.09459079968447359,0.00011358464222254976,0.0016437378215396977,,0.06498964982725416,0.0002008484226109971,,,,0.00011682413290982389,,0.004145535738871135,,,0.007294826857321491,0.0006258291071477742,0.04311681117494707,,,0.003407134330340583,,0.5442273490761782,5.810836420297999e-05,,0.07236566641992546,,0.0027857595228878117,Control
13,,0.0018406696537447648,0.0013436441076513427,6.0450458924069223e-05,0.00012662342256556324,,,,0.0009073811571029392,0.11550927794892113,0.0042791849821499466,0.0004641471553533097,0.038724085377273294,0.003990874789932053,0.042073727502232816,0.021990128991499058,,0.005311420787633064,0.04741292844913047,,0.09374846532828032,0.01203276269209928,,0.09352809687388933,0.013817976072855185,,0.005004798580319412,,,,0.014729310960490162,0.005788261498905025,,,,0.2043496030038364,,0.2172866254868291,0.0551986562310377,0.0004808984873443166,,Control
14,,,,,,,0.023304777036258703,,0.00106458399383281,0.13476344354281847,0.008114533641345352,0.00011356498117056527,0.03236752314174664,,0.019892414971853827,0.00029208151379614053,,0.00034109587901450455,0.1560009971265955,,,0.044726360015824924,,0.019662678928744442,0.014632141175003636,0.07176013792983167,,,0.00021680587314380637,,0.02748553199179645,,0.000344203129161272,0.0023340460296008675,,0.38563279700525227,,,0.05695028209320808,,,Control
