,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.00012325896708985577,0.003111532419630009,0.022850114473487518,0.0006163957020344588,,,,,0.006699155121309215,,0.0068138404286587784,0.20193086886678205,0.014208268921613143,,0.0004830500764266114,0.00999275172718897,,0.20912366505596175,0.001163697793220676,0.0006557336702546255,0.0218101799802826,0.0934583379647907,0.0,0.0,0.005668197754185307,0.007780747514193441,0.02791845864560787,0.08014072099031619,,0.030633686252065993,0.0004595481620796914,0.002859567689850582,,,0.021089589095757286,2.40062472728197e-05,0.0,0.002484545726151659,0.00027486144461526756,,,0.2197005351779276,5.053415917513728e-05,1.5836053873246605e-05,0.0076260181725274516,,2.733484458375689e-05,,,,,0.00020496090108558667,Control
1,,,0.0006841529870709482,0.04963100044396946,6.813141779959652e-05,,0.005420705928680397,,,0.001336267986009943,,0.0045417903618579225,0.11158952929605338,0.0033969392163325615,,,0.030547106437394986,0.00042075205932786536,0.044547910023135275,,0.0004845238774765948,0.0020900731814563725,0.06761080049245227,,,0.023487799356218933,0.0015671239954291117,0.06215511638052653,0.02548165718724105,,0.02279614380230696,,0.0011737461664671556,,,0.007004964164597799,,6.823280383798876e-05,4.379876858545489e-05,,,,0.45163323276176287,,,0.08213830454764035,,,8.019635636827503e-05,,,,,Control
2,3.615922015672497e-05,,,0.001967243382660705,5.72689324828577e-05,,,,,0.0006353114379491621,,0.0045472744432288135,0.16578699431633623,0.0068568183764792946,,0.0004304765259998933,0.06834234014392582,,0.07145263909785371,0.00017584693377893342,0.004104172491196542,0.008397827376286986,0.02282101307226511,0.0006440987344676959,2.7573930454709264e-05,0.0038520679841820577,,0.04855385340122916,0.05462557228531119,0.04021582004263152,,0.0010342749005722448,0.001411522630419641,3.070503611073851e-05,0.0003317961961308422,0.050811279575818,0.0001231231546677311,0.0005523876397685163,0.0016202966752910108,,,0.0003954283433340174,0.3978776759842984,0.000767524899360204,,0.04106030953908508,,0.0004533032962664292,,,,,0.0,Control
3,,,0.0008605076010558805,7.170900362681157e-05,0.0007887982655796753,0.0003943996858721604,,3.585444650517352e-05,,0.02187119798801545,7.170900362681157e-05,0.001362474055553963,0.0007529441509238953,,,,0.0013983248517158058,,0.00048403552559393286,,,0.0003226903503959552,,0.00014341756478776488,,,0.00010756345013198506,0.00048403552559393286,0.0004481814109381528,0.02755411885446005,,,1.792727856081903e-05,1.792727856081903e-05,,3.585444650517352e-05,0.0011114852974816937,,,1.792727856081903e-05,,0.0001792727856081903,0.00467901008074135,,0.9364480163012634,5.378172506599253e-05,0.00010756345013198506,,,8.963617157116605e-05,5.378172506599253e-05,3.585444650517352e-05,,Control
4,,,,0.12200394927798874,0.13159441523029342,,,,,,,,0.07016345776315427,,,,0.022368542166269743,,,,,,0.19931970721177955,,,,,0.01573673974326079,,0.021165243207541595,,,,,,,,,,,,,0.3961182368508154,,,0.02152970854889649,,,,,,,,Control
5,,,,0.034722353559558744,,,,,,,,,0.11525820162480734,0.013644648810507453,,,,,,,,,0.00527495527382362,,,0.0005878400814542964,,,0.0066107205784644045,,,,,,0.22981467431974922,0.01735502760874447,0.09091079144378506,,,,,,0.4627101350016913,,,0.02311065169741407,,,,,,,,Control
6,,,,0.35632424962554404,,,,,,0.053421870878086836,,,0.24539256342020416,0.038784588197765736,,0.0033830731549557885,,,,,,0.010016876733618035,0.044706125183640734,,,0.0006376513414740486,,0.021779595819338374,,,,,,,,0.04616079145147636,,,,,,,0.1614537170205556,,,0.017938897173340282,,,,,,,,Control
7,,,0.005633442921124959,0.0765581050030784,,,,,,0.0005931422454900668,,0.02287571376259019,0.033925905507691936,0.035317013202847414,,,0.10410873737963117,,0.05710764686709027,,,0.0036230367756240273,0.1915368581166728,,,0.03457085715895327,0.0006477684733226832,0.015638593681465716,0.009815920678290754,0.25006438450425944,0.00044747230460308963,3.0482038735327385e-05,0.000434796605327013,0.014595464111674925,,0.012819256600417696,,,,,,,0.03242624956238657,,0.015765048871862763,0.03101763733013557,,,0.00012444317463894378,0.0015928122749057376,0.013375880759898113,0.03535333008728125,,Control
8,,,,0.02238488971673898,0.0036384906237028995,,,7.599333406297948e-05,0.039585505923556495,0.003293629569667096,,,0.41961536634775626,0.009848157884411658,0.013538997177095443,9.148110595081496e-05,0.007350290034341552,,0.017500252966940834,,0.0003363944054037869,0.026903808546359025,0.04479548913481176,0.0013103687535234681,,0.006197070539573322,,0.027976594879123105,0.030901408974234545,0.01631471565483332,0.0005188403582424891,,7.072749162111542e-05,,0.011379072509617907,0.012660117748367075,0.011934773764953442,0.00025658075427514133,0.00011781031816013531,,0.0017902831784211977,0.005161248355714884,0.06694042163910187,,0.16975630507193554,0.024217402886507675,,,,,0.0035375103509942118,,,Control
9,,,,0.0700253226947892,0.037279684923449165,,,,,,,,0.19626781628122614,0.04087799224216385,,0.002392974946089074,0.001459155719460811,0.016398443823313475,0.004809906934472031,,,,0.029500621013035157,,,0.0007599537720059838,,0.0441160341653705,0.03959371282299172,0.005294405262381671,,,,,,0.02126293642377157,,,,,,,0.4247543164878936,0.04708155209691341,,0.018125170390672646,,,,,,,,Control
10,,,,,,,,,,,,,,,,,,,,,,,0.08146718370656326,,,,,,,,,,,,,,,,,,,,,0.9185328162934367,,,,,,,,,,Control
11,0.03981249429808791,,,0.025705239319312442,0.005881797350019587,,0.007644909064564428,,,0.10069539178173346,0.0023804745064156573,0.0013113592821762249,0.09989825105585996,0.014569311101689913,,0.0007693422274217697,0.0015620824187913556,0.04454789874477436,0.002507660686590713,0.021305456126134343,,0.006977315781282702,0.26894886256916084,0.00011505787776173788,,0.007927938564245122,0.00012643486940608882,0.08489768757278322,,,,,,,0.03533457478493729,0.017262008897666107,,0.0011850317428799884,7.813631997252348e-05,,0.0047689987710702415,0.0006243392490112214,0.19851884448403728,,,0.004643100552213416,,,,,,,,Control
12,,3.6407771954806914e-05,0.011922829432042849,0.06914163155089337,2.9555747457694376e-05,0.00013417695731659176,4.182803013908996e-05,,0.011555274565735052,0.0,0.0021820118607521356,0.029795466046070963,0.05732526417111161,0.0181805686403088,,,0.05726175510823539,0.0022018520510870584,0.0018330699565111208,0.05489586354530702,0.00011658668547325807,0.005830050156819319,0.29187374439207814,,,0.01450716762670007,0.0003311470943529909,0.0167360186996862,0.0010552117725553308,0.05774149909205563,0.0003112046349957231,,0.004994000899149245,0.005177982870347834,0.001376131964673825,0.005445314094757567,0.0011555376834757394,0.0,,,,,0.028892123771697906,0.15222130361913705,0.007039585884093198,0.01734441711361638,5.594115522269488e-05,,0.00036172553203413487,0.0024927051506361338,0.035004436430189335,0.03339860824132871,,Control
13,,,0.0020588497386852325,0.055069310705665425,0.0019497562350570409,,,,,,,0.005461436758415211,0.018475857789301386,0.01130767789179277,,0.002906166164644804,0.040270035183411816,0.0014032795263182278,0.10318570186834485,0.0010388608014325663,,0.010296267074621876,0.18380085601564894,0.0223360118260991,,0.004194397962807492,0.00044565856801303806,0.028956705824271053,0.01425158778479737,0.05432684918282306,0.017768617018324176,,0.00018104879325529666,,0.0008398484155354397,0.00925014010088475,,,,,,0.0008549862745032738,0.3572020029203958,,,0.05216808957495011,,,,,,,,Control
14,,,,,,,0.002048031464425251,,,,,,0.10388021550599749,0.03018210252627673,,,,,,,,,0.013405419877157668,,,,,0.05025853599736687,,0.038289392518996476,,,,,,,0.0034460016076136185,,,,,,0.6832087235002424,,0.0370310112039552,0.038250565797968226,,,,,,,,Control
