,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa906,taxa946234,condition
0,,,0.009934201946359633,0.007598350138965238,0.0008852743754058912,,,,,0.09749570949867183,0.02723233272449052,,0.01514796022362916,,0.0009426815941750129,,,,0.15540735723982013,,,0.006998174491229798,,0.045547988611141954,0.005886330239971352,,,,,,,0.02947967748767249,,,,,0.47378595713383603,,,0.12365800429463097,,,,,,Control
1,,,,,,,,,,0.5792500579250058,,,,,,,,,0.20713802071380208,,,,,,,,,,,,,,,,,,0.097320909732091,,0.11629101162910115,,,,,,,Control
2,0.0,0.0010866293362556184,0.030495199633271877,0.0003716495065143666,3.0122277354474915e-05,,0.0015140686944898926,,0.0012685297083081695,0.11288323438589476,0.006575353740539853,,0.07964011939452526,0.00030345012503927036,0.026691307538057478,0.001665316467403559,0.00011295854007928098,0.0022271393658072694,0.2653295345323272,0.00015252054519624978,0.022347229673243287,0.14049496841297385,0.000909820053333401,0.009874485561353032,0.0034746683314528116,,0.006733813889721493,1.9409777309397573e-05,0.003961821922611626,6.692660919251297e-05,0.00010754925787830131,0.006369164630761336,0.019348366046762922,0.00028054022395276824,0.00030896547159713186,0.00022549282273103406,0.19017233124577465,,,0.06433715398359692,2.6516089220488485e-05,,0.0005690352746716831,,2.4606930796613316e-05,Control
3,0.00012151292007176885,0.002523999804296023,0.03714886575910283,4.120611398473349e-05,,,0.02602161085226675,,,0.09465074459748744,0.00718269688100797,0.002527208066212109,0.029578771251727445,,0.06614513695669087,9.925560302892008e-05,0.00030709082028038603,0.02161666724148025,0.07116205652797082,,,0.0006740357769327572,0.003916485734062357,0.09831117092737217,0.04577076888403015,,,0.00031471044233109097,0.010637794448263169,,,0.01438775133724367,,0.00015439760471165344,0.0005313683798517944,,0.4180365276660457,,,0.04764068429018408,,,0.00017414846713255977,,0.000323332646230573,Control
4,,,0.057430423798798945,,0.013098937854406413,,,0.010718710385939745,,0.17421580662205882,0.019886696894642012,0.0035457769343859996,0.003427467397200208,,0.009169991755095249,,,,0.04841149393864146,,,,,0.029231479293658647,0.014177927517695465,0.025616354254848775,,,,,,0.0027339863529614646,,,,,0.552508880734963,,,0.035826066264703894,,,,,,Control
5,,,0.08648465482231568,0.0028267717517931053,,,,,,0.08215880307067518,0.06340787690900161,,0.004952522258558869,0.056733222436268486,,0.002939174393317055,,,0.3116605572221739,,,0.017318359651535314,,0.033346976332850414,,0.008996851797942124,,,,,,0.041470593664347764,0.0018530967598030831,,,0.0003084369732092945,0.2164225209107584,,,0.06911958104544974,,,,,,Control
6,,,0.027021264555974575,,0.0015598790656691204,,,,,0.05742743738051066,0.006817713322581819,,0.011043442586507253,0.0033046761005145367,0.03789595686459962,,,,0.22010088639367525,,,0.0023681625823036537,,0.019285731608240674,0.042254665389419056,,,,,,0.1658229152772557,0.05788326522693377,,0.0004077289648231457,,,0.323128488684637,,,0.02367778599635419,,,,,,Control
7,,,0.017793397129148115,,,,,,,0.05213409348791169,0.025087675335587683,,,0.015778945933107313,0.027770023743434152,,,0.0065245171169526035,0.23883006772288684,,,0.01703600450654644,,0.040049498001135095,0.006452920788315802,0.09694997628874398,,,,,0.07606476410819735,,,,,,0.33284047171522685,,,0.0466876441228062,,,,,,Control
8,,,0.025191443416806465,,,,,,,0.28075635929485526,0.02890114499230604,,,,,,,,0.00781847630722896,,,0.005711808903838966,,,,,,,,,,0.02698575246704275,,,,,0.6095535126170699,,,0.01508150200085155,,,,,,Control
9,,0.002212900074324925,0.035874129430153334,,,,,,0.001636072911364317,0.1278142154251699,0.003995465511848071,,0.03926102430738365,0.005331054104127833,0.05275497892243756,0.010961667960204577,0.000598811314852606,0.0008251248037221019,0.10830790345669969,,,0.0546447941476955,,0.034210319504719665,,,0.014350514701387932,,0.0018369094391627121,,,0.00999354343950275,,,,,0.21745510841320143,0.23909511587137633,,0.038840346260665265,,,,,,Control
10,,0.00036311782987854375,0.008949544391029213,,0.0005182234553035784,0.004000620824069662,,0.00041843381668061117,0.0004686298119637938,0.09258510781196257,0.0022387413896299484,,0.013944146313696459,0.0005847833450490787,0.0011518976997584769,0.0004942297695582171,,0.0007651877520968375,0.04839496297242212,,0.0030185863723494757,0.0009629599735125771,0.0002876230529726369,0.005668232179367559,0.0007785398868421639,,,,,0.009558722989785915,,0.0024998609570930654,0.006249702588727948,,,,0.04417056840138002,0.19170754126562575,0.5442932474138521,0.0058627918570851745,,,,0.010063995878306434,,Control
11,1.3493924667098748e-05,0.009314079274762885,0.06651595043231673,0.0004623713732521789,0.000244526271240153,,6.399391546669557e-05,,0.015282380818999446,0.03013837406385898,0.014706844486607277,0.00011398277275617502,0.05677568803681797,,0.0344399714583048,0.08138502869503526,0.0003420505449705485,0.004763968767697998,0.15790243074652074,0.00018922162544545283,0.07728543126378783,0.06767816580762161,0.0008572731231688644,0.014614533774680083,0.007322805346047609,,0.00019187951969806323,2.3307688061352376e-05,0.0013911009611354526,0.019301116928946312,0.00013033904507993104,0.008419800085461521,0.011505921992848217,3.557489230416942e-05,2.371659486944628e-05,,0.08034292969460793,6.71629432294233e-05,0.2008172002559757,0.03641948931628737,,0.00019300401342032145,0.0007248895440484638,,,Control
12,,,0.03748213377370521,,,,9.145806317569263e-05,,,0.2723737542896854,0.016273378337715562,0.00017765476898387288,0.016622307080578026,,,,,,0.028830223386039456,,,0.008376976479269804,,,,,0.016559618567262985,0.001459746810050222,0.0016309088401550381,0.0006518485947026414,,0.014457762270828704,,,0.0007540532601609125,,0.5663224320993845,,,0.01641946496249436,0.0008546907127863075,,,,0.000661587703021228,Control
