,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa946234,condition
0,0.0014828712589854461,0.04217340083528797,0.0019441901565815467,,0.0065677577486960015,,0.00109367315323116,0.1065364948151399,0.00637967180697638,0.0032469182923321517,0.053927183629067406,,0.016873723589069495,,,0.011622355623917922,0.06612512883251583,0.0030394518735096633,0.26402669973138454,0.00038824496753611236,0.010933024883685367,0.00012157807494038648,,0.0006523701582167081,,,,0.019592921021272774,0.015793288466646304,,,1.9592285595793998e-05,0.12379041464901426,0.19445608214441698,0.04921296200197999,,Control
1,,,,,0.033062887267466874,,,0.08095742230930833,0.027830113191616865,,,0.025031473808956903,,,,,0.2865235049978277,,0.01632314451650134,,,,,,,,,,,,,,0.004110285787890097,0.5197059221803504,0.006455245940081313,,Control
2,,0.02553143879369151,,,,,,0.1067903562843237,0.012027939258116434,,0.00023781696833366853,,,,,,0.005262656031227374,,,,,0.0038896814399352548,,,,,0.22681354292219194,,0.11866570837379165,,,,0.47587258010645567,,0.02490827982193274,,Control
3,0.0019208407264469484,0.03429200161532156,0.0030371841523765576,0.0007318589326394119,0.02937826545661123,,0.003812480098973122,0.07265795711951518,0.01987687492463921,0.0007936684651050515,0.10265346619462679,0.01398623180497097,0.006019615766151664,0.11117089277177668,,0.02257045647921466,0.16676163190306317,0.001648538101135726,0.019413303431146917,,0.014397484206021879,0.017704780882165604,,0.007834236567711796,,0.0002766828283993387,0.0046140572640983825,0.019061913805633598,,,,0.0038757496991348008,0.23263623617909046,0.052218104425745024,0.03665548619828425,,Control
4,0.001160093623636159,0.016765674656959755,1.5277614866807842e-05,0.017257573651421314,,0.0005325052866075523,0.02246311938541372,0.06174448048420391,0.004784305708289825,0.0010053072624856057,0.036865688758600315,,0.08473055664693344,,0.0010983801004241852,0.009216924742770699,0.04127307962642614,,0.005851427004611528,0.003569031752009735,0.24386892731142024,0.012679214211961026,0.11425042644145052,0.015006437202922003,3.5279229067431275e-05,0.00658786834756614,,0.007124293548514521,0.00912696773417996,,,,0.2784254849914019,,0.00456167467585575,,Control
5,0.010321282661112865,0.07370883429612968,0.000512371163800745,0.00027096878704651386,,7.09140721952833e-05,0.016934982784079674,0.033397469409810275,0.016297209259384077,0.00012630861101875542,0.06291528203919872,,0.03816423178026606,0.09018582092384271,0.00037903911432175395,0.005279133534256537,0.17497764111022437,0.00020968362241768275,0.07499672900345904,0.0009499766923796259,0.01619491627664871,0.00811467689067848,,0.00021262893532036223,2.5828128531189443e-05,0.0015415314607562544,0.0001444336134967831,0.0093302981506267,0.012750146274434061,3.942188038971021e-05,2.6281253593140134e-05,,0.08903103170346137,0.22253311636194947,0.040357810205169375,,Control
6,0.0024232071597790074,0.012122888315549186,0.0005107933315801375,0.00011345970197843389,0.0018364744633103342,0.0002494990080139621,0.00499346258677561,0.1373704916478494,0.00225582601527617,0.0,0.06275725723639801,7.560235587275844e-05,0.010703069332078463,0.0007588319671923972,,0.0042582212506876395,0.0231145497014718,0.0026432740470817328,0.02076705723390414,,0.009386375107435669,0.00203373707387878,,,,0.000695698944903407,0.0005071985687451773,0.0035845402281483637,0.0003307181808163459,,6.111096819432479e-05,0.0016881904963682226,0.06252708007862198,0.6024676474153262,0.029763737582762403,,Control
7,,0.013183532414293826,6.83974507772105e-05,,,0.0012206861534696514,,0.14194656095991404,0.004239625641340435,0.0004467684897720912,0.0006164917331568483,0.0005128284348020865,0.008751621517573777,,,0.0020305810795373937,0.027463456654716254,,0.00116153709499664,,,,0.044099485057646964,,,1.92081994010294e-05,6.0368626688949536e-05,0.012139988544189228,,,,,0.7217679104771886,,0.020201639343595864,6.931212693916429e-05,Control
8,0.0002117328974706688,0.01637401073773172,0.003193849180459505,0.0007515249998547239,,0.0002472330239926971,0.0007626187893928579,0.23208207713776,0.017751014157260277,0.0003395756150053541,0.028066864910924794,,0.010973342680291244,,0.0003008001791911148,0.004667210086262138,0.11749590982545242,0.0023178624275007643,0.1175170408531441,7.21624595670992e-05,0.006995849337885661,0.00825177196874087,0.07216901018568363,,,,0.0002777673590071797,0.019385076528658167,,0.0019086600762513136,6.835887458259615e-05,0.004608677139556173,0.2581725570286817,,0.0750374415396912,,Control
9,0.0018493250410799343,0.025036399941760094,0.025164943736090024,,0.011070158287746741,0.0003215674854920233,0.0022518043971129645,0.17419452128876597,0.009354057033508749,0.002111820621087006,0.04132402188156499,,0.18494394408968945,,,0.007301932316908295,0.058470994446408894,0.005353391434573707,0.05732408428146516,0.0017946211286061944,0.01838321858685026,0.06086403061755101,,0.0037032260748382805,0.00016983172826923477,0.00029754352393036176,,0.03438796097926244,0.01047600723838842,,,0.0006479189633296588,0.24432472908043348,,0.018877945795286736,,Control
