,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.07283494884086311,0.04179301866083034,0.000459259425169533,,,,0.0004661431794170405,,,0.00020918393504366198,0.19900522559141468,0.026644135899281843,,0.004773626714144707,0.003823154914985121,0.01870685902410352,0.01084160471202225,0.0006391617190111107,,0.012168011687176315,0.02401310338032403,0.0027471316577590546,,0.09300928043089422,,0.041518182203933586,0.032589439231912744,0.007293183511333175,,,,,,0.011891736833869633,,,,0.0006137842966359709,0.3157269845529582,0.04954700273634369,,0.02868583686057243,,,,,,,Control
1,,,,0.06023997784298921,0.00031072627504606973,,,,,,,,,0.04421948341429216,0.04734065476869589,,0.008402409373350874,0.006673509431041343,0.007060934601744259,0.028626829737320895,,,0.006359658759457347,0.1413507229853589,0.027271446361771253,,0.006710296680600804,,0.03758114864104877,0.01311924027576932,0.03668565627848492,0.0018674820468143453,,,,,0.007271881761546863,,,,0.0011690282401100756,0.44972160618977225,,,0.06801730633478452,,,,,,,Control
2,,0.0,0.0010866293362556188,0.030495199633271877,0.00037164950651436674,3.0122277354474928e-05,,,,0.001514068694489893,,,0.0012685297083081693,0.11288323438589482,0.006575353740539854,,,0.07964011939452527,0.0003034501250392703,0.02669130753805748,0.0016653164674035592,0.00011295854007928098,0.00222713936580727,0.26532953453232727,0.00015252054519624984,0.022347229673243294,0.14049496841297388,0.0009098200533334014,0.009874485561353034,0.003474668331452812,,0.006733813889721494,1.9409777309397577e-05,0.003961821922611628,6.692660919251298e-05,0.00010754925787830131,0.0063691646307613365,0.019348366046762926,0.0002805402239527683,0.00030896547159713197,0.00022549282273103414,0.19017233124577468,,,0.06433715398359692,2.6516089220488492e-05,,0.0005690352746716831,,,2.4606930796613316e-05,Control
3,,0.00048084313405680125,0.014482619825976402,0.14232405950744895,0.0016630603431612408,0.003619379916363488,,0.0,,0.000982188913413861,,,0.10261522971173996,0.1168548778904267,0.007414001348278436,0.000129544077270288,0.0002748986521601781,0.18963722864213428,,0.07370282772279975,0.0035075843977113333,,0.00221683577268911,0.08350492823411125,0.00021665481899377304,,0.04641441884741881,0.00017911763754852421,0.01946068250552118,0.02409887048784973,,0.012298731090262336,0.0006725071664905581,0.008558885382358524,,0.0012119001433451117,0.026964956695047025,,,,,0.07046279774609626,0.00018187172423064844,1.3566426989723075e-05,0.045498634024007285,,7.11982408934339e-05,,,,0.00028509897320508267,Control
4,,,,0.02711953966677912,,,,,,,,,,0.04955784976652645,0.012317272630972348,,,,,0.0064514537961278574,,,,0.021169746522454232,,0.01601536802703661,0.00032153731882828885,,0.09688907961451318,,,,,,,,0.009154968708903838,,0.0018384858734816207,,,0.39506218573369095,,0.2041324933543751,0.15494977045981506,,,,0.005020248526495404,,,Control
5,,,,0.08320548446409078,0.001162855969414808,,,,,,,,,0.17312500328119632,0.0018819932389183395,,0.0014203036792609413,0.01242997927091616,,0.009749696211702382,,,0.006595911286144142,0.21854079849577843,,,0.08020142304978815,,0.03923896841611304,0.06783353410889371,,,,,,,0.000567697440182277,0.01918853693375133,,,0.001037867630281666,0.256742000241496,,,0.027077946282071417,,,,,,,Control
6,,,0.0008967023544218858,0.041537156295087925,0.0017500010952789806,,,,0.006342225674134024,,0.004804352098671696,,0.0005601715196695293,0.10846012843190385,0.005091468021266955,,0.0030366227668662525,0.042615624017114474,,0.013337747052909922,,,0.00979607331787309,0.06291649256825194,0.0038909403718915348,0.03306142905276912,0.2718400921216227,0.00020132755963386508,0.010999351900502618,,,0.0005164622468542824,,,,,0.015566002988736151,0.013480897468540278,,,4.493190981707211e-05,0.11721522822913968,,0.1846324513739435,0.04740611956309883,,,,,,,Control
7,,0.00011303647786790052,0.0022299288786157326,0.01526666845162975,0.0014037459664699382,0.0004057435817324195,0.0005219003897997009,,,0.0012688671772063706,,,0.003263664076926809,0.0869315941082529,0.003679875863199087,,0.0002164099976990081,0.03630604842792732,,0.004748437972767771,0.0005059967713641459,0.00018369685851194874,0.012202101572586029,0.034930284777438925,0.0002700595459657855,,0.017820306424478047,0.0007223061132502707,0.02024107872432044,,0.09640703036564433,1.2078697545991153e-05,0.0001501784728218233,0.000790651410198004,,,0.003368748745576932,0.007974456775676242,,4.660364136494919e-05,0.0030457442420345525,0.05990118014914372,0.03252340297977442,0.5241711849383474,0.028376987423861424,,,,,,0.0,Control
8,,,,0.06336425188353498,0.008277856355118686,,,,0.0023058408927486354,,,,,0.04554528376048801,0.0007711583675583218,,,0.005535627516581195,,,,,,0.029379534746487485,0.00038769406625875223,0.032992166681625586,0.00027493472234687996,,0.0012238463831898824,0.0021432528543176093,,,,,,,0.039704287846853634,0.0016877793837129288,,,0.008379164384141064,0.009023429802923902,0.1013873629066119,0.5857213451477891,0.061895182297711494,,,,,,,Control
9,,,,0.06891569263437464,,,,,,,,,,0.035299483745883466,0.0025175392472915194,,,,,,,,,0.07514449641034011,,0.013831618781978031,,,0.033015962729995886,,,,,,,,,,,,,0.5500135441712695,,0.1569053356358761,0.0643563266429908,,,,,,,Control
