,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,condition
0,0.0128779799169216,0.07468064083367806,3.192348966822216e-05,4.5178917904162143e-05,0.012480979841255202,0.0,0.002356815140350131,0.032182412366430845,0.061917651756703225,0.01963703323632937,,0.061849054915582256,0.002378244749331567,0.0019799191308415708,0.05929362927549696,0.00012592656824142993,0.006297101645385261,0.3152560589734002,,0.015669352179606636,0.0003576756385664475,0.018076758871057273,0.0011397459044869074,0.062367231697705555,0.00033613556768304504,,0.005394075596811849,0.001486375352856738,0.005881543970188543,0.0012481090303157164,0.0,,,0.0312067023863637,0.16441591336252104,0.007603534559939111,0.01873389672585399,0.0026923983985233453,Control
1,,,,,,,,,,,,,,,,,,0.22975706892712067,,,,0.03976281192884359,0.010992903297870988,,,,,,,,,,,0.49207814762344426,,,0.22740906822272047,,Control
2,,0.06826457855104111,,0.011186906309359042,,,,,0.07011226186739966,0.02146184527438383,,,,,,,,,,0.010188061073854827,,0.03356262282649953,,0.057960880699319914,,,,,0.009519391906868502,,,,,0.7126251713007554,,,0.005118280190518105,,Control
3,,0.03842895656958087,0.0042958383801690245,0.000435180677597752,,,,2.1225750108504767e-05,0.06951074117996164,0.012140073054596644,0.0010584362852614094,0.012796698498251782,,0.040519851356388796,,,0.019647335745958398,0.05205821135567071,0.0047203533823391205,0.015448650052853173,,0.02583089307607584,0.0890305112237754,,0.0006035082680104713,,,0.0001898701427616496,0.01609534902630832,,,,0.00032345508747437865,0.5433274584117859,,7.05412988680656e-05,0.05344686117620224,,Control
4,,0.012232021600897309,,0.0014890482066340742,0.05054923582915822,,,,0.02804608923733393,0.026243326157603296,,0.002749420423767235,0.008253569821057976,0.002204579461282246,,,0.007190838994850606,0.13567734389571395,,0.001049459451816693,,0.024363384931416095,0.045511320022961516,,0.00044499939206896547,,,,0.004400583572958208,0.010631289674390915,,,,0.2112129025526876,,0.4133706442711203,0.014379942502280894,,Control
5,0.012589331976021892,0.03270288567226195,0.00019334724446990972,0.0006440193247143477,,0.023228761887808983,,0.003987827719227159,0.05484533417302108,0.011260600096749784,7.257322006833416e-05,0.00398129939358383,,0.1728395975156674,0.0010022067916782998,0.0003067224998090464,0.004072913563445206,0.1604618920959168,0.0003732026159436074,0.004349170543585386,0.0017514409646776233,0.03459468563827114,0.016223106834525873,,0.005761029769382544,4.983288574407352e-05,0.011181716161892903,0.013277743915110874,0.019592702115329833,0.014870220150373452,0.00011337525533913671,0.0008227866419141572,,0.38829066455961336,4.972408031668472e-05,0.0035145241100858486,0.002804895112656052,0.00018986547079346793,Control
6,,,,,,,,,,,,,,,,,,0.2181122181122181,,,,0.15443715443715444,,0.021520521520521526,,,,,,0.015447515447515447,,,,0.5904825904825904,,,,,Control
7,,0.08648465482231565,0.0028267717517931053,,,,,,0.08215880307067516,0.0634078769090016,,0.004952522258558868,0.05673322243626847,,0.002939174393317055,,,0.3116605572221739,,0.01731835965153531,,0.033346976332850414,,0.008996851797942122,,,,,0.041470593664347764,0.001853096759803083,,,0.00030843697320929444,0.2164225209107584,,,0.06911958104544974,,Control
8,0.0018402826720548388,0.024913983188455828,0.025041898461353133,,0.011016030184692683,0.0003199951648854775,0.004744870090449345,0.002240794084767257,0.17334278830043037,0.009308319894985288,0.002101494766547383,0.04112196597081172,,0.1840396512508065,,,0.0072662291467575245,0.05818509753953524,0.005327215754359625,0.057043795250286515,0.001785846237148706,0.018293332902809434,0.06056643283837573,,0.0036851189622387082,0.00016900132737968464,0.0002960886697080696,,0.03421981929173437,0.010424784267166573,,,0.0006447509305422138,0.24313009086744974,0.0001446808669178194,,0.018785641117350264,,Control
9,0.00016954082117595385,0.06997120655465576,1.0888876270004242e-05,0.00019671212925157194,,0.0031567564663133787,,0.00021279103065961554,0.00361673516482197,0.00043820094596858187,7.398329951675779e-05,0.03210783610348381,0.0013040192572320965,0.09561094838855827,0.0018203758758676242,0.00041286141147109536,0.004469018704647066,0.5482488142827864,0.0005268384341103921,0.0096220013103287,0.0006522131590136184,0.016945839136493796,0.05926683059004886,0.0008666324328537954,,5.037377339861775e-05,0.0006783668151013857,7.591683829367442e-05,0.005983488392966723,,9.576105205676625e-05,0.0005877957881826588,0.0,0.13686706880202618,4.579433945328886e-05,,0.005914389822991649,,Control
10,0.0002705890821875058,0.05208495819424353,0.00018165923582151718,,,6.428416146086476e-05,,0.0001598888808219911,0.13984372376582366,0.0037977973535258175,7.640162320588401e-05,0.013287515635889991,0.008493211089367,0.016815442739704697,0.0030727007655463184,,0.002175187073584724,0.0939289154779317,1.3452436344046777e-05,0.05165776632255473,,0.03222628682052489,,,0.0038420568960012688,,0.00013226517565749813,,0.01661037010322332,,,3.0909796485176185e-05,,0.2241381275625736,0.29806902085671894,,0.03902746895080136,,Control
11,,0.00024244861334204803,,,0.03246983599948022,0.13329211286718282,,,0.05301588532138569,0.05905388525478586,,0.007549101884407688,0.026451795007386383,,,,,0.14632740248140064,,0.016691872708595356,,0.002733114394251909,,,,,,,0.004824076113737813,0.0023389778269818197,,,0.0028858528187750187,0.007131749916986562,0.26563880219880304,0.23713953495456658,0.002213551637930518,,Control
12,0.0033197837604211603,0.0025929435398923026,0.03204381216521396,0.00025413778655726955,,0.0013169237620470691,0.0031395601909303666,0.02712200694834647,0.08190976704104577,0.0058152343454865325,4.490211799600001e-05,0.013423170374525693,0.004632504356171802,0.10110275706180631,0.14883514371907022,0.00041570339834196365,0.017326066571388063,0.17381220314497306,0.000836737641742813,0.007613164357846916,0.003434191896684941,0.02741325561781368,0.096340569647952,,0.021196055051636926,3.936624043484933e-05,0.0019089551123367945,0.009131532553369192,0.003136894768400924,0.017834444660753734,0.0012138949296589868,0.00016689645684358,0.0008048550876406304,0.17989859297470487,,,0.011923972717965182,,Control
