,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.0005003438313187945,0.054004880213138214,0.0031041992906695797,0.0033677068167091684,,0.002605302734895922,,0.023272397519452422,,3.928319336800454e-05,0.12326342441107255,0.013040159415333758,,0.0011703290318925772,0.008297127323445824,,0.0012232579661147307,,0.0002484145096403024,0.009100572004646168,0.07871411221843772,0.0006116806714696919,,,0.03976420573311331,4.972425265792154e-05,0.0463571661021603,0.05389385350346127,,,,,,0.00019465856082092776,0.010677171957423634,0.007787996462031553,0.00020055103982612844,,,0.0017807691814664378,0.22145176623439994,,0.2846212087066442,0.01061607625405392,4.166086033501533e-05,,,,,Control
1,,,0.08648465482231565,0.0028267717517931053,,,,,,,,0.08215880307067515,0.06340787690900157,,,0.004952522258558868,0.05673322243626847,,0.002939174393317054,,,0.3116605572221739,,,,0.01731835965153531,,0.033346976332850414,,0.008996851797942122,,,,,,0.041470593664347764,0.001853096759803083,,,,0.0003084369732092944,0.2164225209107584,,,0.06911958104544974,,,,,,Control
2,8.428299770476897e-05,0.0026814521823829403,0.018975291869743137,0.0034409103292686147,0.0004996615012578667,0.0039636927069238714,2.5512691197119254e-05,0.001550009886167839,7.369067502025071e-05,,0.003236581007805972,0.18186106881775102,0.004060959842112888,2.107074942619224e-05,1.8337246797929465e-05,0.08919305180078597,,0.03308153218289319,0.00041253110498199087,6.890704542079085e-05,0.006243547794837871,0.10974956104503628,0.003593872580508485,,1.298413748424819e-05,0.1273094680330535,0.0008699372114446285,0.03435500271983511,0.01783769919261444,,,,0.0022985340225404626,,0.00010501205930242837,0.009434684321448976,,0.0017543392076304813,7.221002776327502e-05,,0.00021355489283302946,0.17980866392769704,,,0.16194180737371444,,0.0011379343649572254,,,1.2642449655715342e-05,Control
3,,,0.024195437761344914,,,,,,0.12359063795054909,,,0.023640184011715016,0.006403200466608756,,,,,0.042512031979770805,,,,0.050431621990004546,,,0.027236552323219036,,,0.04103554157468009,0.02639100177734547,,,,,,,0.18501530615420314,0.2453841475721319,,,,,0.17030486053750696,,,0.033859475900920324,,,,,,Control
4,,,0.03587841744564905,,,,,0.05170224487312726,,,,0.17668305525050304,0.01092007120293322,,,0.0165724940782246,0.0066526092666157844,,,,,0.2010700288642938,,,0.001408531222924541,0.00155646576824601,,0.005340116612946062,,,,,,0.004810302116249675,,0.013733515403439008,,,,,,0.0017638429156358547,0.3460510522012526,0.11360773485746233,0.012249517920497223,,,,,,Control
5,,,0.0056518915103005605,,,,,,,,,0.29207949199038097,0.02532067649105346,,,0.0002987242377468814,,0.0016373174322349248,,,,0.09185131392855404,,,,,,0.09413104518764656,0.009401977703936552,,,,,,,0.022477974210864105,,,,,,0.402655680172667,,,0.05449390713461492,,,,,,Control
6,1.840954171632666e-05,0.001622175584716541,0.009820625969170832,0.0003818199978071285,9.214941875686159e-05,,,,0.0050754394540686015,,0.009743631366522992,0.005349141535608019,0.0018118650615173652,,0.0044567364581547045,0.05343160977304594,,0.007041700561582561,0.00015510801722319422,,0.007606293744274987,0.07948253524410138,0.00013405401095093115,,0.04038900887299226,0.0012030279526006175,0.004952471852217556,0.0682031819418059,0.011175812343913023,,0.0208331934818424,,0.006540167687531694,,0.0005143483561296349,0.0028120829247127044,,8.960666437615352e-05,0.000348052219631325,,,0.5862228685564824,,,0.07031590570164867,,,,,0.00017697570489728389,Control
7,,,0.07121840720905094,,0.0008053939361670224,,,,,0.0007484777993406297,,0.026884000629137515,0.0022651194453471466,,,0.0030201252603811266,,0.003658238794406062,,,0.0036785368432025707,0.06626037928995182,,,0.029373826614679178,0.0428900831077598,,0.030766843963492885,,,,,,,,0.004177318042272575,,,,,,0.43226377916212516,,0.23393042236873537,0.04805904753395027,,,,,,Control
8,,0.00014637894230893966,0.0006879795349933524,0.002927568175759765,,2.9275681757597652e-05,,,0.003352069455947875,0.0006879795349933524,0.000556239340548829,0.0004537734407074295,,,,0.003439897674966763,,5.855147021938558e-05,,1.4637894230893962e-05,0.00032203324626290606,,0.00029275681757597646,,,0.00013174126148642626,5.855147021938558e-05,0.0021517646899151376,0.0018590110734648692,0.007655609506197179,0.0005708770213713424,,0.0003366709270854194,,,4.3913575988491614e-05,0.0005416005926844129,,,,0.00011710251362201005,0.003776570736135987,,0.9692165681867766,0.00042449807906240277,,1.4637894230893962e-05,0.00013174126148642626,,,Control
9,,0.0006058791054835022,0.008557904322904748,,0.00022066649111064413,,,0.0038890712159436454,,0.00027327306132992414,0.0005388157678757175,0.08845644191044975,0.0019745534791465644,,,0.0159883815779421,0.00043952588629772517,0.0013040204972866957,0.0005356031529004942,,0.0008183132707201366,0.04789356365640962,,0.0001736819970980047,0.0030885277218052126,0.000339131668322,0.00042767936857658964,0.004481999467308278,0.00048279579424526277,,,,,0.010207180535809962,,0.0014278065680507648,0.006025058597595177,,,,,0.04327753790810375,0.1803672480730083,0.559422685057415,0.006868671211245195,,0.00030810985496750075,,0.011605872780647765,,Control
10,,,,,,,,,,,,0.10534956846264124,0.02507626899743792,,,0.008810716959375079,,0.00290682513589618,,,0.0040760640803307905,0.03379910567439698,,,,0.08995224486896188,,0.01580284592492149,0.0029603130180676108,0.01867373870235318,,,,,,0.01993178190413575,0.008349242812809661,,,,,0.35336497297270664,0.20575997759463452,,0.1051863328913311,,,,,,Control
11,,,,,,,,,0.0034742517570772857,,0.0010578255934240164,0.13548910121819885,0.0079323384632845,,,0.036302236342159205,,0.020869873315584934,0.0002049280175299677,,0.0007086258453531368,0.1552450042780228,,,,0.04446526921265333,,0.020387229736138136,0.015659548392387826,0.07508275823486797,,,0.0001996143262730752,,,0.018298648297202572,,0.00043812888287962767,0.0028518480717416492,,,0.40201783916439093,,,0.05931493085083024,,,,,,Control
12,,0.004399458877088955,0.007779148136447221,,,,,,0.0006182815297253073,,0.0062491393067470235,0.18735975762878,0.01946290715853767,,0.0013500733108135477,0.03798036809318979,,0.051785989128937907,,,0.0018400609168307046,0.04500585271412023,,,,,,0.05681193143616288,0.056222407186889915,,0.013256498740350108,0.00010378948050580412,0.005230078495224672,,,0.02121892391066612,,,0.0012410184127601316,0.010630067964389577,,0.45722557048773965,,,0.013638241512551944,,,,,0.0005904355715408234,Control
13,,0.00036306989903605295,0.008948363068694492,,0.0005181550508222576,,,0.004000092749954855,,0.0004183785842361815,0.0004685679537462801,0.09257288675903051,0.002238445880150395,,,0.013942305713688317,0.0005847061547926483,0.0011517456515177417,0.0004941645321964304,,0.0007650867488119426,0.04838857493207622,,0.0001319980418115592,0.0030181879248592867,0.0009628328646817308,0.00028758508729286476,0.00566748398381935,0.0007784371211016285,,,,,0.009557461257069046,,0.0024995309803419285,0.006248877640224331,,,,,0.04416473797284534,0.19168223624557817,0.5442214017710223,0.00586201798004049,,,,0.0100626674505577,,Control
