,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,,,,,,0.01905890233904664,0.12671644529560444,,,,0.05230883080196248,0.03984424991778954,,,0.01190986988128656,0.013700558726228216,,,,,0.20603696751886014,,0.003515507664251941,,0.01257182297837217,,0.00282885330755457,,,,,,0.0063269786039315675,,,0.012016400416566922,0.003909101397654193,,,,0.0019777271893270227,0.0050560327235781655,0.2115881435986889,0.2546882838266215,0.0020370915334145525,,,,,0.013908232279260444,,Control
1,,0.00011931541603269692,0.0028436158628924657,0.03185076936442642,0.0007934577495004563,,,0.0014723072091581849,2.7219468837647837e-05,,0.027808678242035718,,,0.00639258435246879,0.24640270672035375,0.010671566716811205,,0.001497480101391498,0.03428046510909225,,0.026882602328574392,0.005615806202293658,0.0006533695809337649,0.0077610277989570015,0.13061251888862296,0.0008562876512535229,,,0.07455504610578939,0.0015754546700166394,0.007208247458126275,0.0176804776136753,,,0.0,0.0012770638011046804,,0.0033661068699790443,,0.014660037532168343,,0.0009484859272787887,9.270992017634938e-05,5.914606386526484e-05,0.00024159836814167875,0.20388917091851488,0.1299831965827901,,0.007884743354689019,,,2.5275221063530136e-05,,,1.1460828984272771e-05,Control
2,,,,0.027119539666779116,,,,,,,,,,,0.04955784976652644,0.012317272630972346,,,,,0.006451453796127857,,,,0.021169746522454232,,,0.01601536802703661,0.0003215373188282888,,0.09688907961451315,,,,,,,,,0.009154968708903838,,0.00183848587348162,,,,0.39506218573369084,,0.20413249335437508,0.154949770459815,,,,0.005020248526495403,,,Control
3,,,0.0017865251987873069,0.056311846117225665,9.68062811346309e-05,,0.0018393193415579868,,,,0.00022802576558399876,0.006021289416775853,,0.021688691627369756,0.013306370537478072,0.0051342048553660044,,0.0006377164827908964,0.027765634444164983,,0.1304148077665188,0.0,,0.005416862857666275,0.11218500047943615,3.7885158545303866e-05,,,0.012699799535431967,0.004938141501169283,0.06659710502245897,0.024446955825394554,,0.0015820883055051014,,0.001993923465648526,,,,0.0030451089698678197,,,0.0008209131793684574,,,0.16231697051891333,,0.3354082350489184,0.002652063214501581,,,0.00044012138363951374,,,0.00018758769878092496,Control
4,,,,0.0781619886166248,,,0.0010427135488911491,,,,,0.0006188912144093559,,,0.026783057765023443,0.003251818338586284,,,0.005038005752520939,,0.007735285496880155,,,,0.07535601327473894,,,0.024769021855255875,0.0028948623985126497,,0.03241883902845643,,,,,,,,,0.016444105475955498,,,,,,0.439889373823868,,0.2479787998336887,0.03761722357658792,,,,,,,Control
5,,,,,,,,,,0.04711976230419016,,,,,,,,,,,,,,,0.2664087868729705,,,,,,,,,,,,,,,,,,,,,,0.6864714508228393,,,,,,,,,Control
6,,,,,,,,,,,,,,,0.3368810336881033,0.01580930158093016,,,0.0039514003951400395,,0.0052852005285200536,,,,0.01794660179466018,,,,,,0.011939001193900121,0.019322101932210192,,,,,,,,,,,,,,0.3108210310821031,,0.2520510252051026,0.025993302599330262,,,,,,,Control
7,,,,0.35632424962554404,,,,,,,0.05342187087808685,,,,0.24539256342020416,0.038784588197765736,,0.0033830731549557885,,,,,,0.010016876733618035,0.044706125183640734,,,,0.0006376513414740487,,0.021779595819338374,,,,,,,,,0.04616079145147636,,,,,,0.1614537170205556,,,0.017938897173340282,,,,,,,Control
8,0.00011539443709814847,0.00031108964812787447,0.005937402816089483,0.03785564570570373,0.0033209527878982482,,2.6800636135853938e-05,,,,0.002928551021078953,,,0.05141757666625371,0.1302804206182856,0.03178808281902238,,0.000363173903259817,0.07116135247134735,,0.06950385954443974,0.0024899307987348075,7.686220174810941e-05,0.004944059992971153,0.07285707423017701,0.0007014687254274827,,,0.01929959318657035,,,,0.027284868006867028,,0.00025485887948057333,0.002385560019518954,,4.136400067760098e-05,,0.06573043111098749,,,0.0016133982953784073,0.0002641632512711339,0.0004912101498560098,0.389896665849163,,2.7002905087822652e-05,0.005765575341392065,0.0006987380945759052,,,,,0.0001668718853741849,Control
9,,,0.0005516370854290727,0.009308574704669404,,,0.0003856240324269463,,,0.0037664085936546477,,0.00031747236193816527,,0.0002446032709589974,0.0933822419430473,0.0017364122230573065,,,0.014517409891246396,0.0005951979469786026,0.0009274247942803183,0.000481979855209317,,0.0007467576265633733,0.045036510827182616,,0.00011141142009211618,0.0025101695541294897,0.0004179433813185331,0.00047816577055751484,0.004832244512535893,0.0006555207068663161,,,,,0.008879891663936584,,,0.0007596050696010228,0.006714394917551535,,,,,0.04363453360569913,0.19173403544609532,0.5510047503420632,0.006480531306006823,,,,,0.009788547146904091,,Control
