taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
27991627.44422813,3435269.9307529065,,3748228.8439359046,821888330.9326328,521891739.2468192,,,,3944737.928957787,,36688973.98501144,,,422203408.2266443,4763787795.328992,239551852.75593466,,3500772.959093534,5495827805.721065,,,123233030.65150045,,,698640744.0526124,987247086.9214169,2381471767.037412,,,,138968313.6817712,53283074.497970395,1186332.624391364,1717722302.7475743,4290950546.195043,1347055221.5964835,14927412.34740299,3195092.160170606,,24076001.97231062,,501425681.94750315,,22140023.57913208,65517584.569147594,4294087.413441133,,515850904.41096133,41564073259.83395,0.0,,12729421.840861937,4960820904.5776005,,24054167.62953042,,,,4898170.89702692,,Control
,,,,1112359596.0823255,,,,,,,,,,,2636704927.0616055,1286974732.7171826,,,,951622284.4287201,,1601142256.3403866,,,,14615332251.684431,,,,,754972560.3746504,,2282962000.4986677,476056600.34328026,5601555903.498507,,,,,6193739374.013707,,,,,,,,,21283296730.771782,504164703.0037212,,,3288301852.3718266,,,,,,,,Control
,,,,2844955547.2193727,,,,,,,,,,,9443612729.551147,1117966247.7869978,,,,,,,,,,432200347.3024166,,154925208.2491529,,,48164330.15528978,,,541645489.2252578,,,,,,18829729713.36488,309604852.9303552,1421973944.909926,7448722045.193831,,,,,,37911881839.164566,,,,1893557607.8860857,,,,,,,,Control
,,,,820597119.5817902,4257337.815899976,,,,,,75980511.89713909,,,,8835336038.765732,263891685.48006448,1606781.28564427,27808702.880677998,38372973.53826041,31920544.753389716,,544736811.296848,,,126391693.25658472,1709438162.4294481,,,,,72298831.94341876,,,,2744932790.1003,,,1195597.0983730985,,3757590.880601167,,755642669.814092,,,,,,,44925794523.93099,,,,1257432874.2281094,,,,,,,4314271.0110606,Control
,324441384.22291905,791788622.0816444,,2056802762.358803,12160307.51859541,,40504704.67223761,,,,1460940850.780763,,,250808908.75860465,3449421435.162269,708219868.3297664,,4564392.298763726,250398318.74672186,,,10870507427.934261,63032409.990873575,19290887.391626596,256160265.24681038,10092028765.404486,23472062.34596638,,,2763291309.471797,273535065.9163173,110154457.02128889,2175784904.635572,1020329865.8624722,,362331999.1528362,3134170.42403866,703258572.3528494,,835085338.8346851,,1232255900.4957762,935241929.0666279,7130579.873031188,51748027.83096146,,278674284.23171693,,24421004295.09617,3127327.257173947,,221041132.89710206,176409998.6054424,23403630.67731925,4646510.301140285,,11941326.178924588,,,35016484.84673761,Control
,3857447.0477381735,141617860.757642,,915973635.2399939,35931584.842659354,,12689737.643189052,,,,455149602.1591921,,,936815509.087345,479314516.0325544,179444161.40460598,,391555166.5736849,4722885211.705405,,,770342863.5737476,15410355.208344439,,760325161.0391935,7199434231.792442,14419273.09532355,,,3819436133.756431,110797150.34095311,446006383.8420091,5959444761.033746,1037886451.6328677,,1988130151.7025156,,585068807.3866659,,54713562.53353565,,345411549.37038875,,6111673.030295493,42587381.385985926,,,,57874531484.59405,,,0.0,6503675155.469168,,4586183.895547652,,1438040.7130107044,,,17343936.97786559,Control
,,,,1723907234.8929987,247893370.61043176,,15809802.698060514,,,,,,,3940837.205344174,4105516198.18832,184789650.29185084,47266819.52578817,2508509.34092635,694253187.0397094,,,4382149.033840477,,,477267129.04958004,789146843.6355853,548709320.2329069,,,,2967562679.1594825,,1042881789.2390076,728884552.107498,1401703146.2140143,71387994.99386239,,,,23548244.32230708,,643343609.3506316,,483894.54878980527,,,,753752860.7589039,17831127007.265293,,,,2864860900.1243343,,,,,,,,Control
,,,,,,,409348000.7240311,81785709.09297004,,,,,,,5745649741.575268,217552083.46359625,,67970573.69764245,53241240.94256172,,,481964848.0618304,,,396745521.2382583,755713180.992602,,,,,30542258.263045236,,893012180.3486966,800148550.3081304,,,,,,899045882.923067,133233509.92095734,281693783.5133316,236201709.60255933,,,,,,5038034096.968735,9808934347.786087,,,418027498.01015747,,,,,,,,Control
69973861.5732963,0.0,,0.0,637595406.0249252,4159246.9613903547,,60092699.38238822,,,,476083490.2517976,,,,505618392.62462175,68294740.68498623,,1458805.120396844,90626891.13110447,,,437470004.5568921,663255898.2505896,730189.4022266835,,455049629.1523109,314736.8113046049,,,,,245494.71281759185,1098691129.3223975,,,,19438145.4661724,159812336.99208272,,1984415.595275534,,274927325.72674197,,,44573027.21695815,1647647.207179607,,,10195568528.560806,,,344636.80837854237,199414096.27448463,,15420530.069869118,,,,,1727905.094062281,Control
,,,,886496302.0485809,,,,,,,,,,,2597406259.8748617,1249909236.0256135,,,,786133031.1686141,,1383548244.1982841,,,325062170.8069563,11898906674.06735,,,,,848761756.2357765,,1995331842.4365478,321495123.990876,4830207230.235855,,,,,3789671618.560841,,,,,,,,,16582659579.058155,,,,2326055197.0948668,,,,,,,,Control
