,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.0023151696084617005,0.21100800722240176,,,0.0008166238349517054,,,,,,,0.006752740460325522,0.06127961672027043,0.018982810889001743,,0.0007080826267382753,0.0036510061605855896,0.048730796259534546,0.028040154091582926,0.00824482300499105,,0.012146356226500267,0.09847888422100139,,,,0.015342269003688142,0.02005539910438115,0.0007657387316682825,0.018155209824107846,0.01910212414528929,,,,0.00020538704994639627,,,0.016283540823497433,,,2.4108869499202355e-05,,,,0.40608877193522414,,,0.002465465326829068,,,0.000356913859522234,,,,,Control
1,3.615922015672497e-05,,,0.001967243382660705,5.72689324828577e-05,,,,,,0.0006353114379491621,,,0.0045472744432288135,0.16578699431633626,0.006856818376479295,,0.0004304765259998933,0.0683423401439258,,0.07145263909785371,0.00017584693377893342,0.004104172491196543,0.008397827376286984,0.022821013072265108,0.0006440987344676959,,,2.7573930454709264e-05,0.0038520679841820577,,0.048553853401229176,0.0546255722853112,0.040215820042631516,,0.001034274900572245,0.001411522630419641,3.0705036110738516e-05,0.00033179619613084223,0.050811279575818005,0.00012312315466773112,0.0005523876397685163,0.0016202966752910108,,,0.00039542834333401744,0.3978776759842984,0.000767524899360204,,0.041060309539085085,,0.0004533032962664293,,,,,0.0,Control
2,,4.24537033311067e-05,0.0021700683283301008,0.010856478314406896,0.00045743362333303816,3.470741149107064e-05,0.0001016072046550184,,,0.0016446282987131091,0.00022343524904831275,1.4385970560066962e-05,,0.004471823617940815,0.12302016852711807,0.0020201725511657664,0.0018853669529105934,0.0,0.05620135932331614,6.770460270576968e-05,0.00958497983952098,0.0006795610568758904,,0.0038133888115377493,0.02069990261804544,0.002367146064883745,,,,0.01859763949361384,,0.008405833259559127,0.001821283993143023,,,,0.0006230231865628997,,0.00045421438516575046,0.003210083458749487,0.00029616991139046943,,5.472704884389109e-05,,0.00030683363781961,0.0015118347243124914,0.055995227479417,0.07852999525162371,0.5395312386823657,0.026654487215600427,,,,,0.00900813260042011,0.0146425036015227,,Control
3,,,,0.02603089023526494,,,0.00038404747172647596,,,,,,,,0.06862434907768583,0.01597372972865189,,0.0005324780045076491,0.001110533033474493,0.030796029183131537,0.0236380964511572,0.0010889653344000527,,0.02115984574618847,0.1685271520036494,,,,,0.016019510221970283,,0.04651389682134845,0.00851242492762104,0.07574036722466645,0.0012429912608090288,,,,0.0871031874007199,0.006216075382770706,,0.00035637570687625043,,,,,0.3668085726313631,,,0.02327968605568902,,,,,,0.010340796096327856,,Control
4,,,,0.03457217262054455,,,0.007885345618114608,,,,,0.006452487744659174,0.3980164112724591,,0.10487505648341028,0.011971465164573444,,0.0021344995237890228,0.002063279124013225,,0.0055201845453342,,,,0.029142924856844988,,,,,,,0.01759687080901144,0.008534879687821273,0.015420624864449875,,,,,,0.0016458149162878642,,,,,,,0.33260127882866986,,,0.021566703940017137,,,,,,,,Control
5,,,0.0005635614173392934,0.059748213966730176,5.543723671730372e-05,,0.007833614777446759,,,,,0.01535813414215824,0.13945948795179205,0.008400003594837209,0.10715543258160508,0.0027291478993780828,,0.001570115835550739,0.06861362780570228,,0.06580359606914649,0.003308360995571989,,0.002701075856013037,0.09145457716181747,0.000766932263875996,,,,6.018322966031516e-05,0.0020503699299541933,0.01997972148291881,0.018839370455143757,0.04490537348389508,0.015666017812014453,0.0005261993452347353,0.0036338149371746655,,0.0011114711558239748,0.008064754731628742,,,8.795233730559478e-05,,,,0.2794460840559781,0.00033747039182008927,0.0003854352141164814,0.029384461881648876,,,,,,,,Control
6,,,,0.1129943853599443,,,,,,0.06265747487826531,,,,,0.07888362838676084,0.03552044460987208,,,,0.03450407876038549,0.005204451272645884,0.0032521223699515816,,0.009963738028442722,0.13226208248623245,,,,,0.006519766515246575,,0.023484963487093075,0.02433721243194865,,,,,,,0.0017948346222098188,,,,,0.0048203390721475925,,0.44329569509769556,,0.0024262604431797997,0.018078522177978264,,,,,,,,Control
7,,,,0.03808944847084013,0.004257885959621048,,0.0004313359891740005,,0.006739768749063876,,,,,2.1038227086623168e-05,0.06889663500361158,0.012032819215583948,0.0020949259459639943,0.0010490853238269854,0.012683643573915404,,0.04016187084056719,,,0.019473757533072147,0.05159829295197412,0.004678650501353511,,,,0.015312165946185887,,0.0256026850220488,0.08824395383857107,,0.0005981764567166738,,,,0.00018819269801864907,0.01595315153165096,,,,,,0.00032059746052898885,0.5385273261972923,,6.99180880291755e-05,0.052974674475302935,,,,,,,,Control
8,,3.6194582890983344e-05,0.011853014205560421,0.0687367663556305,2.9382681054758953e-05,0.000133391271778006,4.1583102253966814e-05,,,0.01148761159064415,0.0,0.002169234889219159,0.005855592154559816,0.02962099594885014,0.05698959080397319,0.018074110645213172,,,0.05692645362426729,0.0021889589034912115,0.0018223362464550154,0.05457441575741334,0.00011590400139247474,0.005795911760860358,0.29016465078429393,,,,,0.014422219569760277,0.0003292080320252923,0.01663801939988975,0.0010490328827785567,0.05740338842297966,0.0003093823475765795,,0.004964758066664321,0.0051476627144757805,0.0013680738971378421,0.005413428556265191,0.0011487713260820806,0.0,,,,,0.028722943278411777,0.15132995774790797,0.006998364940218951,0.017242855280840477,5.561358663305585e-05,,0.0003596074148466519,0.0024781088859124377,0.034799464726853926,0.03320303961293757,,Control
9,,,,,,,,,,,0.023304777036258707,,,0.0010645839938328101,0.13476344354281847,0.008114533641345354,,0.00011356498117056529,0.032367523141746644,,0.019892414971853827,0.0002920815137961406,,0.00034109587901450455,0.15600099712659551,,,,,0.04472636001582493,,0.019662678928744445,0.014632141175003638,0.07176013792983167,,,0.00021680587314380645,,,0.02748553199179646,,0.0003442031291612719,0.0023340460296008675,,,,0.38563279700525244,,,0.05695028209320809,,,,,,,,Control
